label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I reduce beef or pork when dieting,positive,explicit,80,2,-1,1.0,0.1509066711447217,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I eat lean beef to reduce fat,positive,explicit,60,2,-1,1.0,0.0728103084494859,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I reduce beef or pork when dieting,positive,explicit,80,-1,-1,0.0728103084494859,0.1509066711447217,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I think chicken and turkey are healthier,positive,implicit,50,-1,1,0.0728103084494859,0.1521451652302881,,0.1521451652302881
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I like the taste of meat,I eat meat every day,positive,explicit,90,-1,20,0.0121850487196612,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I like the taste of meat,I prefer beef for hamburgers and sloppy joes,positive,explicit,90,-1,2,0.0121850487196612,0.4313967106833321,,0.4313967106833321
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I like the taste of meat,Social contacts like the taste of meat,positive,explicit,70,-1,1,0.0121850487196612,0.1346876159122092,,0.1346876159122092
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I eat meat every day,Those around me eat meat regularly,positive,explicit,75,20,6,1.0,0.302633454939869,1.0,0.302633454939869
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I think chicken and turkey are healthier,negative,explicit,70,2,1,0.4313967106833321,0.1521451652302881,0.4313967106833321,0.1521451652302881
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I choose chicken and turkey for health,negative,explicit,70,2,2,0.4313967106833321,1.0,0.4313967106833321,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I like the taste of meat,I choose chicken and turkey for health,negative,implicit,60,-1,2,0.0121850487196612,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I reduce beef or pork when dieting,negative,explicit,65,2,-1,0.4313967106833321,0.1509066711447217,0.4313967106833321,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I prefer beef for hamburgers and sloppy joes,negative,explicit,60,-1,2,0.0728103084494859,0.4313967106833321,,0.4313967106833321
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I reduce beef or pork when dieting,positive,explicit,70,1,-1,0.1521451652302881,0.1509066711447217,0.1521451652302881,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on processed meat,positive,explicit,90,10,-1,1.0,0.0901276604164997,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on red meat,positive,explicit,95,10,14,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I am concerned about my health,I want to improve cholesterol and blood work,positive,explicit,100,10,4,1.0,0.1574527724249446,1.0,0.1574527724249446
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I eat more chicken and fish now,I have tried to cut back on red meat,positive,explicit,85,2,14,0.4172665893339894,1.0,0.4172665893339894,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",I eat more chicken and fish now,positive,explicit,80,2,2,1.0,0.4172665893339894,1.0,0.4172665893339894
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on red meat,negative,explicit,90,3,14,0.2250289592203687,1.0,0.2250289592203687,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on processed meat,negative,explicit,80,3,-1,0.2250289592203687,0.0901276604164997,0.2250289592203687,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I eat meat whenever I choose to,I do not control grocery shopping or meal planning,positive,implicit,40,15,3,1.0,0.2250289592203687,1.0,0.2250289592203687
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I eat meat whenever I choose to,I eat more chicken and fish now,positive,implicit,35,15,2,1.0,0.4172665893339894,1.0,0.4172665893339894
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on processed meat,negative,implicit,30,15,-1,1.0,0.0901276604164997,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on red meat,negative,implicit,30,15,14,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I have tried to cut back on processed meat,I have tried to cut back on red meat,positive,implicit,50,-1,14,0.0901276604164997,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I have tried to cut back on red meat,I want to improve cholesterol and blood work,positive,explicit,95,14,4,1.0,0.1574527724249446,1.0,0.1574527724249446
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,8f96fa223f234180,1,I have tried to cut back on processed meat,I want to improve cholesterol and blood work,positive,implicit,60,-1,4,0.0901276604164997,0.1574527724249446,,0.1574527724249446
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,Eating meat feels natural to me,Eating meat is a habit for me,positive,explicit,95,1,-1,1.0,0.0523936892102228,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,Eating meat is a habit for me,I have always eaten and cooked with meat,positive,explicit,90,-1,6,0.0523936892102228,0.1975283227068784,,0.1975283227068784
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,My parents cooked with meat,positive,explicit,95,6,7,0.1975283227068784,1.0,0.1975283227068784,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,I eat a lot of chicken,I eat meat 1-2 times a day,positive,explicit,90,2,5,0.1873495345979301,1.0,0.1873495345979301,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,Eating meat is a habit for me,Most friends and family eat meat,positive,explicit,80,-1,11,0.0523936892102228,0.3227014959315988,,0.3227014959315988
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,Most friends and family eat meat,My parents cooked with meat,positive,implicit,60,11,7,0.3227014959315988,1.0,0.3227014959315988,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,Eating meat is a habit for me,I eat meat 1-2 times a day,positive,implicit,80,-1,5,0.0523936892102228,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,Eating meat feels natural to me,I have always eaten and cooked with meat,positive,explicit,90,1,6,1.0,0.1975283227068784,1.0,0.1975283227068784
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,I get bored with the same meals,I enjoy the challenge of vegetarian cooking,positive,explicit,87,16,8,0.2595010125676066,0.1685463486753367,0.2595010125676066,0.1685463486753367
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,explicit,55,16,6,0.2595010125676066,0.1975283227068784,0.2595010125676066,0.1975283227068784
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,implicit,45,8,6,0.1685463486753367,0.1975283227068784,0.1685463486753367,0.1975283227068784
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I have always eaten and cooked with meat,negative,explicit,50,-1,6,0.0863628035314894,0.1975283227068784,,0.1975283227068784
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I reduce meat when it is expensive,positive,implicit,30,8,-1,0.1685463486753367,0.0863628035314894,0.1685463486753367,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,24e9f4a8dba444ba,1,Eating meat feels natural to me,I get bored with the same meals,negative,implicit,30,1,16,1.0,0.2595010125676066,1.0,0.2595010125676066
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,explicit,90,1,-1,0.1714732117274176,0.155245962060974,0.1714732117274176,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I eat mostly chicken,positive,explicit,75,1,2,0.1714732117274176,1.0,0.1714732117274176,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I prefer chicken and fish,positive,implicit,60,1,2,0.1714732117274176,1.0,0.1714732117274176,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,explicit,95,2,1,1.0,0.1626967675957055,1.0,0.1626967675957055
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I eat mostly chicken,I find steak hard to chew,positive,explicit,80,2,18,1.0,0.5221483866874489,1.0,0.5221483866874489
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,explicit,100,2,2,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I eat mostly chicken,I buy more meat when it is on sale,positive,implicit,55,2,-1,1.0,0.155245962060974,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I prefer chicken and fish,positive,explicit,95,1,2,0.1626967675957055,1.0,0.1626967675957055,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,positive,explicit,75,1,18,0.1626967675957055,0.5221483866874489,0.1626967675957055,0.5221483866874489
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I buy more meat when it is on sale,positive,implicit,35,1,-1,0.1626967675957055,0.155245962060974,0.1626967675957055,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I find steak hard to chew,I prefer chicken and fish,positive,explicit,75,18,2,0.5221483866874489,1.0,0.5221483866874489,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,positive,implicit,40,2,-1,1.0,0.155245962060974,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c64e457f6d99d425,1,I eat meat when I feel like it,I sometimes choose to cut back on meat,positive,explicit,80,15,-1,1.0,0.07286277085897,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c64e457f6d99d425,1,I eat meat when I feel like it,Meat consumption is a personal preference,positive,explicit,90,15,7,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c64e457f6d99d425,1,I sometimes choose to cut back on meat,Meat consumption is a personal preference,positive,explicit,90,-1,7,0.07286277085897,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,explicit,90,15,-1,1.0,0.0388239056936863,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,explicit,90,-1,1,0.0388239056936863,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,0ec83457dd9ad9bb,1,I crave meat,Meat tastes delicious to me,positive,explicit,80,15,1,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Most people I know eat meat regularly,positive,implicit,40,-1,11,0.0388239056936863,0.3528715580203259,,0.3528715580203259
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I crave meat more during holidays,I eat more meat at gatherings,positive,explicit,90,-1,-1,0.1219521754303673,0.2039282568319129,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I eat more meat at gatherings,I enjoy eating meat,positive,explicit,85,-1,-1,0.2039282568319129,0.0117210000904879,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I eat more meat at gatherings,My family are big meat eaters,positive,explicit,80,-1,-1,0.2039282568319129,0.2129225951701286,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I eat more meat at gatherings,My friends enjoy eating meat,positive,explicit,60,-1,-1,0.2039282568319129,0.0968373506579067,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I enjoy eating meat,My friends enjoy eating meat,positive,explicit,85,-1,-1,0.0117210000904879,0.0968373506579067,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I enjoy eating meat,My family are big meat eaters,positive,explicit,85,-1,-1,0.0117210000904879,0.2129225951701286,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I enjoy eating meat,I want to be healthier,negative,explicit,65,-1,0,0.0117210000904879,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I want to be healthier,My brother reduces meat for health reasons,positive,explicit,70,0,19,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,explicit,40,0,-1,1.0,0.2129225951701286,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I want to be healthier,My friends enjoy eating meat,negative,implicit,30,0,-1,1.0,0.0968373506579067,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,explicit,70,19,-1,1.0,0.2129225951701286,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,My family are big meat eaters,My friends enjoy eating meat,positive,explicit,60,-1,-1,0.2129225951701286,0.0968373506579067,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,explicit,90,0,6,1.0,0.2276518120385591,1.0,0.2276518120385591
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,explicit,95,0,7,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,explicit,95,22,6,1.0,0.2276518120385591,1.0,0.2276518120385591
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,explicit,90,22,1,1.0,0.2063756752422566,1.0,0.2063756752422566
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I believe meat is essential for health,I follow a low-carb diet,positive,implicit,50,22,-1,1.0,0.0691761407380971,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,explicit,100,6,1,0.2276518120385591,0.2063756752422566,0.2276518120385591,0.2063756752422566
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I eat predominantly meat with each meal,I follow a low-carb diet,positive,explicit,90,6,-1,0.2276518120385591,0.0691761407380971,0.2276518120385591,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I feel better when I eat more meat,I follow a low-carb diet,positive,explicit,85,1,-1,0.2063756752422566,0.0691761407380971,0.2063756752422566,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,My family serves meat at meals,I eat predominantly meat with each meal,positive,explicit,70,7,6,1.0,0.2276518120385591,1.0,0.2276518120385591
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,My family serves meat at meals,I follow a low-carb diet,positive,implicit,40,7,-1,1.0,0.0691761407380971,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,Chicken is cheap and convenient,Family eats more chicken for cost reasons,positive,explicit,90,1,2,0.2884026538483369,0.3916812478313845,0.2884026538483369,0.3916812478313845
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,Chicken is cheap and convenient,I eat a lot of chicken,positive,explicit,85,1,2,0.2884026538483369,0.1880418429164745,0.2884026538483369,0.1880418429164745
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,Chicken is cheap and convenient,Meat is expensive for me,positive,implicit,80,1,-1,0.2884026538483369,0.0815487392658852,0.2884026538483369,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,I eat a lot of chicken,positive,implicit,75,2,2,0.3916812478313845,0.1880418429164745,0.3916812478313845,0.1880418429164745
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,Meat is expensive for me,positive,explicit,85,2,-1,0.3916812478313845,0.0815487392658852,0.3916812478313845,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I love eating meat,positive,explicit,95,-1,-1,0.0142510114833197,0.0382753200745653,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I eat a lot of chicken,Meat is expensive for me,positive,implicit,75,2,-1,0.1880418429164745,0.0815487392658852,0.1880418429164745,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I prefer real meat over substitutes,positive,implicit,60,-1,1,0.0142510114833197,0.098397519551253,,0.098397519551253
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I got food poisoning from fast food bacon,I avoid fast food bacon,positive,explicit,100,-1,3,0.3213912284030379,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I love eating meat,I prefer real meat over substitutes,positive,explicit,85,-1,1,0.0382753200745653,0.098397519551253,,0.098397519551253
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I avoid fast food bacon,positive,explicit,70,-1,3,0.0142510114833197,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I got food poisoning from fast food bacon,positive,explicit,60,-1,-1,0.0142510114833197,0.3213912284030379,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,bd14752573c3fbed,1,Eating meat is mostly out of habit,I eat meat at most meals,positive,explicit,70,-1,11,0.0543671284443915,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,bd14752573c3fbed,1,Eating meat is mostly out of habit,My family eats similar meals as me,positive,implicit,50,-1,0,0.0543671284443915,0.3847023677003859,,0.3847023677003859
