label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My religious beliefs justify eating animals,negative,explicit,80,7,7,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,3d1ddc23b606b8c8,1,I feel guilty about eating animals,Meat-eating is a family tradition,negative,implicit,35,7,2,1.0,0.0611357276136869,1.0,0.0481547195821874
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,implicit,30,7,2,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I grew up eating meat at meals,negative,implicit,25,7,20,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I am chronically anemic,positive,explicit,100,-1,4,0.0628584604729909,0.1499097574483885,,0.1102622119299562
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I eat meat at least once daily,positive,explicit,80,-1,17,0.0628584604729909,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I sometimes reduce meat due to health issues,negative,explicit,80,-1,5,0.0628584604729909,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I eat meat at least once daily,positive,explicit,90,2,17,0.0612496750334367,1.0,0.0480166762527819,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I was raised on a farm,positive,explicit,90,2,20,0.0612496750334367,1.0,0.0480166762527819,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,Eating meat is a family tradition,Some relatives hunt and eat game meats,positive,explicit,85,2,2,0.0612496750334367,0.6678573399119663,0.0480166762527819,0.6678573399119663
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I eat meat at least once daily,I have no moral issues eating meat,positive,explicit,75,17,0,1.0,0.0888238747266594,1.0,0.0888238747266594
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I eat meat at least once daily,I like the taste of meat,positive,explicit,70,17,8,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I eat meat at least once daily,I sometimes reduce meat due to health issues,negative,explicit,70,17,5,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I like the taste of meat,positive,implicit,60,0,8,0.0888238747266594,1.0,0.0888238747266594,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I sometimes reduce meat due to health issues,positive,explicit,65,0,5,0.0888238747266594,1.0,0.0888238747266594,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I believe too much meat can harm health,positive,explicit,90,5,0,1.0,0.0807960394267513,1.0,0.04728742679299
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I like the taste of meat,I was raised on a farm,positive,implicit,50,8,20,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I have no moral issues eating meat,positive,explicit,65,2,0,0.0612496750334367,0.0888238747266594,0.0480166762527819,0.0888238747266594
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I eat meat at least once daily,I was raised on a farm,positive,explicit,80,17,20,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I am chronically anemic,I sometimes reduce meat due to health issues,negative,explicit,60,4,5,0.1499097574483885,1.0,0.1102622119299562,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,242bdf6bc5bb0b94,1,I eat meat at least once daily,I believe too much meat can harm health,negative,explicit,55,17,0,1.0,0.0807960394267513,1.0,0.04728742679299
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I think chicken and turkey are healthier,positive,explicit,100,1,1,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I reduce beef or pork when dieting,positive,explicit,80,1,5,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I eat lean beef to reduce fat,positive,explicit,60,1,-1,1.0,0.0985156321907288,1.0,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I reduce beef or pork when dieting,positive,explicit,80,-1,5,0.0985156321907288,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I think chicken and turkey are healthier,positive,implicit,50,-1,1,0.0985156321907288,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I like the taste of meat,I eat meat every day,positive,explicit,90,8,16,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I like the taste of meat,I prefer beef for hamburgers and sloppy joes,positive,explicit,90,8,1,1.0,0.249154030134026,1.0,0.249154030134026
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I like the taste of meat,Social contacts like the taste of meat,positive,explicit,70,8,14,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I eat meat every day,Those around me eat meat regularly,positive,explicit,75,16,22,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I think chicken and turkey are healthier,negative,explicit,70,1,1,0.249154030134026,1.0,0.249154030134026,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I choose chicken and turkey for health,negative,explicit,70,1,1,0.249154030134026,1.0,0.249154030134026,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I like the taste of meat,I choose chicken and turkey for health,negative,implicit,60,8,1,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I reduce beef or pork when dieting,negative,explicit,65,1,5,0.249154030134026,1.0,0.249154030134026,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I prefer beef for hamburgers and sloppy joes,negative,explicit,60,-1,1,0.0985156321907288,0.249154030134026,,0.249154030134026
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I reduce beef or pork when dieting,positive,explicit,70,1,5,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on processed meat,positive,explicit,90,18,3,1.0,0.0527965176193082,1.0,0.0496538723851313
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on red meat,positive,explicit,95,18,3,1.0,0.0634401072941068,1.0,0.0634401072941068
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I am concerned about my health,I want to improve cholesterol and blood work,positive,explicit,100,18,4,1.0,0.1324988371711633,1.0,0.1324988371711633
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I eat more chicken and fish now,I have tried to cut back on red meat,positive,explicit,85,1,3,0.5776473089027466,0.0634401072941068,0.5776473089027466,0.0634401072941068
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",I eat more chicken and fish now,positive,explicit,80,1,1,1.0,0.5776473089027466,1.0,0.5776473089027466
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on red meat,negative,explicit,90,-1,3,0.1040369079586745,0.0634401072941068,,0.0634401072941068
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on processed meat,negative,explicit,80,-1,3,0.1040369079586745,0.0527965176193082,,0.0496538723851313
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I eat meat whenever I choose to,I do not control grocery shopping or meal planning,positive,implicit,40,19,-1,1.0,0.1040369079586745,1.0,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I eat meat whenever I choose to,I eat more chicken and fish now,positive,implicit,35,19,1,1.0,0.5776473089027466,1.0,0.5776473089027466
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on processed meat,negative,implicit,30,19,3,1.0,0.0527965176193082,1.0,0.0496538723851313
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on red meat,negative,implicit,30,19,3,1.0,0.0634401072941068,1.0,0.0634401072941068
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I have tried to cut back on processed meat,I have tried to cut back on red meat,positive,implicit,50,3,3,0.0527965176193082,0.0634401072941068,0.0496538723851313,0.0634401072941068
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I have tried to cut back on red meat,I want to improve cholesterol and blood work,positive,explicit,95,3,4,0.0634401072941068,0.1324988371711633,0.0634401072941068,0.1324988371711633
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,8f96fa223f234180,1,I have tried to cut back on processed meat,I want to improve cholesterol and blood work,positive,implicit,60,3,4,0.0527965176193082,0.1324988371711633,0.0496538723851313,0.1324988371711633
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,Eating meat feels natural to me,Eating meat is a habit for me,positive,explicit,95,-1,-1,0.1536687111918306,0.0842742839898526,,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,Eating meat is a habit for me,I have always eaten and cooked with meat,positive,explicit,90,-1,19,0.0842742839898526,0.2688604403797768,,0.2688604403797768
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,My parents cooked with meat,positive,explicit,95,19,2,0.2688604403797768,0.7161954289271897,0.2688604403797768,0.7161954289271897
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,I eat a lot of chicken,I eat meat 1-2 times a day,positive,explicit,90,1,17,0.1889900736107354,1.0,0.1889900736107354,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,Eating meat is a habit for me,Most friends and family eat meat,positive,explicit,80,-1,2,0.0842742839898526,0.0829238608491611,,0.0424542217110671
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,Most friends and family eat meat,My parents cooked with meat,positive,implicit,60,2,2,0.0829238608491611,0.7161954289271897,0.0424542217110671,0.7161954289271897
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,Eating meat is a habit for me,I eat meat 1-2 times a day,positive,implicit,80,-1,17,0.0842742839898526,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,Eating meat feels natural to me,I have always eaten and cooked with meat,positive,explicit,90,-1,19,0.1536687111918306,0.2688604403797768,,0.2688604403797768
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,I get bored with the same meals,I enjoy the challenge of vegetarian cooking,positive,explicit,87,10,6,0.5409844665919382,1.0,0.5409844665919382,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,explicit,55,10,19,0.5409844665919382,0.2688604403797768,0.5409844665919382,0.2688604403797768
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,implicit,45,6,19,1.0,0.2688604403797768,1.0,0.2688604403797768
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I have always eaten and cooked with meat,negative,explicit,50,5,19,1.0,0.2688604403797768,1.0,0.2688604403797768
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I reduce meat when it is expensive,positive,implicit,30,6,5,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,24e9f4a8dba444ba,1,Eating meat feels natural to me,I get bored with the same meals,negative,implicit,30,-1,10,0.1536687111918306,0.5409844665919382,,0.5409844665919382
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,explicit,90,0,0,1.0,0.3186677796128055,1.0,0.3186677796128055
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I eat mostly chicken,positive,explicit,75,0,1,1.0,0.3429852842495759,1.0,0.3429852842495759
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I prefer chicken and fish,positive,implicit,60,0,1,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,explicit,95,1,1,0.3429852842495759,0.501303991586617,0.3429852842495759,0.501303991586617
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I eat mostly chicken,I find steak hard to chew,positive,explicit,80,1,-1,0.3429852842495759,0.1455875523019305,0.3429852842495759,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,explicit,100,1,1,0.3429852842495759,1.0,0.3429852842495759,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I eat mostly chicken,I buy more meat when it is on sale,positive,implicit,55,1,0,0.3429852842495759,0.3186677796128055,0.3429852842495759,0.3186677796128055
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I prefer chicken and fish,positive,explicit,95,1,1,0.501303991586617,1.0,0.501303991586617,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,positive,explicit,75,1,-1,0.501303991586617,0.1455875523019305,0.501303991586617,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I buy more meat when it is on sale,positive,implicit,35,1,0,0.501303991586617,0.3186677796128055,0.501303991586617,0.3186677796128055
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I find steak hard to chew,I prefer chicken and fish,positive,explicit,75,-1,1,0.1455875523019305,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,positive,implicit,40,1,0,1.0,0.3186677796128055,1.0,0.3186677796128055
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c64e457f6d99d425,1,I eat meat when I feel like it,I sometimes choose to cut back on meat,positive,explicit,80,9,3,1.0,0.0555756156886885,1.0,0.0474794789829872
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c64e457f6d99d425,1,I eat meat when I feel like it,Meat consumption is a personal preference,positive,explicit,90,9,-1,1.0,0.1509326236733015,1.0,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,c64e457f6d99d425,1,I sometimes choose to cut back on meat,Meat consumption is a personal preference,positive,explicit,90,3,-1,0.0555756156886885,0.1509326236733015,0.0474794789829872,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,explicit,90,-1,-1,0.1149511771796279,0.0158171387806597,,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,explicit,90,-1,-1,0.0158171387806597,0.1685114680745487,,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,0ec83457dd9ad9bb,1,I crave meat,Meat tastes delicious to me,positive,explicit,80,-1,-1,0.1149511771796279,0.1685114680745487,,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Most people I know eat meat regularly,positive,implicit,40,-1,22,0.0158171387806597,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I crave meat more during holidays,I eat more meat at gatherings,positive,explicit,90,-1,10,0.0858679836100244,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I eat more meat at gatherings,I enjoy eating meat,positive,explicit,85,10,-1,1.0,0.0158866403712063,1.0,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I eat more meat at gatherings,My family are big meat eaters,positive,explicit,80,10,2,1.0,0.380344524789876,1.0,0.380344524789876
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I eat more meat at gatherings,My friends enjoy eating meat,positive,explicit,60,10,21,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I enjoy eating meat,My friends enjoy eating meat,positive,explicit,85,-1,21,0.0158866403712063,1.0,,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I enjoy eating meat,My family are big meat eaters,positive,explicit,85,-1,2,0.0158866403712063,0.380344524789876,,0.380344524789876
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I enjoy eating meat,I want to be healthier,negative,explicit,65,-1,4,0.0158866403712063,0.612152579284743,,0.612152579284743
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I want to be healthier,My brother reduces meat for health reasons,positive,explicit,70,4,5,0.612152579284743,0.6186692586627232,0.612152579284743,0.6186692586627232
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,explicit,40,4,2,0.612152579284743,0.380344524789876,0.612152579284743,0.380344524789876
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,I want to be healthier,My friends enjoy eating meat,negative,implicit,30,4,21,0.612152579284743,1.0,0.612152579284743,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,explicit,70,5,2,0.6186692586627232,0.380344524789876,0.6186692586627232,0.380344524789876
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,cd254873c8c70b1f,1,My family are big meat eaters,My friends enjoy eating meat,positive,explicit,60,2,21,0.380344524789876,1.0,0.380344524789876,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,explicit,90,2,10,0.0670243094688412,1.0,0.0670243094688412,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,explicit,95,2,2,0.0670243094688412,0.3392622437823732,0.0670243094688412,0.3392622437823732
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,explicit,95,0,10,0.0772886414624936,1.0,0.0384364726527956,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,explicit,90,0,9,0.0772886414624936,1.0,0.0384364726527956,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,I believe meat is essential for health,I follow a low-carb diet,positive,implicit,50,0,-1,0.0772886414624936,0.1299747813923016,0.0384364726527956,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,explicit,100,10,9,1.0,1.0,1.0,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,I eat predominantly meat with each meal,I follow a low-carb diet,positive,explicit,90,10,-1,1.0,0.1299747813923016,1.0,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,I feel better when I eat more meat,I follow a low-carb diet,positive,explicit,85,9,-1,1.0,0.1299747813923016,1.0,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,My family serves meat at meals,I eat predominantly meat with each meal,positive,explicit,70,2,10,0.3392622437823732,1.0,0.3392622437823732,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,673d057ee91b91d4,1,My family serves meat at meals,I follow a low-carb diet,positive,implicit,40,2,-1,0.3392622437823732,0.1299747813923016,0.3392622437823732,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,Chicken is cheap and convenient,Family eats more chicken for cost reasons,positive,explicit,90,1,1,0.353954441134366,0.3633685041761387,0.353954441134366,0.3633685041761387
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,Chicken is cheap and convenient,I eat a lot of chicken,positive,explicit,85,1,1,0.353954441134366,0.1858374383119775,0.353954441134366,0.1858374383119775
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,Chicken is cheap and convenient,Meat is expensive for me,positive,implicit,80,1,0,0.353954441134366,1.0,0.353954441134366,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,I eat a lot of chicken,positive,implicit,75,1,1,0.3633685041761387,0.1858374383119775,0.3633685041761387,0.1858374383119775
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,Meat is expensive for me,positive,explicit,85,1,0,0.3633685041761387,1.0,0.3633685041761387,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I love eating meat,positive,explicit,95,-1,-1,0.0820878110081984,0.0531269596186139,,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,I eat a lot of chicken,Meat is expensive for me,positive,implicit,75,1,0,0.1858374383119775,1.0,0.1858374383119775,1.0
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I prefer real meat over substitutes,positive,implicit,60,-1,0,0.0820878110081984,0.1137508222398708,,0.0960393206821741
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,I got food poisoning from fast food bacon,I avoid fast food bacon,positive,explicit,100,-1,-1,0.0553331488993163,0.0512899523397449,,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,I love eating meat,I prefer real meat over substitutes,positive,explicit,85,-1,0,0.0531269596186139,0.1137508222398708,,0.0960393206821741
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I avoid fast food bacon,positive,explicit,70,-1,-1,0.0820878110081984,0.0512899523397449,,
10__all-MiniLM-L6-v2__run_20260210_222517_e0058bf3,7cf1b08e24b10350,1,I enjoy cooking meat at home,I got food poisoning from fast food bacon,positive,explicit,60,-1,-1,0.0820878110081984,0.0553331488993163,,
