label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,3d1ddc23b606b8c8,1,I feel guilty about eating animals,Meat-eating is a family tradition,negative,implicit,35,8,1,1.0,0.2987769249487542,1.0,0.2987769249487542
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,implicit,30,8,1,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I grew up eating meat at meals,negative,implicit,25,8,-1,1.0,0.0087118847023843,1.0,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I am chronically anemic,positive,explicit,100,-1,10,0.2782903743261981,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I eat meat at least once daily,positive,explicit,80,-1,5,0.2782903743261981,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I sometimes reduce meat due to health issues,negative,explicit,80,-1,0,0.2782903743261981,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I eat meat at least once daily,positive,explicit,90,1,5,0.3017344814079862,1.0,0.3017344814079862,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I was raised on a farm,positive,explicit,90,1,-1,0.3017344814079862,0.0090733342077938,0.3017344814079862,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,Eating meat is a family tradition,Some relatives hunt and eat game meats,positive,explicit,85,1,1,0.3017344814079862,1.0,0.3017344814079862,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I eat meat at least once daily,I have no moral issues eating meat,positive,explicit,75,5,0,1.0,0.2409723557265357,1.0,0.2409723557265357
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I eat meat at least once daily,I like the taste of meat,positive,explicit,70,5,9,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I eat meat at least once daily,I sometimes reduce meat due to health issues,negative,explicit,70,5,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I like the taste of meat,positive,implicit,60,0,9,0.2409723557265357,1.0,0.2409723557265357,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I sometimes reduce meat due to health issues,positive,explicit,65,0,0,0.2409723557265357,1.0,0.2409723557265357,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I believe too much meat can harm health,positive,explicit,90,0,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I like the taste of meat,I was raised on a farm,positive,implicit,50,9,-1,1.0,0.0090733342077938,1.0,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I have no moral issues eating meat,positive,explicit,65,1,0,0.3017344814079862,0.2409723557265357,0.3017344814079862,0.2409723557265357
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I eat meat at least once daily,I was raised on a farm,positive,explicit,80,5,-1,1.0,0.0090733342077938,1.0,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I am chronically anemic,I sometimes reduce meat due to health issues,negative,explicit,60,10,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,242bdf6bc5bb0b94,1,I eat meat at least once daily,I believe too much meat can harm health,negative,explicit,55,5,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I think chicken and turkey are healthier,positive,explicit,100,2,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I reduce beef or pork when dieting,positive,explicit,80,2,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I eat lean beef to reduce fat,positive,explicit,60,2,-1,1.0,0.2177814115379027,1.0,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I reduce beef or pork when dieting,positive,explicit,80,-1,0,0.2177814115379027,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I think chicken and turkey are healthier,positive,implicit,50,-1,2,0.2177814115379027,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I like the taste of meat,I eat meat every day,positive,explicit,90,9,5,1.0,0.0701652180386792,1.0,0.0701652180386792
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I like the taste of meat,I prefer beef for hamburgers and sloppy joes,positive,explicit,90,9,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I like the taste of meat,Social contacts like the taste of meat,positive,explicit,70,9,1,1.0,0.324639898719693,1.0,0.324639898719693
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I eat meat every day,Those around me eat meat regularly,positive,explicit,75,5,1,0.0701652180386792,0.1271569641978101,0.0701652180386792,0.1271569641978101
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I think chicken and turkey are healthier,negative,explicit,70,2,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I choose chicken and turkey for health,negative,explicit,70,2,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I like the taste of meat,I choose chicken and turkey for health,negative,implicit,60,9,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I reduce beef or pork when dieting,negative,explicit,65,2,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I prefer beef for hamburgers and sloppy joes,negative,explicit,60,-1,2,0.2177814115379027,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I reduce beef or pork when dieting,positive,explicit,70,2,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on processed meat,positive,explicit,90,10,4,1.0,0.0741586014435948,1.0,0.0679131350992007
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on red meat,positive,explicit,95,10,4,1.0,0.0927424937786323,1.0,0.0927424937786323
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I am concerned about my health,I want to improve cholesterol and blood work,positive,explicit,100,10,10,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I eat more chicken and fish now,I have tried to cut back on red meat,positive,explicit,85,2,4,0.3768133876124673,0.0927424937786323,0.3768133876124673,0.0927424937786323
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",I eat more chicken and fish now,positive,explicit,80,2,2,1.0,0.3768133876124673,1.0,0.3768133876124673
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on red meat,negative,explicit,90,-1,4,0.0450600819512648,0.0927424937786323,,0.0927424937786323
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on processed meat,negative,explicit,80,-1,4,0.0450600819512648,0.0741586014435948,,0.0679131350992007
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I eat meat whenever I choose to,I do not control grocery shopping or meal planning,positive,implicit,40,0,-1,1.0,0.0450600819512648,1.0,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I eat meat whenever I choose to,I eat more chicken and fish now,positive,implicit,35,0,2,1.0,0.3768133876124673,1.0,0.3768133876124673
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on processed meat,negative,implicit,30,0,4,1.0,0.0741586014435948,1.0,0.0679131350992007
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on red meat,negative,implicit,30,0,4,1.0,0.0927424937786323,1.0,0.0927424937786323
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I have tried to cut back on processed meat,I have tried to cut back on red meat,positive,implicit,50,4,4,0.0741586014435948,0.0927424937786323,0.0679131350992007,0.0927424937786323
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I have tried to cut back on red meat,I want to improve cholesterol and blood work,positive,explicit,95,4,10,0.0927424937786323,1.0,0.0927424937786323,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,8f96fa223f234180,1,I have tried to cut back on processed meat,I want to improve cholesterol and blood work,positive,implicit,60,4,10,0.0741586014435948,1.0,0.0679131350992007,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,Eating meat feels natural to me,Eating meat is a habit for me,positive,explicit,95,-1,-1,0.1635041491777281,0.1500955270633665,,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,Eating meat is a habit for me,I have always eaten and cooked with meat,positive,explicit,90,-1,0,0.1500955270633665,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,My parents cooked with meat,positive,explicit,95,0,1,1.0,0.607101936542958,1.0,0.607101936542958
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,I eat a lot of chicken,I eat meat 1-2 times a day,positive,explicit,90,2,5,0.3742858432591436,1.0,0.3742858432591436,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,Eating meat is a habit for me,Most friends and family eat meat,positive,explicit,80,-1,1,0.1500955270633665,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,Most friends and family eat meat,My parents cooked with meat,positive,implicit,60,1,1,1.0,0.607101936542958,1.0,0.607101936542958
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,Eating meat is a habit for me,I eat meat 1-2 times a day,positive,implicit,80,-1,5,0.1500955270633665,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,Eating meat feels natural to me,I have always eaten and cooked with meat,positive,explicit,90,-1,0,0.1635041491777281,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,I get bored with the same meals,I enjoy the challenge of vegetarian cooking,positive,explicit,87,0,7,0.1789793352605024,1.0,0.1789793352605024,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,explicit,55,0,0,0.1789793352605024,1.0,0.1789793352605024,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,implicit,45,7,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I have always eaten and cooked with meat,negative,explicit,50,0,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I reduce meat when it is expensive,positive,implicit,30,7,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,24e9f4a8dba444ba,1,Eating meat feels natural to me,I get bored with the same meals,negative,implicit,30,-1,0,0.1635041491777281,0.1789793352605024,,0.1789793352605024
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,explicit,90,0,0,1.0,0.380469374500285,1.0,0.380469374500285
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I eat mostly chicken,positive,explicit,75,0,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I prefer chicken and fish,positive,implicit,60,0,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,explicit,95,2,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I eat mostly chicken,I find steak hard to chew,positive,explicit,80,2,-1,1.0,0.1369605980860428,1.0,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,explicit,100,2,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I eat mostly chicken,I buy more meat when it is on sale,positive,implicit,55,2,0,1.0,0.380469374500285,1.0,0.380469374500285
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I prefer chicken and fish,positive,explicit,95,2,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,positive,explicit,75,2,-1,1.0,0.1369605980860428,1.0,
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I buy more meat when it is on sale,positive,implicit,35,2,0,1.0,0.380469374500285,1.0,0.380469374500285
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I find steak hard to chew,I prefer chicken and fish,positive,explicit,75,-1,2,0.1369605980860428,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,positive,implicit,40,2,0,1.0,0.380469374500285,1.0,0.380469374500285
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c64e457f6d99d425,1,I eat meat when I feel like it,I sometimes choose to cut back on meat,positive,explicit,80,-1,4,0.184580950844402,0.0734021297786006,,0.0682856357375576
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c64e457f6d99d425,1,I eat meat when I feel like it,Meat consumption is a personal preference,positive,explicit,90,-1,0,0.184580950844402,0.4846005126746291,,0.4846005126746291
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,c64e457f6d99d425,1,I sometimes choose to cut back on meat,Meat consumption is a personal preference,positive,explicit,90,4,0,0.0734021297786006,0.4846005126746291,0.0682856357375576,0.4846005126746291
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,explicit,90,-1,13,0.1331282426921821,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,explicit,90,13,0,1.0,0.186024497818638,1.0,0.186024497818638
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,0ec83457dd9ad9bb,1,I crave meat,Meat tastes delicious to me,positive,explicit,80,-1,0,0.1331282426921821,0.186024497818638,,0.186024497818638
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Most people I know eat meat regularly,positive,implicit,40,13,1,1.0,0.0971306992236232,1.0,0.0971306992236232
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I crave meat more during holidays,I eat more meat at gatherings,positive,explicit,90,-1,0,0.1399328270135747,0.3626701414620587,,0.3626701414620587
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I eat more meat at gatherings,I enjoy eating meat,positive,explicit,85,0,13,0.3626701414620587,1.0,0.3626701414620587,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I eat more meat at gatherings,My family are big meat eaters,positive,explicit,80,0,1,0.3626701414620587,0.6378964775876765,0.3626701414620587,0.6378964775876765
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I eat more meat at gatherings,My friends enjoy eating meat,positive,explicit,60,0,1,0.3626701414620587,1.0,0.3626701414620587,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I enjoy eating meat,My friends enjoy eating meat,positive,explicit,85,13,1,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I enjoy eating meat,My family are big meat eaters,positive,explicit,85,13,1,1.0,0.6378964775876765,1.0,0.6378964775876765
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I enjoy eating meat,I want to be healthier,negative,explicit,65,13,6,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I want to be healthier,My brother reduces meat for health reasons,positive,explicit,70,6,0,1.0,0.4092846809736079,1.0,0.4092846809736079
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,explicit,40,6,1,1.0,0.6378964775876765,1.0,0.6378964775876765
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,I want to be healthier,My friends enjoy eating meat,negative,implicit,30,6,1,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,explicit,70,0,1,0.4092846809736079,0.6378964775876765,0.4092846809736079,0.6378964775876765
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,cd254873c8c70b1f,1,My family are big meat eaters,My friends enjoy eating meat,positive,explicit,60,1,1,0.6378964775876765,1.0,0.6378964775876765,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,explicit,90,1,0,0.3841675302098515,0.4182777227405159,0.3841675302098515,0.4182777227405159
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,explicit,95,1,1,0.3841675302098515,0.5295847484984643,0.3841675302098515,0.5295847484984643
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,explicit,95,0,0,1.0,0.4182777227405159,1.0,0.4182777227405159
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,explicit,90,0,0,1.0,0.5355147516334892,1.0,0.5355147516334892
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,I believe meat is essential for health,I follow a low-carb diet,positive,implicit,50,0,6,1.0,0.1578181655921311,1.0,0.1578181655921311
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,explicit,100,0,0,0.4182777227405159,0.5355147516334892,0.4182777227405159,0.5355147516334892
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,I eat predominantly meat with each meal,I follow a low-carb diet,positive,explicit,90,0,6,0.4182777227405159,0.1578181655921311,0.4182777227405159,0.1578181655921311
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,I feel better when I eat more meat,I follow a low-carb diet,positive,explicit,85,0,6,0.5355147516334892,0.1578181655921311,0.5355147516334892,0.1578181655921311
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,My family serves meat at meals,I eat predominantly meat with each meal,positive,explicit,70,1,0,0.5295847484984643,0.4182777227405159,0.5295847484984643,0.4182777227405159
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,673d057ee91b91d4,1,My family serves meat at meals,I follow a low-carb diet,positive,implicit,40,1,6,0.5295847484984643,0.1578181655921311,0.5295847484984643,0.1578181655921311
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,Chicken is cheap and convenient,Family eats more chicken for cost reasons,positive,explicit,90,2,2,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,Chicken is cheap and convenient,I eat a lot of chicken,positive,explicit,85,2,2,1.0,0.3819548037131935,1.0,0.3819548037131935
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,Chicken is cheap and convenient,Meat is expensive for me,positive,implicit,80,2,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,I eat a lot of chicken,positive,implicit,75,2,2,1.0,0.3819548037131935,1.0,0.3819548037131935
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,Meat is expensive for me,positive,explicit,85,2,0,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,I enjoy cooking meat at home,I love eating meat,positive,explicit,95,-1,13,0.1619575711663521,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,I eat a lot of chicken,Meat is expensive for me,positive,implicit,75,2,0,0.3819548037131935,1.0,0.3819548037131935,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,I enjoy cooking meat at home,I prefer real meat over substitutes,positive,implicit,60,-1,0,0.1619575711663521,0.2611339595490776,,0.2611339595490776
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,I got food poisoning from fast food bacon,I avoid fast food bacon,positive,explicit,100,11,11,1.0,1.0,1.0,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,I love eating meat,I prefer real meat over substitutes,positive,explicit,85,13,0,1.0,0.2611339595490776,1.0,0.2611339595490776
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,I enjoy cooking meat at home,I avoid fast food bacon,positive,explicit,70,-1,11,0.1619575711663521,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,7cf1b08e24b10350,1,I enjoy cooking meat at home,I got food poisoning from fast food bacon,positive,explicit,60,-1,11,0.1619575711663521,1.0,,1.0
09__all-MiniLM-L6-v2__run_20260210_222432_3c9714b4,bd14752573c3fbed,1,Eating meat is mostly out of habit,I eat meat at most meals,positive,explicit,70,-1,0,0.1521468671424601,0.3462908449186442,,0.3462908449186442
