label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I choose chicken and turkey for health,negative,explicit,70,0,0,0.2279376480414017,1.0,0.2279376480414017,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c0ac91fae56c6ec3,1,I like the taste of meat,I choose chicken and turkey for health,negative,implicit,60,-1,0,0.0062161540635181,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I reduce beef or pork when dieting,negative,explicit,65,0,9,0.2279376480414017,1.0,0.2279376480414017,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I prefer beef for hamburgers and sloppy joes,negative,explicit,60,-1,0,0.0848836582038616,0.2279376480414017,,0.2279376480414017
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I reduce beef or pork when dieting,positive,explicit,70,0,9,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on processed meat,positive,explicit,90,14,2,1.0,0.0823977692478895,1.0,0.0823977692478895
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on red meat,positive,explicit,95,14,2,1.0,0.1016729312317113,1.0,0.1016729312317113
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I am concerned about my health,I want to improve cholesterol and blood work,positive,explicit,100,14,3,1.0,0.0880311770631587,1.0,0.0880311770631587
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I eat more chicken and fish now,I have tried to cut back on red meat,positive,explicit,85,0,2,1.0,0.1016729312317113,1.0,0.1016729312317113
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",I eat more chicken and fish now,positive,explicit,80,0,0,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on red meat,negative,explicit,90,-1,2,0.0355966741823913,0.1016729312317113,,0.1016729312317113
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on processed meat,negative,explicit,80,-1,2,0.0355966741823913,0.0823977692478895,,0.0823977692478895
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I eat meat whenever I choose to,I do not control grocery shopping or meal planning,positive,implicit,40,16,-1,1.0,0.0355966741823913,1.0,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I eat meat whenever I choose to,I eat more chicken and fish now,positive,implicit,35,16,0,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on processed meat,negative,implicit,30,16,2,1.0,0.0823977692478895,1.0,0.0823977692478895
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on red meat,negative,implicit,30,16,2,1.0,0.1016729312317113,1.0,0.1016729312317113
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I have tried to cut back on processed meat,I have tried to cut back on red meat,positive,implicit,50,2,2,0.0823977692478895,0.1016729312317113,0.0823977692478895,0.1016729312317113
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I have tried to cut back on red meat,I want to improve cholesterol and blood work,positive,explicit,95,2,3,0.1016729312317113,0.0880311770631587,0.1016729312317113,0.0880311770631587
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,8f96fa223f234180,1,I have tried to cut back on processed meat,I want to improve cholesterol and blood work,positive,implicit,60,2,3,0.0823977692478895,0.0880311770631587,0.0823977692478895,0.0880311770631587
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,Eating meat feels natural to me,Eating meat is a habit for me,positive,explicit,95,-1,-1,0.0928808272086002,0.0686574274645263,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,Eating meat is a habit for me,I have always eaten and cooked with meat,positive,explicit,90,-1,16,0.0686574274645263,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,My parents cooked with meat,positive,explicit,95,16,-1,1.0,0.1579581259212897,1.0,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,I eat a lot of chicken,I eat meat 1-2 times a day,positive,explicit,90,0,11,0.223071442686384,1.0,0.223071442686384,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,Eating meat is a habit for me,Most friends and family eat meat,positive,explicit,80,-1,4,0.0686574274645263,0.0918265068495193,,0.0694912208188106
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,Most friends and family eat meat,My parents cooked with meat,positive,implicit,60,4,-1,0.0918265068495193,0.1579581259212897,0.0694912208188106,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,Eating meat is a habit for me,I eat meat 1-2 times a day,positive,implicit,80,-1,11,0.0686574274645263,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,Eating meat feels natural to me,I have always eaten and cooked with meat,positive,explicit,90,-1,16,0.0928808272086002,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,I get bored with the same meals,I enjoy the challenge of vegetarian cooking,positive,explicit,87,-1,7,0.0585737540458917,0.3942418516937884,,0.3942418516937884
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,explicit,55,-1,16,0.0585737540458917,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,implicit,45,7,16,0.3942418516937884,1.0,0.3942418516937884,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I have always eaten and cooked with meat,negative,explicit,50,9,16,0.427462128783565,1.0,0.427462128783565,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I reduce meat when it is expensive,positive,implicit,30,7,9,0.3942418516937884,0.427462128783565,0.3942418516937884,0.427462128783565
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,24e9f4a8dba444ba,1,Eating meat feels natural to me,I get bored with the same meals,negative,implicit,30,-1,-1,0.0928808272086002,0.0585737540458917,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,explicit,90,6,6,0.703180335376787,0.0831045531226682,0.703180335376787,0.0831045531226682
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I eat mostly chicken,positive,explicit,75,6,0,0.703180335376787,0.4899063950813299,0.703180335376787,0.4899063950813299
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I prefer chicken and fish,positive,implicit,60,6,0,0.703180335376787,1.0,0.703180335376787,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,explicit,95,0,0,0.4899063950813299,0.3725080606709584,0.4899063950813299,0.3725080606709584
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I eat mostly chicken,I find steak hard to chew,positive,explicit,80,0,-1,0.4899063950813299,0.0432781849298236,0.4899063950813299,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,explicit,100,0,0,0.4899063950813299,1.0,0.4899063950813299,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I eat mostly chicken,I buy more meat when it is on sale,positive,implicit,55,0,6,0.4899063950813299,0.0831045531226682,0.4899063950813299,0.0831045531226682
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I prefer chicken and fish,positive,explicit,95,0,0,0.3725080606709584,1.0,0.3725080606709584,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,positive,explicit,75,0,-1,0.3725080606709584,0.0432781849298236,0.3725080606709584,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I buy more meat when it is on sale,positive,implicit,35,0,6,0.3725080606709584,0.0831045531226682,0.3725080606709584,0.0831045531226682
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I find steak hard to chew,I prefer chicken and fish,positive,explicit,75,-1,0,0.0432781849298236,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,positive,implicit,40,0,6,1.0,0.0831045531226682,1.0,0.0831045531226682
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c64e457f6d99d425,1,I eat meat when I feel like it,I sometimes choose to cut back on meat,positive,explicit,80,-1,2,0.5333305316528124,0.0752715387471466,,0.0752715387471466
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c64e457f6d99d425,1,I eat meat when I feel like it,Meat consumption is a personal preference,positive,explicit,90,-1,6,0.5333305316528124,0.0729840575148567,,0.0548796694065805
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,c64e457f6d99d425,1,I sometimes choose to cut back on meat,Meat consumption is a personal preference,positive,explicit,90,2,6,0.0752715387471466,0.0729840575148567,0.0752715387471466,0.0548796694065805
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,explicit,90,-1,-1,0.0432599881632672,0.0128158416493001,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,explicit,90,-1,-1,0.0128158416493001,0.1110811545333151,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,0ec83457dd9ad9bb,1,I crave meat,Meat tastes delicious to me,positive,explicit,80,-1,-1,0.0432599881632672,0.1110811545333151,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Most people I know eat meat regularly,positive,implicit,40,-1,21,0.0128158416493001,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I crave meat more during holidays,I eat more meat at gatherings,positive,explicit,90,-1,19,0.0431063410250844,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I eat more meat at gatherings,I enjoy eating meat,positive,explicit,85,19,-1,1.0,0.0128320238772215,1.0,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I eat more meat at gatherings,My family are big meat eaters,positive,explicit,80,19,4,1.0,0.4151020685802218,1.0,0.4151020685802218
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I eat more meat at gatherings,My friends enjoy eating meat,positive,explicit,60,19,-1,1.0,0.0921291206929818,1.0,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I enjoy eating meat,My friends enjoy eating meat,positive,explicit,85,-1,-1,0.0128320238772215,0.0921291206929818,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I enjoy eating meat,My family are big meat eaters,positive,explicit,85,-1,4,0.0128320238772215,0.4151020685802218,,0.4151020685802218
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I enjoy eating meat,I want to be healthier,negative,explicit,65,-1,3,0.0128320238772215,0.228130259820273,,0.228130259820273
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I want to be healthier,My brother reduces meat for health reasons,positive,explicit,70,3,-1,0.228130259820273,0.2772547113017247,0.228130259820273,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,explicit,40,3,4,0.228130259820273,0.4151020685802218,0.228130259820273,0.4151020685802218
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,I want to be healthier,My friends enjoy eating meat,negative,implicit,30,3,-1,0.228130259820273,0.0921291206929818,0.228130259820273,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,explicit,70,-1,4,0.2772547113017247,0.4151020685802218,,0.4151020685802218
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,cd254873c8c70b1f,1,My family are big meat eaters,My friends enjoy eating meat,positive,explicit,60,4,-1,0.4151020685802218,0.0921291206929818,0.4151020685802218,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,explicit,90,-1,19,0.0891378283002289,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,explicit,95,-1,4,0.0891378283002289,0.2325599297636158,,0.2325599297636158
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,explicit,95,5,19,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,explicit,90,5,22,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,I believe meat is essential for health,I follow a low-carb diet,positive,implicit,50,5,-1,1.0,0.0814655675923766,1.0,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,explicit,100,19,22,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,I eat predominantly meat with each meal,I follow a low-carb diet,positive,explicit,90,19,-1,1.0,0.0814655675923766,1.0,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,I feel better when I eat more meat,I follow a low-carb diet,positive,explicit,85,22,-1,1.0,0.0814655675923766,1.0,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,My family serves meat at meals,I eat predominantly meat with each meal,positive,explicit,70,4,19,0.2325599297636158,1.0,0.2325599297636158,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,673d057ee91b91d4,1,My family serves meat at meals,I follow a low-carb diet,positive,implicit,40,4,-1,0.2325599297636158,0.0814655675923766,0.2325599297636158,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,Chicken is cheap and convenient,Family eats more chicken for cost reasons,positive,explicit,90,0,0,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,Chicken is cheap and convenient,I eat a lot of chicken,positive,explicit,85,0,0,1.0,0.2250496452901572,1.0,0.2250496452901572
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,Chicken is cheap and convenient,Meat is expensive for me,positive,implicit,80,0,6,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,I eat a lot of chicken,positive,implicit,75,0,0,1.0,0.2250496452901572,1.0,0.2250496452901572
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,Meat is expensive for me,positive,explicit,85,0,6,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,I enjoy cooking meat at home,I love eating meat,positive,explicit,95,-1,0,0.077096041689119,0.0389074969872843,,0.0389074969872843
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,I eat a lot of chicken,Meat is expensive for me,positive,implicit,75,0,6,0.2250496452901572,1.0,0.2250496452901572,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,I enjoy cooking meat at home,I prefer real meat over substitutes,positive,implicit,60,-1,6,0.077096041689119,0.0671001873940126,,0.0632553272769504
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,I got food poisoning from fast food bacon,I avoid fast food bacon,positive,explicit,100,-1,-1,0.0678360243666115,0.0667015833178743,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,I love eating meat,I prefer real meat over substitutes,positive,explicit,85,0,6,0.0389074969872843,0.0671001873940126,0.0389074969872843,0.0632553272769504
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,I enjoy cooking meat at home,I avoid fast food bacon,positive,explicit,70,-1,-1,0.077096041689119,0.0667015833178743,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,7cf1b08e24b10350,1,I enjoy cooking meat at home,I got food poisoning from fast food bacon,positive,explicit,60,-1,-1,0.077096041689119,0.0678360243666115,,
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,bd14752573c3fbed,1,Eating meat is mostly out of habit,I eat meat at most meals,positive,explicit,70,-1,19,0.0682686542470875,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260210_222351_76cefc5d,bd14752573c3fbed,1,Eating meat is mostly out of habit,My family eats similar meals as me,positive,implicit,50,-1,4,0.0682686542470875,0.2746836377735268,,0.2746836377735268
