label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My religious beliefs justify eating animals,negative,explicit,80,2,2,0.1178851094539843,0.1068459187359417,0.0987533715393413,0.1068459187359417
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,3d1ddc23b606b8c8,1,I feel guilty about eating animals,Meat-eating is a family tradition,negative,implicit,35,2,1,0.1178851094539843,0.1580761893881577,0.0987533715393413,0.1580761893881577
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,implicit,30,2,1,0.1178851094539843,1.0,0.0987533715393413,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I grew up eating meat at meals,negative,implicit,25,2,-1,0.1178851094539843,0.0120255237788527,0.0987533715393413,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I am chronically anemic,positive,explicit,100,0,5,0.2382109373759099,0.1145272256073393,0.2382109373759099,0.1048378566295172
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I eat meat at least once daily,positive,explicit,80,0,16,0.2382109373759099,1.0,0.2382109373759099,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I sometimes reduce meat due to health issues,negative,explicit,80,0,0,0.2382109373759099,0.653856660570581,0.2382109373759099,0.653856660570581
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I eat meat at least once daily,positive,explicit,90,1,16,0.1604200438460515,1.0,0.1604200438460515,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I was raised on a farm,positive,explicit,90,1,-1,0.1604200438460515,0.0125998799845937,0.1604200438460515,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,Eating meat is a family tradition,Some relatives hunt and eat game meats,positive,explicit,85,1,1,0.1604200438460515,0.2530205912743371,0.1604200438460515,0.2530205912743371
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I eat meat at least once daily,I have no moral issues eating meat,positive,explicit,75,16,4,1.0,0.2311230620142978,1.0,0.2311230620142978
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I eat meat at least once daily,I like the taste of meat,positive,explicit,70,16,12,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I eat meat at least once daily,I sometimes reduce meat due to health issues,negative,explicit,70,16,0,1.0,0.653856660570581,1.0,0.653856660570581
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I like the taste of meat,positive,implicit,60,4,12,0.2311230620142978,1.0,0.2311230620142978,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I sometimes reduce meat due to health issues,positive,explicit,65,4,0,0.2311230620142978,0.653856660570581,0.2311230620142978,0.653856660570581
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I believe too much meat can harm health,positive,explicit,90,0,4,0.653856660570581,1.0,0.653856660570581,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I like the taste of meat,I was raised on a farm,positive,implicit,50,12,-1,1.0,0.0125998799845937,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I have no moral issues eating meat,positive,explicit,65,1,4,0.1604200438460515,0.2311230620142978,0.1604200438460515,0.2311230620142978
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I eat meat at least once daily,I was raised on a farm,positive,explicit,80,16,-1,1.0,0.0125998799845937,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I am chronically anemic,I sometimes reduce meat due to health issues,negative,explicit,60,5,0,0.1145272256073393,0.653856660570581,0.1048378566295172,0.653856660570581
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,242bdf6bc5bb0b94,1,I eat meat at least once daily,I believe too much meat can harm health,negative,explicit,55,16,4,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I think chicken and turkey are healthier,positive,explicit,100,3,3,0.5971641260367837,0.6285822362802549,0.5971641260367837,0.6285822362802549
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I reduce beef or pork when dieting,positive,explicit,80,3,0,0.5971641260367837,1.0,0.5971641260367837,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I choose chicken and turkey for health,I eat lean beef to reduce fat,positive,explicit,60,3,0,0.5971641260367837,0.431799859161958,0.5971641260367837,0.431799859161958
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I reduce beef or pork when dieting,positive,explicit,80,0,0,0.431799859161958,1.0,0.431799859161958,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I think chicken and turkey are healthier,positive,implicit,50,0,3,0.431799859161958,0.6285822362802549,0.431799859161958,0.6285822362802549
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I like the taste of meat,I eat meat every day,positive,explicit,90,12,16,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I like the taste of meat,I prefer beef for hamburgers and sloppy joes,positive,explicit,90,12,-1,1.0,0.1283846037281985,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I like the taste of meat,Social contacts like the taste of meat,positive,explicit,70,12,1,1.0,0.0934423318478744,1.0,0.0485955674263372
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I eat meat every day,Those around me eat meat regularly,positive,explicit,75,16,-1,1.0,0.1747156305394131,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I think chicken and turkey are healthier,negative,explicit,70,-1,3,0.1283846037281985,0.6285822362802549,,0.6285822362802549
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I choose chicken and turkey for health,negative,explicit,70,-1,3,0.1283846037281985,0.5971641260367837,,0.5971641260367837
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I like the taste of meat,I choose chicken and turkey for health,negative,implicit,60,12,3,1.0,0.5971641260367837,1.0,0.5971641260367837
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I reduce beef or pork when dieting,negative,explicit,65,-1,0,0.1283846037281985,1.0,,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I eat lean beef to reduce fat,I prefer beef for hamburgers and sloppy joes,negative,explicit,60,0,-1,0.431799859161958,0.1283846037281985,0.431799859161958,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I reduce beef or pork when dieting,positive,explicit,70,3,0,0.6285822362802549,1.0,0.6285822362802549,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on processed meat,positive,explicit,90,11,0,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on red meat,positive,explicit,95,11,0,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I am concerned about my health,I want to improve cholesterol and blood work,positive,explicit,100,11,11,1.0,0.3032478424717912,1.0,0.3032478424717912
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I eat more chicken and fish now,I have tried to cut back on red meat,positive,explicit,85,3,0,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,"I am fond of chicken, turkey, and fish",I eat more chicken and fish now,positive,explicit,80,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on red meat,negative,explicit,90,2,0,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on processed meat,negative,explicit,80,2,0,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I eat meat whenever I choose to,I do not control grocery shopping or meal planning,positive,implicit,40,2,2,0.2622947477916295,1.0,0.04093112117556,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I eat meat whenever I choose to,I eat more chicken and fish now,positive,implicit,35,2,3,0.2622947477916295,1.0,0.04093112117556,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on processed meat,negative,implicit,30,2,0,0.2622947477916295,1.0,0.04093112117556,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I eat meat whenever I choose to,I have tried to cut back on red meat,negative,implicit,30,2,0,0.2622947477916295,1.0,0.04093112117556,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I have tried to cut back on processed meat,I have tried to cut back on red meat,positive,implicit,50,0,0,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I have tried to cut back on red meat,I want to improve cholesterol and blood work,positive,explicit,95,0,11,1.0,0.3032478424717912,1.0,0.3032478424717912
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,8f96fa223f234180,1,I have tried to cut back on processed meat,I want to improve cholesterol and blood work,positive,implicit,60,0,11,1.0,0.3032478424717912,1.0,0.3032478424717912
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,Eating meat feels natural to me,Eating meat is a habit for me,positive,explicit,95,2,2,0.1134029166281228,0.1658746944025772,0.0912112018731498,0.0842540894250355
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,Eating meat is a habit for me,I have always eaten and cooked with meat,positive,explicit,90,2,-1,0.1658746944025772,0.1127927936444606,0.0842540894250355,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,My parents cooked with meat,positive,explicit,95,-1,1,0.1127927936444606,0.408433019770793,,0.408433019770793
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I eat a lot of chicken,I eat meat 1-2 times a day,positive,explicit,90,3,16,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,Eating meat is a habit for me,Most friends and family eat meat,positive,explicit,80,2,1,0.1658746944025772,0.2727415085252644,0.0842540894250355,0.2727415085252644
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,Most friends and family eat meat,My parents cooked with meat,positive,implicit,60,1,1,0.2727415085252644,0.408433019770793,0.2727415085252644,0.408433019770793
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,Eating meat is a habit for me,I eat meat 1-2 times a day,positive,implicit,80,2,16,0.1658746944025772,1.0,0.0842540894250355,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,Eating meat feels natural to me,I have always eaten and cooked with meat,positive,explicit,90,2,-1,0.1134029166281228,0.1127927936444606,0.0912112018731498,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I get bored with the same meals,I enjoy the challenge of vegetarian cooking,positive,explicit,87,2,2,0.3544797577200008,1.0,0.3544797577200008,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,explicit,55,2,-1,0.3544797577200008,0.1127927936444606,0.3544797577200008,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,implicit,45,2,-1,1.0,0.1127927936444606,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I have always eaten and cooked with meat,negative,explicit,50,-1,-1,0.3350171672811365,0.1127927936444606,,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I reduce meat when it is expensive,positive,implicit,30,2,-1,1.0,0.3350171672811365,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,Eating meat feels natural to me,I get bored with the same meals,negative,implicit,30,2,2,0.1134029166281228,0.3544797577200008,0.0912112018731498,0.3544797577200008
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,explicit,90,3,10,0.2569404909185231,0.37552583172864,0.2569404909185231,0.37552583172864
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I eat mostly chicken,positive,explicit,75,3,3,0.2569404909185231,1.0,0.2569404909185231,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I prefer chicken and fish,positive,implicit,60,3,3,0.2569404909185231,1.0,0.2569404909185231,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,explicit,95,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I eat mostly chicken,I find steak hard to chew,positive,explicit,80,3,4,1.0,0.2852866663399256,1.0,0.2852866663399256
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,explicit,100,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I eat mostly chicken,I buy more meat when it is on sale,positive,implicit,55,3,10,1.0,0.37552583172864,1.0,0.37552583172864
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I prefer chicken and fish,positive,explicit,95,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,positive,explicit,75,3,4,1.0,0.2852866663399256,1.0,0.2852866663399256
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I buy more meat when it is on sale,positive,implicit,35,3,10,1.0,0.37552583172864,1.0,0.37552583172864
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I find steak hard to chew,I prefer chicken and fish,positive,explicit,75,4,3,0.2852866663399256,1.0,0.2852866663399256,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,positive,implicit,40,3,10,1.0,0.37552583172864,1.0,0.37552583172864
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c64e457f6d99d425,1,I eat meat when I feel like it,I sometimes choose to cut back on meat,positive,explicit,80,2,0,0.1485077944606302,0.5652051739947445,0.0597061268129975,0.5652051739947445
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c64e457f6d99d425,1,I eat meat when I feel like it,Meat consumption is a personal preference,positive,explicit,90,2,2,0.1485077944606302,0.2294268987992321,0.0597061268129975,0.0452381249110316
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c64e457f6d99d425,1,I sometimes choose to cut back on meat,Meat consumption is a personal preference,positive,explicit,90,0,2,0.5652051739947445,0.2294268987992321,0.5652051739947445,0.0452381249110316
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,explicit,90,2,-1,0.2863633373309182,0.1316980440203661,0.0376157303680364,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,explicit,90,-1,12,0.1316980440203661,1.0,,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,0ec83457dd9ad9bb,1,I crave meat,Meat tastes delicious to me,positive,explicit,80,2,12,0.2863633373309182,1.0,0.0376157303680364,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Most people I know eat meat regularly,positive,implicit,40,-1,-1,0.1316980440203661,0.1507730232212264,,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I crave meat more during holidays,I eat more meat at gatherings,positive,explicit,90,15,15,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I eat more meat at gatherings,I enjoy eating meat,positive,explicit,85,15,-1,1.0,0.1322343907127633,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I eat more meat at gatherings,My family are big meat eaters,positive,explicit,80,15,1,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I eat more meat at gatherings,My friends enjoy eating meat,positive,explicit,60,15,1,1.0,0.1190231378485953,1.0,0.104783104279255
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I enjoy eating meat,My friends enjoy eating meat,positive,explicit,85,-1,1,0.1322343907127633,0.1190231378485953,,0.104783104279255
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I enjoy eating meat,My family are big meat eaters,positive,explicit,85,-1,1,0.1322343907127633,1.0,,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I enjoy eating meat,I want to be healthier,negative,explicit,65,-1,9,0.1322343907127633,1.0,,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I want to be healthier,My brother reduces meat for health reasons,positive,explicit,70,9,7,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,explicit,40,9,1,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I want to be healthier,My friends enjoy eating meat,negative,implicit,30,9,1,1.0,0.1190231378485953,1.0,0.104783104279255
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,explicit,70,7,1,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,My family are big meat eaters,My friends enjoy eating meat,positive,explicit,60,1,1,1.0,0.1190231378485953,1.0,0.104783104279255
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,explicit,90,1,-1,0.2068001769764679,0.1387705110339114,0.2068001769764679,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,explicit,95,1,1,0.2068001769764679,0.527533641857617,0.2068001769764679,0.527533641857617
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,explicit,95,5,-1,0.2214945038918553,0.1387705110339114,0.2214945038918553,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,explicit,90,5,0,0.2214945038918553,0.1405286335794121,0.2214945038918553,0.1405286335794121
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I believe meat is essential for health,I follow a low-carb diet,positive,implicit,50,5,0,0.2214945038918553,0.1746325878879536,0.2214945038918553,0.1746325878879536
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,explicit,100,-1,0,0.1387705110339114,0.1405286335794121,,0.1405286335794121
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I eat predominantly meat with each meal,I follow a low-carb diet,positive,explicit,90,-1,0,0.1387705110339114,0.1746325878879536,,0.1746325878879536
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I feel better when I eat more meat,I follow a low-carb diet,positive,explicit,85,0,0,0.1405286335794121,0.1746325878879536,0.1405286335794121,0.1746325878879536
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,My family serves meat at meals,I eat predominantly meat with each meal,positive,explicit,70,1,-1,0.527533641857617,0.1387705110339114,0.527533641857617,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,My family serves meat at meals,I follow a low-carb diet,positive,implicit,40,1,0,0.527533641857617,0.1746325878879536,0.527533641857617,0.1746325878879536
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,Chicken is cheap and convenient,Family eats more chicken for cost reasons,positive,explicit,90,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,Chicken is cheap and convenient,I eat a lot of chicken,positive,explicit,85,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,Chicken is cheap and convenient,Meat is expensive for me,positive,implicit,80,3,10,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,I eat a lot of chicken,positive,implicit,75,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,Family eats more chicken for cost reasons,Meat is expensive for me,positive,explicit,85,3,10,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,I enjoy cooking meat at home,I love eating meat,positive,explicit,95,1,-1,0.0908813857505921,0.1828425146586853,0.0388348151678511,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,I eat a lot of chicken,Meat is expensive for me,positive,implicit,75,3,10,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,I enjoy cooking meat at home,I prefer real meat over substitutes,positive,implicit,60,1,2,0.0908813857505921,0.1435098708022886,0.0388348151678511,0.0533380006580065
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,I got food poisoning from fast food bacon,I avoid fast food bacon,positive,explicit,100,8,8,1.0,0.7418879311827227,1.0,0.7418879311827227
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,I love eating meat,I prefer real meat over substitutes,positive,explicit,85,-1,2,0.1828425146586853,0.1435098708022886,,0.0533380006580065
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,7cf1b08e24b10350,1,I enjoy cooking meat at home,I avoid fast food bacon,positive,explicit,70,1,8,0.0908813857505921,0.7418879311827227,0.0388348151678511,0.7418879311827227
