Topic,Count,Name,Representation,Representative_Docs
18,56,18_protein_need_protein diet_need protein,"['protein', 'need', 'protein diet', 'need protein', 'high protein', 'protein want', 'want', 'high', 'want protein', 'protein intake']","['I need protein in my diet', 'I need protein in my diet', 'I need protein']"
19,54,19_day eat_meat day eat_eat meat day_day eat meat,"['day eat', 'meat day eat', 'eat meat day', 'day eat meat', 'meat day', 'day', 'daily eat', 'meat daily eat', 'daily eat meat', 'meat daily']","['I eat meat almost every day', 'I eat meat every day', 'I eat meat almost every day']"
20,48,20_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'people know eat', 'know eat', 'meat people eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
21,48,21_eat meat regularly_meat regularly_regularly_meat regularly eat,"['eat meat regularly', 'meat regularly', 'regularly', 'meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat', 'meat eat meat', 'meat eat', 'eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
22,47,22_meals eat meat_meat meals_eat meat meals_meat meals eat,"['meals eat meat', 'meat meals', 'eat meat meals', 'meat meals eat', 'meals eat', 'meals', 'dinner', 'eat meat', 'include meat', 'include']","['I eat meat at most meals', 'I eat meat with most meals', 'I eat meat in most meals']"
23,47,23_enjoy taste meat_taste meat enjoy_enjoy taste_meat enjoy taste,"['enjoy taste meat', 'taste meat enjoy', 'enjoy taste', 'meat enjoy taste', 'meat enjoy', 'taste meat', 'enjoy', 'taste', 'meat enjoy flavor', 'flavor meat enjoy']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
24,45,24_ethical_grassfed_ethically_ethically sourced meat,"['ethical', 'grassfed', 'ethically', 'ethically sourced meat', 'sourced', 'ethically sourced', 'sourced meat', 'buy', 'grassfed meat', 'seek']","['I prefer ethically sourced meat', 'I seek ethically sourced meat', 'I try to buy ethically sourced meat']"
25,44,25_concerns_health concerns_health_meat health concerns,"['concerns', 'health concerns', 'health', 'meat health concerns', 'concerns red meat', 'concerns red', 'meat health', 'health concerns red', 'meat concerned', 'concerned']","['I have health concerns about red meat', 'Health concerns about red meat', 'I have health concerns about red meat']"
26,42,26_family eats meat_family eats_eats meat_eats,"['family eats meat', 'family eats', 'eats meat', 'eats', 'family', 'eats meat regularly', 'meat regularly family', 'regularly family', 'meat family eats', 'meat family']","['My family eats meat regularly', 'My family eats more meat than I do', 'My family eats more meat']"
27,41,27_believe meat_believe_meat healthy_healthy,"['believe meat', 'believe', 'meat healthy', 'healthy', 'nutritious', 'essential', 'meat nutritious', 'nutritious believe', 'necessary', 'nutrients']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
28,41,28_meat tastes_tastes_filling meat_filling,"['meat tastes', 'tastes', 'filling meat', 'filling', 'tastes good meat', 'meat tastes good', 'tastes good', 'good meat', 'satisfying', 'meat filling meat']","['Meat tastes good', 'Meat tastes good to me', 'Meat tastes good to me']"
29,41,29_family_meat family_family eats_family eats meat,"['family', 'meat family', 'family eats', 'family eats meat', 'eats', 'eats meat family', 'family likes', 'meat family eats', 'likes', 'eats meat']","['My family eats meat', 'My family eats meat', 'My family eats meat with me']"
30,40,30_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'concerned environment concerned', 'environmental', 'concerned', 'care environment', 'sustainability']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
31,39,31_alternatives_meat alternatives_substitutes_meat substitutes,"['alternatives', 'meat alternatives', 'substitutes', 'meat substitutes', 'tofu', 'substitute', 'use', 'alternatives available', 'dislike', 'use meat']","['I use meat alternatives like tofu and Gardein', 'I substitute red meat with alternatives', 'I switch to non-meat alternatives when available']"
32,39,32_crave_crave meat_meat available_available,"['crave', 'crave meat', 'meat available', 'available', 'cravings', 'eat meat available', 'available crave', 'crave meat eat', 'feel like', 'meat eat']","['I crave meat', 'I crave meat sometimes', 'I crave meat']"
33,38,33_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want', 'want lose', 'want lose weight', 'lost', 'weight lost']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
34,38,34_want_healthier want_healthy_want healthier,"['want', 'healthier want', 'healthy', 'want healthier', 'healthy want', 'want healthy', 'healthier', 'want healthier want', 'want stay', 'stay']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
35,35,35_choices_influences_meat choices_cost,"['choices', 'influences', 'meat choices', 'cost', 'convenience', 'availability', 'choices convenience', 'consider cost', 'influences meat', 'choosing']","['Price influences my meat choices', 'Availability influences my meat choices', 'Cost influences my meat choices']"
36,35,36_love_meat love_love taste_meat love taste,"['love', 'meat love', 'love taste', 'meat love taste', 'love taste meat', 'taste meat love', 'taste', 'taste meat', 'love eating', 'meat love eating']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
37,32,37_enjoy eating meat_eating meat enjoy_meat enjoy eating_enjoy eating,"['enjoy eating meat', 'eating meat enjoy', 'meat enjoy eating', 'enjoy eating', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat', 'buying meat enjoy']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
38,32,38_meat easy_convenient_easy_meat convenient,"['meat easy', 'convenient', 'easy', 'meat convenient', 'meat easy cook', 'convenient meat', 'prepare', 'easy cook', 'easier', 'easy cook meat']","['Meat is easy to cook', 'Meat is easy to cook for everyone', 'Meat is easy to cook']"
39,31,39_meat eat_eat red meat_eat red_red meat eat,"['meat eat', 'eat red meat', 'eat red', 'red meat eat', 'meat eat red', 'eat meat eat', 'eat', 'red meat', 'red', 'used eat']","['I eat less red meat', 'I eat less red meat', 'I eat less red meat']"
40,31,40_environmental_impact_environmental impact_environmental concerns,"['environmental', 'impact', 'environmental impact', 'environmental concerns', 'impact meat', 'environmental impact meat', 'consider environmental', 'aware', 'production', 'cattle']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
41,30,41_want protein_protein want_want protein want_protein want protein,"['want protein', 'protein want', 'want protein want', 'protein want protein', 'protein', 'want', 'meet protein', 'meet', 'goals want protein', 'protein goals']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
42,30,42_concerned environmental_environmental impact_environmental_impact,"['concerned environmental', 'environmental impact', 'environmental', 'impact', 'concerned environmental impact', 'impact concerned environmental', 'environmental impact concerned', 'impact concerned', 'concerned', 'impact want']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
43,30,43_meat like_like_like eating_meat like eating,"['meat like', 'like', 'like eating', 'meat like eating', 'different', 'like eating meat', 'kinds', 'kinds meat', 'types meat', 'types']","['I enjoy eating different kinds of meat', 'I enjoy eating different kinds of meat', 'I like eating different kinds of meat']"
44,29,44_unhealthy_meat unhealthy_red meat_red,"['unhealthy', 'meat unhealthy', 'red meat', 'red', 'red meat unhealthy', 'red meat makes', 'unhealthy red', 'unhealthy red meat', 'think', 'feel unwell']","['I believe red meat is unhealthy', 'Red meat is unhealthy', 'I think red meat is unhealthy']"
45,27,45_cook_home_cook meat_home cook,"['cook', 'home', 'cook meat', 'home cook', 'meat home', 'meat home cook', 'cook meat home', 'home cook meat', 'prepare', 'cook meals']","['I usually cook meat at home', 'I rarely cook meat at home', 'I cook meat at home']"
46,27,46_plantbased_plantbased meals_eat plantbased_plantbased foods,"['plantbased', 'plantbased meals', 'eat plantbased', 'plantbased foods', 'include plantbased', 'eat plantbased foods', 'try plantbased', 'foods', 'meals', 'include']","['I include plant-based meals for health', 'I include more plant-based meals', 'I alter meals if others want plant-based']"
47,26,47_occasionally_eat beef_occasionally eat_meat occasionally,"['occasionally', 'eat beef', 'occasionally eat', 'meat occasionally', 'occasionally eat beef', 'beef', 'meat occasionally eat', 'eat meat occasionally', 'eat', 'red meat eat']","['I eat meat occasionally', 'I eat beef occasionally', 'I eat beef occasionally']"
