Topic,Count,Name,Representation,Representative_Docs
12,99,12_want_weight_motivated_weight want,"['want', 'weight', 'motivated', 'weight want', 'lose', 'motivated health', 'lose weight', 'healthy', 'health', 'lose weight want']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
13,96,13_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want protein']"
14,88,14_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
15,83,15_like taste meat_like taste_meat meat_taste meat meat,"['like taste meat', 'like taste', 'meat meat', 'taste meat meat', 'like', 'taste meat', 'taste', 'meat tastes', 'tastes', 'incomplete']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
16,82,16_diet_balanced_moderation_balanced diet,"['diet', 'balanced', 'moderation', 'balanced diet', 'want', 'meat moderation', 'foods', 'variety', 'try', 'eat healthier']","['I want a more balanced diet', 'I want a balanced diet', 'I want a balanced diet']"
17,77,17_day eat_day_day eat meat_meat day eat,"['day eat', 'day', 'day eat meat', 'meat day eat', 'meat day', 'eat meat day', 'daily eat', 'daily', 'eat meat', 'daily eat meat']","['I eat meat every day', 'I eat meat almost every day', 'I eat meat almost every day']"
18,76,18_meat meals_meals eat meat_meat meal_meals eat,"['meat meals', 'meals eat meat', 'meat meal', 'meals eat', 'eat meat meals', 'meals', 'meat meals eat', 'eat meat', 'meal', 'eat meat meal']","['I eat meat with most meals', 'I eat meat with most meals', 'I eat meat most meals']"
19,70,19_times_week eat_week_meat times,"['times', 'week eat', 'week', 'meat times', 'eat meat times', 'week eat meat', 'weekly', 'weekly eat', 'times week', 'times week eat']","['I eat meat 2-4 times a week', 'I eat meat a few times a week', 'I eat meat several times a week']"
20,67,20_tradition_community_family_family tradition,"['tradition', 'community', 'family', 'family tradition', 'meat family tradition', 'cultural', 'eating meat family', 'eating', 'eating meat', 'gatherings']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
21,64,21_wife_husband_partner_boyfriend,"['wife', 'husband', 'partner', 'boyfriend', 'prefers', 'meat wife', 'eats', 'meat partner', 'wife eats', 'eating']","['My wife eats less red meat', 'My husband prefers eating meat', 'My wife eats the same as I do']"
22,61,22_reasons_meat health_friends_meat health reasons,"['reasons', 'meat health', 'friends', 'meat health reasons', 'reasons friends', 'health', 'family', 'avoid meat', 'health reasons', 'avoid']","['My mom eats less meat for health reasons', 'People avoid red meat for health reasons', 'Some social contacts avoid meat for health reasons']"
23,60,23_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'eating meat', 'meat grew', 'eating', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
24,54,24_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'enjoy', 'taste meat', 'taste', 'meat enjoy flavor', 'flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
25,51,25_enjoy eating meat_enjoy eating_meat enjoy eating_eating meat enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat love eating', 'love']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
26,50,26_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'taste meat social', 'eating meat social']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
