Topic,Count,Name,Representation,Representative_Docs
9,71,9_red meat_red_limit red_limit red meat,"['red meat', 'red', 'limit red', 'limit red meat', 'red meat consumption', 'cut red', 'cut red meat', 'limit', 'consumption', 'cut']","['I limit red meat consumption', 'I limit red meat consumption', 'I limit red meat consumption']"
10,69,10_week_week eat_times_twice,"['week', 'week eat', 'times', 'twice', 'meat twice', 'week eat meat', 'times week', 'eat', 'meat times', 'meat times week']","['I eat meat a few times a week', 'I eat meat several times a week', 'I eat meat a few times a week']"
11,62,11_eats_eats meat_family_family eats meat,"['eats', 'eats meat', 'family', 'family eats meat', 'family eats', 'regularly', 'meat regularly', 'meat regularly family', 'regularly family', 'eats meat regularly']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
12,62,12_rarely_rarely eat_eat_meat rarely,"['rarely', 'rarely eat', 'eat', 'meat rarely', 'meat rarely eat', 'meat eat', 'limited', 'portions', 'meatless', 'limit meat eat']","['I rarely eat steak', 'I rarely eat beef', 'I rarely eat meat']"
13,61,13_want_want reduce_reduce_meat want,"['want', 'want reduce', 'reduce', 'meat want', 'cholesterol', 'reduce cholesterol', 'try', 'lower', 'want avoid', 'eat meat want']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
14,58,14_consumption_reducing_reduce meat_meat consumption,"['consumption', 'reducing', 'reduce meat', 'meat consumption', 'reducing meat', 'reduce', 'meat health', 'limit meat', 'limit', 'reasons']","['I am reducing meat consumption', 'I try to limit meat consumption', 'I try to limit my meat consumption']"
15,58,15_unhealthy_meat unhealthy_feel_believe,"['unhealthy', 'meat unhealthy', 'feel', 'believe', 'guilty', 'feel guilty', 'red meat unhealthy', 'red meat', 'red', 'animals']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
16,56,16_family_enjoys_meat family_enjoys eating meat,"['family', 'enjoys', 'meat family', 'enjoys eating meat', 'eating meat', 'enjoys eating', 'loves', 'eating', 'likes', 'family enjoys']","['Family enjoys eating meat', 'Family enjoys eating meat', 'My family enjoys eating meat']"
17,56,17_dislike_like_meat dislike_taste,"['dislike', 'like', 'meat dislike', 'taste', 'dislikes', 'dislike taste', 'pork', 'taste like', 'did', 'dont like']","['I dislike the taste of fish', 'I dislike the taste of some meats', 'I dislike the taste of beef and pork']"
18,55,18_protein_need_need protein_want,"['protein', 'need', 'need protein', 'want', 'protein diet', 'high protein', 'high', 'protein want', 'want protein', 'protein need']","['I need protein in my diet', 'I need protein', 'I need more protein']"
19,54,19_choices_meat choices_influences_important,"['choices', 'meat choices', 'influences', 'important', 'price', 'choices meat', 'meat', 'sourced', 'ethically sourced', 'ethically sourced meat']","['Cost influences my meat choices', 'Price influences my meat choices', 'Availability influences my meat choices']"
20,53,20_expensive_meat expensive_expensive meat_prices,"['expensive', 'meat expensive', 'expensive meat', 'prices', 'meat prices', 'meat expensive meat', 'expensive meat expensive', 'high', 'red meat expensive', 'rising meat']","['Meat is too expensive', 'Meat is very expensive', 'Meat is expensive for me']"
21,52,21_concerned animal_animal welfare_welfare_animal,"['concerned animal', 'animal welfare', 'welfare', 'animal', 'concerned animal welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'rights']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
22,46,22_meat meals_eat meat meals_meat meals eat_meals eat meat,"['meat meals', 'eat meat meals', 'meat meals eat', 'meals eat meat', 'meals eat', 'meals', 'eat meat', 'eat', 'night', 'include meat']","['I eat meat for most meals', 'I eat meat at most meals', 'I eat meat in most meals']"
23,46,23_enjoy taste meat_enjoy taste_meat enjoy taste_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'taste meat', 'meat enjoy', 'taste', 'enjoy', 'meat', 'taste meat people']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
24,43,24_considered_reducing meat_considered reducing meat_considered reducing,"['considered', 'reducing meat', 'considered reducing meat', 'considered reducing', 'reducing', 'eat pork', 'influence', 'social', 'meat social contacts', 'meat considered reducing']","['I have not considered reducing meat consumption', 'I have not considered reducing meat', 'I have not considered reducing meat']"
25,43,25_enjoy eating_meat enjoy eating_enjoy eating meat_eating meat enjoy,"['enjoy eating', 'meat enjoy eating', 'enjoy eating meat', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat like', 'eating meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
26,42,26_avoid_red_avoid red_avoid red meat,"['avoid', 'red', 'avoid red', 'avoid red meat', 'red meat', 'avoid eating red', 'eating red', 'reasons', 'avoid meat', 'avoid eating']","['I avoid eating red meat', 'I avoid eating red meat', 'I avoid red meat for health reasons']"
27,41,27_environmental_concerns_impact_environmental impact,"['environmental', 'concerns', 'impact', 'environmental impact', 'health', 'impact meat', 'environmental impact meat', 'meat aware', 'consider environmental', 'concerns processed']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
28,40,28_animal_animals_animal welfare_welfare,"['animal', 'animals', 'animal welfare', 'welfare', 'care animal', 'care', 'care animal welfare', 'respect', 'lives', 'treatment']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
29,39,29_eat_eat meat_used eat_friends eat,"['eat', 'eat meat', 'used eat', 'friends eat', 'friends', 'used', 'eat meat eat', 'meat eat meat', 'meat eat', 'eat meat used']","['Friends and family eat less meat', 'Some family and friends eat less meat', 'Family and friends eat less red meat']"
30,38,30_eat meat regularly_meat regularly_usually_regularly,"['eat meat regularly', 'meat regularly', 'usually', 'regularly', 'eat meat', 'dinner', 'people eat meat', 'eat', 'people eat', 'include meat']","['People around me eat meat regularly', 'People around me eat meat regularly', 'People around me eat meat regularly']"
31,38,31_people_meat people_people know_people know eat,"['people', 'meat people', 'people know', 'people know eat', 'know eat', 'know', 'eat meat people', 'know eat meat', 'meat people know', 'eat meat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
32,35,32_meat meal_meal_eat meat meal_eaten,"['meat meal', 'meal', 'eat meat meal', 'eaten', 'eaten meat', 'eating meat regularly', 'meal eat meat', 'meat meal eat', 'meal eat', 'grew eating meat']","['I eat meat with every meal', 'I eat meat at every meal', 'I eat meat with every meal']"
33,32,33_protein_provides_meat provides_protein meat,"['protein', 'provides', 'meat provides', 'protein meat', 'source', 'source protein', 'meat protein', 'meat provides essential', 'believe meat provides', 'meat provides protein']","['I believe meat provides essential nutrients', 'Meat provides me with protein', 'I believe meat provides essential vitamins']"
34,32,34_eat meat protein_protein eat_protein eat meat_meat protein,"['eat meat protein', 'protein eat', 'protein eat meat', 'meat protein', 'meat protein eat', 'protein', 'eat meat', 'iron', 'meat iron', 'eat meat iron']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
35,32,35_times_weekly eat_weekly_weekly eat meat,"['times', 'weekly eat', 'weekly', 'weekly eat meat', 'eat meat times', 'meat times', 'week', 'times weekly eat', 'times weekly', 'week eat']","['I eat meat one to three times weekly', 'I eat meat three to four times weekly', 'I eat meat three to four times weekly']"
36,31,36_grew_grew eating_meat grew_grew eating meat,"['grew', 'grew eating', 'meat grew', 'grew eating meat', 'eating meat grew', 'meat grew eating', 'raised eating', 'raised', 'meat raised', 'raised eating meat']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
37,27,37_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat', 'meat regularly regular']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
38,26,38_want protein_protein want_protein want protein_want protein want,"['want protein', 'protein want', 'protein want protein', 'want protein want', 'protein', 'want', 'want iron', 'protein try protein', 'boyfriend values', 'nutrients want']","['I want to get enough protein', 'I want enough protein', 'I want to get enough protein']"
39,25,39_flavor_enjoy flavor_flavor meat_enjoy,"['flavor', 'enjoy flavor', 'flavor meat', 'enjoy', 'enjoy flavor meat', 'social', 'social contacts', 'contacts', 'meat social', 'meat social contacts']","['I enjoy the flavor of meat', 'I enjoy the flavor of meat', 'I enjoy the flavor of meat']"
