Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
12,76,"meat meals, eat meat meals, meals eat, meat meals eat, meals eat meat, eat meat, meals, include meat, eat, include",I eat meat with some meals,I eat meat at most meals,I eat meat with most meals,I eat meat for most meals,I eat meat in most meals
13,74,"chicken, prefer, prefer chicken, eat chicken, eat chicken regularly, fish, chicken regularly, chicken fish, eating chicken, turkey","I choose chicken, turkey, or fish",I prefer traditional pork bacon,I prefer pork and chicken over beef,I prefer chicken and pork to red meat,I prefer beef and pork
14,70,"health, unhealthy, concerns, health concerns, meat unhealthy, red meat, red, health concerns red, meat health concerns, think",I am concerned about soy and estrogen,I am concerned about cancer risk from red meat,I want to avoid disease from meat,I have health concerns about red meat,I am concerned about health problems from meat
15,67,"enjoy eating, enjoy eating meat, enjoy, eating meat enjoy, meat enjoy eating, meat enjoy, eating meat, eating, eating meat like, meat like",I enjoy eating meat,I get satisfaction from eating meat,I enjoy eating venison,I like eating meat,I enjoy cooking and buying meat
16,65,"concerned animal, animal, concerned animal welfare, welfare, animal welfare, animal welfare concerned, welfare concerned, concerned, welfare concerned animal, farming",I am concerned about animal welfare,I thought briefly about animal welfare,Concern for animal welfare,I am aware of animal welfare concerns,I have concerns about animal welfare
17,64,"meat easy, convenient, easy, meat convenient, meals, convenient meat, easier, meals meat, meat, meat makes meals",Meat goes well with foods like pasta or rice,"Tender, soft meats are easier to eat",Meat is usually included in dinners,Meat makes meals easier to eat and enjoyable,Meat is convenient
18,60,"buy, grassfed, buy meat, sale, affordable, ethically, prefer, meat sale, grassfed meat, seek",I prefer grass-fed or ethical meat,"I try to buy grass-fed, local meat",I look for meat deals when shopping,I try to buy ethically sourced meat,I buy more meat when it is on sale
19,58,"crave, home, cook, crave meat, meat crave, cook meat, meat available, meat crave meat, crave meat crave, eat meat available",I eat meat when craving it,I want to eat meat again,Cravings lead to eating more meat,I crave filling meat-based dishes sometimes,I believe my body needs meat
20,57,"dislike, meat dislike, like, dislike taste, dont, taste, grossed, meat, smell, like red",I dislike periods without eating meat,I do not support cutting out meat,I dislike soy products,I do not eat meat,I dislike tofu
21,54,"believe meat, believe, meat feels, eating meat feels, feels, natural, nutritious, normal, feels normal, necessary",I believe meat is healthy,I believe meat should be in every diet,I believe meat is nutrient-rich,I believe eating meat is healthy,I think meat is good for health
22,53,"avoid, avoid eating, pork avoid, pork, avoid red, avoid red meat, meat avoid, red meat avoid, avoid eating red, pork avoid eating",I avoid steak and pork,I avoid eating octopus,I avoid red meat,I avoid eating red meat,I avoid eating red meat and pork
23,50,"friends, reasons, avoid, avoid meat, meat health, reasons friends, meat health reasons, family, health, health reasons",Friends reduce meat for ethical reasons,Some friends and family avoid meat for health,Friends avoid meat for animal welfare reasons,Friends reduce meat for environmental reasons,Some people avoid meat for dietary reasons
24,49,"animal, animals, welfare, animal welfare, care, care animal, care animal welfare, animal suffering, suffering, animals care",I prioritize animal welfare,I am in favor of animal rights,I love animals,I care about animal cruelty,I care about animal welfare
25,47,"feel, incomplete, incomplete meat, documentaries, meat feel, eating, meal incomplete meat, feel incomplete, feel meal incomplete, feel meal",My son feels unwell without meat,I feel moral unease about eating animals,I feel weak without eating meat,I feel sick without protein,I feel less full without eating meat
26,43,"want, healthier want, healthy, healthier, want healthier, want healthy, healthy want, want healthier want, want stay, stay",I want to stay healthy,I want to be healthy and live long,I want to be healthy,I want more longevity,I want better blood work numbers
27,42,"tradition, eating meat family, family tradition, family, meat family tradition, cultural, meat family, culture, traditions, meat cultural",Family traditions involve eating meat,Long family history of eating meat,Eating meat is a family tradition,Meat is part of family traditions,Traditional family values include eating grilled meat
28,42,"taste meat enjoy, enjoy taste meat, meat enjoy taste, enjoy taste, meat enjoy, taste meat, taste, enjoy, meat, ribs enjoy taste",I enjoy the taste of meat,I enjoy having steak and ribs,I enjoy the protein in meat,,
29,39,"day eat, meat day eat, day eat meat, eat meat day, day, meat day, daily eat, meat daily eat, daily eat meat, daily",I eat meat every day,I eat meat daily,I eat meat-based meals daily,I eat a lot of meat daily,I try to eat meat every day
30,39,"habit, meat habit, eating meat habit, routine, habit eating, habit eating meat, eating meat, eating, consumption eating meat, meat habit eating",I am comfortable with my meat routine,Eating meat helps me avoid snacking,Meat fits my daily routine,Meat is part of my routine,I eat meat out of habit
31,39,"vegetarian, vegan, years, lost, vegetarian vegan, health benefits, benefits, tried, tried vegetarian, vegetarian vegan vegetarian",I am a vegetarian,I have tried vegetarian diets,I became vegetarian,I wish I could be vegetarian,I was vegan or vegetarian for years
32,36,"love, meat love, love taste, love taste meat, meat love taste, taste meat love, taste, taste meat, love eating, meat love eating",I love the flavor of meat,My favorite meal is filet Mignon,I love the taste of meat,I love eating meat,I love eating red meat
33,35,"meat regularly eat, regularly eat, regularly eat meat, eat meat regularly, regularly, meat regularly, eat meat, eat, meat eat meat, meat",I eat various meats regularly,I eat meat regularly,I eat meat often,I regularly eat meat,I eat common meat regularly
34,35,"motivated, motivated health, health, motivated health concerns, health concerns, concerns, motivated health reasons, health reasons motivated, reasons motivated, age motivated",I am motivated by health concerns,I am motivated by saving money,I have health motivations,I am motivated by health,I am motivated by feeling satisfied
35,34,"environmental, impact, environmental impact, environmental concerns, impact meat, environmental impact meat, production, aware, concerns, consider environmental",Environmental concerns about beef production,I am concerned about sustainability of meat,Environmental concerns about eating meat,I want meat growing to be sustainable,I have environmental concerns about red meat
36,32,"avoid, meats avoid, processed, avoid processed, meats, processed meats, avoid processed meats, processed meats avoid, avoid fatty, fatty",I avoid processed meats,I avoid greasy meats,I avoid highly processed meats,I avoid deli meats,I avoid highly processed deli meats
37,31,"meat meal eat, meal eat, meat meal, eat meat meal, meal eat meat, meal, night, eat meat, eat meat night, meat night",I eat meat at every meal,I have meat every evening with dinner,My social gatherings always include meat,I eat meat with almost every meal,I eat meat every evening
38,30,"energy, feel, meat helps, helps, energy meat, fills, meat fills, feel meat, meat gives, gives",I feel energized after eating a burger,Eating meat keeps me full and feeling better,Improved health motivates my meat-eating,Eating meat gives me more energy,Meat helps me feel full
39,29,"raised, raised eating, raised eating meat, meat raised, meat raised eating, eating meat raised, eating meat, eating, taught, taught meat",I was raised vegetarian,I was raised eating pork,I was raised eating meat,Eating meat is part of my upbringing,I was raised eating meat with every meal
40,29,"friends, know eats, friends family, know eats meat, friends family eat, know, family eat meat, meat friends family, family eat, meat friends",My friends and family like eating meat,All my friends eat meat,All my friends eat meat frequently,My friends and family all eat meat,Everyone I know eats meat
41,28,"like taste meat, like taste, taste meat like, meat like taste, meat like, like, taste meat, taste, taste meat prefer, meat like meat",I like the taste of meat,I prefer eating fresh meat,I eat meat for taste,I prefer the taste of meat,I like how meat tastes
42,28,"grew, grew eating, grew eating meat, meat grew, meat grew eating, eating meat grew, eating, eating meat, regularly grew eating, meat regularly grew",I grew up eating meat-centered meals,I grew up in a meat-eating household,I grew up eating meat,I grew up in a meat-eating family,I grew up eating a lot of red meat
43,28,"protein meat, protein, source, source protein meat, source protein, meat good, meat good source, protein meat good, good source, good source protein",Meat is an efficient protein source,Non-meat high protein meals reduce meat intake,Meat is an easy protein source,Protein focus among young adults,Meat is a good protein source
44,25,"weight, weight want, lose, lose weight, lose weight want, want lose, want, weight want lose, want lose weight, trying lose weight",I want to avoid weight gain,I want to regulate my weight,I want to lose or maintain weight,I want to maintain a healthy weight,I want to gain weight
