Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
9,82,"protein, protein meat, meat protein, source, eat meat protein, protein source, source protein, high protein, meat good, high",I think meat is a complete protein,Meat is high in protein,Household members want meat for protein,Meat has high protein and low carb,Easier to get protein from meat
10,75,"eat meat day, meat day, day, day eat, meat day eat, day eat meat, meat daily, eat meat daily, daily, eat meat",I eat meat almost every day,I eat meat daily,I eat meat almost daily,I eat a lot of meat daily,I eat some kind of meat daily
11,74,"meat regularly eat, eat meat regularly, regularly eat, meat regularly, regularly, regularly eat meat, eat meat, eat, meat eat, meat eat meat",I eat various meats regularly,I eat meat often,I eat meat regularly,I eat common meat regularly,I keep kosher and eat kosher meat
12,71,"concerned health, health, concerned, health concerns, concerned health concerned, health concerned, concerns, diabetes, heart, health concerned health",I am concerned about health,I am concerned about kidney health,I am concerned about my health,I am concerned about health effects,I am concerned about stroke
13,68,"meals, meals meat, include, incomplete, include meat, incomplete meat, meat meals, meal, include meat meals, feel",Meat makes meals tastier,Meat is convenient for meal prep,I include meat in most meals,Meat is usually included in dinners,Meat goes well with foods like pasta or rice
14,64,"contacts, social contacts, social, meat social, meat social contacts, contacts eat, contacts eat meat, social contacts eat, taste meat social, eating meat social",My social contacts eat meat for nutrition,Social contacts eat meat regularly,My social contacts enjoy the taste of meat,Most social contacts eat meat,Social contacts also eat meat out of habit
15,62,"enjoy taste meat, enjoy taste, meat enjoy, meat enjoy taste, taste meat enjoy, enjoy, taste meat, taste, texture, texture meat",I enjoy the taste of meat,I enjoy the flavor of meat,People I know enjoy the taste of meat,I enjoy pleasant meat aromas during cooking,I enjoy the flavor of some meats
16,60,"grew, grew eating, raised, grew eating meat, raised eating, meat grew, raised eating meat, eating meat, eating, eating meat grew",I grew up eating meat,I grew up being told to eat meat,I grew up eating meat regularly,I grew up eating a lot of meat,I switched to eating meat as an adult
17,58,"weight, want, lose, weight want, lose weight, diet, balanced, want lose, diet want, balanced diet",I want to eat healthier and add variety,I want to regulate my weight,I want a more balanced diet,I want to lose weight,I want proper nutrition
18,57,"eat meat meals, meat meal eat, meal eat, meat meals eat, meal eat meat, meals eat, meat meal, eat meat meal, meat meals, meals eat meat",I eat meat at almost every meal,I eat meat mainly at dinner,I eat meat in most meals,I usually have meat at breakfast,I eat meat during dinner meals
19,51,"people, meat people, know, people eat, people eat meat, eat meat people, people know, people know eat, know eat, meat people eat",People I live with eat meat,People close to me like meat,People around me eat meat,People around me eat meat regularly,People around me like the taste of meat
20,51,"feel, filling, feel better, better, filling meat, meat filling, meat meat, meat fills, fills, eating meat meat",Meat is satisfying and filling,I eat meat because it is filling,Meat is filling,I crave filling meat-based dishes sometimes,Eating meat makes me feel better
21,47,"habit, meat habit, habit eating, habit eating meat, eating meat habit, eating meat, meat feels, feels, eating meat feels, meat habit eating",Eating meat prevents animal food waste,Eating meat feels like a habit,Eating meat is a habit for me,Eating meat is mostly out of habit,I eat meat out of habit
22,45,"taste meat, taste, like taste meat, meat like taste, like taste, love taste, taste meat love, taste meat like, meat like, meat love taste",I love the taste of meat,I like the taste of meat,I like how meat tastes,I love the taste of bacon,I like the flavor of meat
23,45,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, enjoy, meat enjoy, eating meat, eating, meat, enjoy meat",I enjoy eating meat,I get satisfaction from eating meat,I enjoy eating meat regularly,I enjoy meat,I enjoy eating sushi
24,45,"tradition, family tradition, family, cultural, meat family tradition, eating meat family, culture, meat family, traditions, meat cultural",Eating meat is family tradition,Tradition encourages me to eat meat,Family traditions involve eating meat,Family meals always include meat,Family and friends include meat in meals
25,41,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, environmental, concerned environment concerned, care environment concerned",Sister-in-law wants to help the environment,My sons are concerned about environment,I am concerned about the environment,I am motivated by environmental concerns,I am cautious of the environment
26,41,"friends, friends eat, meat friends, friends eat meat, reasons friends, friends avoid, reasons, friends enjoy eating, friends avoid meat, eat meat friends",Most friends eat a lot of meat,Friends have restrictive diets or picky eating,My friends eat meat for convenience,Multiple friends eat less meat now,Friends regularly eat meat together
27,40,"pork, avoid pork, pork avoid, avoid, pork avoid eating, avoid eating, pork avoid pork, eat pork, beef pork, eating pork",I believe pork is unclean,I avoid pork for health reasons,I avoid pork because it feels heavy,Some family members avoid pork,Pork does not agree with my stomach
28,38,"friends, friends family, friends family eat, family friends, family friends eat, family eat, family eat meat, family, friends eat, friends eat meat",My friends and family like eating meat,Family and friends eat much more meat,Friends and family eat meat,My friends and family all eat meat,Friends and family eat meat regularly
29,37,"vegetables, eat vegetables, vegetable, fruits vegetables, salads, fruits, vegetable dishes, vegetables eat, dishes, think vegetables",I add more vegetables to meals,I eat more vegetables as snacks,Trying new vegetable recipes excites me,I have easy access to fresh vegetables,I enjoy vegetables and salads
30,34,"love, like, love eating meat, love eating, like eating, meat like, different kinds, different kinds meat, eating meat like, like eating meat",I love eating meat,I prefer eating meat,I like to eat meat,Meat is my favorite food,I love to eat meat
31,33,"believe meat, believe, meat healthy, nutritious, health believe, health believe meat, healthy, meat nutritious, essential, think meat",I believe meat is necessary for health,I believe nutrients can come from non-meat sources,I believe beef is nutritious,I believe meat provides essential vitamins,I think meat is not very healthy
32,33,"cholesterol, cholesterol want, concerned cholesterol, blood, lower, anemic, cholesterol concerned, cholesterol concerned cholesterol, lower cholesterol, want reduce cholesterol",I want to reduce inflammation,I am concerned about cholesterol,I want to improve cholesterol and blood work,A doctor advised me about cholesterol,I have cholesterol concerns
33,32,"health, health concerns, concerns, meat health concerns, meat health, health concerns meat, risks, health risks, eating meat health, concerned",I am concerned about meat healthiness,I am concerned about meat fat content,I feel medical advice about meat is misleading,I am aware of health problems from meat,I am aware of health risks from high meat intake
34,32,"environmental, environmental impact, impact, concerned environmental, concerned environmental impact, environmental impact concerned, impact concerned, impact concerned environmental, concerned, environmental impact want",I am concerned about environmental impact,I understand environmental and social impacts,I am curious about environmental impact,I want to reduce environmental impact,I hear about environmental impact in the news
35,29,"plantbased, plantbased meals, plantbased foods, eat plantbased, foods, eat plantbased foods, try plantbased, include plantbased, meals, meals want",I believe plant-based is healthier,I find plant-based meals easy and light,I try plant-based products,I feel healthier after plant-based meals,I eat a purely plant-based diet
36,28,"environmental, impact, environmental impact, environmental impact meat, impact meat, environmental concerns, consider environmental, aware, sustainability, concerns",Environmental concerns about beef production,I am concerned about sustainability of meat,Environmental concerns about eating meat,I am aware of environmental issues from meat,I read news about food sustainability
37,28,"want, healthy, want healthier, healthier want, want healthy, healthier, healthy want, want healthier want, stay healthy, want stay healthy",I want to stay healthy,I want to be healthy and live long,I want to be health conscious,I want a healthier future for myself,I want to be healthier
38,28,"picky, picky eater, venison, eater, husband, boyfriend, meat picky eater, meat picky, boyfriend eats, eater picky",My husband loves steak and pork,My husband prefers eating meat,My boyfriend eats steak frequently,My husband eats what I cook,I often snack on venison jerky
39,28,"beef, eat beef, beef eat beef, beef eat, avoid beef, avoid, avoid beef eat, beef avoid, fast food, food",I try to avoid beef,I eat beef given by others,I always have a freezer full of beef,I eat beef sometimes,I avoid beef
40,28,"ethical, ethically, ethically sourced, sourced, ethically sourced meat, sourced meat, farming, factory farming, ethical concerns, ethics",Limited access to ethical meat sources,Ethical sourcing influences where I want to buy meat,I have ethical concerns about meat production,I prefer ethically sourced meat,I dislike unethical farming
41,27,"motivated, motivated health, motivated health concerns, health, concerns motivated, health concerns motivated, health concerns, concerns, health reasons motivated, reasons motivated",I am motivated by health concerns,I am motivated by saving money,My family is motivated by health and age,I have health motivations,My partner supports and motivates me
42,27,"processed, processed meats, avoid processed, meats avoid, processed meats avoid, meats, avoid, avoid processed meats, highly processed, meats avoid processed",I avoid processed meats,I really like processed meats,I avoid highly processed meats,I avoid highly processed deli meats,I worry plant meat substitutes are highly processed
43,27,"crave, crave meat, meat crave, meat crave meat, crave meat crave, eat meat crave, crave crave, crave steak, cravings, crave meat eat",I eat meat when craving it,I sometimes crave steak or hamburger,I crave meat more during holidays,I eat meat when I crave it,I crave steak and chicken
44,26,"cook, home, home cook, cook meat, home cook meat, meat home, cook meat home, prepare, cooking, home prepare",I cook for my son,I focus on what's available at home,I prepare meat for my husband and son,I cook meat by baking or grilling,I cook most meals at home
