Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
18,52,"people, meat people, know, people eat, people eat meat, eat meat people, people know, people know eat, know eat, meat people eat",People I live with eat meat,Most people around me eat meat,People around me eat meat,People around me eat meat regularly,People around me like the taste of meat
19,51,"feel, better, feel better, helps, meat helps, energy, eating meat, eating, feel energized, energized",Meat gets tiring when eaten too much,Eating meat makes me feel better,I feel fatigued without meat,Meat helps me feel full,I feel better after eating lean meat
20,47,"habit, meat habit, habit eating meat, habit eating, eating meat habit, meat feels, feels, eating meat, eating meat feels, eating",Eating meat prevents animal food waste,Eating meat feels like a habit,Eating meat is a habit for me,Eating meat is mostly out of habit,I eat meat out of habit
21,45,"taste meat, taste, like taste meat, meat like taste, like taste, taste meat love, love taste, taste meat like, love taste meat, meat love taste",I like the taste of meat,I love the taste of meat,I like how meat tastes,I prefer the taste of meat,I love the taste of bacon
22,44,"animal welfare, welfare, concerned animal welfare, concerned animal, welfare concerned, animal welfare concerned, welfare concerned animal, animal, concerned, welfare family",I am concerned about animal welfare,I have concerns about animal welfare,I worry about animal welfare,I am aware of animal welfare concerns,Animals are treated badly in factory farms
23,43,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, enjoy, meat enjoy, eating meat, eating, meat, enjoy meat",I enjoy eating meat regularly,I enjoy eating meat,I enjoy meat,I enjoy the fat and gristle in meat,I enjoy hunting and eating wild meat
24,43,"vegetables, eat vegetables, vegetable, salads, fruits, vegetables like, vegetables enjoy, fruits vegetables, vegetable dishes, veggie",I add more vegetables to meals,I will eat more vegetables if prepared deliciously,I enjoy vegetables and salads,I am trying to eat more vegetables,I eat more vegetables now
25,43,"meat daily, eat meat daily, daily, meat daily eat, daily eat, daily eat meat, eat meat, meat day eat, eat meat day, meat day",I eat meat daily,I eat a lot of meat daily,I eat meat almost daily,I eat meat almost every day,I eat some kind of meat daily
26,42,"pork, avoid, avoid pork, pork avoid, pork avoid eating, avoid eating, pork avoid pork, eat pork, beef pork, eating pork",I avoid beef and pork,I sometimes avoid pork,I avoid pork for health reasons,My mother avoids pork for health reasons,I avoid steak and pork
27,41,"friends, friends eat, friends eat meat, meat friends, reasons friends, friends enjoy, friends avoid, eat meat friends, reasons, meat friends eat",Most friends eat a lot of meat,Most friends have similar meat-eating habits,My friends eat meat for convenience,Multiple friends eat less meat now,Friends regularly eat meat together
28,41,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, environmental, concerned environment concerned, care environment concerned",I care about sustainability,I am concerned about the environment,I care about the environment,My wife is environmentally conscious,I care about environmental impact
29,39,"friends, friends family, friends family eat, family friends, family friends eat, family eat meat, family eat, family, friends eat, friends eat meat",My friends and family like eating meat,Most family and friends eat meat,My friends and family eat meat regularly,Household shares same meat-eating habits,My family and friends eat meat regularly
30,37,"love, love eating, like, love eating meat, like eating, different kinds, different kinds meat, meat like, like eating meat, kinds",I like exploring meatless dishes,I like eating meat,I love to eat meat,Eating meat is my favorite thing,I love eating meat
31,37,"cholesterol, cholesterol want, concerned cholesterol, want reduce, reduce cholesterol, blood, lower, reduce, want, cholesterol want reduce",I want to reduce inflammation,I want to lower my cholesterol,I am concerned about cholesterol,My child is anemic,I have high blood pressure
32,36,"avoid fatty, avoid, fatty, greasy, meat home, fatty meat, eat meat home, greasy meats, avoid fatty meat, avoid greasy",I avoid fatty meat portions,I avoid greasy meats,I generally don't eat meat,I try to avoid fried and greasy meats,I feel good avoiding mammal flesh
33,36,"health, health concerns, concerns, meat concerned, meat health concerns, meat health, health concerns meat, risks, health risks, concerned",I am concerned about food additives,I sometimes think about health risks of meat,I am concerned about hormones in meat,I have health concerns about eating meat,I am concerned about health problems from meat
34,34,"digestive, digestion, issues, digestive issues, acid, acid reflux, reflux, lowcarb diet, digestive problems, issues digestive",I have difficulty eating properly,My significant other has IBS,I have acid reflux from some meats,I have stomach issues,I have digestive problems from eating too much meat
35,34,"environmental, impact, environmental impact, impact meat, environmental impact meat, farming, environmental concerns, consider environmental, factory farming, aware",Environmental concerns about beef production,I have doubts about meat's climate impact,Environmental concerns about eating meat,I am aware of environmental issues from meat,I am aware of beef’s carbon footprint
36,32,"processed, processed meats, avoid processed, meats avoid, meats, avoid, processed meats avoid, avoid processed meats, processed meat, highly processed",I avoid processed meats,I avoid highly processed meats,I avoid deli meats,I avoid highly processed deli meats,I have health concerns about processed meat
37,32,"eat meat day, day, meat day, day eat meat, day eat, meat day eat, eat meat, night, meat night, eat meat night",I have meat every evening with dinner,I eat meat every day,I eat meat every evening,I have meat-free nights,I eat meat every night for dinner
38,32,"environmental, environmental impact, impact, concerned environmental, concerned environmental impact, environmental impact concerned, impact concerned, impact concerned environmental, concerned, environmental impact want",I am concerned about environmental impact,I understand environmental and social impacts,I want to reduce environmental impact,I am concerned about environmental impacts,I am concerned about food processing and pollution
39,31,"believe meat, believe, nutritious, meat healthy, nutritious believe, nutritious believe meat, meat nutritious, health believe meat, health believe, healthy",I believe meat is necessary for health,I believe meat is important for health,I realize meat is not always healthy,I want meat that is nutritious,I believe meat provides essential vitamins
40,31,"motivated, motivated health, motivated health concerns, health, health concerns motivated, concerns motivated, health concerns, concerns, reasons motivated, health reasons motivated",I am motivated by health concerns,I am motivated by saving money,My family is motivated by health and age,I have health motivations,My partner supports and motivates me
41,30,"crave, meat crave, crave meat, meat crave meat, crave crave, pregnancy, eat meat crave, meat pregnancy, crave steak, crave meat crave",I eat meat when craving it,I crave the taste of meat,I crave meat more during holidays,I eat meat when I crave it,I crave steak and chicken
42,29,"incomplete, incomplete meat, meals, meals feel, feel, meatless, meals meat, feel meal incomplete, meal incomplete meat, feel incomplete",I sometimes make meatless dinners,A meal without meat feels incomplete,I plan weekly menus with limited meat,A meal feels incomplete without meat,Sometimes I eat meals without meat
43,28,"plantbased, plantbased meals, eat plantbased, plantbased foods, foods, eat plantbased foods, try plantbased, include plantbased, meals, family eats plantbased",I believe plant-based is healthier,I find plant-based meals easy and light,I try plant-based products,I feel healthier after plant-based meals,I eat a purely plant-based diet
44,28,"alternatives, meat alternatives, meat substitutes, substitutes, trying new meats, new meats, trying new, new, alternatives open, use meat",Alternative meat choices are not the norm,I use meat alternatives like tofu and Gardein,I have tried plant-based meat alternatives,Meat substitutes do not taste like real meat,There are many tasty meat alternatives
45,28,"want, healthier want, healthy, want healthier, want healthy, healthier, healthy want, want healthier want, stay healthy, want stay healthy",I want to stay healthy,I want to be healthier,I want to improve my health,I want a healthier future for myself,I want healthy hair
46,27,"beef, eat beef, beef eat beef, beef eat, avoid beef, avoid beef eat, avoid, beef avoid, bacon, eat beef occasionally",I try to avoid beef,I eat beef occasionally,I got food poisoning from fast food bacon,I always have a freezer full of beef,I eat beef sometimes
47,27,"ethical, ethically, ethically sourced meat, ethically sourced, sourced, sourced meat, meat ethical, ethical concerns, ethical meat, grassfed",I prefer grass-fed or ethical meat,Limited access to ethical meat sources,I have ethical concerns about meat production,I prefer ethically sourced meat,I have ethical concerns about meat
