Topic,Count,Name,Representation,Representative_Docs
10,100,10_want_weight_motivated_weight want,"['want', 'weight', 'motivated', 'weight want', 'lose', 'motivated health', 'lose weight', 'healthy', 'health', 'lose weight want']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
11,93,11_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
12,88,12_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
13,88,13_meat tastes_tastes_meat easy_meat,"['meat tastes', 'tastes', 'meat easy', 'meat', 'convenient', 'easy', 'filling', 'filling meat', 'convenient meat', 'tastes good']","['Meat tastes good', 'Meat tastes good', 'Meat tastes good']"
14,86,14_meat meals_meals_meals eat meat_meat meal,"['meat meals', 'meals', 'meals eat meat', 'meat meal', 'eat meat meals', 'meals eat', 'meat meals eat', 'eat meat', 'meal', 'eat meat meal']","['I eat meat for most meals', 'I eat meat in most meals', 'I eat meat with most meals']"
15,77,15_day eat_day_day eat meat_meat day eat,"['day eat', 'day', 'day eat meat', 'meat day eat', 'meat day', 'eat meat day', 'daily eat', 'daily', 'eat meat', 'daily eat meat']","['I eat meat almost every day', 'I eat meat every day', 'I eat meat almost every day']"
16,73,16_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'eat meat protein', 'protein source', 'source protein', 'high protein', 'meat', 'meat good']","['Meat is my go-to protein', 'I get protein from meat', 'I get most of my protein from meat']"
17,68,17_times_week eat_week_meat times,"['times', 'week eat', 'week', 'meat times', 'eat meat times', 'week eat meat', 'weekly eat', 'weekly', 'times week', 'times week eat']","['I eat meat 2-4 times a week', 'I eat meat three or four times a week', 'I eat meat several times a week']"
18,66,18_reasons_meat health_friends_family,"['reasons', 'meat health', 'friends', 'family', 'meat health reasons', 'health', 'meat friends', 'avoid meat', 'meat', 'health reasons']","['My mom eats less meat for health reasons', 'People avoid red meat for health reasons', 'Some social contacts avoid meat for health reasons']"
19,65,19_husband_wife_partner_boyfriend,"['husband', 'wife', 'partner', 'boyfriend', 'prefers', 'meat wife', 'eats', 'wife eats', 'meat partner', 'eating']","['My husband prefers red meat', 'My wife eats the same as I do', 'My husband prefers eating meat']"
20,60,20_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'eating meat', 'eating', 'meat grew', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
21,58,21_crave_meat crave_like_crave meat,"['crave', 'meat crave', 'like', 'crave meat', 'meat crave meat', 'like eating', 'meat', 'meat eat', 'eat meat available', 'feel like']","['I crave meat', 'I eat meat when I crave it', 'I eat meat if I crave it']"
22,56,22_diet_balanced_balanced diet_want,"['diet', 'balanced', 'balanced diet', 'want', 'variety', 'eat healthier', 'mindful', 'healthier', 'want balanced', 'diet want']","['I want a balanced diet', 'I want a more balanced diet', 'I want a balanced diet']"
23,54,23_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'enjoy', 'taste meat', 'taste', 'meat', 'meat enjoy flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
24,50,24_enjoy eating meat_enjoy eating_meat enjoy eating_eating meat enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'love', 'meat love eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
