Topic,Count,Name,Representation,Representative_Docs
38,34,38_motivated_motivated health_motivated health concerns_health,"['motivated', 'motivated health', 'motivated health concerns', 'health', 'health concerns', 'concerns', 'health reasons motivated', 'concerns motivated', 'motivated health reasons', 'reasons motivated']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
39,32,39_home_cook_meat available_available,"['home', 'cook', 'meat available', 'available', 'eat meat available', 'cook meat', 'meat available eat', 'home cook', 'available eat', 'meat home']","['I cook most meals at home', 'I cook most meals at home', 'I cook meat at home']"
40,31,40_avoid_meats avoid_processed_avoid processed,"['avoid', 'meats avoid', 'processed', 'avoid processed', 'meats', 'processed meats', 'processed meats avoid', 'avoid processed meats', 'avoid fatty', 'fatty']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
41,30,41_community_common_common community_community community,"['community', 'common', 'common community', 'community community', 'gatherings', 'social gatherings', 'meateating', 'meat eating', 'normal community', 'meat common']","['Traditional meals are common in my community', 'Meat is common in my community', 'Meat-eating is common in my community']"
42,30,42_raised_raised eating_raised eating meat_meat raised,"['raised', 'raised eating', 'raised eating meat', 'meat raised', 'meat raised eating', 'eating meat raised', 'eating meat', 'eating', 'taught', 'brought']","['I was raised eating meat', 'I was raised eating meat', 'I was raised eating meat']"
43,29,43_grew_grew eating_grew eating meat_meat grew,"['grew', 'grew eating', 'grew eating meat', 'meat grew', 'meat grew eating', 'eating meat grew', 'eating', 'eating meat', 'childhood', 'eating meat regularly']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
44,29,44_tradition_eating meat family_family tradition_meat family tradition,"['tradition', 'eating meat family', 'family tradition', 'meat family tradition', 'meat family', 'family', 'tradition eating', 'tradition eating meat', 'traditions', 'eating meat']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is family tradition']"
45,28,45_protein meat_protein_source_source protein meat,"['protein meat', 'protein', 'source', 'source protein meat', 'source protein', 'meat good', 'meat good source', 'protein meat good', 'good source', 'good source protein']","['Meat is a good source of protein', 'Meat is a good source of protein', 'Meat is a good source of protein']"
46,28,46_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'taste meat prefer', 'meat like meat']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
47,27,47_crave_meat crave_crave meat_meat crave meat,"['crave', 'meat crave', 'crave meat', 'meat crave meat', 'crave meat crave', 'eat meat crave', 'meat crave crave', 'obsessed', 'crave crave', 'addicted']","['I crave meat sometimes', 'I crave meat', 'I crave meat']"
48,27,48_meatless_meals_skip meat_skip,"['meatless', 'meals', 'skip meat', 'skip', 'meatless meals', 'meals meat', 'meat meatless meals', 'meatless dinners', 'skip meat meals', 'meals meat meatless']","['Meatless meals occur when busy or saving time', 'I sometimes skip meat for meals', 'I sometimes skip meat in meals']"
49,26,49_feel_meat helps_helps_energy,"['feel', 'meat helps', 'helps', 'energy', 'meat fills', 'energy meat', 'fills', 'meat gives', 'gives', 'gives energy']","['Meat helps me feel full', 'Meat helps me feel full', 'Meat helps me feel energized and healthy']"
50,25,50_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want lose', 'want', 'weight want lose', 'want lose weight', 'trying lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
51,25,51_lot chicken_eat lot chicken_chicken_eat lot,"['lot chicken', 'eat lot chicken', 'chicken', 'eat lot', 'lot', 'chicken eat lot', 'chicken eat', 'chicken enjoy', 'lot chicken eat', 'chicken enjoy taste']","['I eat a lot of chicken', 'I eat a lot of chicken', 'I eat a lot of chicken']"
