Topic,Count,Name,Representation,Representative_Docs
11,102,11_enjoy eating_enjoy_enjoy eating meat_meat like,"['enjoy eating', 'enjoy', 'enjoy eating meat', 'meat like', 'like', 'meat enjoy', 'like taste meat', 'like taste', 'meat enjoy eating', 'meat like taste']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
12,91,12_concerned_health_concerned health_concerns,"['concerned', 'health', 'concerned health', 'concerns', 'concerned health concerned', 'health concerned', 'cholesterol', 'health concerns', 'heart', 'concerned cholesterol']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
13,83,13_limit_habit_try limit_limit meat,"['limit', 'habit', 'try limit', 'limit meat', 'consumption', 'meat consumption', 'try', 'meat habit', 'moderation', 'meat']","['I try to limit meat', 'I try to limit meat consumption', 'I try to limit my meat consumption']"
14,81,14_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
15,79,15_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat wife', 'meat husband', 'eating', 'husband prefers']","['My husband prefers eating meat', 'My wife eats the same as I do', 'My wife prefers red meat']"
16,71,16_buy_grassfed_buy meat_sale,"['buy', 'grassfed', 'buy meat', 'sale', 'meat', 'affordable', 'ethically', 'prefer', 'seek', 'grassfed meat']","['I buy meat on sale', 'I buy more meat when it is on sale', 'I buy meat when it is on sale']"
17,71,17_times_week_meat times_week eat,"['times', 'week', 'meat times', 'week eat', 'eat meat times', 'weekly', 'weekly eat', 'week eat meat', 'times week', 'times week eat']","['I eat meat 2-3 times a week', 'I eat meat four or five times a week', 'I eat meat a few times a week']"
18,69,18_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'eating meat', 'eating', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
19,68,19_vegetarian_meatless_vegan_meals,"['vegetarian', 'meatless', 'vegan', 'meals', 'years', 'meatfree', 'skip meat', 'skip', 'meatless meals', 'meals meat']","['I became vegetarian', 'I am a vegetarian', 'I am vegetarian']"
20,57,20_meat_meat easy_easy_meals,"['meat', 'meat easy', 'easy', 'meals', 'convenient', 'meat convenient', 'easier', 'meat tastes', 'meat easy cook', 'tastes']","['Meat is easy to cook', 'Meat is easy to cook', 'Meat is easy to cook']"
21,52,21_prefer_chicken_prefer chicken_fish,"['prefer', 'chicken', 'prefer chicken', 'fish', 'chicken fish', 'turkey', 'chicken turkey', 'fish prefer', 'beef', 'prefer beef']","['I prefer chicken, turkey, and fish', 'I prefer chicken and fish', 'I prefer chicken and fish']"
