Topic,Count,Name,Representation,Representative_Docs
31,39,31_animal_welfare_animal welfare_animals,"['animal', 'welfare', 'animal welfare', 'animals', 'care animal welfare', 'care animal', 'care', 'motivated animal', 'motivated animal welfare', 'respect']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
32,39,32_avoid_avoid red meat_avoid red_red,"['avoid', 'avoid red meat', 'avoid red', 'red', 'red meat', 'avoid meat', 'avoid eating red', 'reasons', 'eating red', 'avoid eating']","['I avoid red meat', 'I avoid red meat', 'I avoid red meat for health reasons']"
33,37,33_diet_balanced_balanced diet_eat healthier,"['diet', 'balanced', 'balanced diet', 'eat healthier', 'diet want', 'want balanced', 'healthy', 'healthier', 'want', 'want eat']","['I want a balanced diet', 'I want a balanced diet', 'I want a more balanced diet']"
34,36,34_meat meal_meal_eat meat meal_meal eat,"['meat meal', 'meal', 'eat meat meal', 'meal eat', 'meat meal eat', 'know eats', 'meal eat meat', 'know eats meat', 'know', 'eats meat']","['I eat meat at every meal', 'I eat meat at every meal', 'I eat meat at every meal']"
35,35,35_like taste meat_like taste_meat like_meat like taste,"['like taste meat', 'like taste', 'meat like', 'meat like taste', 'like', 'taste meat like', 'taste meat', 'taste', 'texture meat', 'texture']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
36,33,36_cholesterol_limitations_financial limitations_financial,"['cholesterol', 'limitations', 'financial limitations', 'financial', 'concerned cholesterol', 'high', 'high cholesterol', 'financial limitations concerned', 'cholesterol high', 'limitations concerned cholesterol']","['I have financial limitations', 'I have financial limitations', 'I have financial limitations']"
37,32,37_want eat meat_considered eating_considered eating meat_want avoid,"['want eat meat', 'considered eating', 'considered eating meat', 'want avoid', 'try', 'want eat', 'meat considered eating', 'avoid', 'want', 'considered']","['I have considered eating less meat', 'I have considered eating less meat', 'I want to eat less meat for health']"
38,31,38_eat meat regularly_meat regularly_regularly_friends,"['eat meat regularly', 'meat regularly', 'regularly', 'friends', 'friends eat meat', 'meat regularly family', 'regularly friends', 'meat regularly friends', 'regularly family', 'eat meat']","['My friends eat meat regularly', 'My friends eat meat regularly', 'Those around me eat meat regularly']"
39,30,39_grew_grew eating_meat grew_grew eating meat,"['grew', 'grew eating', 'meat grew', 'grew eating meat', 'eating meat grew', 'meat grew eating', 'raised eating', 'raised', 'raised eating meat', 'meat raised']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
40,28,40_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat', 'routine eat']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
41,28,41_family eats meat_eats meat_family eats_eats,"['family eats meat', 'eats meat', 'family eats', 'eats', 'family', 'eats meat regularly', 'regularly family', 'meal family eats', 'regularly', 'meat regularly family']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
42,26,42_want reduce_reduce_want_cholesterol,"['want reduce', 'reduce', 'want', 'cholesterol', 'cholesterol want', 'lower', 'reduce environmental', 'lower cholesterol', 'cholesterol want reduce', 'want reduce environmental']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
