Topic,Count,Name,Representation,Representative_Docs
9,111,9_expensive_meat expensive_prices_cost,"['expensive', 'meat expensive', 'prices', 'cost', 'meat prices', 'choices', 'alternatives', 'expensive meat', 'meat', 'limited']","['Meat is too expensive', 'Meat is expensive for me', 'Meat is expensive']"
10,98,10_motivated_diet_motivated health_balanced,"['motivated', 'diet', 'motivated health', 'balanced', 'health', 'balanced diet', 'motivated health concerns', 'food', 'health concerns', 'mindful']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
11,89,11_health_concerned_concerned health_concerns,"['health', 'concerned', 'concerned health', 'concerns', 'health concerned', 'concerned health concerned', 'cholesterol', 'health concerns', 'health concerned health', 'heart']","['I am concerned about health', 'I am concerned about my health', 'I am concerned about my health']"
12,82,12_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
13,81,13_buy_buy meat_prefer_grassfed,"['buy', 'buy meat', 'prefer', 'grassfed', 'sale', 'meat', 'affordable', 'ethically', 'seek', 'grassfed meat']","['I buy more meat when it is on sale', 'I buy meat on sale', 'I buy meat when it is on sale']"
14,77,14_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'meat wife', 'boyfriend', 'eats', 'meat husband', 'eating', 'red meat wife']","['My husband prefers eating meat', 'My wife prefers red meat', 'My wife eats the same as I do']"
15,74,15_eat meat_regularly eat_meat regularly eat_eat meat regularly,"['eat meat', 'regularly eat', 'meat regularly eat', 'eat meat regularly', 'regularly', 'regularly eat meat', 'meat regularly', 'day eat', 'eat', 'meat day eat']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
16,73,16_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'weekly eat', 'week eat meat', 'times week eat', 'times week']","['I eat meat 2-3 times a week', 'I eat meat three or four times a week', 'I eat meat several times a week']"
17,71,17_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'eating', 'eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
18,69,18_meat meals_eat meat meals_meals_meals eat meat,"['meat meals', 'eat meat meals', 'meals', 'meals eat meat', 'eat meat', 'meals eat', 'meat meals eat', 'eat', 'include meat', 'include']","['I eat meat for most meals', 'I eat meat for most meals', 'I eat meat in most meals']"
19,65,19_meat tastes_tastes_meat_meat easy,"['meat tastes', 'tastes', 'meat', 'meat easy', 'easy', 'tastes good', 'meat tastes good', 'filling', 'filling meat', 'convenient']","['Meat tastes good to me', 'Meat tastes good to me', 'Meat tastes good']"
20,65,20_enjoy eating_enjoy eating meat_enjoy_meat enjoy,"['enjoy eating', 'enjoy eating meat', 'enjoy', 'meat enjoy', 'eating meat enjoy', 'meat enjoy eating', 'eating meat', 'eating', 'meat like', 'meat']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
21,59,21_crave_home_cook_crave meat,"['crave', 'home', 'cook', 'crave meat', 'meat crave', 'available', 'meat available', 'meat', 'home crave', 'eat meat available']","['I crave meat sometimes', 'I crave meat sometimes', 'I crave meat']"
