key,wave,stance,canvas,topic,topic_conf,assigned_prob
24e9f4a8dba444ba,1,Eating meat feels natural to me,True,-1,0.12416102463121516,
24e9f4a8dba444ba,1,I have always eaten and cooked with meat,True,20,1.0,1.0
24e9f4a8dba444ba,1,My parents cooked with meat,True,1,1.0,1.0
24e9f4a8dba444ba,1,Most friends and family eat meat,True,0,0.23475259569474355,0.23475259569474355
24e9f4a8dba444ba,1,Eating meat is a habit for me,True,-1,0.06947055565659338,
24e9f4a8dba444ba,1,I reduce meat when it is expensive,True,3,0.42871373972683474,0.42871373972683474
24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,True,6,1.0,1.0
24e9f4a8dba444ba,1,I get bored with the same meals,True,16,1.0,1.0
5d5930b9486b3aef,1,I eat mostly chicken,True,2,1.0,1.0
5d5930b9486b3aef,1,I prefer chicken and fish,True,2,0.42563955734686304,0.42563955734686304
5d5930b9486b3aef,1,I find chicken easier to digest than beef,True,2,0.4178181129406273,0.4178181129406273
5d5930b9486b3aef,1,I find steak hard to chew,True,-1,0.3863830225514552,
5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,True,2,0.15883463584704657,0.15883463584704657
5d5930b9486b3aef,1,I buy more meat when it is on sale,True,15,1.0,1.0
c64e457f6d99d425,1,I eat meat when I feel like it,True,-1,0.08688025562492695,
c64e457f6d99d425,1,My mood influences what meat I eat,False,-1,0.1639411302766843,
c64e457f6d99d425,1,I sometimes choose to cut back on meat,True,3,0.744030764964449,0.744030764964449
c64e457f6d99d425,1,Meat consumption is a personal preference,True,-1,0.10129082502458112,
0ec83457dd9ad9bb,1,I enjoy eating meat regularly,True,-1,0.15717310616492716,
0ec83457dd9ad9bb,1,I crave meat,True,-1,0.09521810105662239,
0ec83457dd9ad9bb,1,Meat tastes delicious to me,True,18,1.0,1.0
0ec83457dd9ad9bb,1,Most people I know eat meat regularly,True,0,0.18991083856726826,0.18991083856726826
cd254873c8c70b1f,1,I crave meat more during holidays,True,-1,0.08802176931876549,
cd254873c8c70b1f,1,I enjoy eating meat,True,-1,0.07683218515971234,
cd254873c8c70b1f,1,I want to be healthier,True,13,1.0,1.0
cd254873c8c70b1f,1,I eat more meat at gatherings,True,9,1.0,1.0
cd254873c8c70b1f,1,My family are big meat eaters,True,1,1.0,1.0
cd254873c8c70b1f,1,My friends enjoy eating meat,True,0,0.48166993323006735,0.48166993323006735
cd254873c8c70b1f,1,My brother reduces meat for health reasons,True,19,0.4162317102164296,0.4162317102164296
673d057ee91b91d4,1,I eat predominantly meat with each meal,True,9,0.5183302068063504,0.5183302068063504
673d057ee91b91d4,1,I feel better when I eat more meat,True,-1,0.1519730533952807,
673d057ee91b91d4,1,I follow a low-carb diet,True,16,1.0,1.0
673d057ee91b91d4,1,I believe meat is essential for health,True,-1,0.23149465955408616,
673d057ee91b91d4,1,I would like to eat less meat,False,3,1.0,1.0
673d057ee91b91d4,1,My family serves meat at meals,True,1,1.0,1.0
673d057ee91b91d4,1,Family habits from childhood influence my eating,True,1,0.253493849247435,0.253493849247435
7cf1b08e24b10350,1,I love eating meat,True,-1,0.06317781471028268,
7cf1b08e24b10350,1,I enjoy cooking meat at home,True,15,1.0,1.0
7cf1b08e24b10350,1,Meat is expensive for me,True,10,1.0,1.0
7cf1b08e24b10350,1,I eat a lot of chicken,True,-1,0.2159552226500709,
7cf1b08e24b10350,1,I prefer real meat over substitutes,True,15,1.0,1.0
7cf1b08e24b10350,1,I avoid fast food bacon,True,5,1.0,1.0
7cf1b08e24b10350,1,Chicken is cheap and convenient,True,2,0.2701602952968206,0.2701602952968206
7cf1b08e24b10350,1,My girlfriend loves bacon,True,19,1.0,1.0
7cf1b08e24b10350,1,Family eats more chicken for cost reasons,True,1,0.8272894613372377,0.8272894613372377
7cf1b08e24b10350,1,I got food poisoning from fast food bacon,True,8,1.0,1.0
bd14752573c3fbed,1,I eat meat at most meals,True,9,1.0,1.0
bd14752573c3fbed,1,I like the taste of meat,True,18,1.0,1.0
bd14752573c3fbed,1,I try to have some balance,False,16,1.0,1.0
bd14752573c3fbed,1,Eating meat is mostly out of habit,True,-1,0.07845753762590496,
bd14752573c3fbed,1,My family eats similar meals as me,True,1,0.4103842286884522,0.4103842286884522
bd14752573c3fbed,1,My family likes the taste of meat,True,1,1.0,1.0
bd14752573c3fbed,1,I realize meat is not always healthy,True,8,1.0,1.0
bd14752573c3fbed,1,I realize meat can impact the environment,True,8,0.371699166673257,0.371699166673257
2a27143cb3ff288a,1,I eat meat if I feel like it,True,-1,0.08829417704668464,
2a27143cb3ff288a,1,I plan meals with my wife,True,19,1.0,1.0
2a27143cb3ff288a,1,I eat less meat than I used to,True,3,1.0,1.0
2a27143cb3ff288a,1,I consciously eat more chicken,True,-1,0.2072594274084329,
2a27143cb3ff288a,1,I believe grilled chicken is healthier,True,2,1.0,1.0
2a27143cb3ff288a,1,My children eat more chicken and fish,True,2,1.0,1.0
99229f1b414f5809,1,I am sensitive to meat texture,True,-1,0.04208816531226936,
99229f1b414f5809,1,I am picky about eating meat,True,5,0.1991691666400162,0.14440242253312585
99229f1b414f5809,1,My mood affects my meat eating,True,-1,0.17967978269050566,
99229f1b414f5809,1,I believe meat provides necessary protein,True,-1,0.2665616120475679,
99229f1b414f5809,1,"I want a balanced, healthy diet",True,16,0.4487929285396388,0.4487929285396388
99229f1b414f5809,1,My family likes to eat meat,True,1,1.0,1.0
99229f1b414f5809,1,I prepare meat for my husband and son,True,-1,0.20132360810800315,
99229f1b414f5809,1,I eat more lean meats to be healthy,True,15,0.3279096565201507,0.3279096565201507
41f4d247212a91b7,1,I eat beef four or five times weekly,True,14,1.0,1.0
41f4d247212a91b7,1,I always have a freezer full of beef,True,-1,0.1687980539332467,
41f4d247212a91b7,1,I value convenience of having home-raised beef,True,-1,0.42147985400216625,
41f4d247212a91b7,1,I believe beef is high in protein,True,12,1.0,1.0
41f4d247212a91b7,1,I believe beef is nutritious,True,-1,0.22960493244214597,
41f4d247212a91b7,1,I am not interested in eating less beef,True,-1,0.22534036102333865,
41f4d247212a91b7,1,Negative information on beef is viewed as political,True,-1,0.1797548015024669,
41f4d247212a91b7,1,I eat chicken and fish with my sister,True,2,1.0,1.0
41f4d247212a91b7,1,My sister prefers chicken and fish for health,True,2,1.0,1.0
41f4d247212a91b7,1,Some family avoid venison due to taste,True,-1,0.13647062389157827,
5abe20da31c1510b,1,I am concerned about my health,True,11,1.0,1.0
5abe20da31c1510b,1,I avoid eating the same meat daily,True,5,0.5771695054141259,0.5771695054141259
5abe20da31c1510b,1,I have food allergies,True,16,0.5766486495338357,0.5766486495338357
5abe20da31c1510b,1,I am motivated to save money,False,13,1.0,1.0
5abe20da31c1510b,1,I vary meat based on what is on sale,True,15,1.0,1.0
5abe20da31c1510b,1,I eat meat for vitamins like B12,True,4,0.04535214358240433,0.04535214358240433
5abe20da31c1510b,1,I have reduced meat eating over time,False,3,1.0,1.0
5abe20da31c1510b,1,Cooking less due to physical disability,True,3,1.0,1.0
5abe20da31c1510b,1,My friends value routine in eating habits,True,0,0.5617512043012801,0.5617512043012801
5abe20da31c1510b,1,Financial concerns influence my friends' eating,True,0,0.3578574185291649,0.3578574185291649
e0b75643b94ce352,1,I eat meat at every meal,True,9,0.4850707736288764,0.4850707736288764
e0b75643b94ce352,1,I want meat with high protein,True,4,0.5268669438914549,0.5268669438914549
e0b75643b94ce352,1,I am trying to lose weight,True,13,1.0,1.0
e0b75643b94ce352,1,I cook meat by baking or grilling,True,15,1.0,1.0
e0b75643b94ce352,1,I sometimes eat smaller portions of meat,True,-1,0.0775416757255966,
e0b75643b94ce352,1,I add more vegetables to meals,True,6,1.0,1.0
e0b75643b94ce352,1,My social gatherings always include meat,True,9,0.6613258419642506,0.6613258419642506
e0b75643b94ce352,1,Some friends are vegetarians,True,0,0.4359122900709051,0.4359122900709051
e0b75643b94ce352,1,I feel unwell without eating meat,True,-1,0.06276903732898198,
e0b75643b94ce352,1,It's hard to know what is healthiest,True,13,1.0,1.0
98326b74d660f5fd,1,I eat meat when I crave it,True,-1,0.09431304437610954,
98326b74d660f5fd,1,I do not eat meat often,False,5,0.2416524720522348,0.2416524720522348
98326b74d660f5fd,1,Most people around me are omnivores,True,0,1.0,1.0
98326b74d660f5fd,1,I struggle morally with eating animals,True,-1,0.08297359498611798,
98326b74d660f5fd,1,I care about animals,True,7,1.0,1.0
3e8a40a8a3361337,1,I am vegan,True,-1,0.11082792992641889,
3e8a40a8a3361337,1,I am horrified by animal agriculture,True,7,1.0,1.0
3e8a40a8a3361337,1,I prefer animal welfare perspectives,False,7,1.0,1.0
3e8a40a8a3361337,1,I do vegan activism,True,-1,0.11326577768901006,
3e8a40a8a3361337,1,Living among meat-eating loved ones feels isolating,True,-1,0.07121691074212787,
5fee709bfe55faf2,1,I generally don't eat meat,True,5,0.34186851694115306,0.34186851694115306
5fee709bfe55faf2,1,Meat prices have went up,True,10,1.0,1.0
5fee709bfe55faf2,1,Cooking with meat is complicated,True,12,1.0,1.0
5fee709bfe55faf2,1,Storage of meat is complicated,True,12,1.0,1.0
5fee709bfe55faf2,1,I have ethical concerns about meat production,True,8,0.47871867797154266,0.47871867797154266
5fee709bfe55faf2,1,I am skeptical about animal treatment,True,7,1.0,1.0
5fee709bfe55faf2,1,Family enjoys eating meat,True,1,1.0,1.0
5fee709bfe55faf2,1,Meat is part of family traditions,True,1,0.16103154638064113,0.16103154638064113
5fee709bfe55faf2,1,I enjoy meat at family gatherings,True,1,1.0,1.0
d91dfb759b5c056c,1,I eat beef four times a week,True,14,1.0,1.0
d91dfb759b5c056c,1,I eat chicken three times a week,True,-1,0.11534743827965273,
d91dfb759b5c056c,1,I enjoy the taste of meat,True,18,1.0,1.0
d91dfb759b5c056c,1,Meat fits my daily routine,True,-1,0.17731296782480346,
d91dfb759b5c056c,1,Meat feels healthy and satisfying,True,-1,0.30769270416599503,
d91dfb759b5c056c,1,My social group eats meat regularly,True,0,1.0,1.0
d91dfb759b5c056c,1,Eating meat feels normal and comfortable,True,-1,0.1271237745366023,
d91dfb759b5c056c,1,I am open to trying new foods,True,6,0.27186071127711536,0.27186071127711536
d91dfb759b5c056c,1,I think about reducing meat sometimes,False,3,1.0,1.0
25c3702e02bdfd45,1,I like eating different kinds of meat,True,15,1.0,1.0
25c3702e02bdfd45,1,I enjoy cooking and buying meat,True,-1,0.08004965807732829,
25c3702e02bdfd45,1,I want to get enough protein,True,4,1.0,1.0
25c3702e02bdfd45,1,I want to have energy for work,True,13,1.0,1.0
25c3702e02bdfd45,1,I have tried plant-based meat alternatives,True,6,0.24640140062814936,0.24640140062814936
25c3702e02bdfd45,1,I am concerned about my health,True,11,1.0,1.0
25c3702e02bdfd45,1,I want to lose or maintain weight,True,13,1.0,1.0
25c3702e02bdfd45,1,My family now eats more plant-based foods,True,1,0.5124401285343922,0.5124401285343922
25c3702e02bdfd45,1,My family is motivated by health and age,True,-1,0.022417977972519612,
25c3702e02bdfd45,1,Traditional family values include eating grilled meat,True,1,0.1484775053525583,0.1484775053525583
b8eba67020022d75,1,I eat a lot of meat,True,-1,0.18095725248213132,
b8eba67020022d75,1,I have age-related health concerns,True,11,1.0,1.0
b8eba67020022d75,1,I want to reduce dietary fat,True,-1,0.10391723922636407,
b8eba67020022d75,1,I am influenced by Nikola Tesla's diet,True,16,0.557394088306347,0.557394088306347
b8eba67020022d75,1,I buy tofu as meat substitute,True,6,0.18793221807493252,0.09557029870163598
b8eba67020022d75,1,I want solid protein substitutes for meat,True,4,0.3672754179688019,0.3672754179688019
b8eba67020022d75,1,I think tofu is cheaper than meat,True,12,0.5374971796026242,0.5374971796026242
b8eba67020022d75,1,I like the taste of meat,True,18,1.0,1.0
b8eba67020022d75,1,I cut out red meat for cholesterol,True,3,1.0,1.0
b8eba67020022d75,1,A doctor advised me about cholesterol,True,11,1.0,1.0
53cf43f573cc8f32,1,I like to eat meat,True,-1,0.08936966600349364,
53cf43f573cc8f32,1,Most meals contain meat,True,12,1.0,1.0
53cf43f573cc8f32,1,I grew up eating meat,True,20,1.0,1.0
53cf43f573cc8f32,1,Friends and family eat meat,True,0,0.2569136674171995,0.2569136674171995
53cf43f573cc8f32,1,Social circle likes the taste of meat,True,0,0.9347699515278229,0.9347699515278229
53cf43f573cc8f32,1,Meat provides protein and energy,True,12,1.0,1.0
53cf43f573cc8f32,1,Environmental concerns about eating meat,True,8,0.4033128703574712,0.4033128703574712
53cf43f573cc8f32,1,I have thought about reducing meat,True,3,0.5202826258805067,0.5202826258805067
53cf43f573cc8f32,1,I want meat growing to be sustainable,True,8,0.4534069092379979,0.4534069092379979
e0b47f3f6a91ab2e,1,I crave steak and chicken,True,-1,0.09386570101573032,
e0b47f3f6a91ab2e,1,I still consume red meat,True,-1,0.2830415527403966,
e0b47f3f6a91ab2e,1,I limit how much meat I eat,True,3,0.22864435167770955,0.22864435167770955
e0b47f3f6a91ab2e,1,I want to improve my health,True,13,1.0,1.0
e0b47f3f6a91ab2e,1,I want to reduce environmental impact,True,17,1.0,1.0
e0b47f3f6a91ab2e,1,Doctor recommended reducing red meat,True,3,0.35718917632877945,0.35718917632877945
e0b47f3f6a91ab2e,1,My family supports eating less meat,True,1,0.15563182584512866,0.15563182584512866
e0b47f3f6a91ab2e,1,Wife reduces meat in solidarity with me,True,19,1.0,1.0
e0b47f3f6a91ab2e,1,Sister-in-law wants to help the environment,True,17,1.0,1.0
e0b47f3f6a91ab2e,1,I believe protein can come from alternatives,True,4,0.3633924217654725,0.3633924217654725
e04998f79adab146,1,I try to get enough protein,True,4,1.0,1.0
e04998f79adab146,1,I eat chicken regularly,True,2,0.28482312787078395,0.28482312787078395
e04998f79adab146,1,I eat beef sometimes,True,9,1.0,1.0
e04998f79adab146,1,I eat fish sometimes,True,2,1.0,1.0
e04998f79adab146,1,Chicken is cheaper than other meats,True,2,0.24108989311634324,0.24108989311634324
e04998f79adab146,1,Meat is easy to get at the store,True,12,1.0,1.0
e04998f79adab146,1,My friends eat similar meats,True,0,0.4814465465692934,0.4814465465692934
fd51071022fe231c,1,I eat meat regularly,True,-1,0.15417122052402843,
fd51071022fe231c,1,I try to balance meat with vegetables,True,6,1.0,1.0
fd51071022fe231c,1,I eat meat for protein,True,4,0.04756533282666035,0.04756533282666035
fd51071022fe231c,1,I eat meat for convenience,True,-1,0.20692961867139587,
fd51071022fe231c,1,I want variety in my diet,True,16,1.0,1.0
fd51071022fe231c,1,I include vegetables for health,True,6,1.0,1.0
fd51071022fe231c,1,I am more mindful about portion sizes,True,16,1.0,1.0
fd51071022fe231c,1,Some social contacts eat meat daily,True,0,1.0,1.0
fd51071022fe231c,1,Some social contacts focus on health,True,0,1.0,1.0
5152ad6df864fdab,1,I eat multiple meat products daily,True,14,0.2765403323841678,0.2765403323841678
5152ad6df864fdab,1,I want to have healthy muscle mass,True,4,0.5767356688255343,0.5767356688255343
5152ad6df864fdab,1,I am on a low-carb diet,True,16,1.0,1.0
5152ad6df864fdab,1,I want to feel full and fueled,True,13,1.0,1.0
5152ad6df864fdab,1,Meat provides me with protein,True,4,0.050509554781719514,0.050509554781719514
5152ad6df864fdab,1,I have considered reducing pork consumption,True,3,1.0,1.0
5152ad6df864fdab,1,I have concerns about processed meats,True,8,1.0,1.0
5152ad6df864fdab,1,My social contacts prefer taste and satiety,True,0,1.0,1.0
3adb7e8ae191bee6,1,I eat chicken and fish,True,2,1.0,1.0
3adb7e8ae191bee6,1,I avoid beef,True,5,1.0,1.0
3adb7e8ae191bee6,1,I have cholesterol concerns,True,11,1.0,1.0
3adb7e8ae191bee6,1,I work in the medical profession,True,11,0.7534278706567006,0.7534278706567006
3adb7e8ae191bee6,1,I hear doctors advise less meat,True,3,0.5489111128624296,0.5489111128624296
3adb7e8ae191bee6,1,Meat expense is a concern for me,True,10,1.0,1.0
3adb7e8ae191bee6,1,My boyfriend eats steak frequently,True,19,1.0,1.0
3adb7e8ae191bee6,1,Holiday traditions involve ham or turkey,True,1,0.14802575234272913,0.14802575234272913
79908652a256d33e,1,I try to reduce red meat,True,3,0.3681355927868354,0.3681355927868354
79908652a256d33e,1,I have health concerns about red meat,True,8,1.0,1.0
79908652a256d33e,1,I have environmental concerns about red meat,True,8,0.4615078983949259,0.4615078983949259
79908652a256d33e,1,I think red meat uses too many resources,True,8,1.0,1.0
79908652a256d33e,1,I often choose chicken or fish instead,True,2,0.40142503763588716,0.40142503763588716
79908652a256d33e,1,Red meat was expensive growing up,True,10,1.0,1.0
79908652a256d33e,1,My family ate healthy overall,True,1,0.3665570229517761,0.3665570229517761
79908652a256d33e,1,We ate fish every Friday for religious reasons,True,2,1.0,1.0
79908652a256d33e,1,Local meat is too expensive for me,True,10,1.0,1.0
405ae83ad699f77e,1,I eat meat every day,True,-1,0.00678894226964979,
405ae83ad699f77e,1,I enjoy the taste of meat,True,18,1.0,1.0
405ae83ad699f77e,1,Meat is a source of protein for me,True,4,0.0551283187481953,0.0551283187481953
405ae83ad699f77e,1,Meat is part of my routine,True,-1,0.17406194372564496,
405ae83ad699f77e,1,My family eats meat regularly,True,1,1.0,1.0
405ae83ad699f77e,1,My friends eat meat regularly,True,0,0.43973954123840164,0.43973954123840164
405ae83ad699f77e,1,I can afford to buy meat,True,15,1.0,1.0
f1109e14be29a5d7,1,I have low iron,True,11,0.14970754448750326,0.14970754448750326
f1109e14be29a5d7,1,I eat chicken regularly,True,2,0.2922947460418382,0.2922947460418382
f1109e14be29a5d7,1,I value animal welfare,True,7,1.0,1.0
f1109e14be29a5d7,1,"I avoid beef, pork, and lamb",True,5,1.0,1.0
f1109e14be29a5d7,1,I am frustrated with food labeling,True,16,1.0,1.0
f1109e14be29a5d7,1,Vegan food is too expensive for me,True,10,1.0,1.0
f1109e14be29a5d7,1,My son is vegetarian,True,1,0.07716643545414267,0.04133906622450843
f1109e14be29a5d7,1,Social contacts grew up eating meat,True,0,1.0,1.0
e16f233f154de5f7,1,I eat chicken regularly,True,2,0.29209796350098755,0.29209796350098755
e16f233f154de5f7,1,I eat ground beef once a week,True,14,1.0,1.0
e16f233f154de5f7,1,I eat vegetarian meals several times a week,True,14,1.0,1.0
e16f233f154de5f7,1,I eat meat for extra protein,True,4,0.04627705797398504,0.04627705797398504
e16f233f154de5f7,1,I am concerned about animal welfare,True,7,1.0,1.0
e16f233f154de5f7,1,I am concerned about factory farming practices,True,7,1.0,1.0
e16f233f154de5f7,1,I am concerned about antibiotics in meat,True,8,1.0,1.0
e16f233f154de5f7,1,My daughter mainly eats vegetarian,True,1,0.06752924061593331,0.04847533873161608
e16f233f154de5f7,1,Social contacts avoid beef for animal welfare,True,0,0.24757913933395032,0.24757913933395032
7965eb39cc1b7b97,1,I eat beef every day,True,-1,0.006972604571410836,
7965eb39cc1b7b97,1,I want dietary iron and protein,True,4,0.3138762706589932,0.3138762706589932
7965eb39cc1b7b97,1,Eating meat is a family habit,True,1,0.15879879189827104,0.15879879189827104
7965eb39cc1b7b97,1,I was raised to eat meat with meals,True,20,1.0,1.0
7965eb39cc1b7b97,1,I want a balanced diet,True,16,1.0,1.0
7965eb39cc1b7b97,1,I eat meat in moderation,True,3,0.0980244196622466,0.0980244196622466
7965eb39cc1b7b97,1,I reduced meat due to cholesterol concerns,True,3,1.0,1.0
7965eb39cc1b7b97,1,My partner had high cholesterol levels,True,11,0.4764823560938596,0.4764823560938596
7965eb39cc1b7b97,1,I want to reduce cholesterol,True,-1,0.10018182361099891,
7819704fed235622,1,I am close to being vegetarian,True,-1,0.10527423945018984,
7819704fed235622,1,I eat fish and poultry occasionally,True,2,1.0,1.0
7819704fed235622,1,I have not eaten red meat in 20 years,True,3,0.43132375996896094,0.43132375996896094
7819704fed235622,1,I have health concerns,True,11,1.0,1.0
7819704fed235622,1,I have high blood pressure,True,11,0.7711427462948187,0.7711427462948187
7819704fed235622,1,I have high cholesterol,True,11,0.5094231942821582,0.5094231942821582
7819704fed235622,1,I have had pancreatitis,True,11,1.0,1.0
7819704fed235622,1,I believe in ethical treatment of animals,True,7,1.0,1.0
7819704fed235622,1,Vegetables are my primary protein source,True,4,0.05169062398229534,0.05169062398229534
c314920d84ff0215,1,I eat meat four times a week,True,14,1.0,1.0
c314920d84ff0215,1,I enjoy the taste of meat,True,18,1.0,1.0
c314920d84ff0215,1,I choose less expensive meats more often,False,15,1.0,1.0
c314920d84ff0215,1,I have cultural traditions of eating meat,True,-1,0.1780070175020065,
c314920d84ff0215,1,My family are all meat eaters,True,1,0.7927213031356386,0.7927213031356386
c314920d84ff0215,1,My friends are mostly meat eaters,True,0,0.4630531842510241,0.4630531842510241
c314920d84ff0215,1,Meat substitutes do not taste like real meat,True,10,0.32064733238541415,0.32064733238541415
520db7eff8e356ca,1,I eat meat almost every day,True,-1,0.1116505284638478,
520db7eff8e356ca,1,Eating meat is convenient,True,12,1.0,1.0
520db7eff8e356ca,1,Meat is familiar to me,True,-1,0.20895113992766035,
520db7eff8e356ca,1,I enjoy eating meat,True,-1,0.07577029133777503,
520db7eff8e356ca,1,Meat fits my active lifestyle,True,-1,0.16570395473357116,
520db7eff8e356ca,1,Meat is an easy protein source,True,12,1.0,1.0
520db7eff8e356ca,1,News about poor meat production conditions,False,8,0.49368157361944326,0.49368157361944326
520db7eff8e356ca,1,Friends sometimes prefer vegetarian restaurants,False,0,0.5212993701774894,0.5212993701774894
aa0f860caa6662ef,1,I eat meat daily,True,-1,0.006787347897904837,
aa0f860caa6662ef,1,I want to meet protein requirements,True,4,1.0,1.0
aa0f860caa6662ef,1,I believe animal protein is necessary,True,-1,0.33302896530865517,
aa0f860caa6662ef,1,I enjoy the taste of meat,True,18,1.0,1.0
aa0f860caa6662ef,1,Everyone I know eats meat,True,0,0.281138723466788,0.281138723466788
aa0f860caa6662ef,1,I have a sensitivity to beef,True,-1,0.04889953026901671,
aa0f860caa6662ef,1,I try to avoid fried and greasy meats,True,5,1.0,1.0
b06ebcb759ca3ce4,1,I follow a mostly animal-based diet,True,9,1.0,1.0
b06ebcb759ca3ce4,1,I eat meat-based meals daily,True,-1,0.006844879768105864,
b06ebcb759ca3ce4,1,Improved health motivates my meat-eating,True,-1,0.15732413357399147,
b06ebcb759ca3ce4,1,I feel medical advice about meat is misleading,True,8,1.0,1.0
b06ebcb759ca3ce4,1,Friends are interested in ketogenic diets,True,0,0.38539200349307196,0.38539200349307196
b06ebcb759ca3ce4,1,My diet influences others to eat more meat,True,0,1.0,1.0
b06ebcb759ca3ce4,1,No one close is as strict with meat diet,True,0,1.0,1.0
b88f86ad894a422f,1,I eat meat,True,-1,0.1439132882213515,
b88f86ad894a422f,1,I try to limit red meat,True,3,0.23952521174490224,0.23952521174490224
b88f86ad894a422f,1,I try to eat healthier,True,16,1.0,1.0
b88f86ad894a422f,1,"I choose chicken, turkey, or fish",True,2,0.6736753104070559,0.6736753104070559
b88f86ad894a422f,1,I want to get enough protein,True,4,1.0,1.0
b88f86ad894a422f,1,I cook most meals at home,True,15,1.0,1.0
b88f86ad894a422f,1,My husband eats what I cook,True,19,1.0,1.0
04311d2ad745c4c6,1,I eat meat several times a week,True,14,1.0,1.0
04311d2ad745c4c6,1,I prefer turkey or chicken,True,2,0.4446195270845462,0.4446195270845462
04311d2ad745c4c6,1,I include meat for nutrients,True,4,0.03660510335615977,0.03660510335615977
04311d2ad745c4c6,1,I am mindful about nutrition now,True,16,1.0,1.0
04311d2ad745c4c6,1,I try plant-based products,True,6,1.0,1.0
04311d2ad745c4c6,1,I feel healthier after plant-based meals,True,6,1.0,1.0
04311d2ad745c4c6,1,Plant-based foods are filling,True,6,1.0,1.0
04311d2ad745c4c6,1,I am not influenced by others,True,-1,0.05385277435980612,
74ee6a013b1d50b3,1,I eat meat with almost every meal,True,9,0.4825215335459218,0.4825215335459218
74ee6a013b1d50b3,1,I like the flavor of meat,True,18,1.0,1.0
74ee6a013b1d50b3,1,I prefer meat over other foods,True,15,1.0,1.0
74ee6a013b1d50b3,1,I enjoy having steak and ribs,True,18,1.0,1.0
74ee6a013b1d50b3,1,All my friends eat meat frequently,True,0,0.5014641011392466,0.5014641011392466
74ee6a013b1d50b3,1,I have not considered reducing meat consumption,True,-1,0.2765703285716557,
74ee6a013b1d50b3,1,I understand environmental and social impacts,True,17,1.0,1.0
8bcf4a8ef4be7cba,1,I eat meat occasionally,True,9,1.0,1.0
8bcf4a8ef4be7cba,1,I eat chicken once a week,True,-1,0.12542464063268952,
8bcf4a8ef4be7cba,1,I eat beef maybe once a month,False,14,0.6101513580453749,0.6101513580453749
