Topic,Count,Name,Representation,Representative_Docs
23,46,23_meat meals_eat meat meals_meat meals eat_meals eat meat,"['meat meals', 'eat meat meals', 'meat meals eat', 'meals eat meat', 'meals eat', 'meals', 'eat meat', 'night', 'eat', 'eat meat night']","['I eat meat with most meals', 'I eat meat with most meals', 'I eat meat with most meals']"
24,46,24_considered_considered reducing meat_reducing meat_considered reducing,"['considered', 'considered reducing meat', 'reducing meat', 'considered reducing', 'reducing', 'eat pork', 'influence', 'meat social contacts', 'contacts influence', 'social contacts influence']","['I have not considered reducing meat consumption', 'I have not considered reducing meat', 'I have not considered reducing meat']"
25,46,25_protein_need_need protein_want,"['protein', 'need', 'need protein', 'want', 'want protein', 'protein diet', 'meet protein', 'meet', 'protein sources', 'source']","['I need protein in my diet', 'I need more protein', 'I need protein']"
26,43,26_enjoy eating_meat enjoy eating_enjoy eating meat_eating meat enjoy,"['enjoy eating', 'meat enjoy eating', 'enjoy eating meat', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'eating meat like', 'meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
27,42,27_consumption_meat consumption_reducing_reducing meat,"['consumption', 'meat consumption', 'reducing', 'reducing meat', 'reduce meat consumption', 'reduce meat', 'limit meat', 'try limit', 'try limit meat', 'limit']","['I am reducing meat consumption', 'I try to limit meat consumption', 'I try to limit my meat consumption']"
28,42,28_meat meal_meal_eat meat meal_know eats,"['meat meal', 'meal', 'eat meat meal', 'know eats', 'know eats meat', 'know', 'eating meat regularly', 'meal eat meat', 'meat meal eat', 'meal eat']","['I eat meat at every meal', 'I eat meat with every meal', 'I eat meat with every meal']"
29,41,29_animal_animals_welfare_animal welfare,"['animal', 'animals', 'welfare', 'animal welfare', 'care animal', 'care', 'care animal welfare', 'respect', 'lives', 'treatment']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
30,41,30_eat_eat meat_eat red_eat red meat,"['eat', 'eat meat', 'eat red', 'eat red meat', 'friends eat', 'used', 'friends', 'eat meat eat', 'meat eat meat', 'eat meat used']","['Community members try to eat less red meat', 'I try to eat less red meat', 'Family and friends eat less red meat']"
31,41,31_meat tastes_tastes_convenient_meat convenient,"['meat tastes', 'tastes', 'convenient', 'meat convenient', 'tastes good', 'meat tastes good', 'nutritious', 'tastes good meat', 'meat nutritious', 'good meat']","['Meat tastes good to me', 'Meat tastes good', 'Meat tastes good to me']"
32,41,32_meat people_people_people know_people know eat,"['meat people', 'people', 'people know', 'people know eat', 'know eat', 'meat people know', 'know', 'eat meat people', 'know eat meat', 'eat meat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
33,41,33_want reduce_want_reduce_want avoid,"['want reduce', 'want', 'reduce', 'want avoid', 'cholesterol', 'lower', 'avoid', 'want reduce environmental', 'lower cholesterol', 'want reduce cholesterol']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
34,39,34_day eat_meat day eat_day_day eat meat,"['day eat', 'meat day eat', 'day', 'day eat meat', 'eat meat day', 'meat day', 'daily eat', 'meat daily eat', 'daily eat meat', 'daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
35,38,35_want_want healthier_healthier_healthier want,"['want', 'want healthier', 'healthier', 'healthier want', 'motivated', 'want feel', 'money want', 'want healthier want', 'health want', 'money']","['I want to be healthier', 'I want to be healthier', 'I want to be healthier']"
36,35,36_dislike_like_meat dislike_dislike taste,"['dislike', 'like', 'meat dislike', 'dislike taste', 'dislikes', 'husband dislikes', 'meats dont', 'eating meat dislike', 'meats dont like', 'dont like eating']","['I dislike the taste of fish', 'I dislike the taste of some meats', 'I dislike the taste of beef and pork']"
37,35,37_balanced_diet_balanced diet_eat healthier,"['balanced', 'diet', 'balanced diet', 'eat healthier', 'healthier', 'want balanced', 'want eat healthier', 'want balanced diet', 'want eat', 'want']","['I want a balanced diet', 'I want a balanced diet', 'I want a more balanced diet']"
38,35,38_crave_crave meat_meat filling_filling,"['crave', 'crave meat', 'meat filling', 'filling', 'attention meat', 'pay attention', 'pay', 'attention', 'pay attention meat', 'meat filling meat']","['I crave meat', 'I crave meat', 'I crave meat']"
39,34,39_meat available_available_eat meat available_buy meat,"['meat available', 'available', 'eat meat available', 'buy meat', 'available eat meat', 'eat meat feel', 'available eat', 'meat available eat', 'buy', 'eat meat']","[""I eat meat when it's available"", 'I eat meat when it is available', 'I eat meat when it is available']"
40,33,40_rarely_rarely eat_rarely eat meat_meat rarely eat,"['rarely', 'rarely eat', 'rarely eat meat', 'meat rarely eat', 'rarely eats', 'rarely eats meat', 'meat rarely', 'eat', 'rarely eat beef', 'eat meat rarely']","['I rarely eat steak', 'I rarely eat meat', 'I rarely eat beef']"
41,31,41_hard_getting_trouble_limited,"['hard', 'getting', 'trouble', 'limited', 'difficult', 'getting protein', 'alternatives', 'difficulty', 'trouble getting', 'real meat']","['Fake meat does not match real meat flavor', 'I have trouble getting protein elsewhere', 'I have a hard time getting enough protein']"
42,31,42_grew_grew eating_meat grew_grew eating meat,"['grew', 'grew eating', 'meat grew', 'grew eating meat', 'eating meat grew', 'meat grew eating', 'raised eating', 'raised', 'meat raised', 'raised eating meat']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
43,30,43_choose leaner_leaner_gives_meat gives,"['choose leaner', 'leaner', 'gives', 'meat gives', 'increases', 'energy', 'meat gives energy', 'gives energy', 'energy meat', 'meat helps']","['I believe meat gives me energy', 'Eating meat gives me energy', 'Eating meat gives me more energy']"
44,28,44_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'want lose', 'lose weight want', 'want lose weight', 'weight want lose', 'trying lose weight', 'trying lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
45,27,45_avoid_avoid meat_reasons_health reasons,"['avoid', 'avoid meat', 'reasons', 'health reasons', 'avoid pork', 'meat health', 'social contacts avoid', 'contacts avoid', 'friends avoid', 'avoid meat health']","['I avoid red meat for health reasons', 'Some social contacts avoid meat for health reasons', 'Social contacts avoid meat for health reasons']"
46,27,46_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat', 'eat various']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
47,27,47_meat health_considered eating meat_considered eating_want eat meat,"['meat health', 'considered eating meat', 'considered eating', 'want eat meat', 'considered', 'meat considered eating', 'want eat', 'meat considered', 'try eat meat', 'eat meat']","['My fiance considered eating less meat for health', 'I have considered eating less meat', 'I have considered eating less meat']"
48,26,48_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'like meat', 'meat like meat']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
49,25,49_want protein_protein want_want protein want_protein want protein,"['want protein', 'protein want', 'want protein want', 'protein want protein', 'want', 'protein', 'protein want consume', 'protein try protein', 'want consume protein', 'try protein want']","['I want to get enough protein', 'I want to get enough protein', 'I want to get enough protein']"
50,25,50_habit_meat habit_habit eating meat_habit eating,"['habit', 'meat habit', 'habit eating meat', 'habit eating', 'eating meat habit', 'meat habit eating', 'eat meat habit', 'eating meat', 'eating', 'meat habit social']","['Eating meat is a habit', 'Eating meat is mostly out of habit', 'Eating meat is a habit']"
51,25,51_routine_meateating_culture meat_norm,"['routine', 'meateating', 'culture meat', 'norm', 'meat routine', 'cultural', 'culture', 'meateating ingrained', 'eating meat routine', 'ingrained']","['Meat is part of my routine', 'Eating meat is part of my routine', 'Eating meat is part of my routine']"
