Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
17,63,"consumption, reduce, reduce meat, reducing, meat consumption, reducing meat, meat health, reasons, limit meat, limit",I try to limit my meat consumption,Social contacts influence me to limit meat,I remove meat pieces from food,I want to eliminate meat from my diet,I am reducing animal product consumption
18,59,"tradition, family tradition, family, meat family tradition, cultural, eating meat family, culture, eating meat, meat family, meat cultural",Eating meat is family tradition,My parents taught me meat is important,Meat meals symbolize family and community,Eating meat is a cultural habit in my family,Meat is central in my family culture
19,59,"want, healthy, weight want, weight, want healthy, want healthier, healthier want, healthier, healthy want, maintain",I want to be healthier,I focus more on health as I age,I want better health,I want to feel healthier,I want more longevity
20,58,"welfare, animal welfare, animal, concerned animal, concerned animal welfare, welfare concerned, animal welfare concerned, welfare concerned animal, concerned, rights",I am concerned about animal rights,I am concerned about animal welfare,Concern for animal welfare,I consider animal welfare ethical dilemmas,I have concerns about animal welfare
21,55,"family eats meat, regularly, family eats, eats, eats meat, meat regularly, family, meat regularly family, regularly family, eat meat regularly",Family meals always include meat,Everyone in my family eats meat,My family eats meat regularly,My daughter eats meat regularly,My family eats meat at every meal
22,54,"environmental, concerns, impact, concerned, health, environmental impact, concerns meat, concerned meat, meat concerned, impact meat",Environmental concerns about beef production,I have doubts about meat's climate impact,I care about environmental impact of meat sourcing,I am concerned about health problems from meat,I consider environmental impacts of eating meat
23,51,"choices, meat choices, influences, important, price, choices meat, sourced meat, sourced, ethically sourced meat, ethically sourced",Quality of meat alternatives matters to me,Learning about health shaped my meat habits,I think meat is important for health,I choose meat for quality and health,I am health conscious about meat choice
24,50,"meat meal, meal, eat meat meal, eaten, eaten meat, know eats, know eats meat, know, eating meat regularly, eats meat",I eat meat at every meal,Everyone I know eats meat,Everyone around me eats meat regularly,Everyone I know eats a lot of meat,I have meat with every meal
25,48,"expensive, meat expensive, expensive meat, prices, meat expensive meat, expensive meat expensive, meat prices, high, red meat expensive, high meat prices",Cost of meat is expensive,Vegan food is too expensive for me,Meat is getting more expensive,Meat is sometimes expensive,Meat for breakfast is expensive
26,47,"enjoy taste meat, enjoy taste, meat enjoy taste, taste meat enjoy, meat enjoy, taste meat, taste, enjoy, taste meat people, meat",I enjoy the taste of meat,People around me like the taste of meat,Housemates enjoy the taste of meat,People I know enjoy the taste of meat,I enjoy meat
27,46,"plantbased, vegetables, plantbased foods, eat plantbased, eat vegetables, foods, fish, eat fish, eat, try plantbased",One friend eats more fruits and vegetables,I plan to eat more vegetables,My family now eats more plant-based foods,I try plant-based products,Plant-based foods are filling
28,46,"enjoys, meat family, family, enjoys eating meat, enjoys eating, loves, eating meat, likes, family enjoys, eating",My husband loves steak and pork,Other family members love the taste of meat,My family likes to eat meat,My family likes meat,My friends and family like eating meat
29,45,"enjoy eating, meat enjoy eating, enjoy eating meat, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, eating meat like, meat like",I enjoy eating meat,I like eating meat,I enjoy social meals with meat,I enjoy eating steak,I get satisfaction from eating meat
30,39,"avoid, red, avoid meat, reasons, avoid red meat, avoid red, red meat, avoid eating red, eating red, red meat avoid",Some family avoid red meat for health,My husband avoids red meat,Some family members avoid pork,My wife avoids red meat,Vegetarian friends avoid meat for health
31,38,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, care environment concerned, concerned environment concerned, sustainability",I care about sustainability,Some social contacts are concerned about environment,I care about the environment,I am motivated by sustainability concerns,I care about environmental impact
32,35,"diet, balanced, balanced diet, eat healthier, want balanced, healthier, diet want, healthy, want eat, want eat healthier",I am very conscious about my diet,I care for my mother's diet,I want a balanced diet,Friends are interested in ketogenic diets,I try to eat healthier
33,35,"animals, animal, animal welfare, welfare, care animal welfare, care, care animal, respect, treatment, lives",I prioritize animal welfare,I am an animal lover,I prefer animal welfare perspectives,I value animal welfare,I believe in ethical treatment of animals
34,35,"family, friends, family eats, eats, family eats meat, eats meat, meat family, friends family, meat family eats, friends family eat",I cook meat for family preferences,I eat meat with friends,Some relatives hunt and eat game meats,My parents cooked with meat,My family serves meat at meals
35,33,"cholesterol, limitations, financial limitations, financial, concerned cholesterol, high, limitations concerned, high cholesterol, financial limitations concerned, cholesterol high",Doctor required me to watch fat intake,My spouse had elevated cholesterol,I have cholesterol concerns,My partner had high cholesterol levels,I have high blood pressure
36,33,"occasionally, occasionally eat, meat occasionally, occasionally occasionally, eat meat occasionally, eat, occasionally eat meat, occasionally occasionally eat, eat beef, meat occasionally eat",I eat fish and shrimp,I sometimes eat meat during holidays,I eat fish sometimes,I eat meat occasionally,I occasionally eat salmon
37,32,"daily eat, daily, meat daily eat, meat daily, eat meat daily, daily eat meat, eat meat, eat meat day, meat day, eat",I eat meat daily,I eat meat almost every day,I eat meat-based meals daily,I eat meat almost daily,I used to eat meat daily
38,31,"choose leaner, leaner, increases, meat makes, makes, energy meat, meat makes meals, makes meals, choose, gives",Meat makes meals tastier,Meat fits my active lifestyle,Buffet availability increases meat variety,Eating meat gives me more energy,Meat helps me feel full
39,31,"grew, grew eating, grew eating meat, meat grew, eating meat grew, meat grew eating, raised eating, raised, meat raised, raised eating meat",I grew up eating meat,I grew up eating meat-centered meals,Social contacts grew up eating meat,I was raised eating meat,I grew up in a meat-eating family
40,28,"meat regularly eat, regularly eat meat, regularly eat, eat meat regularly, meat regularly, regularly, eat meat, eat, meat, routine eat",I eat various meats regularly,I eat meat regularly,I regularly eat meat,I eat common meat regularly,Meat fits my daily routine
41,28,"considered, considered reducing meat, reducing meat, considered reducing, meat considered, reducing, influence, contacts influence, meat considered reducing, social contacts influence",My meals are not influenced by others,I do not avoid meat for health reasons,I am not influenced by others,I have not considered reducing meat consumption,My family has not reduced meat consumption
42,28,"concerned environmental, environmental, concerned environmental impact, environmental impact, environmental impact concerned, impact concerned, impact, impact concerned environmental, concerned, environmental concerns",I am motivated by environmental concerns,I am concerned about the planet,I am concerned about environmental impact,I am curious about environmental impact,I hear about environmental impact in the news
43,26,"like taste meat, like taste, taste meat like, meat like taste, meat like, like, taste meat, taste, like meat, meat like meat",I like the taste of meat,I like how meat is prepared,I really like processed meats,I like meat,I like how meat tastes
44,25,"day, day eat, eat meat day, meat day, day eat meat, meat day eat, eat meat, eat, protein day eat, eat protein day",I have meat-free days each week,I eat meat every day,I eat beef every day,I eat protein every day,I try to eat meat every day
