Topic,Count,Name,Representation,Representative_Docs
20,55,20_meat tastes_tastes_filling_meat tastes good,"['meat tastes', 'tastes', 'filling', 'meat tastes good', 'tastes good', 'filling meat', 'meat fills', 'tastes good meat', 'fills', 'good meat']","['Meat tastes good to me', 'Meat tastes good', 'Meat tastes good to me']"
21,55,21_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'eating meat social', 'social contacts value']","['Social contacts eat meat regularly', 'My social contacts eat meat regularly', 'Most social contacts eat meat']"
22,52,22_habit_meat habit_eating meat habit_eating meat,"['habit', 'meat habit', 'eating meat habit', 'eating meat', 'eating', 'habit eating', 'habit eating meat', 'meat feels', 'eating meat feels', 'feels']","['Eating meat is a habit for me', 'Eating meat is a habit for me', 'Eating meat is a habit']"
23,51,23_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'enjoy', 'taste meat', 'taste', 'meat enjoy flavor', 'flavor meat enjoy']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
24,48,24_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'know eat', 'people know eat', 'meat people eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
25,47,25_enjoy eating meat_meat enjoy eating_enjoy eating_eating meat enjoy,"['enjoy eating meat', 'meat enjoy eating', 'enjoy eating', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat love', 'meat love eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
26,46,26_meals eat meat_meat meals_meals eat_eat meat meals,"['meals eat meat', 'meat meals', 'meals eat', 'eat meat meals', 'meat meals eat', 'meals', 'dinner', 'eat meat', 'include meat', 'include']","['I eat meat with most meals', 'I eat meat at most meals', 'I eat meat at most meals']"
27,42,27_ethical_grassfed_ethically_sourced,"['ethical', 'grassfed', 'ethically', 'sourced', 'sourced meat', 'ethically sourced meat', 'ethically sourced', 'buy', 'grassfed meat', 'sourcing']","['I seek ethically sourced meat', 'I try to buy ethically sourced meat', 'I prefer ethically sourced meat']"
28,40,28_day eat_day_day eat meat_daily,"['day eat', 'day', 'day eat meat', 'daily', 'daily eat', 'daily eat meat', 'meat day eat', 'meat day', 'eat meat day', 'eat meat']","['I eat meat at least once a day', 'I eat meat almost every day', 'I eat meat almost every day']"
29,40,29_believe meat_believe_meat healthy_nutritious,"['believe meat', 'believe', 'meat healthy', 'nutritious', 'healthy', 'essential', 'nutritious believe', 'meat nutritious', 'nutritious believe meat', 'necessary']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
30,39,30_want_healthy_healthier want_want healthier,"['want', 'healthy', 'healthier want', 'want healthier', 'want healthy', 'healthier', 'want healthier want', 'healthy want', 'want stay', 'stay']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
31,39,31_tradition_family tradition_eating meat family_meat family tradition,"['tradition', 'family tradition', 'eating meat family', 'meat family tradition', 'family', 'cultural', 'culture', 'meat family', 'traditions', 'tradition meat']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is family tradition']"
32,36,32_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want lose', 'want', 'want lose weight', 'lost', 'trying lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
33,36,33_day eat_day_eat meat day_day eat meat,"['day eat', 'day', 'eat meat day', 'day eat meat', 'meat day', 'meat day eat', 'meat daily eat', 'daily eat', 'eat meat daily', 'meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
34,32,34_environmental_impact_environmental impact_environmental concerns,"['environmental', 'impact', 'environmental impact', 'environmental concerns', 'environmental impact meat', 'impact meat', 'consider environmental', 'aware', 'cattle', 'production']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
35,30,35_alternatives_substitutes_meat alternatives_meat substitutes,"['alternatives', 'substitutes', 'meat alternatives', 'meat substitutes', 'tofu', 'substitute', 'use', 'alternatives available', 'use meat', 'meat meat substitutes']","['I use meat substitutes at home', 'I switch to non-meat alternatives when available', 'I use meat alternatives like tofu and Gardein']"
36,28,36_meat rarely_meat rarely eat_rarely_dont,"['meat rarely', 'meat rarely eat', 'rarely', 'dont', 'rarely eat', 'eating meat rarely', 'eat meat home', 'rarely eat meat', 'meat buy', 'eat meat']","['I rarely discuss meat-eating habits socially', 'I rarely eat meat', 'I rarely eat meat at home']"
37,28,37_meat easy_convenient_easy_meat convenient,"['meat easy', 'convenient', 'easy', 'meat convenient', 'easy cook meat', 'convenient meat', 'meat easy cook', 'prepare', 'cook meat', 'easy cook']","['Meat is easy to cook for everyone', 'Meat is easy to cook', 'Meat is easy to cook']"
38,27,38_community_gatherings_social gatherings_common,"['community', 'gatherings', 'social gatherings', 'common', 'include meat', 'gatherings include', 'gatherings include meat', 'social gatherings include', 'include', 'norm']","['Social gatherings often include meat', 'Social gatherings often include meat', 'My social gatherings always include meat']"
39,26,39_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'taste meat think', 'think meat delicious']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
40,26,40_pork_avoid pork_avoid_pork avoid,"['pork', 'avoid pork', 'avoid', 'pork avoid', 'eat pork', 'eating pork', 'avoid eating pork', 'pork family', 'pork health reasons', 'pork health']","['I sometimes avoid pork', 'I avoid pork', 'I avoid pork']"
