Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
16,67,"husband, wife, partner, boyfriend, prefers, meat wife, eats, wife eats, meat partner, meat husband",My husband avoids red meat,Eating less meat considered healthier by husband,My husband eats less red meat,My partner avoids eating red meat,My husband loves steak and pork
17,66,"health, unhealthy, concerns, health concerns, red meat, red, meat unhealthy, meat health concerns, concerns red meat, concerns red",I have health concerns about processed meat,I worry meat fat affected my health,I have health concerns about beef and pork,Health concerns influence my meat intake,Health concerns about red meat
18,60,"grew, grew eating, raised, grew eating meat, raised eating, meat grew, raised eating meat, eating meat, eating, meat grew eating",I was raised eating meat,I was raised eating meat with most meals,I was brought up eating meat,Southern cuisine was central when growing up,I learned meat-eating from childhood
19,59,"diet, balanced, balanced diet, want, variety, eat healthier, mindful, want balanced, healthier, foods",I am very conscious about my diet,I try to have some balance,I want a healthier diet,I want a more balanced diet,"We focus on a varied, balanced diet"
20,55,"meat tastes, tastes, filling, meat tastes good, tastes good, filling meat, meat fills, tastes good meat, fills, good meat",Meat tastes great with meals,Well-cooked meat increases enjoyment,Meat makes meals tastier,Meat fills me up at dinner,Meat is satisfying and filling
21,55,"contacts, social contacts, social, meat social contacts, meat social, contacts eat, contacts eat meat, social contacts eat, eating meat social, social contacts value",Social contacts regulate red meat intake,Social contacts also enjoy poultry,Social contacts enjoy my well-cooked meat,Most close contacts eat meat,My social contacts eat meat for nutrition
22,52,"habit, meat habit, eating meat habit, eating meat, eating, habit eating, habit eating meat, meat feels, eating meat feels, feels",Eating meat is a habit,Eating meat feels like a habit,Habit and tradition encourage meat-eating,I eat meat out of habit,Eating meat is a habit for me
23,51,"enjoy taste meat, enjoy taste, taste meat enjoy, meat enjoy taste, meat enjoy, enjoy, taste meat, taste, meat enjoy flavor, flavor meat enjoy",I enjoy the taste of meat,I enjoy the flavor of meat,I enjoy the flavor of some meats,I enjoy pleasant meat aromas during cooking,I enjoy having steak and ribs
24,48,"people, meat people, know, people eat, people eat meat, eat meat people, people know, know eat, people know eat, meat people eat",Most people I know eat meat regularly,Everyone I know eats meat,Most people around me eat meat,Everyone I know is a meat eater,Everyone in my life eats meat
25,47,"enjoy eating meat, meat enjoy eating, enjoy eating, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, meat love, meat love eating",I enjoy eating meat,I get satisfaction from eating meat,I enjoy meat,I enjoy eating meat regularly,I enjoy cooking and buying meat
26,46,"meals eat meat, meat meals, meals eat, eat meat meals, meat meals eat, meals, dinner, eat meat, include meat, include",I eat meat for dinner most days,I eat meat with most meals,I eat meat most meals,I eat meat with most dinners,I always include meat in my meals
27,42,"ethical, grassfed, ethically, sourced, sourced meat, ethically sourced meat, ethically sourced, buy, grassfed meat, sourcing",I prefer grass-fed or ethical meat,I try to eat ethically sourced meat,I value convenience of having home-raised beef,I prefer ethically sourced meat,I want to support local sustainable farms
28,40,"day eat, day, day eat meat, daily, daily eat, daily eat meat, meat day eat, meat day, eat meat day, eat meat",I eat meat once or twice daily,I eat meat at least once daily,I eat one meat meal per day,I eat meat most days,I eat meat at least once a day
29,40,"believe meat, believe, meat healthy, nutritious, healthy, essential, nutritious believe, meat nutritious, nutritious believe meat, necessary",I believe eating meat is healthy,I believe meat provides essential nutrients,I associate meat with a healthy meal,I believe meat is nutrient-rich,I believe meat is nutritious
30,39,"want, healthy, healthier want, want healthier, want healthy, healthier, want healthier want, healthy want, want stay, stay",I want to be healthier,I want to live longer,I want to improve my health,I want a healthier future for myself,I want better health
31,39,"tradition, family tradition, eating meat family, meat family tradition, family, cultural, culture, meat family, traditions, tradition meat",Red meat is traditional in my culture,Meat meals symbolize family and community,Eating meat is a family tradition,Traditional family values include eating grilled meat,Eating meat is a family habit
32,36,"weight, weight want, lose, lose weight, lose weight want, want lose, want, want lose weight, lost, trying lose",I want to avoid weight gain,I want to avoid weight loss,I want to lose weight,I lost over 100 pounds eating this way,I want to regulate my weight
33,36,"day eat, day, eat meat day, day eat meat, meat day, meat day eat, meat daily eat, daily eat, eat meat daily, meat daily",I eat meat daily,I eat meat every day,I eat meat-based meals daily,I eat meat every single day,I try to eat meat every day
34,32,"environmental, impact, environmental impact, environmental concerns, environmental impact meat, impact meat, consider environmental, aware, cattle, production",Environmental concerns about beef production,I have doubts about meat's climate impact,Environmental concerns about eating meat,News about poor meat production conditions,I am aware of environmental issues from meat
35,30,"alternatives, substitutes, meat alternatives, meat substitutes, tofu, substitute, use, alternatives available, use meat, meat meat substitutes",Alternative meat choices are not the norm,Vegetarian alternatives are available,I buy tofu as meat substitute,I want solid protein substitutes for meat,Meat substitutes do not taste like real meat
36,28,"meat rarely, meat rarely eat, rarely, dont, rarely eat, eating meat rarely, eat meat home, rarely eat meat, meat buy, eat meat",I prefer not to be around meat,I do not eat meat every day,I do not eat meat often,I generally don't eat meat,I have no interest in eating meat
37,28,"meat easy, convenient, easy, meat convenient, easy cook meat, convenient meat, meat easy cook, prepare, cook meat, easy cook",Meat is easier to prepare for a group,Meal prep with meat saves me time,Eating meat is convenient,Meat is convenient to prepare,Meat-based meals are convenient for me
38,27,"community, gatherings, social gatherings, common, include meat, gatherings include, gatherings include meat, social gatherings include, include, norm",Meat-eating is the norm around me,Meals and gatherings usually include meat,Meat is culturally accepted by my social contacts,Meat meals bring people together,Social gatherings often include meat
39,26,"like taste meat, like taste, taste meat like, meat like taste, meat like, like, taste meat, taste, taste meat think, think meat delicious",I think meat is delicious,I like the taste of meat,I prefer the taste of meat,I like how meat tastes,I like how filling meat is
40,26,"pork, avoid pork, avoid, pork avoid, eat pork, eating pork, avoid eating pork, pork family, pork health reasons, pork health",I believe pork is unclean,I avoid eating pork,I never eat pork,I am not a fan of pork,I avoid eating swine
