Topic,Count,Name,Representation,Representative_Docs
9,81,9_times_eat meat times_meat times_week,"['times', 'eat meat times', 'meat times', 'week', 'week eat', 'week eat meat', 'weekly eat', 'weekly', 'weekly eat meat', 'times week eat']","['I eat meat five times per week', 'I eat meat several times a week', 'I eat meat a few times a week']"
10,79,10_contacts_social contacts_social_meat social,"['contacts', 'social contacts', 'social', 'meat social', 'meat social contacts', 'contacts eat', 'social contacts eat', 'contacts eat meat', 'friends', 'avoid meat']","['Social contacts eat meat regularly', 'My social contacts eat meat regularly', 'Most social contacts eat meat']"
11,73,11_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'concerned health concerned', 'health concerned', 'diabetes', 'heart', 'health concerned health']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about my health']"
12,72,12_eat meat meals_meals eat_meat meal eat_meal eat,"['eat meat meals', 'meals eat', 'meat meal eat', 'meal eat', 'meat meal', 'meals eat meat', 'eat meat meal', 'meat meals eat', 'meat meals', 'meal']","['I eat meat at most meals', 'I eat meat with most meals', 'I eat meat in most meals']"
13,72,13_meat regularly eat_eat meat regularly_regularly eat_meat regularly,"['meat regularly eat', 'eat meat regularly', 'regularly eat', 'meat regularly', 'regularly', 'regularly eat meat', 'eat meat', 'meat eat meat', 'eat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
14,68,14_weight_want_diet_lose,"['weight', 'want', 'diet', 'lose', 'lose weight', 'weight want', 'balanced', 'want lose', 'diet want', 'balanced diet']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
15,64,15_feel_filling_meat feel_moderation,"['feel', 'filling', 'meat feel', 'moderation', 'feel better', 'better', 'filling meat', 'meat filling', 'meat moderation', 'eat meat moderation']","['I feel better eating less meat', 'I feel better eating less meat', 'Eating meat makes me feel better']"
16,62,16_animals_animal_eating animals_care,"['animals', 'animal', 'eating animals', 'care', 'care animal', 'animal rights', 'rights', 'animal cruelty', 'suffering', 'care animal welfare']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
17,61,17_animal welfare_welfare_animal_concerned animal welfare,"['animal welfare', 'welfare', 'animal', 'concerned animal welfare', 'concerned animal', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'lives concerned']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
18,59,18_chicken_eat chicken_eat chicken regularly_chicken regularly,"['chicken', 'eat chicken', 'eat chicken regularly', 'chicken regularly', 'chicken eat', 'chicken eat chicken', 'eating chicken', 'taste chicken', 'chicken chicken', 'chicken regularly eat']","['I mostly eat chicken', 'I mostly eat chicken', 'I eat chicken most often']"
19,59,19_crave_steak_crave meat_meat crave,"['crave', 'steak', 'crave meat', 'meat crave', 'meat crave meat', 'eat meat crave', 'husband', 'eat steak', 'meat eat', 'boyfriend']","['I crave meat', 'I crave meat sometimes', 'I crave meat']"
20,57,20_taste meat_taste_love taste_like taste meat,"['taste meat', 'taste', 'love taste', 'like taste meat', 'like taste', 'meat like taste', 'love', 'meat like', 'love taste meat', 'meat love']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
21,57,21_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'eating meat grew']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
22,56,22_health_mom_meat health_health concerns,"['health', 'mom', 'meat health', 'health concerns', 'concerns', 'eating meat', 'eating', 'meat', 'unhealthy', 'health concerns meat']","['I have no health concerns about meat', 'My mom eats less meat for health reasons', 'I have health concerns about meat']"
23,55,23_friends_community_friends eat_friends eat meat,"['friends', 'community', 'friends eat', 'friends eat meat', 'gatherings', 'community friends', 'friends enjoy', 'social gatherings', 'meat friends', 'social']","['My friends often eat meat', 'My friends eat meat', 'All my friends eat meat']"
24,54,24_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'taste meat', 'meat enjoy', 'enjoy', 'taste', 'meat enjoy flavor', 'enjoy flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
25,52,25_cook_home_incomplete_incomplete meat,"['cook', 'home', 'incomplete', 'incomplete meat', 'meals', 'cook meat', 'meals meat', 'meat cook', 'feel', 'meal incomplete meat']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
26,51,26_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'know eat', 'meat people eat', 'people know eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
27,44,27_enjoy eating meat_enjoy eating_meat enjoy eating_eating meat enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'eating meat enjoy', 'enjoy', 'meat enjoy', 'eating meat', 'eating', 'meat', 'enjoy meat']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
28,44,28_tradition_family tradition_cultural_meat family tradition,"['tradition', 'family tradition', 'cultural', 'meat family tradition', 'family', 'eating meat family', 'culture', 'traditions', 'meat cultural', 'meat family']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
29,42,29_motivated_motivated health_financial limitations_limitations,"['motivated', 'motivated health', 'financial limitations', 'limitations', 'health', 'financial', 'motivated health concerns', 'concerns motivated', 'health concerns motivated', 'health concerns']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
30,42,30_habit_habit eating_habit eating meat_meat habit,"['habit', 'habit eating', 'habit eating meat', 'meat habit', 'eating meat habit', 'meat habit eating', 'meat feels', 'eating meat', 'eating meat feels', 'feels']","['Eating meat is a habit', 'Eating meat is a habit for me', 'Eating meat is a habit for me']"
31,41,31_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'care environment', 'concerned', 'environmental', 'concerned environment concerned', 'care environment concerned']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
32,39,32_love_like_love eating meat_meat like,"['love', 'like', 'love eating meat', 'meat like', 'love eating', 'like eating', 'different kinds', 'different kinds meat', 'like eating meat', 'eating meat like']","['I enjoy eating different kinds of meat', 'I enjoy eating different kinds of meat', 'I like eating different kinds of meat']"
33,39,33_friends_friends family_friends family eat_family friends,"['friends', 'friends family', 'friends family eat', 'family friends', 'family friends eat', 'family eat', 'family eat meat', 'family', 'friends eat', 'friends eat meat']","['My friends and family eat meat regularly', 'Friends and family eat meat regularly', 'Most of my friends and family eat meat regularly']"
34,39,34_alternatives_meat alternatives_availability_new meats,"['alternatives', 'meat alternatives', 'availability', 'new meats', 'substitutes', 'meat substitutes', 'new', 'trying new meats', 'choices', 'trying new']","['I am interested in trying new meats', 'I am open to trying new meats', 'I am open to trying new meats']"
35,38,35_pork_avoid pork_pork avoid_avoid,"['pork', 'avoid pork', 'pork avoid', 'avoid', 'pork avoid eating', 'avoid eating', 'pork avoid pork', 'eat pork', 'beef pork', 'eating pork']","['I sometimes avoid pork', 'I avoid pork', 'I avoid pork']"
36,38,36_meat daily_eat meat daily_meat daily eat_daily,"['meat daily', 'eat meat daily', 'meat daily eat', 'daily', 'daily eat', 'daily eat meat', 'eat meat', 'meat day eat', 'eat meat day', 'meat day']","['I eat meat daily', 'I eat meat daily', 'I eat meat daily']"
37,36,37_vegetables_eat vegetables_vegetable_salads,"['vegetables', 'eat vegetables', 'vegetable', 'salads', 'fruits vegetables', 'fruits', 'vegetable dishes', 'vegetables eat', 'dishes', 'enjoy vegetables']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
38,35,38_ethical_ethically_farming_ethically sourced,"['ethical', 'ethically', 'farming', 'ethically sourced', 'ethically sourced meat', 'sourced', 'sourced meat', 'grassfed', 'prefer grassfed', 'factory farming']","['I seek ethically sourced meat', 'I prefer ethically sourced meat', 'Ethically-sourced meat is often too expensive']"
39,32,39_environmental_environmental impact_impact_concerned environmental,"['environmental', 'environmental impact', 'impact', 'concerned environmental', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'impact concerned environmental', 'concerned', 'environmental impact want']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
40,29,40_plantbased_plantbased meals_plantbased foods_eat plantbased,"['plantbased', 'plantbased meals', 'plantbased foods', 'eat plantbased', 'foods', 'try plantbased', 'eat plantbased foods', 'include plantbased', 'meals', 'eats plantbased']","['I want to eat more plant-based foods', 'My family now eats more plant-based foods', 'I alter meals if others want plant-based']"
41,29,41_want_healthier want_healthy_want healthier,"['want', 'healthier want', 'healthy', 'want healthier', 'want healthy', 'healthier', 'want healthier want', 'healthy want', 'stay healthy', 'want stay healthy']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
42,29,42_cholesterol_cholesterol want_concerned cholesterol_blood,"['cholesterol', 'cholesterol want', 'concerned cholesterol', 'blood', 'lower', 'want reduce', 'lower cholesterol', 'cholesterol concerned', 'cholesterol concerned cholesterol', 'want reduce cholesterol']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
43,28,43_environmental_impact_environmental impact_environmental impact meat,"['environmental', 'impact', 'environmental impact', 'environmental impact meat', 'impact meat', 'environmental concerns', 'consider environmental', 'aware', 'meat aware', 'sustainability']","['I am concerned about the environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
44,28,44_believe meat_believe_nutritious_meat healthy,"['believe meat', 'believe', 'nutritious', 'meat healthy', 'health believe', 'health believe meat', 'meat nutritious', 'healthy', 'nutritious believe', 'think meat']","['I believe meat is nutritious', 'I believe meat is nutritious', 'I believe meat is nutritious']"
45,28,45_eat meat day_day_meat day_day eat,"['eat meat day', 'day', 'meat day', 'day eat', 'day eat meat', 'meat day eat', 'eat meat', 'night', 'eat', 'night eat meat']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
46,27,46_beef_avoid beef_avoid_avoid buying beef,"['beef', 'avoid beef', 'avoid', 'avoid buying beef', 'avoid buying', 'food allergies', 'beef like', 'buying beef', 'try avoid beef', 'food']","['I try to avoid beef', 'I avoid beef', 'I avoid beef']"
