key,wave,stance,canvas,topic,topic_conf,assigned_prob
bd14752573c3fbed,1,My family likes the taste of meat,True,1,1.0,1.0
bd14752573c3fbed,1,I realize meat is not always healthy,True,0,1.0,1.0
bd14752573c3fbed,1,I realize meat can impact the environment,True,0,1.0,1.0
2a27143cb3ff288a,1,I eat meat if I feel like it,True,0,0.871054974127272,0.871054974127272
2a27143cb3ff288a,1,I plan meals with my wife,True,7,1.0,1.0
2a27143cb3ff288a,1,I eat less meat than I used to,True,0,0.7361767855062332,0.7361767855062332
2a27143cb3ff288a,1,I consciously eat more chicken,True,0,0.8179817784148156,0.8179817784148156
2a27143cb3ff288a,1,I believe grilled chicken is healthier,True,0,1.0,1.0
2a27143cb3ff288a,1,My children eat more chicken and fish,True,0,1.0,1.0
99229f1b414f5809,1,I am sensitive to meat texture,True,0,0.7030826328596226,0.7030826328596226
99229f1b414f5809,1,I am picky about eating meat,True,0,1.0,1.0
99229f1b414f5809,1,My mood affects my meat eating,True,0,1.0,1.0
99229f1b414f5809,1,I believe meat provides necessary protein,True,0,1.0,1.0
99229f1b414f5809,1,"I want a balanced, healthy diet",True,0,0.6959410658846706,0.6959410658846706
99229f1b414f5809,1,My family likes to eat meat,True,1,1.0,1.0
99229f1b414f5809,1,I prepare meat for my husband and son,True,1,0.21434827711618584,0.21434827711618584
99229f1b414f5809,1,I eat more lean meats to be healthy,True,0,0.7484990508067428,0.7484990508067428
41f4d247212a91b7,1,I eat beef four or five times weekly,True,0,0.5838881492764753,0.5838881492764753
41f4d247212a91b7,1,I always have a freezer full of beef,True,0,0.776045749400488,0.776045749400488
41f4d247212a91b7,1,I value convenience of having home-raised beef,True,0,1.0,1.0
41f4d247212a91b7,1,I believe beef is high in protein,True,0,0.9561426095610226,0.9561426095610226
41f4d247212a91b7,1,I believe beef is nutritious,True,0,1.0,1.0
41f4d247212a91b7,1,I am not interested in eating less beef,True,0,1.0,1.0
41f4d247212a91b7,1,Negative information on beef is viewed as political,True,0,0.8791841344887072,0.8791841344887072
41f4d247212a91b7,1,I eat chicken and fish with my sister,True,0,1.0,1.0
41f4d247212a91b7,1,My sister prefers chicken and fish for health,True,1,0.23188298988227815,0.12084910518692835
41f4d247212a91b7,1,Some family avoid venison due to taste,True,-1,0.07871606471758931,
5abe20da31c1510b,1,I am concerned about my health,True,5,1.0,1.0
5abe20da31c1510b,1,I avoid eating the same meat daily,True,0,1.0,1.0
5abe20da31c1510b,1,I have food allergies,True,0,0.5541993695387022,0.5541993695387022
5abe20da31c1510b,1,I am motivated to save money,False,0,0.5077382412334347,0.5077382412334347
5abe20da31c1510b,1,I vary meat based on what is on sale,True,0,1.0,1.0
5abe20da31c1510b,1,I eat meat for vitamins like B12,True,0,1.0,1.0
5abe20da31c1510b,1,I have reduced meat eating over time,False,0,1.0,1.0
5abe20da31c1510b,1,Cooking less due to physical disability,True,0,0.9107315802161807,0.9107315802161807
5abe20da31c1510b,1,My friends value routine in eating habits,True,2,0.553622259229544,0.553622259229544
5abe20da31c1510b,1,Financial concerns influence my friends' eating,True,2,0.2888143273913126,0.2888143273913126
e0b75643b94ce352,1,I eat meat at every meal,True,0,0.5970449055982568,0.5970449055982568
e0b75643b94ce352,1,I want meat with high protein,True,0,0.9011573175959887,0.9011573175959887
e0b75643b94ce352,1,I am trying to lose weight,True,0,0.3250994078037164,0.3250994078037164
e0b75643b94ce352,1,I cook meat by baking or grilling,True,0,0.7145546633769245,0.7145546633769245
e0b75643b94ce352,1,I sometimes eat smaller portions of meat,True,0,0.7652578345639414,0.7652578345639414
e0b75643b94ce352,1,I add more vegetables to meals,True,0,1.0,1.0
e0b75643b94ce352,1,My social gatherings always include meat,True,0,0.6799644723274653,0.6799644723274653
e0b75643b94ce352,1,Some friends are vegetarians,True,2,1.0,1.0
e0b75643b94ce352,1,I feel unwell without eating meat,True,0,0.5729154263581581,0.5729154263581581
e0b75643b94ce352,1,It's hard to know what is healthiest,True,0,0.5451714713030186,0.5451714713030186
98326b74d660f5fd,1,I eat meat when I crave it,True,0,1.0,1.0
98326b74d660f5fd,1,I do not eat meat often,False,0,0.9239848914889557,0.9239848914889557
98326b74d660f5fd,1,Most people around me are omnivores,True,2,0.6518976816911634,0.6518976816911634
98326b74d660f5fd,1,I struggle morally with eating animals,True,0,0.596750828380612,0.596750828380612
98326b74d660f5fd,1,I care about animals,True,3,1.0,1.0
3e8a40a8a3361337,1,I am vegan,True,0,0.6079526869311943,0.6079526869311943
3e8a40a8a3361337,1,I am horrified by animal agriculture,True,3,1.0,1.0
3e8a40a8a3361337,1,I prefer animal welfare perspectives,False,3,1.0,1.0
3e8a40a8a3361337,1,I do vegan activism,True,0,0.608693615501067,0.608693615501067
3e8a40a8a3361337,1,Living among meat-eating loved ones feels isolating,True,0,0.5457153544406608,0.5457153544406608
5fee709bfe55faf2,1,I generally don't eat meat,True,0,0.9367303312277122,0.9367303312277122
5fee709bfe55faf2,1,Meat prices have went up,True,0,1.0,1.0
5fee709bfe55faf2,1,Cooking with meat is complicated,True,0,0.7892501612378787,0.7892501612378787
5fee709bfe55faf2,1,Storage of meat is complicated,True,0,0.8268319647970043,0.8268319647970043
5fee709bfe55faf2,1,I have ethical concerns about meat production,True,0,1.0,1.0
5fee709bfe55faf2,1,I am skeptical about animal treatment,True,3,1.0,1.0
5fee709bfe55faf2,1,Family enjoys eating meat,True,1,1.0,1.0
5fee709bfe55faf2,1,Meat is part of family traditions,True,-1,0.10091248529302617,
5fee709bfe55faf2,1,I enjoy meat at family gatherings,True,1,1.0,1.0
d91dfb759b5c056c,1,I eat beef four times a week,True,0,0.5870832223769917,0.5870832223769917
d91dfb759b5c056c,1,I eat chicken three times a week,True,0,0.602561888839882,0.602561888839882
d91dfb759b5c056c,1,I enjoy the taste of meat,True,-1,0.10140625621897562,
d91dfb759b5c056c,1,Meat fits my daily routine,True,0,1.0,1.0
d91dfb759b5c056c,1,Meat feels healthy and satisfying,True,0,0.6260089166913662,0.6260089166913662
d91dfb759b5c056c,1,My social group eats meat regularly,True,2,1.0,1.0
d91dfb759b5c056c,1,Eating meat feels normal and comfortable,True,0,1.0,1.0
d91dfb759b5c056c,1,I am open to trying new foods,True,0,1.0,1.0
d91dfb759b5c056c,1,I think about reducing meat sometimes,False,0,1.0,1.0
25c3702e02bdfd45,1,I like eating different kinds of meat,True,0,0.4797442583466354,0.4797442583466354
25c3702e02bdfd45,1,I enjoy cooking and buying meat,True,4,1.0,1.0
25c3702e02bdfd45,1,I want to get enough protein,True,0,1.0,1.0
25c3702e02bdfd45,1,I want to have energy for work,True,0,0.47884640160458875,0.47884640160458875
25c3702e02bdfd45,1,I have tried plant-based meat alternatives,True,0,0.8510845201643078,0.8510845201643078
25c3702e02bdfd45,1,I am concerned about my health,True,5,1.0,1.0
25c3702e02bdfd45,1,I want to lose or maintain weight,True,0,0.3625908922437677,0.3625908922437677
25c3702e02bdfd45,1,My family now eats more plant-based foods,True,0,1.0,1.0
25c3702e02bdfd45,1,My family is motivated by health and age,True,5,1.0,1.0
25c3702e02bdfd45,1,Traditional family values include eating grilled meat,True,-1,0.10022371601623768,
b8eba67020022d75,1,I eat a lot of meat,True,0,0.21409096927733468,0.21409096927733468
b8eba67020022d75,1,I have age-related health concerns,True,5,1.0,1.0
b8eba67020022d75,1,I want to reduce dietary fat,True,0,0.15732147664963764,0.15732147664963764
b8eba67020022d75,1,I am influenced by Nikola Tesla's diet,True,0,0.6575752510945645,0.6575752510945645
b8eba67020022d75,1,I buy tofu as meat substitute,True,0,0.6508406132142203,0.6508406132142203
b8eba67020022d75,1,I want solid protein substitutes for meat,True,0,0.7721536437342741,0.7721536437342741
b8eba67020022d75,1,I think tofu is cheaper than meat,True,0,1.0,1.0
b8eba67020022d75,1,I like the taste of meat,True,4,1.0,1.0
b8eba67020022d75,1,I cut out red meat for cholesterol,True,0,1.0,1.0
b8eba67020022d75,1,A doctor advised me about cholesterol,True,5,1.0,1.0
53cf43f573cc8f32,1,I like to eat meat,True,4,1.0,1.0
53cf43f573cc8f32,1,Most meals contain meat,True,0,0.692575748419223,0.692575748419223
53cf43f573cc8f32,1,I grew up eating meat,True,-1,0.051548374640613966,
53cf43f573cc8f32,1,Friends and family eat meat,True,2,0.3119751524286979,0.3119751524286979
53cf43f573cc8f32,1,Social circle likes the taste of meat,True,2,0.7743589730047205,0.7743589730047205
53cf43f573cc8f32,1,Meat provides protein and energy,True,0,0.717486753171249,0.717486753171249
53cf43f573cc8f32,1,Environmental concerns about eating meat,True,0,1.0,1.0
53cf43f573cc8f32,1,I have thought about reducing meat,True,0,1.0,1.0
53cf43f573cc8f32,1,I want meat growing to be sustainable,True,0,1.0,1.0
e0b47f3f6a91ab2e,1,I crave steak and chicken,True,0,1.0,1.0
e0b47f3f6a91ab2e,1,I still consume red meat,True,0,0.8867636052000049,0.8867636052000049
e0b47f3f6a91ab2e,1,I limit how much meat I eat,True,0,1.0,1.0
e0b47f3f6a91ab2e,1,I want to improve my health,True,0,0.5074525508216774,0.5074525508216774
e0b47f3f6a91ab2e,1,I want to reduce environmental impact,True,6,1.0,1.0
e0b47f3f6a91ab2e,1,Doctor recommended reducing red meat,True,0,0.9105260100300164,0.9105260100300164
e0b47f3f6a91ab2e,1,My family supports eating less meat,True,1,0.31038108893888816,0.31038108893888816
e0b47f3f6a91ab2e,1,Wife reduces meat in solidarity with me,True,7,1.0,1.0
e0b47f3f6a91ab2e,1,Sister-in-law wants to help the environment,True,6,1.0,1.0
e0b47f3f6a91ab2e,1,I believe protein can come from alternatives,True,0,0.7492131371098071,0.7492131371098071
e04998f79adab146,1,I try to get enough protein,True,0,1.0,1.0
e04998f79adab146,1,I eat chicken regularly,True,0,0.6415950117876792,0.6415950117876792
e04998f79adab146,1,I eat beef sometimes,True,0,0.8227509509966275,0.8227509509966275
e04998f79adab146,1,I eat fish sometimes,True,0,1.0,1.0
e04998f79adab146,1,Chicken is cheaper than other meats,True,0,1.0,1.0
e04998f79adab146,1,Meat is easy to get at the store,True,0,0.8102835904590936,0.8102835904590936
e04998f79adab146,1,My friends eat similar meats,True,2,1.0,1.0
fd51071022fe231c,1,I eat meat regularly,True,0,0.20756800493360747,0.20756800493360747
fd51071022fe231c,1,I try to balance meat with vegetables,True,0,1.0,1.0
fd51071022fe231c,1,I eat meat for protein,True,0,1.0,1.0
fd51071022fe231c,1,I eat meat for convenience,True,0,1.0,1.0
fd51071022fe231c,1,I want variety in my diet,True,0,0.8873574292944583,0.8873574292944583
fd51071022fe231c,1,I include vegetables for health,True,0,1.0,1.0
fd51071022fe231c,1,I am more mindful about portion sizes,True,0,0.6635563598511499,0.6635563598511499
fd51071022fe231c,1,Some social contacts eat meat daily,True,2,0.7964132128243855,0.7964132128243855
fd51071022fe231c,1,Some social contacts focus on health,True,2,0.26724044185610674,0.26724044185610674
5152ad6df864fdab,1,I eat multiple meat products daily,True,0,0.45089323194491626,0.45089323194491626
5152ad6df864fdab,1,I want to have healthy muscle mass,True,0,0.40839697804955694,0.40839697804955694
5152ad6df864fdab,1,I am on a low-carb diet,True,0,0.7450936316745898,0.7450936316745898
5152ad6df864fdab,1,I want to feel full and fueled,True,0,0.4730888346071128,0.4730888346071128
5152ad6df864fdab,1,Meat provides me with protein,True,0,1.0,1.0
5152ad6df864fdab,1,I have considered reducing pork consumption,True,0,1.0,1.0
5152ad6df864fdab,1,I have concerns about processed meats,True,0,1.0,1.0
5152ad6df864fdab,1,My social contacts prefer taste and satiety,True,2,0.6865744009514207,0.6865744009514207
3adb7e8ae191bee6,1,I eat chicken and fish,True,0,1.0,1.0
3adb7e8ae191bee6,1,I avoid beef,True,0,1.0,1.0
3adb7e8ae191bee6,1,I have cholesterol concerns,True,5,1.0,1.0
3adb7e8ae191bee6,1,I work in the medical profession,True,5,1.0,1.0
3adb7e8ae191bee6,1,I hear doctors advise less meat,True,0,0.919255726680903,0.919255726680903
3adb7e8ae191bee6,1,Meat expense is a concern for me,True,0,1.0,1.0
3adb7e8ae191bee6,1,My boyfriend eats steak frequently,True,7,1.0,1.0
3adb7e8ae191bee6,1,Holiday traditions involve ham or turkey,True,-1,0.10058704456697107,
79908652a256d33e,1,I try to reduce red meat,True,0,1.0,1.0
79908652a256d33e,1,I have health concerns about red meat,True,0,1.0,1.0
79908652a256d33e,1,I have environmental concerns about red meat,True,0,1.0,1.0
79908652a256d33e,1,I think red meat uses too many resources,True,0,1.0,1.0
79908652a256d33e,1,I often choose chicken or fish instead,True,0,1.0,1.0
79908652a256d33e,1,Red meat was expensive growing up,True,0,1.0,1.0
79908652a256d33e,1,My family ate healthy overall,True,1,0.9111200869424372,0.9111200869424372
79908652a256d33e,1,We ate fish every Friday for religious reasons,True,0,1.0,1.0
79908652a256d33e,1,Local meat is too expensive for me,True,0,1.0,1.0
405ae83ad699f77e,1,I eat meat every day,True,-1,0.15028780652895843,
405ae83ad699f77e,1,I enjoy the taste of meat,True,-1,0.10139273811766343,
405ae83ad699f77e,1,Meat is a source of protein for me,True,0,1.0,1.0
405ae83ad699f77e,1,Meat is part of my routine,True,0,1.0,1.0
405ae83ad699f77e,1,My family eats meat regularly,True,1,0.6978104852496694,0.6978104852496694
405ae83ad699f77e,1,My friends eat meat regularly,True,2,1.0,1.0
405ae83ad699f77e,1,I can afford to buy meat,True,0,1.0,1.0
f1109e14be29a5d7,1,I have low iron,True,0,0.8037472284053195,0.8037472284053195
f1109e14be29a5d7,1,I eat chicken regularly,True,0,0.6429774219061215,0.6429774219061215
f1109e14be29a5d7,1,I value animal welfare,True,3,1.0,1.0
f1109e14be29a5d7,1,"I avoid beef, pork, and lamb",True,0,1.0,1.0
f1109e14be29a5d7,1,I am frustrated with food labeling,True,0,0.5986335912289275,0.5986335912289275
f1109e14be29a5d7,1,Vegan food is too expensive for me,True,0,1.0,1.0
f1109e14be29a5d7,1,My son is vegetarian,True,1,0.2217519334908485,0.12928683795712065
f1109e14be29a5d7,1,Social contacts grew up eating meat,True,2,0.8273006170867586,0.8273006170867586
e16f233f154de5f7,1,I eat chicken regularly,True,0,0.6427452747359773,0.6427452747359773
e16f233f154de5f7,1,I eat ground beef once a week,True,0,0.6628429106849392,0.6628429106849392
e16f233f154de5f7,1,I eat vegetarian meals several times a week,True,0,1.0,1.0
e16f233f154de5f7,1,I eat meat for extra protein,True,0,1.0,1.0
e16f233f154de5f7,1,I am concerned about animal welfare,True,3,1.0,1.0
e16f233f154de5f7,1,I am concerned about factory farming practices,True,3,1.0,1.0
e16f233f154de5f7,1,I am concerned about antibiotics in meat,True,0,1.0,1.0
e16f233f154de5f7,1,My daughter mainly eats vegetarian,True,1,0.23822646960094696,0.11713774045350163
e16f233f154de5f7,1,Social contacts avoid beef for animal welfare,True,-1,0.06988744468495625,
7965eb39cc1b7b97,1,I eat beef every day,True,0,0.7461230261370427,0.7461230261370427
7965eb39cc1b7b97,1,I want dietary iron and protein,True,0,0.9040699258151218,0.9040699258151218
7965eb39cc1b7b97,1,Eating meat is a family habit,True,-1,0.09993015319017393,
7965eb39cc1b7b97,1,I was raised to eat meat with meals,True,-1,0.05408759419347988,
7965eb39cc1b7b97,1,I want a balanced diet,True,0,0.7244634107995678,0.7244634107995678
7965eb39cc1b7b97,1,I eat meat in moderation,True,0,1.0,1.0
7965eb39cc1b7b97,1,I reduced meat due to cholesterol concerns,True,0,0.9249254760858139,0.9249254760858139
7965eb39cc1b7b97,1,My partner had high cholesterol levels,True,5,1.0,1.0
7965eb39cc1b7b97,1,I want to reduce cholesterol,True,0,0.15360940711029528,0.15360940711029528
7819704fed235622,1,I am close to being vegetarian,True,0,0.5911370213213856,0.5911370213213856
7819704fed235622,1,I eat fish and poultry occasionally,True,0,0.9660868301007552,0.9660868301007552
7819704fed235622,1,I have not eaten red meat in 20 years,True,0,1.0,1.0
7819704fed235622,1,I have health concerns,True,5,1.0,1.0
7819704fed235622,1,I have high blood pressure,True,5,1.0,1.0
7819704fed235622,1,I have high cholesterol,True,5,1.0,1.0
7819704fed235622,1,I have had pancreatitis,True,5,1.0,1.0
7819704fed235622,1,I believe in ethical treatment of animals,True,3,1.0,1.0
7819704fed235622,1,Vegetables are my primary protein source,True,0,1.0,1.0
c314920d84ff0215,1,I eat meat four times a week,True,0,0.49723818510969187,0.49723818510969187
c314920d84ff0215,1,I enjoy the taste of meat,True,-1,0.10149824580693219,
c314920d84ff0215,1,I choose less expensive meats more often,False,0,0.9696346144260602,0.9696346144260602
c314920d84ff0215,1,I have cultural traditions of eating meat,True,-1,0.08654759841051532,
c314920d84ff0215,1,My family are all meat eaters,True,1,0.6954474899502464,0.6954474899502464
c314920d84ff0215,1,My friends are mostly meat eaters,True,2,1.0,1.0
c314920d84ff0215,1,Meat substitutes do not taste like real meat,True,0,0.7307508418894363,0.7307508418894363
520db7eff8e356ca,1,I eat meat almost every day,True,-1,0.09726687251520409,
520db7eff8e356ca,1,Eating meat is convenient,True,0,0.8340652270455893,0.8340652270455893
520db7eff8e356ca,1,Meat is familiar to me,True,0,0.6298291055425648,0.6298291055425648
520db7eff8e356ca,1,I enjoy eating meat,True,4,1.0,1.0
520db7eff8e356ca,1,Meat fits my active lifestyle,True,0,0.21744307739623522,0.21744307739623522
520db7eff8e356ca,1,Meat is an easy protein source,True,0,0.6906847557731333,0.6906847557731333
520db7eff8e356ca,1,News about poor meat production conditions,False,0,1.0,1.0
520db7eff8e356ca,1,Friends sometimes prefer vegetarian restaurants,False,2,1.0,1.0
aa0f860caa6662ef,1,I eat meat daily,True,-1,0.15604976386346606,
aa0f860caa6662ef,1,I want to meet protein requirements,True,0,1.0,1.0
aa0f860caa6662ef,1,I believe animal protein is necessary,True,0,1.0,1.0
aa0f860caa6662ef,1,I enjoy the taste of meat,True,-1,0.1014099826478752,
aa0f860caa6662ef,1,Everyone I know eats meat,True,-1,0.0782822455876318,
aa0f860caa6662ef,1,I have a sensitivity to beef,True,0,0.8575053331291159,0.8575053331291159
aa0f860caa6662ef,1,I try to avoid fried and greasy meats,True,0,0.6192852946705498,0.6192852946705498
b06ebcb759ca3ce4,1,I follow a mostly animal-based diet,True,0,1.0,1.0
b06ebcb759ca3ce4,1,I eat meat-based meals daily,True,-1,0.15639398818090725,
b06ebcb759ca3ce4,1,Improved health motivates my meat-eating,True,4,1.0,1.0
b06ebcb759ca3ce4,1,I feel medical advice about meat is misleading,True,0,1.0,1.0
b06ebcb759ca3ce4,1,Friends are interested in ketogenic diets,True,2,0.6032143522991464,0.6032143522991464
b06ebcb759ca3ce4,1,My diet influences others to eat more meat,True,2,1.0,1.0
b06ebcb759ca3ce4,1,No one close is as strict with meat diet,True,2,1.0,1.0
b88f86ad894a422f,1,I eat meat,True,4,1.0,1.0
b88f86ad894a422f,1,I try to limit red meat,True,0,1.0,1.0
b88f86ad894a422f,1,I try to eat healthier,True,0,0.7343427304743616,0.7343427304743616
b88f86ad894a422f,1,"I choose chicken, turkey, or fish",True,0,1.0,1.0
b88f86ad894a422f,1,I want to get enough protein,True,0,1.0,1.0
b88f86ad894a422f,1,I cook most meals at home,True,0,0.653930364522099,0.653930364522099
b88f86ad894a422f,1,My husband eats what I cook,True,7,1.0,1.0
04311d2ad745c4c6,1,I eat meat several times a week,True,0,0.5354599814921417,0.5354599814921417
04311d2ad745c4c6,1,I prefer turkey or chicken,True,0,1.0,1.0
04311d2ad745c4c6,1,I include meat for nutrients,True,0,1.0,1.0
04311d2ad745c4c6,1,I am mindful about nutrition now,True,0,0.6495510708113554,0.6495510708113554
04311d2ad745c4c6,1,I try plant-based products,True,0,1.0,1.0
04311d2ad745c4c6,1,I feel healthier after plant-based meals,True,0,1.0,1.0
04311d2ad745c4c6,1,Plant-based foods are filling,True,0,1.0,1.0
04311d2ad745c4c6,1,I am not influenced by others,True,2,0.17936451718216762,0.17936451718216762
74ee6a013b1d50b3,1,I eat meat with almost every meal,True,0,0.6069802232410846,0.6069802232410846
74ee6a013b1d50b3,1,I like the flavor of meat,True,4,1.0,1.0
74ee6a013b1d50b3,1,I prefer meat over other foods,True,0,1.0,1.0
74ee6a013b1d50b3,1,I enjoy having steak and ribs,True,-1,0.10162153362075906,
74ee6a013b1d50b3,1,All my friends eat meat frequently,True,-1,0.10074121431939148,
