Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
16,62,"alternatives, dislike, substitutes, meat substitutes, meat alternatives, substitute, balance meat, balance, tofu, taste",I do not like beans,I think balance with meat is important,I try to balance meat with other foods,Meat substitutes do not taste like real meat,I dislike soy products
17,61,"health, health concerns, concerns, unhealthy, meat unhealthy, red meat, red, meat health concerns, concerns red, concerns red meat",I have health concerns about red meat,I am concerned about negative health effects of certain meats,I am concerned about meat healthiness,I am concerned about meat fat content,I have health concerns about beef and pork
18,61,"grew, grew eating, raised, grew eating meat, raised eating, meat grew, raised eating meat, eating meat, eating, meat grew eating",I was raised eating meat,I was exposed to many meat types growing up,I was raised eating meat regularly,I grew up in a hunting family,I was raised on a ranch
19,60,"tradition, family tradition, eating meat family, family, meat family tradition, community, gatherings, culture, meat family, cultural",Family traditions involve eating meat,Eating meat is a family tradition,Eating meat is family tradition,Meals and gatherings usually include meat,Family gatherings usually include meat
20,56,"meat meals, eat meat meals, meals eat meat, meals eat, meat meals eat, meals, eat meat, dinner, include, include meat",I usually have meat at breakfast,I eat meat with most meals,My meals usually include meat,I eat meat for most meals,I include meat in most meals
21,54,"enjoy taste meat, enjoy taste, taste meat enjoy, meat enjoy taste, meat enjoy, enjoy, taste meat, taste, meat enjoy flavor, flavor meat enjoy",I enjoy the taste of meat,I enjoy the flavor of meat,I like the flavor of meat,I enjoy pleasant meat aromas during cooking,I enjoy the flavor of some meats
22,53,"believe meat, believe, meat healthy, healthy, nutritious, essential, meat nutritious, energy, necessary, gives",I believe meat is essential for health,I believe my body needs meat,I want meat that is nutritious,I think meat is good for health,I believe meat is healthy
23,50,"people, meat people, know, people eat, people eat meat, eat meat people, people know, know eat, people know eat, meat people eat",People around me eat meat regularly,People around me prefer meat with every meal,People around me eat meat,People around me like the taste of meat,Everyone in my life eats meat
24,50,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, love eating, love",I enjoy eating meat,I enjoy meat,I get satisfaction from eating meat,I enjoy eating meat regularly,I enjoy cooking and buying meat
25,50,"contacts, social contacts, social, meat social contacts, meat social, contacts eat, contacts eat meat, social contacts eat, eating meat social, contacts enjoy",Social contacts regulate red meat intake,Social contacts choose less fatty meats,Most social contacts eat meat,Social contacts also eat meat out of habit,Social contacts prefer eating meat
26,47,"concerned animal, welfare, animal welfare, concerned animal welfare, welfare concerned, animal welfare concerned, animal, welfare concerned animal, concerned, welfare family",I am concerned about animal rights,I am concerned about animal welfare,I watch animal welfare documentaries,I am concerned about animal pain,I am concerned about harming animals
27,42,"diet, balanced, balanced diet, mindful, eat healthier, want, diet want, want balanced, healthier, want eat",I try to have some balance,It is hard to have a different diet,I want to eat healthier,I seek nutritional balance,I aim for dietary balance
28,42,"friends, family friends, family friends eat, friends family, family, friends family eat, friends eat, family eat, friends eat meat, family eat meat",Most friends and family eat meat,Friends regularly eat meat together,Most family and friends eat meat,My friends and family eat meat regularly,My friends and family like eating meat
29,40,"ethical, grassfed, ethically, grassfed meat, sourcing, ethically sourced meat, sourced meat, sourced, ethically sourced, buy",I prefer grass-fed or ethical meat,I try to eat ethically sourced meat,I prefer ethically sourced meat,I want to support local sustainable farms,I consider ethics when eating meat
30,40,"day eat, day, day eat meat, daily eat, daily, daily eat meat, meat day eat, meat day, eat meat day, eat meat",I eat meat once or twice daily,I eat meat at least once a day,I eat meat almost daily,I eat one meat meal per day,I eat meat most days
31,39,"animals, animal, care, care animal, care animal welfare, welfare, animal welfare, animals care, respect, lives",I prioritize animal welfare,I care about animal welfare,I value animal welfare,My respect for animals has grown,I respect animal lives
32,38,"want, healthy, healthier want, want healthier, want healthy, healthier, healthy want, want healthier want, want stay, stay",I want to stay healthy,I want a healthier lifestyle,I want a healthier future for myself,I want to be healthier,I want better health
33,37,"rarely, rarely eat, meat rarely, meat rarely eat, considered, dont, reducing meat, considered reducing meat, considered reducing, reducing",I often do not eat any meat,I have not considered reducing meat,I do not eat meat often,I generally don't eat meat,I have not considered reducing meat consumption
34,37,"meat easy, convenient, easy, meat convenient, routine, meat easy cook, prepare, easy cook, cook, easier",Meat is easier to prepare for a group,Meat is convenient for meal prep,Meat is easy to get at the store,Eating meat is convenient,Meat is convenient to prepare
35,36,"weight, weight want, lose, lose weight, want lose, lose weight want, want, want lose weight, trying lose weight, lost",I want to avoid weight gain,I want to manage my weight,I want to lose or maintain weight,I want to maintain a healthy weight,I want to gain weight
36,36,"day eat, day, eat meat day, day eat meat, meat day, meat day eat, meat daily eat, daily eat, eat meat daily, meat daily",I eat meat every day,I eat meat daily,I eat meat-based meals daily,I try to eat meat every day,I eat meat every single day
37,33,"animal, animal cruelty, suffering, cruelty, factory, animal suffering, concerned animal, suffering social contacts, concerned animal cruelty, suffering social",I care about animal cruelty,I want to avoid killing animals,I feel guilty about animal suffering,Social contacts are motivated by animal welfare,I am concerned about animal lives
38,32,"motivated, motivated health, limitations, financial limitations, health, financial, health concerns motivated, motivated health concerns, concerns motivated, health concerns",I am motivated by health concerns,My family is motivated by health and age,I have health motivations,I have budget considerations,I am motivated by health
39,31,"friends, friends eat, meat friends, friends eat meat, meat friends eat, friends enjoy, circle, social circle, social, eat meat friends",Most friends eat a lot of meat,All my friends eat meat,My friends value routine in eating habits,My social group eats meat regularly,My friends eat similar meats
40,29,"environmental, impact, environmental impact, environmental concerns, environmental impact meat, impact meat, consider environmental, concerns, beef, environmental concerns eating",Environmental concerns about beef production,I worry about meat’s environmental impact,Environmental concerns about eating meat,News about poor meat production conditions,I am aware of environmental issues from meat
