Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
13,61,"family eats meat, eats, eats meat, regularly, meat regularly, family eats, family, meat regularly family, regularly family, eat meat regularly",Friends and family eat meat regularly,My friends eat meat regularly,My friends and family eat meat regularly,My family eats meat frequently,My mother eats a lot of meat
14,61,"easy, meat easy, meat feels, normal, feels, healthy, eating meat feels, natural, meat healthy, feels normal",Eating meat feels natural to me,Meat is easy to cook,Eating meat feels normal to me,Improved health motivates my meat-eating,I prefer easy-to-cook meats
15,61,"red meat, red, limit red meat, limit red, cut red meat, cut red, limit, cut, red meat consumption, eat red",Red meat is traditional in my culture,I love the taste of red meat,My wife prefers red meat,My community eats little red meat,Red meat makes my ankles swell
16,57,"day eat, day, eat meat day, meat day eat, meat day, day eat meat, daily eat, daily, meat daily eat, meat daily",I eat meat almost every day,I eat meat daily,I eat a lot of meat daily,I eat one large meal daily,I used to eat meat daily
17,56,"family, tradition, family tradition, eating meat family, meat family, meat family tradition, eating meat, eating, meat cultural, cultural",Eating meat is family tradition,Eating meat is a family tradition,My family are hunters,Friends are also hunters,Meat is part of my family's culture
18,54,"meat meal, meal, eat meat meal, eaten, eaten meat, know eats, know eats meat, know, eating meat regularly, eats meat",I eat meat at every meal,Everyone I know eats meat,I eat every type of meat,Everyone I know eats a lot of meat,I have meat with every meal
19,54,"environmental, concerns, impact, health, environmental impact, concerned, concerns meat, environmental impact meat, impact meat, meat concerned",Environmental concerns about beef production,I considered environmental impact of meat,I have health concerns about beef and pork,I care about environmental impact of meat sourcing,I am concerned about meat origins and labeling
20,54,"plantbased, vegetables, eat vegetables, plantbased foods, eat plantbased, foods, meals, try plantbased, eat plantbased foods, include plantbased",I add more vegetables to meals,I try plant-based options eating out,I alter meals if others want plant-based,I try to eat more vegetables,I am trying to eat more vegetables
21,52,"rarely, rarely eat, meat rarely, meat rarely eat, meat eat, limit meat eat, eat, limited, eat meals, eat smaller",I sometimes eat no meat,My family does not eat much red meat,My son rarely eats meat,I eat almost no beef,I rarely eat chicken or fish
22,49,"like taste meat, like taste, like, meat like, meat like taste, taste meat like, taste meat, taste, meat prefer, taste meat prefer",I like the taste of meat,I like how meat is prepared,I enjoy the texture of meat,I enjoy the versatility of meat,I appreciate the texture of meat
23,49,"unhealthy, meat unhealthy, feel, red meat unhealthy, believe, red meat, red, eating animals, feel guilty eating, believe red meat",I believe pork is unclean,I hear meat is bad for the planet,I struggle morally with eating animals,Living among meat-eating loved ones feels isolating,I feel medical advice about meat is misleading
24,47,"expensive, meat expensive, expensive meat, expensive meat expensive, meat prices, prices, meat expensive meat, high, high meat prices, red meat expensive",Non-meat alternatives are often expensive,I cannot afford expensive meats,Meat is sometimes expensive,Meat for breakfast is expensive,Cost of meat is expensive
25,46,"enjoy eating, meat enjoy eating, enjoy eating meat, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, eating meat like, meat like",I enjoy eating meat,I like eating meat,I get satisfaction from eating meat,I enjoy eating steak,I eat meat because it is filling
26,44,"meat family, family, loves, likes, prefers, enjoys, eating meat, family likes, eating, eating meat family",My husband loves steak and pork,My husband likes eating meat,My family likes the taste of meat,I enjoy meat at family gatherings,Meat is my favorite food
27,43,"choices, meat choices, influences, ethically sourced meat, ethically sourced, sourced, sourced meat, ethically, ethical, health",Learning about health shaped my meat habits,I consider price when choosing meat,I am health conscious about meat choice,I try to buy ethically sourced meat,I seek ethically sourced meat
28,42,"food, habits, eating habits, similar eating, similar eating habits, choices, influence, convenience, similar, value",I support eating what feels right for you,Convenience influences what I eat,My friends value routine in eating habits,My social contacts prefer taste and satiety,I choose food that fits my budget
29,42,"meat tastes, tastes, convenient, good, meat tastes good, tastes good, meat convenient, nutritious, delicious, meat nutritious",Meat tastes great with meals,Meat feels familiar and satisfying,I value convenience of having home-raised beef,Meat tastes good,I find meat delicious
30,41,"consumption, reducing, meat consumption, reducing meat, reduce meat consumption, reduce, reduce meat, try limit, try limit meat, limit meat",I try to limit my meat consumption,I reduce meat consumption if price increases,I have thought about reducing meat,I have considered reducing pork consumption,Doctor warning would make me stop meat
31,41,"avoid, red, avoid eating red, red meat, eating red, avoid meat, reasons, avoid red, avoid red meat, avoid eating",Some family avoid red meat for health,My husband avoids red meat,Some family members avoid pork,My wife avoids red meat,Vegetarian friends avoid meat for health
32,39,"people eat meat, people eat, people, eat meat, eat meat eat, meat eat, eat, meat people eat, meat eat meat, eat meat regularly",Meals and gatherings usually include meat,Community often eats meat together,I eat more meat at gatherings,I eat meat for lunch or dinner,I eat meat often
33,38,"diet, balanced, balanced diet, eat healthier, diet want, want balanced, healthy, healthier, want eat, want",I am very conscious about my diet,I am open to a balanced diet,I want variety in my diet,I want a balanced diet,I try to eat healthier
34,37,"culture, used eating, used eating meat, norm, community, meateating, social contacts eat, used, contacts eat meat, contacts eat",I am used to eating meat,Eating meat is part of my routine,I feel self conscious eating beef with my roommate,Meat-eating is ingrained in my lifestyle,Meat is prevalent in my cultural cuisine
35,37,"meat health, reasons, health, considered eating meat, considered eating, health reasons, meat health reasons, want eat meat, reduce meat, considered",I am trying to eat less meat,I want to eat less meat for health,My brother reduces meat for health reasons,I would like to eat less meat,I hear doctors advise less meat
36,35,"animals, animal, care animal, care, welfare, animal welfare, care animal welfare, respect, lives, value",I prioritize animal welfare,I care about animal welfare,I respect animal lives,I value animal welfare,My spirituality allows use of animal bodies
37,31,"chicken, healthier, easier, cheap, healthier chicken, chicken healthier, believe, meats, lean meats, meats healthier meat",Eating chicken is better for health,Meat is an easy low-carb protein,I find chicken easier to digest than beef,Chicken and pork are less expensive than beef,Chicken is cheap and convenient
38,30,"grew, grew eating, meat grew, grew eating meat, eating meat grew, meat grew eating, raised eating, raised, meat raised, raised eating meat",I grew up eating meat,I was raised to eat meat with meals,I was raised eating meat,I learned meat-eating from childhood,I grew up eating meat-centered meals
39,28,"meat regularly eat, regularly eat meat, regularly eat, eat meat regularly, meat regularly, regularly, eat meat, eat, meat, routine eat",I eat various meats regularly,I eat meat regularly,I regularly eat meat,I eat common meat regularly,I am a regular meat eater
40,28,"eats cook, eats, wife, cook, eat feel like, cook family, plan meals wife, eats cook eat, eat feel, eats cook family",My son eats the meals I prepare,My family eats what I cook,I plan meals with my wife,I am open to trying new foods,My husband eats what I cook
41,28,"eat chicken, chicken, eat chicken fish, chicken fish, fish, fish eat, fish eat chicken, chicken fish eat, fish chicken eat, eat",I eat chicken and white meat,I eat chicken and fish,I consciously eat more chicken,My children eat more chicken and fish,I eat chicken and fish with my sister
42,28,"considered, considered reducing meat, reducing meat, considered reducing, reducing, meat considered, influence, social contacts influence, contacts influence, influence eating",My meals are not influenced by others,I do not avoid meat for health reasons,I am not influenced by others,I have not considered reducing meat consumption,My family has not reduced meat consumption
43,28,"concerned environmental, concerned environmental impact, environmental, environmental impact, environmental impact concerned, impact concerned, impact, impact concerned environmental, concerned, environmental concerns",I am motivated by environmental concerns,I am concerned about environmental impact,I am curious about environmental impact,I hear about environmental impact in the news,I am concerned about chemical additives
44,27,"cholesterol, concerned cholesterol, high, cholesterol high, high cholesterol, concerned, cholesterol concerned, blood pressure, high blood, high blood pressure",Doctor required me to watch fat intake,I am concerned about food processing and pollution,I have cholesterol concerns,My partner had high cholesterol levels,I have high blood pressure
45,27,"want reduce, reduce, want, cholesterol, cholesterol want, lower, want reduce cholesterol, lower cholesterol, cholesterol want reduce, reduce environmental",I want to reduce inflammation,I want to limit animal suffering,I want to reduce dietary fat,I want to reduce environmental impact,I want to reduce cholesterol
46,25,"incomplete, feel, incomplete meat, meat feel, feel meal incomplete, feel incomplete, meal incomplete, meal incomplete meat, feel meal, meals feel",My son feels unwell without meat,Meals feel incomplete without meat,I feel fatigued without meat,I feel sluggish without meat protein,A meal feels incomplete without meat
47,25,"care, care environment, environment, sustainability, environmental, environmentally conscious, environment care, aware, care environmental impact, care environmental",I care about sustainability,I am environmentally conscious,I understand environmental and social impacts,I am concerned about sustainability,My son is aware of sustainability issues
