Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
20,52,"protein, meat protein, eat meat protein, protein eat, protein eat meat, meat protein eat, iron, eat meat, protein meat, eat",I eat meat for protein,I eat beef for high protein,I choose meat for protein,I eat meat for protein and athletic performance,I get protein from meat
21,51,"habit, meat habit, eating meat habit, moderation, habit eating meat, habit eating, eating meat, eating, meat moderation, meateating",I eat meat out of habit,I regularly reflect on my meat-eating habits,Eating meat is a habit for me,Meat-eating is ingrained in my lifestyle,I visualize animals when eating meat
22,51,"eat meat regularly, regularly, meat regularly, meat regularly eat, regularly eat, regularly eat meat, eat meat, routine, eat, meat routine",I eat various meats regularly,I eat meat regularly,I regularly eat meat,I enjoy eating meat regularly,I eat common meat regularly
23,47,"animal, animals, welfare, animal welfare, care, care animal, care animal welfare, rights, animal rights, animals care",I am a big animal lover,I consider animal intelligence,I love animals,I prioritize animal welfare,I care about animal welfare
24,44,"day eat, day, meat day eat, day eat meat, meat day, eat meat day, daily, daily eat, meat daily, meat daily eat",I eat meat every day,I eat meat daily,I eat a lot of meat daily,I try to eat meat every day,I eat meat every single day
25,43,"feel, incomplete, incomplete meat, meat feel, eating, incomplete meat feel, feel incomplete, meal incomplete meat, feel meal incomplete, feel meal",My son feels unwell without meat,I feel guilty eating animals,I feel weak without eating meat,I feel sick without protein,I feel less full without eating meat
26,38,"believe meat, believe, nutritious, nutritious believe, necessary, health believe, health believe meat, essential, meat healthy, health",I believe meat is necessary for health,I believe meat is healthy,I believe beef is nutritious,I think meat is good for health,I believe meat is good for you
27,35,"friends, avoid meat, reasons, reasons friends, avoid, meat health, social contacts avoid, contacts avoid, friends avoid, meat friends",Friends reduce meat for ethical reasons,Friends reduce meat for environmental reasons,Some social contacts avoid meat for health reasons,Health concerns reduce meat for some friends,Friends encourage reducing red meat intake
28,34,"buy, buy meat, sale, meat sale, cheap, affordable, meat affordable, buy meat sale, try buy, cheap meat",I buy free-range eggs,Meat is cheaper and lasts longer than produce,I vary meat based on what is on sale,I think tofu is cheaper than meat,I can afford to buy meat
29,32,"contacts, social contacts, social, meat social contacts, contacts eat, contacts eat meat, meat social, social contacts eat, taste meat social, social contacts value",Social contacts regulate red meat intake,Social contacts believe protein requires meat,Some social contacts eat meat daily,Social contacts grew up eating meat,Social contacts vary in meat consumption habits
30,32,"motivated, motivated health, health, motivated health concerns, health concerns, concerns motivated, health concerns motivated, concerns, reasons motivated, health reasons motivated",I am motivated by health concerns,I am motivated to have more energy,I have health motivations,I am motivated by health,I am motivated by feeling satisfied
31,31,"feel, meat helps, helps, energy, energy meat, fills, meat fills, gives, meat gives, feel meat",Meat fills me up at dinner,Eating meat makes me feel better,Eating meat gives me more energy,Meat helps me feel full,Meat is filling for me
32,31,"people, people eat, people eat meat, meat people, meat people eat, eat meat people, meat regularly people, regularly people, eat meat, meat regularly",People I live with eat meat,People around me eat a lot of meat,Most people around me are omnivores,People close to me eat meat occasionally,People around me eat more meat
33,29,"meal eat, meat meal eat, meat meal, meal eat meat, eat meat meal, meal, night, eat meat, eat meat night, meat night",I eat meat at every meal,I have meat every evening with dinner,I eat meat with almost every meal,I always eat meat at dinner,I eat meat every night for dinner
34,28,"vegetarian, vegan, vegetarian tried, vegan currently vegetarian, tried vegetarian, currently vegetarian, vegetarian tried vegetarian, vegan currently, vegetarian vegan, currently",I am a vegetarian,I went vegan in 2018,I do vegan activism,I am close to being vegetarian,I am vegan
35,28,"tradition, eating meat family, family tradition, meat family tradition, meat family, family, tradition eating meat, tradition eating, traditions, eating meat",Eating meat is family tradition,Family traditions involve eating meat,Eating meat is a family tradition,Meat is part of family traditions,Traditional family values include eating grilled meat
36,28,"friends, know eats, friends family, know eats meat, friends family eat, know, meat friends family, family eat meat, family eat, meat friends",My friends and family like eating meat,My friends and family are heavy meat eaters,My friends and family all eat meat,Everyone I know eats meat,My family and friends all eat meat
37,28,"plantbased, plantbased meals, eat plantbased, plantbased foods, include plantbased, meals, eat plantbased foods, try plantbased, foods, include",I believe plant-based is healthier,I consume more plant-based foods,I feel healthier after plant-based meals,Plant-based foods are filling,I am happy with a plant based diet
38,26,"protein meat, protein, source, source protein meat, source protein, meat good, meat good source, meat high, meat high protein, good source protein",Meat is an efficient protein source,Meat is a good source of protein,Meat is an easy protein source,I think animal proteins are easy to replace,Protein focus among young adults
39,25,"community, common, gatherings, community community, social gatherings, common community, meateating, meat eating, meals gatherings, normal community",Meat-eating is the norm around me,Community often eats meat together,Meat meals bring people together,Social gatherings often include meat,Meat eating is normal in my community
