Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
18,56,"diet, balanced, balanced diet, want, variety, eat healthier, mindful, want balanced, healthier, food",I want a more balanced diet,It is hard to have a different diet,I want to eat healthier and add variety,I am open to a balanced diet,I want to eat healthier meals
19,54,"limit, try limit, limit meat, try, limit red, limit red meat, try limit meat, consumption, doctor, meat consumption",I try to limit my meat consumption,I limit red meat to small portions,My doctor advises reducing red meat,I try to limit red meat,I try to eat more sustainably
20,53,"family, meat family, family eats, eats, family eats meat, eats meat family, eats meat, meat family eats, family likes, likes",My family are big meat eaters,My family eats meat,My family argues for more meat for nutrition,My family members eat more meat than I do,My family loves eating meat
21,53,"avoid, meat avoid, meats avoid, avoid eating, processed, red meat avoid, avoid processed, avoid red meat, avoid red, avoid eating red",I avoid processed meats,I avoid fatty meat portions,I avoid eating red meat,I avoid highly processed deli meats,I avoid red meat during the week
22,53,"animal welfare, welfare, concerned animal, concerned animal welfare, animal, animal welfare concerned, welfare concerned, welfare concerned animal, concerned, documentaries",I am concerned about harming animals,I am concerned about animal welfare,I am concerned about animal rights,I worry about animal welfare,I am concerned about animal pain
23,52,"enjoy taste meat, enjoy taste, taste meat enjoy, meat enjoy taste, meat enjoy, enjoy, taste meat, taste, meat enjoy flavor, flavor meat enjoy",I enjoy the taste of meat,I enjoy the flavor of meat,I enjoy the flavor of some meats,I like the flavor of meat,I enjoy pleasant meat aromas during cooking
24,49,"contacts, social contacts, social, meat social contacts, meat social, contacts eat, social contacts eat, contacts eat meat, eating meat social, social contacts value",Social contacts regulate red meat intake,Social contacts influence me to limit meat,Social contacts grew up eating meat,Social contacts avoid beef for animal welfare,Social contacts vary in meat consumption habits
25,48,"pork, avoid, avoid pork, pork avoid, avoid eating, pork avoid eating, avoid beef, beef avoid, beef, pork avoid pork",I never eat pork,I avoid eating swine,I avoid pork for health reasons,Some family members avoid pork,Pork does not agree with my stomach
26,48,"people, meat people, know, people eat, people eat meat, eat meat people, people know, know eat, people know eat, meat people eat",People around me eat meat regularly,People around me prefer meat with every meal,People around me eat meat,Most people I know eat regular meat,People around me like the taste of meat
27,47,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, meat love, meat love eating",I enjoy eating meat,I get satisfaction from eating meat,I enjoy meat,I enjoy eating meat regularly,I enjoy cooking and buying meat
28,44,"meat easy, convenient, easy, meat convenient, buy meat, sale, buy, meat easy cook, meat sale, prepare",Meat is easier to prepare for a group,Meatless meals occur when busy or saving time,I find meat convenient,I buy pre-packaged meat for sandwiches,Eating meat is easier than vegetarian meals
29,44,"vegan, vegetarian, years, vegetarian vegan, vegetarians, vegan vegetarian, vegan 20 years, vegan 20, vegetarian raised, vegetarian raised vegetarian",I was raised vegetarian,I have been vegetarian for 13 years,I am close to being vegetarian,I am vegan,I was curious about being vegetarian
30,44,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, environmental, concerned environment concerned, care environment concerned",I care about sustainability,I care about environmental impact,My wife is environmentally conscious,I am environmentally conscious,I care about the environment
31,41,"believe meat, believe, meat healthy, nutritious, healthy, essential, meat nutritious, nutritious believe, necessary, nutrients",I believe meat is necessary for health,I believe meat is good for you,I associate meat with a healthy meal,I believe meat is nutrient-rich,I believe meat is nutritious
32,38,"ethical, grassfed, ethically, sourced meat, ethically sourced, ethically sourced meat, sourced, buy, grassfed meat, organic",I prefer grass-fed or ethical meat,I seek USDA Organic and grass-fed meat,I prefer ethically sourced meat,I dislike unethical farming,I have ethical concerns about meat
33,38,"weight, weight want, lose, lose weight, want lose, lose weight want, want, want lose weight, trying lose weight, lost",I want to avoid weight gain,I want to manage my weight,I want to lose or maintain weight,I want to maintain a healthy weight,I want to gain weight
34,37,"animals, animal, care, care animal, care animal welfare, welfare, animal welfare, animals care, respect, lives",I prioritize animal welfare,I am an animal lover,I value animal welfare,I believe in ethical treatment of animals,My respect for animals has grown
35,37,"tradition, family tradition, eating meat family, meat family tradition, cultural, culture, family, meat family, tradition meat, meat cultural",Red meat is traditional in my culture,Meat is prevalent in my cultural cuisine,Eating meat is a family tradition,Eating meat is cultural in my family,Meat is a cultural habit in my country
36,35,"alternatives, substitutes, meat alternatives, meat substitutes, new meats, tofu, new, trying new meats, trying, trying new",Alternative meat choices are not the norm,I eat tofu as alternate protein,I buy tofu as meat substitute,I want solid protein substitutes for meat,Meat substitutes do not taste like real meat
37,34,"weekly eat meat, eat meat times, weekly eat, meat times, weekly, times, meat times weekly, times weekly eat, times weekly, week eat meat",I eat meat five times per week,I eat meat 2-4 times a week,I eat meat two or three days weekly,I eat meat three times a week,I eat meat 4-5 days a week
38,34,"eat red, eat red meat, meat eat, red meat eat, used eat, red meat, eat, red, eat beef, used",I eat red meat less frequently,I eat less meat in general,I eat less meat than before,I eat less red meat,I eat less beef than I used to
39,32,"habit, meat habit, habit eating, habit eating meat, eating meat habit, meat habit eating, eating meat, eating, eat meat habit, meateating",I eat meat out of habit,Eating meat is a habit,Eating meat is mostly out of habit,Eating meat is a habit among my friends,Habit and tradition encourage meat-eating
40,32,"environmental, impact, environmental impact, environmental concerns, environmental impact meat, impact meat, consider environmental, cattle, production, aware",Environmental concerns about beef production,I have doubts about meat's climate impact,Environmental concerns about eating meat,News about poor meat production conditions,I am aware of environmental issues from meat
41,32,"meat feels, eating meat feels, feels, natural, convenience, normal, motivates, feels normal, meat feels normal, convenience motivates",Meals depend on who I am with,Meat feels like a natural diet for me,My mood affects my meat eating,Eating meat feels normal and comfortable,I choose food that is easy to prepare
42,31,"family eats meat, family eats, eats meat, eats, family, eats meat regularly, regularly family, meat regularly family, regularly family eats, regularly",My family eats meat regularly,My family members eat meat frequently,My family eats meat at every meal,My family eats meat most nights,My family included meat in daily meals
43,30,"community, gatherings, social gatherings, common, social, include meat, gatherings include, gatherings include meat, social gatherings include, meat eating",Meat-eating is the norm around me,Eating meat is a social norm around me,Meat is culturally accepted by my social contacts,Meat meals bring people together,Social gatherings often include meat
44,30,"environmental, concerned environmental, environmental impact, impact, concerned environmental impact, impact concerned environmental, impact concerned, environmental impact concerned, concerned, reduce environmental",I am concerned about environmental impact,I am curious about environmental impact,I hear about environmental impact in the news,I am concerned about chemical additives,I am concerned about environmental impacts
45,29,"better, want eat meat, meat want, meat better, believe meat better, want eat, believe, eat meat feel, eating meat want, feel",I am trying to eat less meat,I want to eat less meat,I hear doctors advise less meat,Improved health motivates my meat-eating,Health is a reason I eat less meat
46,28,"week eat, week, times, times week, times week eat, week eat meat, meat times week, meat times, eat meat times, week eat red",I eat meat several times a week,I eat beef once or twice a week,I eat beef four times a week,I eat ground beef once a week,I eat red meat up to twice weekly
47,27,"vegetarian, vegan, vegetarian friends, daughter, son, friends, vegetarian son, son vegetarian, vegetarian nephew, sister vegetarian",My family is vegetarian,My nephew is vegetarian,My son is vegetarian,My daughter mainly eats vegetarian,Someone in my family is vegan
48,27,"friends, friends eat, friends eat meat, meat friends, meat friends eat, friends enjoy, friends enjoy eating, eat meat friends, regularly friends, red meat friends",Most friends eat a lot of meat,My friends eat meat regularly,My friends eat similar meats,My friends are mostly meat eaters,All my friends eat meat frequently
49,26,"occasionally, eat beef, occasionally eat, meat occasionally, beef, occasionally eat beef, eat meat occasionally, eat, beef occasionally, occasionally occasionally",I eat red meat occasionally,I sometimes eat no meat,I eat beef sometimes,I eat meat occasionally,I occasionally eat pork or red meat
50,26,"animal, animal cruelty, suffering, cruelty, factory, animal suffering, concerned animal, factory farming, concerned animal cruelty, farming",I care about animal cruelty,I am concerned about animal cruelty,I am concerned about factory farming ethics,Animals are treated badly in factory farms,I am motivated by animal welfare
51,26,"digestive, digestion, issues, digestive issues, digest, feel unwell, unwell eating, feel unwell eating, stomach, unwell",I have difficulty eating properly,I feel unwell after eating red meat,I have had pancreatitis,Red meat makes me feel sleepy,Certain meats do not digest well for me
52,25,"vegetarian meals, vegetarian, meals, vegan, eat vegetarian, recipes, vegan recipes, variety vegetarian, eat vegetarian meals, vegetarian dinners",I have learned new vegetarian recipes,I lack confidence cooking vegetarian meals,I eat vegetarian meals several times a week,I tried meal kits with vegan options,I like trying pescatarian and vegetarian meals
53,25,"eating animals, animals, religious, eating, guilty eating animals, religious beliefs, think meat consumption, videos, guilty eating, feel guilty eating",My religious beliefs influence meat choices,I am conscious of meat amount,My religious beliefs justify eating animals,I struggle morally with eating animals,My faith supports eating meat
54,25,"like taste meat, like taste, taste meat like, meat like taste, meat like, like, taste meat, taste, taste meat think, think meat delicious",I think meat is delicious,I like the taste of meat,I prefer the taste of meat,I like how meat tastes,
