Topic,Count,Name,Representation,Representative_Docs
21,50,21_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'taste meat', 'enjoy', 'taste', 'flavor meat enjoy', 'meat enjoy flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
22,48,22_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'know eat', 'people know eat', 'meat people eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
23,46,23_meat tastes_tastes_filling meat_filling,"['meat tastes', 'tastes', 'filling meat', 'filling', 'tastes good meat', 'tastes good', 'meat tastes good', 'good meat', 'meat filling meat', 'meat filling']","['Meat tastes good to me', 'Meat tastes good', 'Meat tastes good to me']"
24,45,24_concerned animal welfare_concerned animal_animal welfare_welfare,"['concerned animal welfare', 'concerned animal', 'animal welfare', 'welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'animal', 'concerned', 'welfare concerns']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
25,43,25_impact_concerned environmental_environmental impact_environmental,"['impact', 'concerned environmental', 'environmental impact', 'environmental', 'impact concerned', 'concerned environmental impact', 'environmental impact concerned', 'concerned', 'climate', 'climate change']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
26,43,26_ethical_grassfed_ethically_sourced meat,"['ethical', 'grassfed', 'ethically', 'sourced meat', 'sourced', 'ethically sourced meat', 'ethically sourced', 'buy', 'grassfed meat', 'organic']","['I prefer ethically sourced meat', 'I seek ethically sourced meat', 'I try to buy ethically sourced meat']"
27,42,27_alternatives_meat alternatives_substitutes_meat substitutes,"['alternatives', 'meat alternatives', 'substitutes', 'meat substitutes', 'tofu', 'substitute', 'use', 'alternatives available', 'dislike', 'use meat']","['I use meat alternatives like tofu and Gardein', 'I substitute red meat with alternatives', 'I switch to non-meat alternatives when available']"
28,40,28_concerns_health concerns_health_meat health concerns,"['concerns', 'health concerns', 'health', 'meat health concerns', 'concerns red meat', 'concerns red', 'health concerns red', 'meat health', 'concerned', 'meat concerned']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
29,40,29_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want', 'want lose', 'want lose weight', 'trying lose weight', 'trying lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
30,40,30_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'concerned environment concerned', 'environmental', 'concerned', 'care environment', 'sustainability']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
31,39,31_day eat_day_day eat meat_daily eat,"['day eat', 'day', 'day eat meat', 'daily eat', 'daily', 'daily eat meat', 'meat day eat', 'meat day', 'eat meat day', 'eat meat']","['I eat meat almost every day', 'I eat meat almost every day', 'I eat meat almost every day']"
32,39,32_animals_animal_care_care animal,"['animals', 'animal', 'care', 'care animal', 'animal welfare', 'welfare', 'care animal welfare', 'animals care', 'respect', 'lives']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
33,37,33_believe meat_believe_meat healthy_nutritious,"['believe meat', 'believe', 'meat healthy', 'nutritious', 'nutritious believe', 'healthy', 'nutritious believe meat', 'meat nutritious', 'essential', 'meat nutritious believe']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
34,37,34_want_healthy_healthier want_want healthier,"['want', 'healthy', 'healthier want', 'want healthier', 'healthy want', 'want healthy', 'healthier', 'want healthier want', 'want stay', 'stay']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
35,36,35_cost_buy meat_sale_choices,"['cost', 'buy meat', 'sale', 'choices', 'buy', 'price', 'consider cost', 'meat sale', 'choosing', 'influences']","['I buy meat on sale', 'I buy meat when it is on sale', 'I buy more meat when it is on sale']"
36,35,36_love_meat love_love taste_meat love taste,"['love', 'meat love', 'love taste', 'meat love taste', 'love taste meat', 'taste meat love', 'taste', 'taste meat', 'love eating', 'meat love eating']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
37,35,37_eat meat day_day eat_day_meat day,"['eat meat day', 'day eat', 'day', 'meat day', 'meat day eat', 'day eat meat', 'meat daily eat', 'daily eat', 'eat meat daily', 'meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
38,34,38_cook_home_cook meat_home cook,"['cook', 'home', 'cook meat', 'home cook', 'meat home', 'prepare', 'home cook meat', 'cook meat home', 'eats cook', 'family']","['I usually cook meat at home', 'I rarely cook meat at home', 'I cook meat at home']"
39,34,39_weekly eat meat_weekly eat_eat meat times_meat times,"['weekly eat meat', 'weekly eat', 'eat meat times', 'meat times', 'weekly', 'times', 'meat times weekly', 'times weekly eat', 'times weekly', 'week eat meat']","['I eat meat four or five times weekly', 'I eat meat one to three times weekly', 'I eat meat 2 or 3 times weekly']"
40,33,40_meat eat_eat red_eat red meat_red meat eat,"['meat eat', 'eat red', 'eat red meat', 'red meat eat', 'meat eat red', 'eat', 'red meat', 'red', 'eat meat eat', 'eat beef']","['I eat less red meat now', 'I eat less red meat', 'I eat less red meat']"
41,33,41_environmental_impact_environmental impact_environmental concerns,"['environmental', 'impact', 'environmental impact', 'environmental concerns', 'environmental impact meat', 'impact meat', 'consider environmental', 'production', 'cattle', 'aware']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
42,32,42_enjoy eating meat_eating meat enjoy_meat enjoy eating_enjoy eating,"['enjoy eating meat', 'eating meat enjoy', 'meat enjoy eating', 'enjoy eating', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat', 'enjoy cooking buying']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
43,29,43_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat eat meat', 'kosher']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
44,29,44_convenient_meat easy_easy_meat convenient,"['convenient', 'meat easy', 'easy', 'meat convenient', 'convenient meat', 'meat easy cook', 'prepare', 'easy cook', 'easier', 'meat easier']","['Meat is easy to cook', 'Meat is easy to cook', 'Meat is easy to cook for everyone']"
45,28,45_animal_cruelty_farming_animal cruelty,"['animal', 'cruelty', 'farming', 'animal cruelty', 'suffering', 'factory', 'animal suffering', 'concerned animal', 'factory farming', 'concerned animal cruelty']","['I am concerned about animal cruelty', 'I am concerned about animal cruelty', 'I am concerned about animal cruelty']"
46,28,46_meatfree_skip meat_skip_meals,"['meatfree', 'skip meat', 'skip', 'meals', 'meatfree meals', 'meals meat', 'meatless', 'eat meals meat', 'skip meat meals', 'meatfree nights']","['I provide meatfree meals to friends', 'I sometimes skip meat for meals', 'I sometimes skip meat in meals']"
47,28,47_unhealthy_meat unhealthy_red meat_red,"['unhealthy', 'meat unhealthy', 'red meat', 'red', 'red meat unhealthy', 'think red meat', 'think red', 'red meat makes', 'think', 'meat makes']","['I believe red meat is unhealthy', 'Red meat is unhealthy', 'I think red meat is unhealthy']"
48,27,48_community_gatherings_social gatherings_common,"['community', 'gatherings', 'social gatherings', 'common', 'include meat', 'gatherings include', 'gatherings include meat', 'social gatherings include', 'include', 'common community']","['My social gatherings always include meat', 'Social gatherings often include meat', 'Social gatherings often include meat']"
49,27,49_plantbased_plantbased meals_eat plantbased_plantbased foods,"['plantbased', 'plantbased meals', 'eat plantbased', 'plantbased foods', 'include plantbased', 'eat plantbased foods', 'try plantbased', 'foods', 'meals', 'include']","['I include plant-based meals for health', 'I alter meals if others want plant-based', 'I include more plant-based meals']"
