Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
14,63,"beef, avoid, eat beef, beef avoid, avoid fatty, try avoid, avoid beef, fatty, beef eat, food",I avoid fast food bacon,I want to avoid buying beef,We avoid fast food at home,I eat beef occasionally,I try to avoid beef
15,63,"weight, want, lose, diet, weight want, lose weight, balanced, diet want, want lose, balanced diet",I want to regulate my weight,I am trying to lose weight,I want to maintain a healthy weight,I want to get proper nutrition,I have gained weight during menopause
16,59,"contacts, social contacts, social, meat social, meat social contacts, contacts eat, contacts eat meat, social contacts eat, taste meat social, eating meat social",Social contacts are concerned about heart disease,Social contacts follow the same meat habits,Most social contacts eat meat,Social contacts eat meat out of habit,Social contacts eat meat similarly
17,59,"eat meat meals, meals eat, meat meals eat, meat meal, meals eat meat, eat meat meal, meat meal eat, meal eat, meat meals, meal eat meat",I eat meat at most meals,I eat meat at almost every meal,I eat meat at every meal,I eat meat for lunch and dinner,I eat meat with every meal
18,59,"grew, grew eating, raised, grew eating meat, raised eating, meat grew, raised eating meat, eating meat, eating, eating meat grew",I grew up eating meat,I grew up eating a lot of meat,I grew up being told to eat meat,I grew up eating meat-centered meals,I grew up eating meat regularly
19,56,"taste, taste meat, like taste, like taste meat, love taste, love, meat like taste, love taste meat, taste meat love, taste meat like",I like the taste of meat,I love the taste of meat,I prefer the taste of meat,I like how meat tastes,I love the taste of bacon
20,50,"people, meat people, know, people eat, people eat meat, eat meat people, people know, know eat, people know eat, meat people eat",People I live with eat meat,Most people around me eat meat,People around me eat meat,People around me eat meat regularly,People around me eat a lot of meat
21,48,"habit, meat habit, habit eating meat, habit eating, eating meat habit, eating meat, meat feels, feels, eating meat feels, meat habit eating",Eating meat prevents animal food waste,Eating meat is a habit for me,Eating meat is a traditional habit for me,Eating meat is a habit,I eat meat out of habit
22,45,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, enjoy, meat enjoy, eating meat, eating, meat, enjoy meat",I enjoy eating meat,I enjoy having steak and ribs,I enjoy meat,I enjoy eating meat regularly,I enjoy the fat and gristle in meat
23,45,"tradition, family tradition, family, cultural, meat family tradition, eating meat family, culture, meat cultural, traditions, meat family",Eating meat is family tradition,Eating meat is a family tradition,Meat is part of family traditions,Holiday traditions involve ham or turkey,Meat is a staple in family dishes
24,42,"friends, friends eat, meat friends, friends eat meat, reasons friends, friends avoid, reasons, friends enjoy eating, friends avoid meat, eat meat friends",Most friends eat a lot of meat,Friends require ethically sourced meat,My friends eat meat regularly,Multiple friends eat less meat now,Friends regularly eat meat together
25,42,"meat daily, eat meat daily, daily, meat daily eat, daily eat, daily eat meat, eat meat, meat day eat, eat meat day, meat day",I eat meat daily,I eat meat almost daily,I eat meat almost every day,I eat some kind of meat daily,I eat a lot of meat daily
26,41,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, environmental, concerned environment concerned, care environment concerned",I am concerned about sustainability,I am aware of environmental concerns,I am environmentally conscious,Environmental concerns make me sad,I am concerned about the environment
27,41,"vegetables, eat vegetables, vegetable, vegetables enjoy, vegetable dishes, salads, fruits, fruits vegetables, vegetables eat, dishes",I eat more vegetables now,I dislike vegetables,I eat a lot of vegetables,I like vegetables,My boyfriend prefers more vegetables
28,39,"pork, avoid pork, pork avoid, avoid, pork avoid eating, avoid eating, pork avoid pork, eat pork, beef pork, eating pork",I believe pork is unclean,Some family do not eat pork,Pork does not agree with my stomach,Some family members avoid pork,I avoid pork because it feels heavy
29,39,"friends, friends family, friends family eat, family friends, family friends eat, family eat, family eat meat, family, friends eat, friends eat meat",My friends and family like eating meat,Family and friends eat much more meat,Friends and family eat meat,My friends and family all eat meat,Friends and family eat less meat
30,39,"health, health concerns, concerns, health concerns meat, meat concerned, risks, health risks, eating meat, concerned, concerns meat",I have health concerns about meat,I am concerned about meat healthiness,I am concerned about antibiotics in meat,I feel medical advice about meat is misleading,I am aware of health problems from meat
31,38,"cholesterol, cholesterol want, concerned cholesterol, want reduce, reduce cholesterol, blood, lower, want, reduce, want reduce cholesterol",I want to reduce inflammation,I have high cholesterol,I have high blood pressure,I want to lower my cholesterol,I am concerned about cholesterol
32,34,"cook, home, picky, picky eater, cook meat, eater, home cook, meat home, son, cook meat home",I cook meat when available,I cook meat for my husband,I prepare meat for my husband and son,I cook meat by baking or grilling,I cook most meals at home
33,33,"love, love eating meat, like, love eating, like eating, different kinds meat, different kinds, like eating meat, kinds meat, kinds",I like eating meat,I prefer eating meat,I like to eat meat,Meat is my favorite food,I love to eat meat
34,32,"environmental, environmental impact, impact, concerned environmental, concerned environmental impact, environmental impact concerned, impact concerned, impact concerned environmental, concerned, environmental impact want",I am concerned about environmental impact,I understand environmental and social impacts,I am curious about environmental impact,I want to reduce environmental impact,I hear about environmental impact in the news
35,31,"ethical, ethically, ethically sourced, farming, ethically sourced meat, sourced, sourced meat, ethical meat, factory farming, ethical concerns",I have no moral issues eating meat,Ethically-sourced meat is often too expensive,I consider ethics when eating meat,I seek ethically sourced meat,I do not worry about ethics
36,31,"motivated, motivated health, health, motivated health concerns, health concerns motivated, concerns motivated, health concerns, concerns, reasons motivated, motivated health reasons",I am motivated by health concerns,I am motivated to have more energy,I am motivated by feeling satisfied,I am motivated by health reasons,I am motivated by personal values
37,30,"processed, processed meats, meats avoid, avoid processed, meats, avoid, processed meats avoid, avoid processed meats, processed meat, meats avoid processed",I avoid processed meats,I avoid highly processed meats,I avoid highly processed deli meats,I have health concerns about processed meat,I worry plant meat substitutes are highly processed
38,29,"environmental, impact, environmental impact, environmental impact meat, impact meat, environmental concerns, consider environmental, aware, cattle, sustainability",Environmental concerns about beef production,I care about environmental impact of meat sourcing,Environmental concerns about eating meat,I am aware of environmental issues from meat,I read news about food sustainability
39,29,"plantbased, plantbased meals, plantbased foods, eat plantbased, foods, eat plantbased foods, try plantbased, include plantbased, meals, include plantbased meals",I believe plant-based is healthier,I find plant-based meals easy and light,I feel healthier after plant-based meals,I eat a purely plant-based diet,Social contacts prefer plant-based meals
40,29,"eat meat day, day, meat day, day eat meat, day eat, meat day eat, eat meat, night, eat meat night, meat night",I eat meat every day,I eat meat every night,I eat meat every evening,I eat meat every night for dinner,I eat meat most nights
41,29,"believe meat, believe, nutritious, meat healthy, health believe, health believe meat, essential, nutritious believe meat, nutritious believe, healthy",I believe meat is necessary for health,I believe meat is nutrient-rich,I realize meat is not always healthy,I believe beef is nutritious,I believe meat provides essential vitamins
42,28,"want, healthier want, healthy, want healthier, want healthy, healthier, healthy want, want healthier want, stay healthy, want stay healthy",I want to stay healthy,I want to be healthier,I want a healthier future for myself,I want better health,I want healthy hair
43,26,"crave, crave meat, meat crave, meat crave meat, crave crave, crave steak, crave meat crave, cravings, feel addicted, eat meat crave",I eat meat when craving it,I sometimes crave steak or hamburger,I crave meat more during holidays,I eat meat when I crave it,I crave steak and chicken
