Topic,Count,Name,Representation,Representative_Docs
18,53,18_vegetables_vegetarian_vegetarian meals_meals,"['vegetables', 'vegetarian', 'vegetarian meals', 'meals', 'eat vegetables', 'vegan', 'eat vegetarian', 'vegan meals', 'options', 'vegetable']","['Some days I eat vegetarian meals', 'I eat more vegetables now', 'I sometimes have vegetarian meals']"
19,51,19_meat tastes_tastes_incomplete_incomplete meat,"['meat tastes', 'tastes', 'incomplete', 'incomplete meat', 'filling meat', 'filling', 'meat tastes good', 'tastes good', 'meals feel', 'incomplete meat meat']","['Meat tastes good to me', 'Meat tastes good', 'Meat tastes good to me']"
20,48,20_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'taste meat', 'enjoy', 'taste', 'meat enjoy flavor', 'flavor meat enjoy']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
21,48,21_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'know eat', 'people know eat', 'meat people eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
22,46,22_ethical_grassfed_ethically_sourced meat,"['ethical', 'grassfed', 'ethically', 'sourced meat', 'sourced', 'ethically sourced', 'ethically sourced meat', 'buy', 'grassfed meat', 'seek']","['I prefer ethically sourced meat', 'I seek ethically sourced meat', 'I try to buy ethically sourced meat']"
23,41,23_vegetarian_vegan_friends_vegetarians,"['vegetarian', 'vegan', 'friends', 'vegetarians', 'vegan friends', 'vegan family', 'vegetarian friends', 'daughter', 'son', 'parents']","['Vegetarian and vegan friends prompt reflection', 'I have vegetarian friends', 'I have vegetarian friends']"
24,40,24_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'concerned environment concerned', 'environmental', 'concerned', 'care environment', 'sustainability']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
25,40,25_concerns_health concerns_health_meat health concerns,"['concerns', 'health concerns', 'health', 'meat health concerns', 'concerns red', 'concerns red meat', 'health concerns red', 'meat health', 'concerned', 'meat concerned']","['I have health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
26,39,26_vegetarian_vegan_years_vegetarian vegan,"['vegetarian', 'vegan', 'years', 'vegetarian vegan', 'vegetarians', 'vegetarian vegetarian', '19', '19 years', 'raised vegetarian', 'vegan 20']","['I am vegetarian', 'I am a vegetarian', 'I became vegetarian']"
27,39,27_occasionally_eat beef_steak_meat occasionally,"['occasionally', 'eat beef', 'steak', 'meat occasionally', 'occasionally eat', 'beef', 'occasionally eat beef', 'eat', 'meat occasionally eat', 'freezer']","['I eat meat occasionally', 'I eat meat occasionally', 'I eat red meat occasionally']"
28,39,28_crave_crave meat_meat available_available,"['crave', 'crave meat', 'meat available', 'available', 'cravings', 'eat meat available', 'available crave', 'crave meat eat', 'feel like', 'meat eat']","['I crave meat', 'I crave meat', 'I crave meat sometimes']"
29,39,29_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want', 'want lose', 'want lose weight', 'trying lose weight', 'trying lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
30,37,30_want_healthier want_healthy_want healthier,"['want', 'healthier want', 'healthy', 'want healthier', 'healthy want', 'want healthy', 'healthier', 'want stay', 'want healthier want', 'stay']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
31,36,31_alternatives_meat alternatives_substitutes_tofu,"['alternatives', 'meat alternatives', 'substitutes', 'tofu', 'meat substitutes', 'substitute', 'use', 'alternatives available', 'meat alternatives eat', 'alternatives eat']","['Quality of meat alternatives matters to me', 'I use meat alternatives like tofu and Gardein', 'I switch to non-meat alternatives when available']"
32,35,32_meat eat_meat eat meat_wild_eaten,"['meat eat', 'meat eat meat', 'wild', 'eaten', 'eaten meat', 'lunch dinner', 'eaten meat eat', 'meat lunch dinner', 'eat meat lunch', 'meat lunch']","['I eat meat for lunch or dinner', 'I eat meat for lunch and dinner', 'I eat meat for lunch and dinner']"
33,35,33_day eat_day eat meat_meat day eat_eat meat day,"['day eat', 'day eat meat', 'meat day eat', 'eat meat day', 'day', 'meat day', 'daily eat', 'daily eat meat', 'meat daily eat', 'eat meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
34,35,34_love_meat love_love taste_meat love taste,"['love', 'meat love', 'love taste', 'meat love taste', 'love taste meat', 'taste meat love', 'taste', 'taste meat', 'love eating', 'meat love eating']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
35,32,35_enjoy eating meat_eating meat enjoy_meat enjoy eating_enjoy eating,"['enjoy eating meat', 'eating meat enjoy', 'meat enjoy eating', 'enjoy eating', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat', 'enjoy cooking buying']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
36,31,36_environmental_impact_environmental impact_environmental concerns,"['environmental', 'impact', 'environmental impact', 'environmental concerns', 'environmental impact meat', 'impact meat', 'consider environmental', 'aware', 'cattle', 'production']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
37,31,37_meat easy_convenient_easy_meat convenient,"['meat easy', 'convenient', 'easy', 'meat convenient', 'meat easy cook', 'convenient meat', 'prepare', 'easy cook', 'easier', 'meat easy prepare']","['Meat is easy to cook for everyone', 'Meat is easy to cook', 'Meat is easy to cook']"
38,30,38_eat red_eat red meat_red meat eat_meat eat,"['eat red', 'eat red meat', 'red meat eat', 'meat eat', 'meat eat red', 'eat', 'red meat', 'red', 'used eat', 'eat beef']","['I eat less red meat', 'I eat less red meat', 'I eat less red meat now']"
39,30,39_concerned environmental_environmental impact_environmental_impact,"['concerned environmental', 'environmental impact', 'environmental', 'impact', 'concerned environmental impact', 'impact concerned environmental', 'environmental impact concerned', 'impact concerned', 'concerned', 'impact want']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
40,30,40_unhealthy_meat unhealthy_red meat_red,"['unhealthy', 'meat unhealthy', 'red meat', 'red', 'red meat unhealthy', 'unhealthy red meat', 'red meat makes', 'unhealthy red', 'feel unwell eating', 'unwell eating']","['I believe red meat is unhealthy', 'I think red meat is unhealthy', 'Red meat is unhealthy']"
41,29,41_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat eat meat', 'kosher']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
42,28,42_meat meals_eat meat meals_meals eat meat_meat meals eat,"['meat meals', 'eat meat meals', 'meals eat meat', 'meat meals eat', 'meals eat', 'meals', 'include meat', 'include', 'include meat meals', 'meat meals include']","['I eat meat in most meals', 'I eat meat for most meals', 'I eat meat at most meals']"
43,27,43_meat like_like_like eating_different,"['meat like', 'like', 'like eating', 'different', 'like eating meat', 'kinds', 'kinds meat', 'meat like eating', 'eating different kinds', 'eating different']","['I enjoy eating different kinds of meat', 'I like eating different kinds of meat', 'I enjoy eating different kinds of meat']"
44,27,44_plantbased_plantbased meals_eat plantbased_plantbased foods,"['plantbased', 'plantbased meals', 'eat plantbased', 'plantbased foods', 'include plantbased', 'eat plantbased foods', 'try plantbased', 'foods', 'meals', 'include']","['I include plant-based meals for health', 'I alter meals if others want plant-based', 'I include more plant-based meals']"
45,27,45_cook_home_cook meat_home cook,"['cook', 'home', 'cook meat', 'home cook', 'meat home', 'meat home cook', 'cook meat home', 'home cook meat', 'prepare', 'cook meals']","['I usually cook meat at home', 'I rarely cook meat at home', 'I cook meat at home']"
46,25,46_meat rarely_dont_eat meat home_rarely,"['meat rarely', 'dont', 'eat meat home', 'rarely', 'rarely eat meat', 'meat rarely eat', 'meat eat', 'like meat', 'eat meat', 'meat eat meat']","['I rarely eat meat', 'I rarely eat meat at home', 'I feel good avoiding mammal flesh']"
47,25,47_limit_try limit_limit meat_limit red meat,"['limit', 'try limit', 'limit meat', 'limit red meat', 'limit red', 'try limit meat', 'try', 'consumption', 'limit meat eat', 'meat try limit']","['I try to limit my meat consumption', 'I try to limit meat consumption', 'I try to limit meat']"
