label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I reduce meat when it is expensive,My parents cooked with meat,negative,2025-12-09T17:32:26.747Z,-1,1,0.3350171672811365,0.408433019770793,,0.408433019770793
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I reduce meat when it is expensive,Eating meat is a habit for me,negative,2025-12-09T17:32:38.262Z,-1,2,0.3350171672811365,0.1658746944025772,,0.0842540894250355
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I get bored with the same meals,Eating meat is a habit for me,negative,2025-12-09T17:32:49.273Z,2,2,0.3544797577200008,0.1658746944025772,0.3544797577200008,0.0842540894250355
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,2025-12-09T17:32:50.982Z,2,-1,0.3544797577200008,0.1127927936444606,0.3544797577200008,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I get bored with the same meals,Eating meat feels natural to me,negative,2025-12-09T17:32:52.308Z,2,2,0.3544797577200008,0.1134029166281228,0.3544797577200008,0.0912112018731498
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,Eating meat feels natural to me,negative,2025-12-09T17:32:54.652Z,2,2,1.0,0.1134029166281228,1.0,0.0912112018731498
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,2025-12-09T17:32:56.409Z,2,-1,1.0,0.1127927936444606,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,My parents cooked with meat,negative,2025-12-09T17:32:57.999Z,2,1,1.0,0.408433019770793,1.0,0.408433019770793
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I eat meat 1-2 times a day,negative,2025-12-09T17:33:37.660Z,-1,16,0.3350171672811365,1.0,,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,2025-12-09T17:09:57.316Z,3,10,0.2569404909185231,0.37552583172864,0.2569404909185231,0.37552583172864
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,2025-12-09T17:10:01.043Z,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,2025-12-09T17:10:03.556Z,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I prefer chicken and fish,I find steak hard to chew,positive,2025-12-09T17:10:09.940Z,3,4,1.0,0.2852866663399256,1.0,0.2852866663399256
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,negative,2025-12-09T17:10:30.202Z,3,10,1.0,0.37552583172864,1.0,0.37552583172864
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I eat mostly chicken,negative,2025-12-09T17:10:33.968Z,3,3,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,negative,2025-12-09T17:10:35.806Z,3,4,1.0,0.2852866663399256,1.0,0.2852866663399256
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,negative,2025-12-09T17:10:45.337Z,3,10,0.2569404909185231,0.37552583172864,0.2569404909185231,0.37552583172864
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,positive,2025-12-09T17:33:32.471Z,0,2,0.5652051739947445,0.1485077944606302,0.5652051739947445,0.0597061268129975
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c64e457f6d99d425,1,Meat consumption is a personal preference,I eat meat when I feel like it,positive,2025-12-09T17:33:39.529Z,2,2,0.2294268987992321,0.1485077944606302,0.0452381249110316,0.0597061268129975
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,negative,2025-12-09T17:34:08.157Z,0,2,0.5652051739947445,0.1485077944606302,0.5652051739947445,0.0597061268129975
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,2025-12-09T17:18:22.856Z,-1,12,0.1316980440203661,1.0,,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,2025-12-09T17:18:25.619Z,2,-1,0.2863633373309182,0.1316980440203661,0.0376157303680364,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,My friends enjoy eating meat,I enjoy eating meat,positive,2025-12-09T17:19:19.151Z,1,-1,0.1190231378485953,0.1322343907127633,0.104783104279255,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I enjoy eating meat,I eat more meat at gatherings,positive,2025-12-09T17:19:29.316Z,-1,15,0.1322343907127633,1.0,,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,My family are big meat eaters,I enjoy eating meat,positive,2025-12-09T17:19:31.880Z,1,-1,1.0,0.1322343907127633,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I crave meat more during holidays,I enjoy eating meat,positive,2025-12-09T17:19:34.226Z,15,-1,1.0,0.1322343907127633,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I crave meat more during holidays,negative,2025-12-09T17:20:10.363Z,7,15,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I enjoy eating meat,negative,2025-12-09T17:20:13.962Z,7,-1,1.0,0.1322343907127633,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,2025-12-09T17:20:16.180Z,7,1,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I eat more meat at gatherings,My brother reduces meat for health reasons,negative,2025-12-09T17:20:21.685Z,15,7,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I want to be healthier,I enjoy eating meat,negative,2025-12-09T17:20:24.662Z,9,-1,1.0,0.1322343907127633,1.0,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,2025-12-09T17:20:27.047Z,9,1,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I want to be healthier,I crave meat more during holidays,negative,2025-12-09T17:20:30.202Z,9,15,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,cd254873c8c70b1f,1,I want to be healthier,I eat more meat at gatherings,negative,2025-12-09T17:20:32.638Z,9,15,1.0,1.0,1.0,1.0
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,2025-12-09T17:12:51.030Z,5,-1,0.2214945038918553,0.1387705110339114,0.2214945038918553,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,2025-12-09T17:12:53.326Z,5,0,0.2214945038918553,0.1405286335794121,0.2214945038918553,0.1405286335794121
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,2025-12-09T17:12:55.165Z,-1,0,0.1387705110339114,0.1405286335794121,,0.1405286335794121
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,2025-12-09T17:12:57.727Z,1,1,0.2068001769764679,0.527533641857617,0.2068001769764679,0.527533641857617
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,2025-12-09T17:13:00.918Z,1,-1,0.2068001769764679,0.1387705110339114,0.2068001769764679,
06__qwen3-embedding-0.6b__run_20260210_221858_a0d6d680,673d057ee91b91d4,1,I follow a low-carb diet,I eat predominantly meat with each meal,positive,2025-12-09T17:13:03.198Z,0,-1,0.1746325878879536,0.1387705110339114,0.1746325878879536,
