label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on red meat,negative,2025-12-09T17:11:10.129Z,-1,5,0.1165813465483752,0.0734408137973967,,0.0734408137973967
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on processed meat,negative,2025-12-09T17:11:17.479Z,-1,5,0.1165813465483752,0.0861562254730439,,0.0555837100785028
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,8f96fa223f234180,1,I want to improve cholesterol and blood work,I do not control grocery shopping or meal planning,negative,2025-12-09T17:11:28.294Z,3,-1,0.2508634276770078,0.1165813465483752,0.2508634276770078,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,Eating meat is a habit for me,I have always eaten and cooked with meat,positive,2025-12-09T17:31:24.471Z,-1,-1,0.0962217934914856,0.1118991205581207,,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,My parents cooked with meat,positive,2025-12-09T17:31:29.214Z,-1,1,0.1118991205581207,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,Eating meat is a habit for me,My parents cooked with meat,positive,2025-12-09T17:31:31.010Z,-1,1,0.0962217934914856,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,Eating meat is a habit for me,Most friends and family eat meat,positive,2025-12-09T17:31:32.895Z,-1,1,0.0962217934914856,0.0897165270512124,,0.0897165270512124
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,Most friends and family eat meat,positive,2025-12-09T17:31:35.353Z,-1,1,0.1118991205581207,0.0897165270512124,,0.0897165270512124
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,My parents cooked with meat,Most friends and family eat meat,positive,2025-12-09T17:31:36.760Z,1,1,1.0,0.0897165270512124,1.0,0.0897165270512124
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I get bored with the same meals,I reduce meat when it is expensive,positive,2025-12-09T17:31:42.016Z,11,6,0.6261378756069507,1.0,0.6261378756069507,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I get bored with the same meals,I enjoy the challenge of vegetarian cooking,positive,2025-12-09T17:31:43.370Z,11,7,0.6261378756069507,1.0,0.6261378756069507,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I enjoy the challenge of vegetarian cooking,positive,2025-12-09T17:31:44.679Z,6,7,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,Eating meat feels natural to me,I have always eaten and cooked with meat,positive,2025-12-09T17:31:49.305Z,-1,-1,0.1556058495567046,0.1118991205581207,,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,Eating meat feels natural to me,Eating meat is a habit for me,positive,2025-12-09T17:31:50.631Z,-1,-1,0.1556058495567046,0.0962217934914856,,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,Eating meat is a habit for me,positive,2025-12-09T17:31:56.849Z,16,-1,1.0,0.0962217934914856,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,My parents cooked with meat,positive,2025-12-09T17:31:58.628Z,16,1,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,I have always eaten and cooked with meat,positive,2025-12-09T17:32:01.176Z,16,-1,1.0,0.1118991205581207,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,Eating meat feels natural to me,positive,2025-12-09T17:32:02.734Z,16,-1,1.0,0.1556058495567046,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I reduce meat when it is expensive,Eating meat feels natural to me,negative,2025-12-09T17:32:19.797Z,6,-1,1.0,0.1556058495567046,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I have always eaten and cooked with meat,negative,2025-12-09T17:32:22.335Z,6,-1,1.0,0.1118991205581207,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I reduce meat when it is expensive,My parents cooked with meat,negative,2025-12-09T17:32:26.747Z,6,1,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I reduce meat when it is expensive,Eating meat is a habit for me,negative,2025-12-09T17:32:38.262Z,6,-1,1.0,0.0962217934914856,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I get bored with the same meals,Eating meat is a habit for me,negative,2025-12-09T17:32:49.273Z,11,-1,0.6261378756069507,0.0962217934914856,0.6261378756069507,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,2025-12-09T17:32:50.982Z,11,-1,0.6261378756069507,0.1118991205581207,0.6261378756069507,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I get bored with the same meals,Eating meat feels natural to me,negative,2025-12-09T17:32:52.308Z,11,-1,0.6261378756069507,0.1556058495567046,0.6261378756069507,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,Eating meat feels natural to me,negative,2025-12-09T17:32:54.652Z,7,-1,1.0,0.1556058495567046,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,2025-12-09T17:32:56.409Z,7,-1,1.0,0.1118991205581207,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,My parents cooked with meat,negative,2025-12-09T17:32:57.999Z,7,1,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I eat meat 1-2 times a day,negative,2025-12-09T17:33:37.660Z,6,16,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,2025-12-09T17:09:57.316Z,0,0,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,2025-12-09T17:10:01.043Z,2,2,0.4046614337071234,1.0,0.4046614337071234,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,2025-12-09T17:10:03.556Z,2,2,0.4046614337071234,0.5394397530514752,0.4046614337071234,0.5394397530514752
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,I prefer chicken and fish,I find steak hard to chew,positive,2025-12-09T17:10:09.940Z,2,-1,1.0,0.2194711297674161,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,negative,2025-12-09T17:10:30.202Z,2,0,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I eat mostly chicken,negative,2025-12-09T17:10:33.968Z,2,2,0.5394397530514752,0.4046614337071234,0.5394397530514752,0.4046614337071234
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,negative,2025-12-09T17:10:35.806Z,2,-1,0.5394397530514752,0.2194711297674161,0.5394397530514752,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,negative,2025-12-09T17:10:45.337Z,0,0,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,positive,2025-12-09T17:33:32.471Z,5,10,0.0912283556714481,1.0,0.0525864527366335,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c64e457f6d99d425,1,Meat consumption is a personal preference,I eat meat when I feel like it,positive,2025-12-09T17:33:39.529Z,-1,10,0.2684289340623557,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,negative,2025-12-09T17:34:08.157Z,5,10,0.0912283556714481,1.0,0.0525864527366335,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,2025-12-09T17:18:22.856Z,-1,-1,0.0175037015120455,0.2025381563413648,,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,2025-12-09T17:18:25.619Z,-1,-1,0.1769458421509314,0.0175037015120455,,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,My friends enjoy eating meat,I enjoy eating meat,positive,2025-12-09T17:19:19.151Z,1,-1,0.1282679403831393,0.0175054931968639,0.041635179532231,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,I enjoy eating meat,I eat more meat at gatherings,positive,2025-12-09T17:19:29.316Z,-1,11,0.0175054931968639,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,My family are big meat eaters,I enjoy eating meat,positive,2025-12-09T17:19:31.880Z,1,-1,0.5955503500204643,0.0175054931968639,0.5955503500204643,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,I crave meat more during holidays,I enjoy eating meat,positive,2025-12-09T17:19:34.226Z,-1,-1,0.1277241825852474,0.0175054931968639,,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I crave meat more during holidays,negative,2025-12-09T17:20:10.363Z,6,-1,1.0,0.1277241825852474,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I enjoy eating meat,negative,2025-12-09T17:20:13.962Z,6,-1,1.0,0.0175054931968639,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,2025-12-09T17:20:16.180Z,6,1,1.0,0.5955503500204643,1.0,0.5955503500204643
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,I eat more meat at gatherings,My brother reduces meat for health reasons,negative,2025-12-09T17:20:21.685Z,11,6,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,I want to be healthier,I enjoy eating meat,negative,2025-12-09T17:20:24.662Z,3,-1,1.0,0.0175054931968639,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,2025-12-09T17:20:27.047Z,3,1,1.0,0.5955503500204643,1.0,0.5955503500204643
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,I want to be healthier,I crave meat more during holidays,negative,2025-12-09T17:20:30.202Z,3,-1,1.0,0.1277241825852474,1.0,
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,cd254873c8c70b1f,1,I want to be healthier,I eat more meat at gatherings,negative,2025-12-09T17:20:32.638Z,3,11,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,2025-12-09T17:12:51.030Z,0,11,0.1189265261714072,1.0,0.0684282622017814,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,2025-12-09T17:12:53.326Z,0,10,0.1189265261714072,1.0,0.0684282622017814,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,2025-12-09T17:12:55.165Z,11,10,1.0,1.0,1.0,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,2025-12-09T17:12:57.727Z,1,1,0.1259791822568003,0.5627129789521509,0.1259791822568003,0.5627129789521509
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,2025-12-09T17:13:00.918Z,1,11,0.1259791822568003,1.0,0.1259791822568003,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,I follow a low-carb diet,I eat predominantly meat with each meal,positive,2025-12-09T17:13:03.198Z,-1,11,0.1931809479689676,1.0,,1.0
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,I follow a low-carb diet,I believe meat is essential for health,positive,2025-12-09T17:13:05.446Z,-1,0,0.1931809479689676,0.1189265261714072,,0.0684282622017814
08__all-MiniLM-L6-v2__run_20260210_222527_5fffdd10,673d057ee91b91d4,1,Family habits from childhood influence my eating,I follow a low-carb diet,negative,2025-12-09T17:13:37.206Z,1,-1,0.1259791822568003,0.1931809479689676,0.1259791822568003,
