label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,My religious beliefs justify eating animals,I grew up eating meat at meals,positive,2025-12-09T17:19:20.797Z,8,17,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,My family eats meat as main portion,Meat-eating is a family tradition,positive,2025-12-09T17:19:29.061Z,0,0,1.0,0.0379824381577562,1.0,0.0379824381577562
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,I feel guilty about eating animals,I eat meat at least once a day,negative,2025-12-09T17:19:57.587Z,8,11,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My parents served meat with dinner,negative,2025-12-09T17:20:11.859Z,8,0,1.0,0.2775416517606263,1.0,0.2775416517606263
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,I grew up eating meat at meals,I feel guilty about eating animals,negative,2025-12-09T17:20:16.549Z,17,8,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,Meat-eating is a family tradition,I feel guilty about eating animals,negative,2025-12-09T17:20:24.559Z,0,8,0.0379824381577562,1.0,0.0379824381577562,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My family eats meat as main portion,negative,2025-12-09T17:20:35.837Z,8,0,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,3d1ddc23b606b8c8,1,I feel guilty about eating animals,My religious beliefs justify eating animals,negative,2025-12-09T17:20:47.410Z,8,8,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I like the taste of meat,I eat meat at least once daily,positive,2025-12-09T17:23:35.383Z,-1,11,0.0055495238065901,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I eat meat at least once daily,positive,2025-12-09T17:23:45.233Z,16,11,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,I eat meat at least once daily,positive,2025-12-09T17:23:54.666Z,0,11,0.8242082157275676,1.0,0.8242082157275676,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I eat meat at least once daily,Eating meat is a family tradition,positive,2025-12-09T17:24:16.316Z,11,0,1.0,0.0374286463602432,1.0,0.0374286463602432
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I am chronically anemic,I eat meat at least once daily,positive,2025-12-09T17:24:29.682Z,3,11,0.0736197620986718,1.0,0.0704082724249172,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I was raised on a farm,I eat meat at least once daily,positive,2025-12-09T17:24:54.949Z,17,11,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I believe too much meat can harm health,positive,2025-12-09T17:25:19.316Z,9,10,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I eat meat at least once daily,positive,2025-12-09T17:25:35.699Z,22,11,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I believe too much meat can harm health,positive,2025-12-09T17:25:46.549Z,22,10,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I believe too much meat can harm health,I like the taste of meat,negative,2025-12-09T17:26:05.049Z,10,-1,1.0,0.0055495238065901,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I sometimes reduce meat due to health issues,I like the taste of meat,negative,2025-12-09T17:26:12.233Z,9,-1,1.0,0.0055495238065901,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,Doctor recommended I eat lean beef,I sometimes reduce meat due to health issues,negative,2025-12-09T17:26:19.299Z,22,9,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,Eating meat is a family tradition,I believe too much meat can harm health,negative,2025-12-09T17:27:01.916Z,0,10,0.0374286463602432,1.0,0.0374286463602432,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I was raised on a farm,I believe too much meat can harm health,negative,2025-12-09T17:27:13.516Z,17,10,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I have no moral issues eating meat,I believe too much meat can harm health,negative,2025-12-09T17:27:20.483Z,16,10,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,Some relatives hunt and eat game meats,I believe too much meat can harm health,negative,2025-12-09T17:27:23.816Z,0,10,0.8242082157275676,1.0,0.8242082157275676,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I am chronically anemic,I sometimes reduce meat due to health issues,negative,2025-12-09T17:27:56.982Z,3,9,0.0736197620986718,1.0,0.0704082724249172,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,242bdf6bc5bb0b94,1,I eat meat at least once daily,I believe too much meat can harm health,negative,2025-12-09T17:28:09.649Z,11,10,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I choose chicken and turkey for health,positive,2025-12-09T17:27:38.648Z,1,1,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I eat lean beef to reduce fat,positive,2025-12-09T17:27:40.534Z,1,22,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,I eat meat every day,positive,2025-12-09T17:27:43.926Z,9,15,0.4399873417299776,1.0,0.4399873417299776,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,Social contacts like the taste of meat,I like the taste of meat,positive,2025-12-09T17:27:46.556Z,13,-1,1.0,0.0055437609442345,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I like the taste of meat,Those around me eat meat regularly,positive,2025-12-09T17:27:48.388Z,-1,21,0.0055437609442345,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I think chicken and turkey are healthier,I choose chicken and turkey for health,negative,2025-12-09T17:28:05.342Z,1,1,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I prefer beef for hamburgers and sloppy joes,I eat lean beef to reduce fat,negative,2025-12-09T17:28:07.300Z,1,22,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I reduce beef or pork when dieting,I eat meat every day,negative,2025-12-09T17:28:09.648Z,9,15,0.4399873417299776,1.0,0.4399873417299776,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,Social contacts like the taste of meat,I like the taste of meat,negative,2025-12-09T17:28:11.864Z,13,-1,1.0,0.0055437609442345,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c0ac91fae56c6ec3,1,I like the taste of meat,Those around me eat meat regularly,negative,2025-12-09T17:28:13.118Z,-1,21,0.0055437609442345,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I eat meat whenever I choose to,"I am fond of chicken, turkey, and fish",positive,2025-12-09T17:10:25.009Z,-1,1,0.0615282607716807,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I eat meat whenever I choose to,I eat more chicken and fish now,positive,2025-12-09T17:10:27.011Z,-1,1,0.0615282607716807,0.5110957231299867,,0.5110957231299867
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I eat more chicken and fish now,"I am fond of chicken, turkey, and fish",positive,2025-12-09T17:10:28.557Z,1,1,0.5110957231299867,1.0,0.5110957231299867,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I want to improve cholesterol and blood work,I have tried to cut back on red meat,positive,2025-12-09T17:10:33.230Z,3,2,0.163233122769413,0.0387914859203719,0.163233122769413,0.0387914859203719
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I want to improve cholesterol and blood work,I am concerned about my health,positive,2025-12-09T17:10:36.056Z,3,12,0.163233122769413,1.0,0.163233122769413,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I am concerned about my health,I have tried to cut back on red meat,positive,2025-12-09T17:10:39.086Z,12,2,1.0,0.0387914859203719,1.0,0.0387914859203719
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I have tried to cut back on processed meat,I am concerned about my health,positive,2025-12-09T17:10:41.194Z,2,12,0.036720896547711,1.0,0.0345176364028739,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I want to improve cholesterol and blood work,I have tried to cut back on processed meat,positive,2025-12-09T17:10:43.797Z,3,2,0.163233122769413,0.036720896547711,0.163233122769413,0.0345176364028739
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on red meat,negative,2025-12-09T17:11:10.129Z,0,2,0.0346633246227387,0.0387914859203719,0.0135243649338602,0.0387914859203719
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I do not control grocery shopping or meal planning,I have tried to cut back on processed meat,negative,2025-12-09T17:11:17.479Z,0,2,0.0346633246227387,0.036720896547711,0.0135243649338602,0.0345176364028739
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,8f96fa223f234180,1,I want to improve cholesterol and blood work,I do not control grocery shopping or meal planning,negative,2025-12-09T17:11:28.294Z,3,0,0.163233122769413,0.0346633246227387,0.163233122769413,0.0135243649338602
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,Eating meat is a habit for me,I have always eaten and cooked with meat,positive,2025-12-09T17:31:24.471Z,0,-1,0.0345531617484239,0.0893307964536519,0.0110367074208004,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,My parents cooked with meat,positive,2025-12-09T17:31:29.214Z,-1,0,0.0893307964536519,0.5536518132532807,,0.5536518132532807
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,Eating meat is a habit for me,My parents cooked with meat,positive,2025-12-09T17:31:31.010Z,0,0,0.0345531617484239,0.5536518132532807,0.0110367074208004,0.5536518132532807
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,Eating meat is a habit for me,Most friends and family eat meat,positive,2025-12-09T17:31:32.895Z,0,0,0.0345531617484239,0.0585021959814383,0.0110367074208004,0.0585021959814383
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I have always eaten and cooked with meat,Most friends and family eat meat,positive,2025-12-09T17:31:35.353Z,-1,0,0.0893307964536519,0.0585021959814383,,0.0585021959814383
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,My parents cooked with meat,Most friends and family eat meat,positive,2025-12-09T17:31:36.760Z,0,0,0.5536518132532807,0.0585021959814383,0.5536518132532807,0.0585021959814383
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I get bored with the same meals,I reduce meat when it is expensive,positive,2025-12-09T17:31:42.016Z,5,-1,0.4484550470690625,0.25083890951659,0.4484550470690625,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I get bored with the same meals,I enjoy the challenge of vegetarian cooking,positive,2025-12-09T17:31:43.370Z,5,7,0.4484550470690625,0.3793247330184269,0.4484550470690625,0.3793247330184269
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I enjoy the challenge of vegetarian cooking,positive,2025-12-09T17:31:44.679Z,-1,7,0.25083890951659,0.3793247330184269,,0.3793247330184269
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,Eating meat feels natural to me,I have always eaten and cooked with meat,positive,2025-12-09T17:31:49.305Z,0,-1,0.0600491024660451,0.0893307964536519,0.0090536960435821,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,Eating meat feels natural to me,Eating meat is a habit for me,positive,2025-12-09T17:31:50.631Z,0,0,0.0600491024660451,0.0345531617484239,0.0090536960435821,0.0110367074208004
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,Eating meat is a habit for me,positive,2025-12-09T17:31:56.849Z,11,0,1.0,0.0345531617484239,1.0,0.0110367074208004
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,My parents cooked with meat,positive,2025-12-09T17:31:58.628Z,11,0,1.0,0.5536518132532807,1.0,0.5536518132532807
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,I have always eaten and cooked with meat,positive,2025-12-09T17:32:01.176Z,11,-1,1.0,0.0893307964536519,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I eat meat 1-2 times a day,Eating meat feels natural to me,positive,2025-12-09T17:32:02.734Z,11,0,1.0,0.0600491024660451,1.0,0.0090536960435821
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I reduce meat when it is expensive,Eating meat feels natural to me,negative,2025-12-09T17:32:19.797Z,-1,0,0.25083890951659,0.0600491024660451,,0.0090536960435821
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I have always eaten and cooked with meat,negative,2025-12-09T17:32:22.335Z,-1,-1,0.25083890951659,0.0893307964536519,,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I reduce meat when it is expensive,My parents cooked with meat,negative,2025-12-09T17:32:26.747Z,-1,0,0.25083890951659,0.5536518132532807,,0.5536518132532807
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I reduce meat when it is expensive,Eating meat is a habit for me,negative,2025-12-09T17:32:38.262Z,-1,0,0.25083890951659,0.0345531617484239,,0.0110367074208004
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I get bored with the same meals,Eating meat is a habit for me,negative,2025-12-09T17:32:49.273Z,5,0,0.4484550470690625,0.0345531617484239,0.4484550470690625,0.0110367074208004
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I get bored with the same meals,I have always eaten and cooked with meat,negative,2025-12-09T17:32:50.982Z,5,-1,0.4484550470690625,0.0893307964536519,0.4484550470690625,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I get bored with the same meals,Eating meat feels natural to me,negative,2025-12-09T17:32:52.308Z,5,0,0.4484550470690625,0.0600491024660451,0.4484550470690625,0.0090536960435821
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,Eating meat feels natural to me,negative,2025-12-09T17:32:54.652Z,7,0,0.3793247330184269,0.0600491024660451,0.3793247330184269,0.0090536960435821
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,I have always eaten and cooked with meat,negative,2025-12-09T17:32:56.409Z,7,-1,0.3793247330184269,0.0893307964536519,0.3793247330184269,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I enjoy the challenge of vegetarian cooking,My parents cooked with meat,negative,2025-12-09T17:32:57.999Z,7,0,0.3793247330184269,0.5536518132532807,0.3793247330184269,0.5536518132532807
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,24e9f4a8dba444ba,1,I reduce meat when it is expensive,I eat meat 1-2 times a day,negative,2025-12-09T17:33:37.660Z,-1,11,0.25083890951659,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,positive,2025-12-09T17:09:57.316Z,6,18,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,I eat mostly chicken,I prefer chicken and fish,positive,2025-12-09T17:10:01.043Z,1,1,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,I eat mostly chicken,I find chicken easier to digest than beef,positive,2025-12-09T17:10:03.556Z,1,1,1.0,0.8031911426873413,1.0,0.8031911426873413
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,I prefer chicken and fish,I find steak hard to chew,positive,2025-12-09T17:10:09.940Z,1,20,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,I prefer chicken and fish,I buy more meat when it is on sale,negative,2025-12-09T17:10:30.202Z,1,18,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I eat mostly chicken,negative,2025-12-09T17:10:33.968Z,1,1,0.8031911426873413,1.0,0.8031911426873413,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,negative,2025-12-09T17:10:35.806Z,1,20,0.8031911426873413,1.0,0.8031911426873413,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,negative,2025-12-09T17:10:45.337Z,6,18,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,positive,2025-12-09T17:33:32.471Z,2,14,0.0369758099391491,1.0,0.0341864155584642,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c64e457f6d99d425,1,Meat consumption is a personal preference,I eat meat when I feel like it,positive,2025-12-09T17:33:39.529Z,-1,14,0.4085674827833599,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,negative,2025-12-09T17:34:08.157Z,2,14,0.0369758099391491,1.0,0.0341864155584642,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,2025-12-09T17:18:22.856Z,-1,5,0.0396115566287799,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,2025-12-09T17:18:25.619Z,20,-1,1.0,0.0396115566287799,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,My friends enjoy eating meat,I enjoy eating meat,positive,2025-12-09T17:19:19.151Z,0,-1,0.0413822333940688,0.0399005085558539,0.0289051708922999,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,I enjoy eating meat,I eat more meat at gatherings,positive,2025-12-09T17:19:29.316Z,-1,19,0.0399005085558539,1.0,,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,My family are big meat eaters,I enjoy eating meat,positive,2025-12-09T17:19:31.880Z,0,-1,0.2012518768011758,0.0399005085558539,0.2012518768011758,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,I crave meat more during holidays,I enjoy eating meat,positive,2025-12-09T17:19:34.226Z,-1,-1,0.1505663214690411,0.0399005085558539,,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I crave meat more during holidays,negative,2025-12-09T17:20:10.363Z,9,-1,1.0,0.1505663214690411,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I enjoy eating meat,negative,2025-12-09T17:20:13.962Z,9,-1,1.0,0.0399005085558539,1.0,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,2025-12-09T17:20:16.180Z,9,0,1.0,0.2012518768011758,1.0,0.2012518768011758
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,I eat more meat at gatherings,My brother reduces meat for health reasons,negative,2025-12-09T17:20:21.685Z,19,9,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,I want to be healthier,I enjoy eating meat,negative,2025-12-09T17:20:24.662Z,3,-1,0.3021595431662388,0.0399005085558539,0.3021595431662388,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,2025-12-09T17:20:27.047Z,3,0,0.3021595431662388,0.2012518768011758,0.3021595431662388,0.2012518768011758
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,I want to be healthier,I crave meat more during holidays,negative,2025-12-09T17:20:30.202Z,3,-1,0.3021595431662388,0.1505663214690411,0.3021595431662388,
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,cd254873c8c70b1f,1,I want to be healthier,I eat more meat at gatherings,negative,2025-12-09T17:20:32.638Z,3,19,0.3021595431662388,1.0,0.3021595431662388,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,2025-12-09T17:12:51.030Z,10,19,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,2025-12-09T17:12:53.326Z,10,14,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,2025-12-09T17:12:55.165Z,19,14,1.0,1.0,1.0,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,2025-12-09T17:12:57.727Z,0,0,0.1098133505211294,0.3641763401730026,0.1098133505211294,0.3641763401730026
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,2025-12-09T17:13:00.918Z,0,19,0.1098133505211294,1.0,0.1098133505211294,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,673d057ee91b91d4,1,I follow a low-carb diet,I eat predominantly meat with each meal,positive,2025-12-09T17:13:03.198Z,3,19,0.0811647973164497,1.0,0.0811647973164497,1.0
05__all-MiniLM-L6-v2__run_20260207_195532_884d6d4a,673d057ee91b91d4,1,I follow a low-carb diet,I believe meat is essential for health,positive,2025-12-09T17:13:05.446Z,3,10,0.0811647973164497,1.0,0.0811647973164497,1.0
