label,key,wave,stance_1,stance_2,polarity,timestamp,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,I find chicken easier to digest than beef,I find steak hard to chew,negative,2025-12-09T17:10:35.806Z,1,18,0.1626967675957055,0.5221483866874489,0.1626967675957055,0.5221483866874489
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,5d5930b9486b3aef,1,Chicken and pork are less expensive than beef,I buy more meat when it is on sale,negative,2025-12-09T17:10:45.337Z,1,-1,0.1714732117274176,0.155245962060974,0.1714732117274176,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,positive,2025-12-09T17:33:32.471Z,-1,15,0.07286277085897,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c64e457f6d99d425,1,Meat consumption is a personal preference,I eat meat when I feel like it,positive,2025-12-09T17:33:39.529Z,7,15,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,c64e457f6d99d425,1,I sometimes choose to cut back on meat,I eat meat when I feel like it,negative,2025-12-09T17:34:08.157Z,-1,15,0.07286277085897,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,0ec83457dd9ad9bb,1,I enjoy eating meat regularly,Meat tastes delicious to me,positive,2025-12-09T17:18:22.856Z,-1,1,0.0388239056936863,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,0ec83457dd9ad9bb,1,I crave meat,I enjoy eating meat regularly,positive,2025-12-09T17:18:25.619Z,15,-1,1.0,0.0388239056936863,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,My friends enjoy eating meat,I enjoy eating meat,positive,2025-12-09T17:19:19.151Z,-1,-1,0.0968373506579067,0.0117210000904879,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I enjoy eating meat,I eat more meat at gatherings,positive,2025-12-09T17:19:29.316Z,-1,-1,0.0117210000904879,0.2039282568319129,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,My family are big meat eaters,I enjoy eating meat,positive,2025-12-09T17:19:31.880Z,-1,-1,0.2129225951701286,0.0117210000904879,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I crave meat more during holidays,I enjoy eating meat,positive,2025-12-09T17:19:34.226Z,-1,-1,0.1219521754303673,0.0117210000904879,,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I crave meat more during holidays,negative,2025-12-09T17:20:10.363Z,19,-1,1.0,0.1219521754303673,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,My brother reduces meat for health reasons,I enjoy eating meat,negative,2025-12-09T17:20:13.962Z,19,-1,1.0,0.0117210000904879,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,My brother reduces meat for health reasons,My family are big meat eaters,negative,2025-12-09T17:20:16.180Z,19,-1,1.0,0.2129225951701286,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I eat more meat at gatherings,My brother reduces meat for health reasons,negative,2025-12-09T17:20:21.685Z,-1,19,0.2039282568319129,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I want to be healthier,I enjoy eating meat,negative,2025-12-09T17:20:24.662Z,0,-1,1.0,0.0117210000904879,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I want to be healthier,My family are big meat eaters,negative,2025-12-09T17:20:27.047Z,0,-1,1.0,0.2129225951701286,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I want to be healthier,I crave meat more during holidays,negative,2025-12-09T17:20:30.202Z,0,-1,1.0,0.1219521754303673,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,cd254873c8c70b1f,1,I want to be healthier,I eat more meat at gatherings,negative,2025-12-09T17:20:32.638Z,0,-1,1.0,0.2039282568319129,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I believe meat is essential for health,I eat predominantly meat with each meal,positive,2025-12-09T17:12:51.030Z,22,6,1.0,0.2276518120385591,1.0,0.2276518120385591
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I believe meat is essential for health,I feel better when I eat more meat,positive,2025-12-09T17:12:53.326Z,22,1,1.0,0.2063756752422566,1.0,0.2063756752422566
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I eat predominantly meat with each meal,I feel better when I eat more meat,positive,2025-12-09T17:12:55.165Z,6,1,0.2276518120385591,0.2063756752422566,0.2276518120385591,0.2063756752422566
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,Family habits from childhood influence my eating,My family serves meat at meals,positive,2025-12-09T17:12:57.727Z,0,7,1.0,1.0,1.0,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,Family habits from childhood influence my eating,I eat predominantly meat with each meal,positive,2025-12-09T17:13:00.918Z,0,6,1.0,0.2276518120385591,1.0,0.2276518120385591
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I follow a low-carb diet,I eat predominantly meat with each meal,positive,2025-12-09T17:13:03.198Z,-1,6,0.0691761407380971,0.2276518120385591,,0.2276518120385591
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,I follow a low-carb diet,I believe meat is essential for health,positive,2025-12-09T17:13:05.446Z,-1,22,0.0691761407380971,1.0,,1.0
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,673d057ee91b91d4,1,Family habits from childhood influence my eating,I follow a low-carb diet,negative,2025-12-09T17:13:37.206Z,0,-1,1.0,0.0691761407380971,1.0,
04__bert-base-nli-mean-tokens__run_20260210_222655_488612a3,7cf1b08e24b10350,1,I eat a lot of chicken,Chicken is cheap and convenient,positive,2025-12-09T17:35:30.347Z,2,1,0.1880418429164745,0.2884026538483369,0.1880418429164745,0.2884026538483369
