Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
13,72,"protein, protein meat, meat protein, source, eat meat protein, protein source, source protein, protein eat, high protein, meat good",I eat meat to get protein,I think animal proteins are easy to replace,I eat meat for protein,I like meat's protein content,I focus on meat for protein
14,70,"times, week eat, week, meat times, eat meat times, week eat meat, weekly, weekly eat, times week, times week eat",I eat meat five days a week,I eat meat four to five times weekly,I eat meat four to five days weekly,I eat meat four or five times weekly,I eat meat about three times a week
15,64,"wife, husband, partner, boyfriend, prefers, meat wife, eats, meat partner, wife eats, meat husband",My wife suggests eating less meat,My husband eats less red meat,My wife is a heavy meat eater,I motivate my wife to limit red meat,My wife limits her red meat intake
16,61,"reasons, meat health, friends, meat health reasons, reasons friends, avoid meat, health, family, health reasons, avoid",My brother reduces meat for health reasons,Friends encourage reducing red meat intake,My son rarely eats meat,My family does not eat much red meat,My family stopped eating meat
17,60,"grew, grew eating, raised, grew eating meat, raised eating, meat grew, raised eating meat, eating meat, eating, meat grew eating",I grew up eating meat,I grew up eating fresh farm meat,I grew up in a hunting family,Southern cuisine was central when growing up,I grew up eating a lot of meat
18,56,"want, motivated, motivated health, health, healthy, want healthier, motivated health concerns, want healthy, healthier, want stay",I want to be healthier,I want to stay healthy,I want to be as healthy as possible,I want to be healthy,I want more longevity
19,54,"enjoy taste meat, enjoy taste, meat enjoy taste, taste meat enjoy, meat enjoy, enjoy, taste meat, taste, meat enjoy flavor, enjoy flavor",I enjoy the taste of meat,I enjoy the flavor of meat,I enjoy the flavor of some meats,I enjoy shared meals with others,I enjoy having steak and ribs
20,51,"enjoy eating meat, meat enjoy eating, enjoy eating, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, meat love eating, love eating",I enjoy eating meat,I get satisfaction from eating meat,I enjoy meat,I enjoy eating meat regularly,I enjoy cooking and buying meat
21,50,"contacts, social contacts, social, meat social, meat social contacts, contacts eat, contacts eat meat, social contacts eat, taste meat social, eating meat social",Social contacts regulate red meat intake,Most social contacts eat meat,Social contacts also eat meat out of habit,Social contacts prefer eating meat,Social contacts believe protein requires meat
22,50,"crave, meat crave, crave meat, like, meat crave meat, like eating, eat meat crave, cravings, like eat meat, like eating meat",I eat meat when craving it,I eat meat when I crave it,I eat what I crave,I crave meat during my follicular phase,I crave meat sometimes
23,48,"people, meat people, know, people eat, people eat meat, eat meat people, people know, know eat, people know eat, meat people eat",People around me eat meat regularly,Most people in my life eat meat,People around me eat meat,Most people I know eat regular meat,People around me like the taste of meat
24,46,"habit, meat habit, eating meat habit, habit eating meat, habit eating, eating meat, eating, meat habit eating, meat feels, eating meat feels",Eating meat is a habit for me,Eating meat is a long-standing habit,Eating meat is a habit,Meat-eating is ingrained in my lifestyle,Meat-eating is ingrained in our behavior
25,45,"ethical, grassfed, ethically, ethically sourced meat, sourced meat, sourced, ethically sourced, grassfed meat, sourcing, buy",I prefer grass-fed or ethical meat,I try to eat ethically sourced meat,I value convenience of having home-raised beef,I prefer ethically sourced meat,I want to support local sustainable farms
26,43,"incomplete, incomplete meat, incomplete meat meat, feel, filling, filling meat, meals feel, meat makes, meat meat, meal incomplete meat",Meat feels healthy and satisfying,Meat keeps me feeling full longer,Meat is satisfying and filling,Meat makes meals tastier,Meat makes meals easier to eat and enjoyable
27,41,"day eat, day, daily, day eat meat, daily eat, daily eat meat, meat day eat, meat day, eat meat day, eat meat",I eat meat once or twice daily,I eat meat at least once a day,I eat meat almost daily,I eat one meat meal per day,I eat meat most days
28,40,"like taste meat, like taste, like, taste meat, taste, taste meat meat, meat tastes, tastes, taste meat like, meat like taste",I like the taste of meat,I feel addicted to meat taste,I like how meat tastes,I like how filling meat is,I prefer the taste of meat
29,39,"tradition, family tradition, eating meat family, family, meat family tradition, cultural, culture, meat family, tradition meat, traditions",Red meat is traditional in my culture,Meat is a staple in my culture,Eating meat is a family tradition,Meat is part of family traditions,Traditional family values include eating grilled meat
30,37,"animals, animal, care, care animal, animal welfare, welfare, care animal welfare, animals care, respect, lives",I prioritize animal welfare,I care about animal welfare,I value animal welfare,I believe in ethical treatment of animals,I respect animal lives
31,37,"concerns, health concerns, health, meat health concerns, concerns red meat, concerns red, meat health, health concerns red, meat concerned, concerned",Health concerns about red meat,I have health concerns about red meat,I am concerned about antibiotics in meat,I feel medical advice about meat is misleading,I am aware of health problems from meat
32,36,"love taste, meat love taste, love, love taste meat, meat love, texture, taste meat love, taste, taste meat, texture meat",I enjoy the texture of meat,I love the flavor of meat,I love the taste of meat,I love eating filet mignon,I care about food texture
33,36,"weight, weight want, lose, lose weight, want lose, lose weight want, want, want lose weight, trying lose weight, lost",I want to lose weight,I want to lose or maintain weight,I want to maintain a healthy weight,I am trying to lose weight,I want to avoid weight loss
34,36,"believe meat, believe, meat healthy, nutritious, healthy, nutritious believe, nutritious believe meat, meat nutritious, essential, meat nutritious believe",I believe meat is necessary for health,I believe nutrients can come from non-meat sources,I believe beef is nutritious,I am aware meat has low fiber,I want meat that is nutritious
35,36,"day eat, day, eat meat day, day eat meat, meat day, meat day eat, meat daily eat, daily eat, eat meat daily, meat daily",I eat meat every day,I eat meat daily,I eat meat-based meals daily,I try to eat meat every day,I eat meat every single day
36,32,"alternatives, substitutes, meat alternatives, meat substitutes, trying new meats, new meats, trying new, tofu, substitute, trying",Alternative meat choices are not the norm,I have access to meat alternatives,I want solid protein substitutes for meat,Meat substitutes do not taste like real meat,There are many tasty meat alternatives
37,30,"environmental, impact, environmental impact, environmental concerns, impact meat, environmental impact meat, consider environmental, aware, production, cattle",Environmental concerns about beef production,I have doubts about meat's climate impact,Environmental concerns about eating meat,News about poor meat production conditions,I am aware of environmental issues from meat
38,28,"community, gatherings, social gatherings, social, include meat, gatherings include, gatherings include meat, social gatherings include, include, common community",Social gatherings often include meat,Eating meat is a social norm around me,Meat is culturally accepted by my social contacts,Meat meals bring people together,Meat eating is normal in my community
39,27,"meat easy, convenient, easy, meat convenient, convenient meat, meat easy cook, prepare, easy cook, easier, easy cook meat",Meat is easier to prepare for a group,Meat is convenient,Eating meat is convenient,Meat is convenient to prepare,Meat-based meals are convenient for me
40,26,"unhealthy, meat unhealthy, red meat, red, red meat unhealthy, red meat makes, unwell eating, feel unwell eating, feel unwell, unwell",Red meat is too fatty,Red meat may contribute to health problems,Red meat makes me feel sleepy,I believe red meat is unhealthy,I think red meat is unhealthy
