Topic,Count,Name,Representation,Representative_Docs
9,107,9_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy', 'enjoy', 'meat enjoy taste', 'like taste meat', 'meat like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
10,106,10_contacts_social contacts_social_friends,"['contacts', 'social contacts', 'social', 'friends', 'meat social contacts', 'meat social', 'meat friends', 'contacts eat', 'contacts eat meat', 'social contacts eat']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
11,104,11_health_concerned_concerned health_cholesterol,"['health', 'concerned', 'concerned health', 'cholesterol', 'concerns', 'health concerns', 'concerned health concerned', 'health concerned', 'diabetes', 'heart']","['I am concerned about my health', 'I am concerned about health', 'I am concerned about health']"
12,99,12_reducing_consumption_reducing meat_meat consumption,"['reducing', 'consumption', 'reducing meat', 'meat consumption', 'limit meat', 'limit', 'try', 'meat', 'reduce', 'reduce meat']","['I try to limit my meat consumption', 'I am reducing meat consumption', 'I have not considered reducing meat consumption']"
13,86,13_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
14,83,14_enjoy eating_enjoy eating meat_enjoy_meat enjoy eating,"['enjoy eating', 'enjoy eating meat', 'enjoy', 'meat enjoy eating', 'meat enjoy', 'eating meat', 'eating', 'eating meat enjoy', 'meat', 'love']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
15,83,15_times_eat meat times_week_meat times,"['times', 'eat meat times', 'week', 'meat times', 'week eat', 'eat meat', 'week eat meat', 'weekly eat', 'weekly', 'weekly eat meat']","['I eat meat 2-3 times a week', 'I eat meat several times a week', 'I eat meat 2-4 times a week']"
16,79,16_vegetables_plantbased_foods_plantbased meals,"['vegetables', 'plantbased', 'foods', 'plantbased meals', 'plantbased foods', 'eat plantbased', 'eat vegetables', 'vegetable', 'meals', 'veggie']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
17,75,17_eat meat day_meat day_day_day eat,"['eat meat day', 'meat day', 'day', 'day eat', 'eat meat', 'meat day eat', 'day eat meat', 'meat daily', 'daily', 'eat meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
18,74,18_meat regularly eat_eat meat regularly_meat regularly_regularly eat,"['meat regularly eat', 'eat meat regularly', 'meat regularly', 'regularly eat', 'regularly', 'eat meat', 'eat', 'regularly eat meat', 'meat eat', 'meat eat meat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
19,68,19_meals_meals meat_include_include meat,"['meals', 'meals meat', 'include', 'include meat', 'incomplete', 'incomplete meat', 'meat meals', 'meal', 'meat', 'include meat meals']","['I include meat in most meals', 'I include meat in most meals', 'I always include meat in my meals']"
20,60,20_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'eating meat', 'eating', 'meat grew', 'raised eating meat', 'eating meat grew']","['I grew up eating meat', 'I grew up eating meat', 'We grew up eating meat']"
21,57,21_eat meat meals_meal eat_meat meal eat_meat meals eat,"['eat meat meals', 'meal eat', 'meat meal eat', 'meat meals eat', 'meal eat meat', 'eat meat', 'meals eat', 'meat meal', 'eat meat meal', 'meat meals']","['I eat meat with most meals', 'I eat meat at most meals', 'I eat meat with most meals']"
22,51,22_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'meat people eat', 'people know eat', 'know eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
23,51,23_feel_filling_feel better_better,"['feel', 'filling', 'feel better', 'better', 'filling meat', 'meat filling', 'meat', 'eating', 'meat meat', 'eating meat']","['I feel better eating less meat', 'I feel better eating less meat', 'Eating meat makes me feel better']"
