Topic,Count,Name,Representation,Representative_Docs
15,54,15_habit_meat habit_meat feels_feels,"['habit', 'meat habit', 'meat feels', 'feels', 'eating meat habit', 'eating meat', 'eating meat feels', 'habit eating', 'habit eating meat', 'eating']","['Eating meat is a habit for me', 'Eating meat is a habit', 'Eating meat is a habit for me']"
16,53,16_beef_eat beef_beef eat_lean,"['beef', 'eat beef', 'beef eat', 'lean', 'beef eat beef', 'venison', 'eat lean', 'week eat beef', 'eat', 'avoid beef']","['I eat beef three to four times weekly', 'I eat beef sometimes', 'I eat almost no beef']"
17,50,17_eat meat meals_meat meal eat_meal eat_meal eat meat,"['eat meat meals', 'meat meal eat', 'meal eat', 'meal eat meat', 'meat meals eat', 'meat meal', 'meals eat', 'eat meat meal', 'meals eat meat', 'meat meals']","['I eat meat at every meal', 'I eat meat with every meal', 'I eat meat at almost every meal']"
18,50,18_enjoy eating meat_enjoy eating_meat enjoy eating_enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'enjoy', 'eating meat enjoy', 'meat enjoy', 'eating meat', 'flavor', 'eating', 'flavor meat enjoy']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
19,43,19_avoid fatty_avoid_fatty_greasy,"['avoid fatty', 'avoid', 'fatty', 'greasy', 'meat home', 'home', 'meat consumption', 'consumption', 'avoid fatty meat', 'think meat consumption']","['I avoid fatty and fried meats', 'I avoid fatty meat portions', 'I avoid fatty meat at home']"
20,43,20_vegetables_eat vegetables_vegetable_vegetables enjoy,"['vegetables', 'eat vegetables', 'vegetable', 'vegetables enjoy', 'beans', 'salads', 'vegetable dishes', 'fruits vegetables', 'fruits', 'vegetables eat']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
21,43,21_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'care environment', 'concerned', 'environmental', 'care environment concerned', 'concerned environment concerned']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
22,41,22_enjoy taste meat_meat enjoy taste_enjoy taste_taste meat enjoy,"['enjoy taste meat', 'meat enjoy taste', 'enjoy taste', 'taste meat enjoy', 'meat enjoy', 'taste meat', 'taste', 'enjoy', 'meat', 'know enjoy taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
23,41,23_pork_avoid pork_pork avoid_avoid,"['pork', 'avoid pork', 'pork avoid', 'avoid', 'eat pork', 'pork avoid eating', 'avoid eating', 'pork avoid pork', 'beef pork', 'eating pork']","['I avoid pork', 'I sometimes avoid pork', 'I avoid pork']"
24,40,24_concerned animal welfare_welfare_animal welfare_concerned animal,"['concerned animal welfare', 'welfare', 'animal welfare', 'concerned animal', 'welfare concerned animal', 'animal welfare concerned', 'welfare concerned', 'animal', 'concerned', 'farms concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
25,40,25_motivated_motivated health_limitations_financial limitations,"['motivated', 'motivated health', 'limitations', 'financial limitations', 'financial', 'motivated health concerns', 'health', 'health concerns motivated', 'concerns motivated', 'health concerns']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
26,38,26_crave_steak_crave meat_meat crave,"['crave', 'steak', 'crave meat', 'meat crave', 'eat steak', 'meat pregnancy', 'eat meat crave', 'pregnancy', 'crave meat eat', 'crave steak']","['I crave meat sometimes', 'I crave meat', 'I crave meat sometimes']"
27,38,27_concerned health_health concerned_concerned health concerned_concerned,"['concerned health', 'health concerned', 'concerned health concerned', 'concerned', 'health concerned health', 'health', 'heart', 'heart disease', 'disease', 'family concerned']","['I am concerned about health', 'I am concerned about health', 'I am concerned about my health']"
28,38,28_meat daily_eat meat daily_daily_meat daily eat,"['meat daily', 'eat meat daily', 'daily', 'meat daily eat', 'daily eat', 'daily eat meat', 'eat meat day', 'meat day', 'eat meat', 'routine']","['I eat meat daily', 'I eat meat daily', 'I eat meat daily']"
29,37,29_tradition_family tradition_cultural_meat family tradition,"['tradition', 'family tradition', 'cultural', 'meat family tradition', 'eating meat family', 'culture', 'family', 'meat family', 'traditions', 'meat cultural']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
30,37,30_ethical_grassfed_ethically_meat ethical,"['ethical', 'grassfed', 'ethically', 'meat ethical', 'grassfed meat', 'ethically sourced meat', 'organic', 'sourced', 'sourced meat', 'ethically sourced']","['I seek ethically sourced meat', 'I try to buy ethically sourced meat', 'Ethically-sourced meat is often too expensive']"
31,36,31_digestive_digestion_issues_digestive issues,"['digestive', 'digestion', 'issues', 'digestive issues', 'stomach', 'issues digestive', 'acid', 'acid reflux', 'digestive problems', 'lowcarb diet']","['Cheese causes digestive issues for me', 'I have digestive issues with meat', 'I want to reduce digestive system issues']"
32,36,32_include_include meat_meals_include meat meals,"['include', 'include meat', 'meals', 'include meat meals', 'meat meals', 'usually', 'meals meat', 'meals include', 'meat include meat', 'meals usually include']","['I include meat in most meals', 'I include meat in most meals', 'I include meat in most meals']"
33,35,33_environmental_impact_environmental impact_farming,"['environmental', 'impact', 'environmental impact', 'farming', 'impact meat', 'environmental impact meat', 'environmental concerns', 'consider environmental', 'factory farming', 'factory']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
34,34,34_believe meat_believe_meat healthy_healthy,"['believe meat', 'believe', 'meat healthy', 'healthy', 'essential', 'think', 'unhealthy', 'meat unhealthy', 'provides', 'meat provides']","['I believe meat provides essential nutrients', 'I believe meat is healthy', 'I believe meat is healthy']"
35,34,35_feel_feel better_meat feel_better,"['feel', 'feel better', 'meat feel', 'better', 'energized', 'feel energized', 'meat helps', 'helps', 'feel energized eating', 'helps feel']","['Eating meat makes me feel better', 'I feel better eating less meat', 'I feel better eating less meat']"
36,33,36_processed_processed meats_avoid processed_meats,"['processed', 'processed meats', 'avoid processed', 'meats', 'meats avoid', 'avoid', 'processed meats avoid', 'avoid processed meats', 'processed meat', 'highly processed']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
37,33,37_health concerns_concerns_health_diabetes,"['health concerns', 'concerns', 'health', 'diabetes', 'concerns health', 'health concerns health', 'concerns health concerns', 'colon', 'colon cancer', 'cancer']","['I have health concerns', 'I have health concerns', 'I have health concerns']"
38,32,38_health_health concerns_concerns_meat concerned,"['health', 'health concerns', 'concerns', 'meat concerned', 'meat health concerns', 'meat health', 'health concerns meat', 'health risks', 'risks', 'concerned']","['I have health concerns about meat', 'I have no health concerns about meat', 'I have health concerns about meat']"
39,32,39_environmental_environmental impact_impact_concerned environmental,"['environmental', 'environmental impact', 'impact', 'concerned environmental', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'impact concerned environmental', 'concerned', 'environmental impact want']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
40,32,40_incomplete_incomplete meat_meals_meals feel,"['incomplete', 'incomplete meat', 'meals', 'meals feel', 'feel', 'meals meat', 'meatless', 'skip meat', 'skip', 'meal incomplete meat']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
41,31,41_mom_wife_meat wife_meat health,"['mom', 'wife', 'meat wife', 'meat health', 'partner', 'meat health reasons', 'eats', 'health reasons', 'reduced meat', 'reasons']","['My mom eats less meat now', 'My mom reduced meat for health reasons', 'My mom eats less meat for health reasons']"
42,31,42_eat meat day_meat day_day_day eat meat,"['eat meat day', 'meat day', 'day', 'day eat meat', 'day eat', 'meat day eat', 'eat meat', 'night', 'meat night', 'eat meat night']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
43,29,43_plantbased_plantbased meals_plantbased foods_eat plantbased,"['plantbased', 'plantbased meals', 'plantbased foods', 'eat plantbased', 'foods', 'eat plantbased foods', 'try plantbased', 'include plantbased', 'meals', 'include plantbased meals']","['I alter meals if others want plant-based', 'I want to eat more plant-based foods', 'My family now eats more plant-based foods']"
44,29,44_love_love eating_love eating meat_meat love,"['love', 'love eating', 'love eating meat', 'meat love', 'meat love eating', 'like', 'meat like', 'favorite', 'like eating meat', 'like eating']","['I love eating meat', 'I love eating meat', 'I love eating meat']"
45,28,45_want_healthier want_healthy_want healthier,"['want', 'healthier want', 'healthy', 'want healthier', 'want healthy', 'healthier', 'healthy want', 'want healthier want', 'stay healthy', 'health want']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
46,27,46_substitutes_meat alternatives_alternatives_meat substitutes,"['substitutes', 'meat alternatives', 'alternatives', 'meat substitutes', 'use', 'use meat', 'alternatives dislike', 'plantbased meat', 'meat alternatives matters', 'use meat substitutes']","['I use meat alternatives like tofu and Gardein', 'Quality of meat alternatives matters to me', 'I use meat substitutes at home']"
47,26,47_cook_home_home cook_cook meat,"['cook', 'home', 'home cook', 'cook meat', 'home cook meat', 'meat home', 'cook meat home', 'meat home prepare', 'home prepare', 'prepare']","['I usually cook meat at home', 'I cook meat at home', 'I rarely cook meat at home']"
48,25,48_meat easy_easy_convenient_meat convenient,"['meat easy', 'easy', 'convenient', 'meat convenient', 'meat easy cook', 'prepare', 'easy cook', 'easier', 'cook', 'easy cook meat']","['Meat is easy to cook', 'Meat is easy to cook for everyone', 'Meat is easy to cook']"
49,25,49_friends_friends eat_friends eat meat_meat friends,"['friends', 'friends eat', 'friends eat meat', 'meat friends', 'meat friends eat', 'eat meat friends', 'friends enjoy', 'friends enjoy eating', 'meat regularly friends', 'regularly friends']","['My friends often eat meat', 'All my friends eat meat', 'My friends eat meat']"
