Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
9,81,"meals, include, filling, include meat, meals meat, meat easy, easy, include meat meals, meat filling, filling meat",Meat goes well with foods like pasta or rice,I lack recipes for other meats,I include meat to complete meals,Meat is part of almost every meal locally,Most recipes I know use meat
10,80,"animals, animal, eating animals, care, rights, animal rights, care animal, concerned animal, suffering, animal welfare",I am concerned about animal rights,I have a principle about animal killing,A friend is concerned about animal suffering,I dislike how animals are treated,I am concerned about animal cruelty
11,77,"friends, community, meat friends, friends eat, friends eat meat, gatherings, include, community friends, include meat, meals",Most friends eat a lot of meat,Friends buy fresh meat from local farmers,My friends eat meat,All my friends eat meat,I enjoy shared meals with others
12,70,"weight, want, diet, lose, lose weight, weight want, balanced, want lose, balanced diet, want lose weight",I want to gain weight,I am trying to lose weight,I want to avoid hunger,I want to lose weight,I want to regulate my weight
13,69,"contacts, social contacts, social, meat social contacts, meat social, contacts eat, contacts eat meat, social contacts eat, eating meat social, taste meat social",My social contacts eat meat for nutrition,Social contacts follow the same meat habits,Most social contacts eat meat,Social contacts also eat meat out of habit,Social contacts eat meat out of habit
14,67,"expensive, prices, meat expensive, meat prices, cost, price, expensive meat, high meat, high, high meat prices",The cost of beef is high,I care about the price of meat,Meat for breakfast is expensive,Cost of meat is expensive,I am concerned about meat cost
15,61,"meat regularly eat, eat meat regularly, regularly eat, regularly eat meat, meat regularly, regularly, eat meat, eat, meat eat meat, meat eat",I eat various meats regularly,I eat meat regularly,I eat wild meats,I regularly eat meat,I eat meat
16,60,"grew, grew eating, raised, grew eating meat, raised eating, meat grew, raised eating meat, eating meat, eating, meat grew eating",I grew up eating meat,I switched to eating meat as an adult,I grew up being told to eat meat,I grew up eating meat regularly,Southern cuisine was central when growing up
17,59,"taste, taste meat, like taste meat, like taste, love taste, love, love taste meat, meat like taste, meat love, meat love taste",I like the taste of meat,I love the taste of meat,I like how meat tastes,I love the taste of bacon,I prefer the taste of meat
18,56,"cholesterol, health concerns, concerns, health, concerned cholesterol, issues, anemic, high, high blood pressure, high blood",I have health concerns,I have dental problems,I have stomach issues,I have experienced serious health issues,My child is anemic
19,50,"motivated, motivated health, health, limitations, financial limitations, financial, motivated health concerns, health concerns motivated, concerns motivated, health concerns",I am motivated by health concerns,My family is motivated by health and age,I have health motivations,My partner supports and motivates me,I am motivated by health
20,50,"habit, meat habit, habit eating, habit eating meat, eating meat habit, eating meat, meat feels, feels, eating meat feels, eating",Eating meat is a habit,Eating meat is a habit for me,I eat meat out of habit,Eating meat is a traditional habit for me,Eating meat is a long-standing habit
21,47,"welfare, animal welfare, concerned animal welfare, concerned animal, animal, animal welfare concerned, welfare concerned animal, welfare concerned, concerned, welfare concerns",I am concerned about animal welfare,I worry about animal welfare,I have concerns about animal welfare,I thought briefly about animal welfare,I am aware of animal welfare concerns
22,47,"concerned health, concerned, health concerned, concerned health concerned, health, health concerned health, diabetes, heart, heart disease, disease",I am concerned about my health,I am concerned about cancer risk,I am concerned about health effects,I am concerned about stroke,I am concerned about health
23,45,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, enjoy, meat enjoy, eating meat, eating, meat, enjoy meat",I enjoy eating meat,I enjoy eating meat regularly,I enjoy the fat and gristle in meat,I enjoy eating sushi,I enjoy hunting and eating wild meat
24,45,"pork, avoid pork, avoid, pork avoid, pork avoid eating, avoid eating, stopped, eat pork, beef pork, eating pork",I believe pork is unclean,I do not eat pork,I avoid pork,I never eat pork,I avoid eating pork
25,43,"enjoy taste meat, enjoy taste, meat enjoy taste, taste meat enjoy, taste meat, meat enjoy, taste, enjoy, meat, taste meat people",I enjoy the taste of meat,People I know enjoy the taste of meat,People around me like the taste of meat,I enjoy pleasant meat aromas during cooking,
26,42,"vegetables, eat vegetables, vegetable, vegetables enjoy, beans, vegetable dishes, salads, vegetables eat, veggie, dishes",I think vegetables are more delicious,I eat more vegetables now,I eat a lot of vegetables,I like vegetables,My boyfriend prefers more vegetables
27,41,"believe, believe meat, nutritious, meat healthy, healthy, meat nutritious, essential, provides, meat provides, believe meat nutritious",Meat provides comfort and satisfaction,Travel may require eating more meat,I believe meat is healthy,I believe nutrients can come from non-meat sources,I believe eating meat is healthy
28,41,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, environmental, concerned environment concerned, care environment concerned",I am concerned about sustainability,Social contacts are concerned about environment,Environmental concerns make me sad,I am concerned about the environment,My sons are concerned about environment
29,41,"cook, home, cook meat, kinds meat cook, different kinds, different kinds meat, meat home, kinds, kinds meat, meat cook",I like exploring meatless dishes,I cook for my son,I cook most meals at home,I enjoy eating different kinds of meat,I am the main household cook
30,40,"feel, feel better, better, meat feel, feel energized, energized, eating, eating meat, meat helps, helps",Meat gets tiring when eaten too much,Eating meat makes me feel better,Meat helps me feel full,I feel tired eating less meat,I want to feel full and fueled
31,38,"friends, friends family, friends family eat, family friends, family friends eat, family eat, family eat meat, family, friends eat, friends eat meat",My friends and family like eating meat,Some family and friends eat less meat,Household shares same meat-eating habits,Most family and friends eat meat,My friends and family eat meat regularly
32,38,"tradition, family tradition, meat family tradition, cultural, eating meat family, family, culture, meat cultural, traditions, meat family",Eating meat is family tradition,Meat is a cultural tradition,Eating meat is a family tradition,Meat eating is a tradition in my community,Eating meat is cultural in my family
33,38,"eat meat day, day, meat day, day eat meat, day eat, meat day eat, eat meat, night, days eat meat, eat",I eat meat for dinner most days,I eat meat most days,I started having meat-free nights,I buy meat most nights,I eat meat every day
34,37,"meat daily, eat meat daily, daily, meat daily eat, daily eat, daily eat meat, eat meat day, meat day, eat meat, meat day eat",I eat meat daily,I eat meat almost every day,I eat meat almost daily,I eat a lot of meat daily,I eat some kind of meat daily
35,35,"alternatives, meat alternatives, choices, availability, grassfed, meat substitutes, meat choices, substitutes, choice, organic",I include meat by personal choice,Limited meat availability affects my choices,I have tried plant-based meat alternatives,There are many tasty meat alternatives,Meat substitutes are accepted if taste is similar
36,33,"ethical, ethically, ethically sourced meat, sourced, ethically sourced, sourced meat, farming, ethical concerns, factory farming, ethical meat",I have no moral issues eating meat,I prefer ethically sourced meat,I am concerned about factory farming ethics,I have ethical concerns about meat,I consider ethics when eating meat
37,32,"environmental, environmental impact, impact, concerned environmental, concerned environmental impact, environmental impact concerned, impact concerned, impact concerned environmental, concerned, environmental impact want",I am concerned about environmental impact,I am curious about environmental impact,I want to reduce environmental impact,I want a smaller environmental footprint,I am concerned about environmental impacts
38,30,"environmental, impact, environmental impact, impact meat, environmental impact meat, environmental concerns, consider environmental, aware, cattle, sustainability",Environmental concerns about beef production,I am concerned about sustainability of meat,Environmental concerns about eating meat,I am aware of environmental issues from meat,I read news about food sustainability
39,29,"plantbased, plantbased meals, eat plantbased, plantbased foods, foods, try plantbased, eat plantbased foods, include plantbased, meals, include plantbased meals",I believe plant-based is healthier,I find plant-based meals easy and light,I feel healthier after plant-based meals,I eat a purely plant-based diet,Social contacts prefer plant-based meals
40,28,"want, healthier want, healthy, want healthier, want healthy, healthier, healthy want, want healthier want, stay healthy, want stay healthy",I want to stay healthy,I want to be healthier,I want a healthier future for myself,I want better health,I want healthy hair
41,28,"love, love eating meat, love eating, like, meat love, like eating meat, meat love eating, like eating, love eat meat, meat favorite",I like eating meat,We are meat lovers,I like to eat meat,Meat is my favorite food,I love to eat meat
42,28,"people, people eat, people eat meat, meat people, meat people eat, eat meat people, regularly people, meat regularly people, eat meat, meat regularly",People I live with eat meat,People around me eat a lot of meat,Most people around me are omnivores,People close to me eat meat occasionally,People I spend time with eat meat
43,27,"eat beef, steak, beef, rarely eat, beef eat, rarely, eat steak, occasionally, beef occasionally, food bacon",I support eating what feels right for you,I have not eaten meat in 15 years,I avoid fast food bacon,I got food poisoning from fast food bacon,I always have a freezer full of beef
44,25,"crave, meat crave, crave meat, meat crave meat, crave crave, crave steak, eat meat crave, crave meat eat, cravings, craving",I eat meat when craving it,Taste motivates me to eat meat,I eat meat when I crave it,I crave steak and chicken,I feel addicted to meat taste
