Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
11,68,"eat meat day, meat day, day, meat day eat, day eat, day eat meat, meat daily, eat meat daily, daily, meat daily eat",I eat meat almost every day,I eat some kind of meat daily,I eat meat daily,I eat meat almost daily,I eat a lot of meat daily
12,68,"reducing, reducing meat, consumption, considered, meat consumption, reduced, reduce, reduce meat, considered reducing, reducing meat consumption",Vegetarian coworker encourages meat reduction,I try to reduce meat consumption,I am reducing meat consumption,I am open to reducing meat consumption,People I know reduce meat for health reasons
13,67,"vegetarian, vegetarian meals, vegan, meals, options, vegetarian options, friends, eat vegetarian, vegetarianism, vegetarians",I sometimes have vegetarian meals,Good vegetarian options are limited in some countries,Some days I eat vegetarian meals,I missed variety in vegetarian menus,I sometimes try vegan or vegetarian meals
14,62,"eat meat regularly, meat regularly eat, regularly eat, meat regularly, regularly, regularly eat meat, eat meat, meat eat meat, eat, meat eat",I eat various meats regularly,I eat meat regularly,I eat wild meats,I eat common meat regularly,I regularly eat meat
15,62,"vegetarian, vegan, years, vegetarian vegan, vegetarians, vegetarian vegetarian, vegan vegetarian, son, parents, currently vegetarian",I have tried vegetarian diets,I would like to be vegetarian,I know vegetarians or vegans,I have been vegetarian for 13 years,I lost weight as a vegetarian
16,56,"eat meat meals, meat meal eat, meal eat, meat meals eat, meal eat meat, meat meal, meals eat, eat meat meal, meals eat meat, meat meals",I eat meat at most meals,I eat meat at every meal,I eat meat for lunch and dinner,I eat meat mainly at dinner,I eat one large meal daily
17,54,"convenience, mom, meat convenience, food, choose, meals, believe, convenience influences, convenience motivates, believe meat better",We choose meals that sound good,Meat helps me gain weight,I choose food that fits my budget,I choose food that is easy to prepare,Convenience influences my meal choices
18,50,"enjoy eating meat, enjoy eating, meat enjoy eating, enjoy, eating meat enjoy, meat enjoy, eating meat, flavor, eating, flavor meat enjoy",I enjoy eating meat,I enjoy meat,I enjoy eating meat regularly,I enjoy the fat and gristle in meat,I enjoy hunting and eating wild meat
19,50,"people, meat people, people eat, know, people eat meat, eat meat people, meat people eat, people know, people know eat, know eat",People I live with eat meat,Most people around me eat meat,People around me eat meat,People around me eat meat regularly,People around me like the taste of meat
20,49,"friends, friends eat, friends eat meat, meat friends, eat meat friends, regularly friends, family friends eat, family friends, friends family, meat regularly friends",Most friends eat a lot of meat,My friends eat similar meats,All my friends eat meat,All my friends eat meat frequently,My friends eat meat for convenience
21,47,"protein, protein meat, source, source protein, high protein, meat good, protein source, meat high protein, source protein meat, high",I think meat is a complete protein,I seek complete protein from meat,Meat is a good source of protein,Meat is an efficient protein source,I believe meat is healthy and high protein
22,46,"concerned health, concerned, concerned health concerned, health concerned, health concerned health, health, diabetes, heart, heart disease, disease",I am concerned about my health,I am concerned about health impacts,I am concerned about health effects,I am concerned about health,I am concerned about cancer risk
23,45,"environmental, impact, environmental impact, concerned environmental, impact concerned, concerned environmental impact, environmental impact concerned, concerned, climate, climate change",I am concerned about environmental impact,I am curious about environmental impact,I am concerned about food processing and pollution,I am concerned about environmental impacts,I hear about environmental impact in the news
24,44,"habit, meat habit, habit eating, habit eating meat, eating meat habit, meat feels, feels, eating meat feels, eating meat, meat habit eating",Meat-eating is the norm around me,Eating meat is a long-standing habit,Eating meat is a habit for me,Eating meat is mostly out of habit,Living among meat-eating loved ones feels isolating
25,43,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, environmental, care environment concerned, concerned environment concerned",Sister-in-law wants to help the environment,Social contacts are motivated by environmental concerns,I am concerned about the environment,My sons are concerned about environment,Environmental concerns make me sad
26,43,"processed, processed meats, avoid processed, meats, avoid, meats avoid, avoid processed meats, processed meats avoid, processed meat, grassfed",I avoid processed meats,I am concerned about fake meat products,I really like processed meats,I think processed meats are more harmful,I avoid processed meat products
27,42,"pork, avoid pork, avoid, pork avoid, eat pork, avoid eating, pork avoid eating, beef pork, pork avoid pork, eating pork",I believe pork is unclean,I sometimes avoid pork,I avoid pork,I avoid eating swine,Some family do not eat pork
28,42,"feel, energy, energized, feel like, feel energized, gives, meat gives, meat helps, helps, feel better",My son feels unwell without meat,Meat helps me stay full,My mood influences what meat I eat,My mood affects my meat eating,I feel unwell without eating meat
29,41,"enjoy taste meat, meat enjoy taste, enjoy taste, taste meat enjoy, meat enjoy, taste meat, taste, enjoy, meat, know enjoy taste",I enjoy the taste of meat,People I know enjoy the taste of meat,,,
30,41,"beef, eat beef, beef eat, lean, beef eat beef, eat lean, week eat beef, avoid beef, avoid beef eat, lean beef",Doctor recommended I eat lean beef,I eat beef three to four times weekly,I eat beef every day,I eat beef maybe once a month,I eat beef four times a week
31,40,"concerned animal welfare, welfare, animal welfare, concerned animal, welfare concerned animal, animal welfare concerned, welfare concerned, animal, concerned, farms concerned animal",I am concerned about animal welfare,I worry about animal welfare,My family is concerned about animal welfare,I am aware of animal welfare concerns,I have concerns about animal welfare
32,39,"avoid fatty, avoid, fatty, greasy, meat home, home, meat avoid, meat avoid fatty, fatty meat, avoid fatty meat",I avoid fatty meat portions,I avoid high animal fat options,I avoid greasy meats,I often do not eat any meat,I avoid fatty meats
33,39,"health, health concerns, concerns, meat health, meat concerned, health concerns meat, unhealthy, health risks, risks, concerns meat",I am concerned about meat healthiness,I believe seafood is risky due to toxins,I have health concerns about meat,I sometimes think about health risks of meat,I am aware of health problems from meat
34,39,"motivated, motivated health, financial limitations, limitations, motivated health concerns, financial, health concerns motivated, concerns motivated, health, money",I am motivated by health concerns,I am motivated by health reasons,Price is my main motivation,I am motivated by feeling satisfied,Health is my main motivator
35,38,"diet, balanced, balanced diet, diet want, variety, want, eat healthier, want balanced, healthier, balanced diet want",I try to have some balance,I want to eat healthier,"We focus on a varied, balanced diet",I want to eat healthier meals,I am open to a balanced diet
36,38,"tradition, family tradition, meat family tradition, cultural, eating meat family, family, culture, traditions, meat cultural, meat family",Eating meat is family tradition,Meat is a cultural tradition,Meat eating is a tradition in my community,Exposure to different cultures might increase meat eating,Eating meat is cultural in my family
37,38,"crave, steak, crave meat, meat crave, eat steak, meat pregnancy, pregnancy, crave meat eat, eat meat crave, crave steak",I eat meat when craving it,I crave the taste of meat,I crave meat,I eat meat when I crave it,I crave steak and chicken
38,38,"grew, grew eating, grew eating meat, meat grew, meat grew eating, eating meat, eating, eating meat grew, childhood, growing",I grew up eating meat-centered meals,I grew up eating meat,I grew up in a meat-eating family,I learned meat-eating from childhood,Meat was in every meal growing up
39,37,"vegetables, eat vegetables, vegetable, fruits, vegetable dishes, salads, fruits vegetables, vegetables enjoy, dishes, vegetables eat",One friend eats more fruits and vegetables,I dislike vegetables,I include vegetables for health,I eat a lot of vegetables,I like vegetables
40,37,"substitutes, alternatives, meat alternatives, meat substitutes, new, new meats, trying new, trying new meats, open, use",I prefer real meat over substitutes,I like to try new meats,There are many tasty meat alternatives,I am open to trying new meats,I seek high quality meat
41,35,"limit meat, limit, try limit, try limit meat, try, limit meat eat, documentaries, religious, influence, eat try limit",I try to limit my meat consumption,I select meat for health benefits,I try to choose healthier meats,I choose meat for quality and health,I am health conscious about meat choice
42,33,"ethical, farming, ethically, sourced, sourced meat, ethically sourced, ethically sourced meat, factory farming, ethical concerns, ethics",Limited access to ethical meat sources,I believe factory farming is cruel,I have ethical concerns about meat production,I prefer ethically sourced meat,I dislike unethical farming
43,32,"environmental, impact, environmental impact, impact meat, environmental impact meat, environmental concerns, consider environmental, cattle, aware, sustainability",Environmental concerns about beef production,I am concerned about sustainability of meat,Environmental concerns about eating meat,I am aware of environmental issues from meat,I am aware of beef’s carbon footprint
44,30,"love, love eating, love eating meat, meat love eating, meat love, like, favorite, meat like, like eating meat, like eating",I like eating meat,My favorite meal is filet Mignon,I like to eat meat,Meat is my favorite food,I love to eat meat
45,30,"weight, weight want, lose, lose weight, lose weight want, want lose, want, want lose weight, trying lose, trying lose weight",I want to avoid weight gain,I want to lose weight,I want to lose or maintain weight,I want to maintain a healthy weight,I want to gain weight
46,30,"incomplete, incomplete meat, meals, meals feel, feel, feel incomplete, feel meal, feel meal incomplete, meal incomplete meat, skip",I eat 'cheat meals' when unprepared,Meals feel incomplete without meat,Sometimes I eat meals without meat,Meals without meat feel incomplete,I sometimes skip meat for meals
47,30,"want, want healthier, healthy, healthier want, want healthy, healthier, healthy want, want stay healthy, stay healthy, want healthier want",I want to stay healthy,I want to be as healthy as possible,I want to improve my health,I want a healthier future for myself,I want to be healthier
48,29,"plantbased, plantbased meals, plantbased foods, eat plantbased, foods, eat plantbased foods, try plantbased, include plantbased, meals, include plantbased meals",I believe plant-based is healthier,I want to try more plant-based recipes,I try plant-based products,I feel healthier after plant-based meals,I eat a purely plant-based diet
49,29,"moderation, try eat meat, meat moderation, try eat, wife, eat meat moderation, try, eat meat, reduces meat, reduces",I eat less meat in general,I eat meat daily with moderation,I eat meat in moderation,I try to eat less meat,I eat things in moderation
50,28,"cook, home, home cook, cook meat, meat home, cook meat home, home cook meat, home prepare, meat home prepare, prepare",I cook for my son,I focus on what's available at home,I prepare meat for my husband and son,Cooking less due to physical disability,I cook meat by baking or grilling
51,26,"meat protein, eat meat protein, protein eat, protein, protein eat meat, meat protein eat, eat meat, choose meat, performance eat meat, protein value meat",Meat is my go-to protein,I eat meat for protein,I eat meat for extra protein,I can eat vegetables for protein,I eat meat for protein and athletic performance
52,25,"believe meat, believe, nutritious, meat healthy, meat nutritious, healthy, nutritious believe, nutritious believe meat, meat nutritious believe, believe meat nutritious",I believe meat is necessary for health,I believe meat is nutritious,I realize meat is not always healthy,I believe beef is nutritious,Meat fits my active lifestyle
