Topic,Count,Name,Representation,Representative_Docs
17,54,17_convenience_mom_meat convenience_food,"['convenience', 'mom', 'meat convenience', 'food', 'choose', 'meals', 'believe', 'convenience influences', 'convenience motivates', 'believe meat better']","['Convenience motivates my food choices', 'I eat less meat for convenience', 'I eat meat for convenience']"
18,50,18_enjoy eating meat_enjoy eating_meat enjoy eating_enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'enjoy', 'eating meat enjoy', 'meat enjoy', 'eating meat', 'flavor', 'eating', 'flavor meat enjoy']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
19,50,19_people_meat people_people eat_know,"['people', 'meat people', 'people eat', 'know', 'people eat meat', 'eat meat people', 'meat people eat', 'people know', 'people know eat', 'know eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
20,49,20_friends_friends eat_friends eat meat_meat friends,"['friends', 'friends eat', 'friends eat meat', 'meat friends', 'eat meat friends', 'regularly friends', 'family friends eat', 'family friends', 'friends family', 'meat regularly friends']","['Family and friends eat meat regularly', 'Family and friends eat meat regularly', 'Family and friends eat meat regularly']"
21,47,21_protein_protein meat_source_source protein,"['protein', 'protein meat', 'source', 'source protein', 'high protein', 'meat good', 'protein source', 'meat high protein', 'source protein meat', 'high']","['Meat is a good source of protein', 'I get protein from meat', 'I get most of my protein from meat']"
22,46,22_concerned health_concerned_concerned health concerned_health concerned,"['concerned health', 'concerned', 'concerned health concerned', 'health concerned', 'health concerned health', 'health', 'diabetes', 'heart', 'heart disease', 'disease']","['I am concerned about health', 'I am concerned about health', 'I am concerned about health']"
23,45,23_environmental_impact_environmental impact_concerned environmental,"['environmental', 'impact', 'environmental impact', 'concerned environmental', 'impact concerned', 'concerned environmental impact', 'environmental impact concerned', 'concerned', 'climate', 'climate change']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
24,44,24_habit_meat habit_habit eating_habit eating meat,"['habit', 'meat habit', 'habit eating', 'habit eating meat', 'eating meat habit', 'meat feels', 'feels', 'eating meat feels', 'eating meat', 'meat habit eating']","['Eating meat is a habit for me', 'Eating meat is a habit for me', 'Eating meat is a habit']"
25,43,25_environment_concerned environment_environment concerned_environment concerned environment,"['environment', 'concerned environment', 'environment concerned', 'environment concerned environment', 'care', 'care environment', 'concerned', 'environmental', 'care environment concerned', 'concerned environment concerned']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
26,43,26_processed_processed meats_avoid processed_meats,"['processed', 'processed meats', 'avoid processed', 'meats', 'avoid', 'meats avoid', 'avoid processed meats', 'processed meats avoid', 'processed meat', 'grassfed']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
27,42,27_pork_avoid pork_avoid_pork avoid,"['pork', 'avoid pork', 'avoid', 'pork avoid', 'eat pork', 'avoid eating', 'pork avoid eating', 'beef pork', 'pork avoid pork', 'eating pork']","['I sometimes avoid pork', 'I avoid pork', 'I avoid pork']"
28,42,28_feel_energy_energized_feel like,"['feel', 'energy', 'energized', 'feel like', 'feel energized', 'gives', 'meat gives', 'meat helps', 'helps', 'feel better']","['Meat helps me feel full', 'Eating meat makes me feel better', 'Meat helps me feel energized and healthy']"
29,41,29_enjoy taste meat_meat enjoy taste_enjoy taste_taste meat enjoy,"['enjoy taste meat', 'meat enjoy taste', 'enjoy taste', 'taste meat enjoy', 'meat enjoy', 'taste meat', 'taste', 'enjoy', 'meat', 'know enjoy taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
30,41,30_beef_eat beef_beef eat_lean,"['beef', 'eat beef', 'beef eat', 'lean', 'beef eat beef', 'eat lean', 'week eat beef', 'avoid beef', 'avoid beef eat', 'lean beef']","['I eat beef three to four times weekly', 'I eat beef four or five times weekly', 'I eat beef sometimes']"
31,40,31_concerned animal welfare_welfare_animal welfare_concerned animal,"['concerned animal welfare', 'welfare', 'animal welfare', 'concerned animal', 'welfare concerned animal', 'animal welfare concerned', 'welfare concerned', 'animal', 'concerned', 'farms concerned animal']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
32,39,32_avoid fatty_avoid_fatty_greasy,"['avoid fatty', 'avoid', 'fatty', 'greasy', 'meat home', 'home', 'meat avoid', 'meat avoid fatty', 'fatty meat', 'avoid fatty meat']","['I avoid fatty and fried meats', 'I avoid fatty meat portions', 'I avoid fatty meat at home']"
33,39,33_health_health concerns_concerns_meat health,"['health', 'health concerns', 'concerns', 'meat health', 'meat concerned', 'health concerns meat', 'unhealthy', 'health risks', 'risks', 'concerns meat']","['I have no health concerns about meat', 'I have health concerns about meat', 'I have health concerns about meat']"
34,39,34_motivated_motivated health_financial limitations_limitations,"['motivated', 'motivated health', 'financial limitations', 'limitations', 'motivated health concerns', 'financial', 'health concerns motivated', 'concerns motivated', 'health', 'money']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
35,38,35_diet_balanced_balanced diet_diet want,"['diet', 'balanced', 'balanced diet', 'diet want', 'variety', 'want', 'eat healthier', 'want balanced', 'healthier', 'balanced diet want']","['I want a more balanced diet', 'I want a balanced diet', 'I want a balanced diet']"
36,38,36_tradition_family tradition_meat family tradition_cultural,"['tradition', 'family tradition', 'meat family tradition', 'cultural', 'eating meat family', 'family', 'culture', 'traditions', 'meat cultural', 'meat family']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is family tradition']"
37,38,37_crave_steak_crave meat_meat crave,"['crave', 'steak', 'crave meat', 'meat crave', 'eat steak', 'meat pregnancy', 'pregnancy', 'crave meat eat', 'eat meat crave', 'crave steak']","['I crave meat sometimes', 'I crave meat', 'I crave meat sometimes']"
38,38,38_grew_grew eating_grew eating meat_meat grew,"['grew', 'grew eating', 'grew eating meat', 'meat grew', 'meat grew eating', 'eating meat', 'eating', 'eating meat grew', 'childhood', 'growing']","['I grew up eating meat', 'I grew up eating meat', 'We grew up eating meat']"
39,37,39_vegetables_eat vegetables_vegetable_fruits,"['vegetables', 'eat vegetables', 'vegetable', 'fruits', 'vegetable dishes', 'salads', 'fruits vegetables', 'vegetables enjoy', 'dishes', 'vegetables eat']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
40,37,40_substitutes_alternatives_meat alternatives_meat substitutes,"['substitutes', 'alternatives', 'meat alternatives', 'meat substitutes', 'new', 'new meats', 'trying new', 'trying new meats', 'open', 'use']","['I am interested in trying new meats', 'I am open to trying new meats', 'I am open to trying new meats']"
41,35,41_limit meat_limit_try limit_try limit meat,"['limit meat', 'limit', 'try limit', 'try limit meat', 'try', 'limit meat eat', 'documentaries', 'religious', 'influence', 'eat try limit']","['I try to limit my meat consumption', 'I try to limit meat', 'I try to limit meat consumption']"
42,33,42_ethical_farming_ethically_sourced,"['ethical', 'farming', 'ethically', 'sourced', 'sourced meat', 'ethically sourced', 'ethically sourced meat', 'factory farming', 'ethical concerns', 'ethics']","['I seek ethically sourced meat', 'I prefer ethically sourced meat', 'Ethically-sourced meat is often too expensive']"
43,32,43_environmental_impact_environmental impact_impact meat,"['environmental', 'impact', 'environmental impact', 'impact meat', 'environmental impact meat', 'environmental concerns', 'consider environmental', 'cattle', 'aware', 'sustainability']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
44,30,44_love_love eating_love eating meat_meat love eating,"['love', 'love eating', 'love eating meat', 'meat love eating', 'meat love', 'like', 'favorite', 'meat like', 'like eating meat', 'like eating']","['I love eating meat', 'I love eating meat', 'I love eating meat']"
45,30,45_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want lose', 'want', 'want lose weight', 'trying lose', 'trying lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
46,30,46_incomplete_incomplete meat_meals_meals feel,"['incomplete', 'incomplete meat', 'meals', 'meals feel', 'feel', 'feel incomplete', 'feel meal', 'feel meal incomplete', 'meal incomplete meat', 'skip']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
47,30,47_want_want healthier_healthy_healthier want,"['want', 'want healthier', 'healthy', 'healthier want', 'want healthy', 'healthier', 'healthy want', 'want stay healthy', 'stay healthy', 'want healthier want']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
48,29,48_plantbased_plantbased meals_plantbased foods_eat plantbased,"['plantbased', 'plantbased meals', 'plantbased foods', 'eat plantbased', 'foods', 'eat plantbased foods', 'try plantbased', 'include plantbased', 'meals', 'include plantbased meals']","['I eat more plant-based foods', 'I want to eat more plant-based foods', 'My family now eats more plant-based foods']"
49,29,49_moderation_try eat meat_meat moderation_try eat,"['moderation', 'try eat meat', 'meat moderation', 'try eat', 'wife', 'eat meat moderation', 'try', 'eat meat', 'reduces meat', 'reduces']","['I eat meat in moderation', 'I try to eat meat in moderation', 'I try to eat meat in moderation']"
50,28,50_cook_home_home cook_cook meat,"['cook', 'home', 'home cook', 'cook meat', 'meat home', 'cook meat home', 'home cook meat', 'home prepare', 'meat home prepare', 'prepare']","['I usually cook meat at home', 'I rarely cook meat at home', 'I cook meat at home']"
51,26,51_meat protein_eat meat protein_protein eat_protein,"['meat protein', 'eat meat protein', 'protein eat', 'protein', 'protein eat meat', 'meat protein eat', 'eat meat', 'choose meat', 'performance eat meat', 'protein value meat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
52,25,52_believe meat_believe_nutritious_meat healthy,"['believe meat', 'believe', 'nutritious', 'meat healthy', 'meat nutritious', 'healthy', 'nutritious believe', 'nutritious believe meat', 'meat nutritious believe', 'believe meat nutritious']","['I believe meat is nutritious', 'I believe meat is nutritious', 'I believe meat is nutritious']"
