Topic,Count,Name,Representation,Representative_Docs
9,102,9_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'iron', 'eat meat protein', 'protein eat', 'protein eat meat', 'meat', 'source protein']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat to get protein']"
10,93,10_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'need protein', 'protein diet', 'high protein']","['I want to get enough protein', 'I want more protein', 'I want to get enough protein']"
11,90,11_times_week eat_week_meat times,"['times', 'week eat', 'week', 'meat times', 'eat meat times', 'week eat meat', 'weekly', 'eat', 'weekly eat', 'times week eat']","['I eat meat 2-4 times a week', 'I eat meat four or five times a week', 'I eat meat a few times a week']"
12,88,12_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
13,86,13_tradition_community_family_family tradition,"['tradition', 'community', 'family', 'family tradition', 'eating', 'cultural', 'meat family tradition', 'eating meat family', 'meat', 'gatherings']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
14,82,14_friends_friends eat_friends eat meat_family,"['friends', 'friends eat', 'friends eat meat', 'family', 'meat friends', 'friends family', 'family friends', 'eat meat friends', 'friends family eat', 'eat meat']","['Family and friends eat meat regularly', 'Family and friends eat meat regularly', 'My family and friends eat meat regularly']"
15,80,15_want_weight_weight want_lose,"['want', 'weight', 'weight want', 'lose', 'lose weight', 'healthy', 'lose weight want', 'want lose', 'want healthy', 'want healthier']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
16,80,16_eat meat regularly_meat regularly_regularly_eat meat,"['eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'meat regularly eat', 'regularly eat', 'eat', 'regularly eat meat', 'meat eat meat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
17,78,17_crave_like_crave meat_meat crave,"['crave', 'like', 'crave meat', 'meat crave', 'meat', 'eating', 'eat', 'available', 'meat available', 'like eating']","['I crave meat sometimes', 'I crave meat sometimes', 'I crave meat']"
18,75,18_day eat_day_day eat meat_meat day eat,"['day eat', 'day', 'day eat meat', 'meat day eat', 'meat day', 'eat meat day', 'daily eat', 'daily', 'daily eat meat', 'eat meat']","['I eat meat every day', 'I eat meat almost every day', 'I eat meat every day']"
19,67,19_feel_meat tastes_tastes_incomplete,"['feel', 'meat tastes', 'tastes', 'incomplete', 'incomplete meat', 'filling', 'meat', 'incomplete meat meat', 'meat tastes good', 'tastes good']","['Meals feel incomplete without meat', 'Meals feel incomplete without meat', 'Meals feel incomplete without meat']"
20,63,20_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'eating', 'eating meat', 'meat grew', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
21,62,21_meat meals_eat meat meals_meals eat meat_meal eat,"['meat meals', 'eat meat meals', 'meals eat meat', 'meal eat', 'meal eat meat', 'meat meal eat', 'meals eat', 'meat meals eat', 'eat meat', 'meat meal']","['I eat meat with most meals', 'I eat meat at most meals', 'I eat meat at most meals']"
22,56,22_plantbased_vegetables_plantbased meals_eat plantbased,"['plantbased', 'vegetables', 'plantbased meals', 'eat plantbased', 'eat vegetables', 'meals', 'vegetables eat', 'plantbased foods', 'include plantbased', 'include']","['I enjoy few vegetables', 'I try to eat more vegetables', 'I eat more vegetables now']"
23,55,23_diet_balanced_balanced diet_want,"['diet', 'balanced', 'balanced diet', 'want', 'variety', 'mindful', 'eat healthier', 'healthier', 'want balanced', 'food']","['I want a more balanced diet', 'I want a balanced diet', 'I want a balanced diet']"
24,52,24_enjoy taste meat_enjoy taste_meat enjoy_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy', 'taste meat enjoy', 'meat enjoy taste', 'enjoy', 'taste meat', 'taste', 'meat enjoy flavor', 'meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
