Topic,Count,Name,Representation,Representative_Docs
18,65,18_husband_wife_partner_boyfriend,"['husband', 'wife', 'partner', 'boyfriend', 'prefers', 'meat wife', 'eats', 'meat partner', 'wife eats', 'meat husband']","['My husband prefers red meat', 'My husband prefers eating meat', 'My wife eats the same as I do']"
19,60,19_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'meat grew', 'raised eating meat', 'eating meat', 'eating', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
20,58,20_crave_meat crave_crave meat_like,"['crave', 'meat crave', 'crave meat', 'like', 'meat crave meat', 'like eating', 'eat meat available', 'cravings', 'feel like', 'like eat meat']","['I crave meat', 'I crave meat sometimes', 'I crave meat sometimes']"
21,58,21_want_motivated_motivated health_health,"['want', 'motivated', 'motivated health', 'health', 'healthy', 'want healthier', 'motivated health concerns', 'want healthy', 'healthier', 'want stay']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
22,56,22_diet_balanced_balanced diet_want,"['diet', 'balanced', 'balanced diet', 'want', 'variety', 'eat healthier', 'mindful', 'want balanced', 'healthier', 'diet want']","['I want a more balanced diet', 'I want a balanced diet', 'I want a balanced diet']"
23,54,23_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'enjoy', 'taste meat', 'taste', 'meat enjoy flavor', 'enjoy flavor']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
24,50,24_enjoy eating meat_enjoy eating_meat enjoy eating_eating meat enjoy,"['enjoy eating meat', 'enjoy eating', 'meat enjoy eating', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat love eating', 'love eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
25,48,25_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'social contacts eat', 'contacts eat meat', 'eating meat social', 'social contacts value']","['Social contacts eat meat regularly', 'My social contacts eat meat regularly', 'Most social contacts eat meat']"
26,48,26_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'know eat', 'people know eat', 'meat people eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
27,43,27_filling_energy meat_filling meat_helps,"['filling', 'energy meat', 'filling meat', 'helps', 'meat helps', 'energy', 'meat makes', 'satisfying', 'meat makes meals', 'makes meals']","['Eating meat gives me energy', 'Meat makes meals more filling', 'Meat helps me feel energized and healthy']"
28,39,28_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'want', 'lose weight want', 'want lose', 'want lose weight', 'weight lost', 'trying lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
29,39,29_day eat_day_day eat meat_daily eat,"['day eat', 'day', 'day eat meat', 'daily eat', 'daily', 'daily eat meat', 'meat day eat', 'meat day', 'eat meat day', 'eat meat']","['I eat meat almost every day', 'I eat meat at least once a day', 'I eat meat almost every day']"
30,38,30_believe meat_believe_meat healthy_healthy,"['believe meat', 'believe', 'meat healthy', 'healthy', 'nutritious', 'essential', 'meat nutritious', 'nutritious believe', 'nutritious believe meat', 'nutrients']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
31,37,31_day eat_day_eat meat day_day eat meat,"['day eat', 'day', 'eat meat day', 'day eat meat', 'meat day', 'meat day eat', 'eat meat daily', 'meat daily', 'meat daily eat', 'daily eat']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
32,32,32_alternatives_meat alternatives_substitutes_meat substitutes,"['alternatives', 'meat alternatives', 'substitutes', 'meat substitutes', 'new meats', 'new', 'trying new meats', 'trying new', 'substitute', 'trying']","['I am interested in trying new meats', 'I am open to trying new meats', 'I am open to trying new meats']"
33,31,33_environmental_impact_environmental impact_environmental concerns,"['environmental', 'impact', 'environmental impact', 'environmental concerns', 'impact meat', 'environmental impact meat', 'consider environmental', 'aware', 'cattle', 'production']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
34,29,34_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'taste meat prefer', 'think meat delicious']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
35,28,35_grassfed_ethically_ethically sourced_sourced meat,"['grassfed', 'ethically', 'ethically sourced', 'sourced meat', 'sourced', 'ethically sourced meat', 'buy', 'grassfed meat', 'organic', 'sourcing']","['I prefer ethically sourced meat', 'I seek ethically sourced meat', 'I try to buy ethically sourced meat']"
36,28,36_habit_meat habit_habit eating meat_habit eating,"['habit', 'meat habit', 'habit eating meat', 'habit eating', 'eating meat habit', 'meat habit eating', 'eating meat', 'eating', 'eat meat habit', 'meateating']","['Eating meat is a habit for me', 'Eating meat is a habit for me', 'Eating meat is a habit for me']"
37,28,37_meat feels_natural_eating animals_eating,"['meat feels', 'natural', 'eating animals', 'eating', 'eating meat feels', 'feels', 'eating meat', 'animals', 'normal', 'meat feels natural']","['Eating meat feels natural to me', 'Eating meat feels more natural to me', 'Eating meat feels natural to me']"
38,28,38_meat easy_convenient_easy_meat convenient,"['meat easy', 'convenient', 'easy', 'meat convenient', 'meat easy cook', 'convenient meat', 'easy cook meat', 'prepare', 'easy cook', 'easier']","['Meat is easy to cook', 'Meat is easy to cook', 'Meat is easy to cook for everyone']"
39,25,39_pork_avoid pork_avoid_pork avoid,"['pork', 'avoid pork', 'avoid', 'pork avoid', 'eat pork', 'eating pork', 'avoid eating pork', 'pork family', 'pork avoid pork', 'pork health reasons']","['I avoid pork', 'I avoid pork', 'I sometimes avoid pork']"
