Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
15,72,"chicken, prefer, prefer chicken, fish, eat chicken regularly, chicken regularly, chicken fish, eating chicken, eat chicken, turkey",I enjoy taste of chicken,"I prefer chicken, beef, and bacon",I eat chicken regularly,Chicken is familiar in my meals,I prefer chicken over beef
16,65,"concerned animal, animal, concerned animal welfare, welfare, animal welfare, animal welfare concerned, welfare concerned, welfare concerned animal, concerned, farming",I am concerned about animal welfare,I am aware of animal welfare concerns,I have concerns about animal welfare,I am skeptical about animal treatment,Concern for animal welfare
17,62,"want, weight want, weight, lose, lose weight, healthy, lose weight want, want healthier, healthier, want lose",I want to stay healthy,I want to feel healthier,I desire to be healthier,I want a healthier lifestyle,I want to live longer
18,62,"crave, home, crave meat, cook, meat crave, meat available, steak, eat meat available, meat crave meat, cook meat",I eat meat when craving it,I feel addicted to meat taste,I crave chicken sometimes,I crave the taste of meat,I want to eat meat again
19,54,"meat easy, easy, convenient, meat convenient, easier, meals, meals meat, meat easy cook, makes meals, meat makes meals",Meat tastes great with meals,Meat is easy to cook,Meat is satisfying and filling,Eating meat is easier than vegetarian meals,Meat makes meals tastier
20,49,"animal, animals, welfare, animal welfare, care, care animal, care animal welfare, suffering, suffering care, respect",I care about animals,I have empathy for animals,I believe animals should have ethical lives,I want animals to have decent lives,My family values animal welfare
21,49,"enjoy eating, enjoy eating meat, meat enjoy eating, eating meat enjoy, enjoy, meat enjoy, eating meat, eating, eating meat like, meat like eating",I enjoy eating meat,I like eating meat,I get satisfaction from eating meat,I enjoy eating steak,I enjoy eating sushi
22,47,"protein, meat protein, eat meat protein, protein eat meat, protein eat, protein meat, source, protein source, meat protein eat, meat protein meat",I eat more protein that is non-meat,I eat meat for protein,I eat meat to get protein,Meat is my main source of protein,I get protein from meat
23,45,"eat meat regularly, regularly, meat regularly, regularly eat, meat regularly eat, regularly eat meat, eat meat, routine, eat, routine eat",I enjoy eating meat regularly,I eat meat regularly,I eat meat often,I eat common meat regularly,I eat meat regularly at home
24,45,"feel, incomplete, incomplete meat, meat feel, documentaries, eating, meal incomplete, feel incomplete, feel meal, feel meal incomplete",My son feels unwell without meat,Meals without meat feel incomplete,I feel sick without protein,I feel less full without eating meat,I feel self conscious eating beef with my roommate
25,41,"friends, friends eat, friends eat meat, meat friends, meals friends, friends enjoy, vegetarian, vegetarians, vegan friends, friends enjoy eating",My friends eat meat regularly,My friends enjoy the flavor of meat,My friends eat meat for convenience,I am influenced by friends eating vegetarian meals,I have vegetarian friends
26,41,"day eat, meat day eat, day eat meat, day, eat meat day, meat day, daily eat, meat daily eat, daily, meat daily",I eat meat every day,I eat meat daily,I eat some kind of meat daily,I eat meat every single day,I try to eat meat every day
27,41,"habit, meat habit, eating meat habit, habit eating, habit eating meat, eating meat, eating, meateating, meat habit eating, meat eating",Eating meat helps me avoid snacking,Eating meat is a traditional habit for me,I eat meat out of habit,I eat meat without much thought,I am mindful of meat consumption
28,36,"buy, buy meat, sale, meat sale, cheap, buy meat sale, meat affordable, try buy, affordable, freerange",I try to buy organic meat,I look for reduced price fresh meat,I vary meat based on what is on sale,I can afford to buy meat,I choose meat that is inexpensive
29,35,"friends, avoid meat, reasons, reasons friends, avoid, meat health, contacts avoid, friends avoid, social contacts avoid, avoid meat health",Vegetarian coworker encourages meat reduction,Friends avoid meat for animal welfare reasons,Some social contacts avoid meat for health reasons,Health concerns reduce meat for some friends,Friends encourage reducing red meat intake
30,35,"mom, son, daughter, vegetarian, sister, vegetarian daughter, eats, mother, vegan, sister vegetarian",My son eats the meals I prepare,My nephew is vegan,My daughter is vegan,My son is vegan,My mother prepares chicken for me at gatherings
31,35,"believe meat, believe, nutritious, nutritious believe, necessary, health believe meat, health believe, essential, meat healthy, nutritious believe meat",I believe meat is necessary for health,I believe meat is healthy,I believe beef is nutritious,I believe meat provides essential vitamins,I think meat is good for health
32,33,"tradition, eating meat family, family tradition, family, meat family tradition, meat family, eating meat, tradition eating meat, tradition eating, eating",Eating meat is family tradition,Eating meat is a family tradition,Meat is part of family traditions,Traditional family values include eating grilled meat,Holiday traditions involve ham or turkey
33,33,"plantbased, plantbased meals, eat plantbased, balance meat, balance, plantbased foods, include plantbased, meals, foods, eat plantbased foods",I believe plant-based is healthier,Plant-based foods are filling,I am happy with a plant based diet,I choose plant-based protein on some days,I eat mostly plant-based food
34,33,"motivated, motivated health, health, motivated health concerns, health concerns, concerns motivated, health concerns motivated, concerns, reasons motivated, motivated health reasons",I am motivated by health concerns,I am motivated to have more energy,I have health motivations,I am motivated by health,I am motivated by feeling satisfied
35,32,"diet, balanced, balanced diet, mindful, want balanced, want balanced diet, balance, portion, diet try, diet want",I want to eat healthier and add variety,I try to keep a balanced diet,I seek nutritional balance,I focus on balancing my diet,I try to eat more sustainably
36,31,"community, common, common community, gatherings, community community, social gatherings, meateating, meat eating, meateating common community, meat common",Meat-eating is the norm around me,Meals and gatherings usually include meat,Meat meals bring people together,Social gatherings often include meat,Meat eating is normal in my community
37,30,"friends, know eats, friends family, meat friends family, know eats meat, meat friends, friends family eat, know, family eat meat, family eat",My friends and family like eating meat,My friends and family are heavy meat eaters,All my friends eat meat frequently,My friends and family all eat meat,Everyone I know eats meat
38,29,"meal eat, meat meal eat, meat meal, meal eat meat, eat meat meal, meal, night, eat meat, eat meat night, meat night",I eat meat at every meal,I have meat every evening with dinner,I eat meat with almost every meal,I eat meat every evening,I always eat meat at dinner
39,27,"vegetarian, vegan, tried vegetarian, vegetarian tried, vegetarian tried vegetarian, currently vegetarian, vegan currently, vegan currently vegetarian, vegetarian vegan, currently",I am a vegetarian,I became vegetarian,I do vegan activism,I am close to being vegetarian,I am vegan
40,27,"protein meat, protein, source, source protein meat, source protein, meat good, protein meat good, meat good source, good source, good source protein",Meat is an efficient protein source,Meat is a good source of protein,Meat is an easy protein source,I think animal proteins are easy to replace,Protein focus among young adults
41,26,"feel, meat helps, helps, meat fills, fills, feel meat, gives, meat gives, energy, meat helps feel",Meat fills me up at dinner,Eating meat keeps me full and feeling better,Eating meat gives me more energy,Meat helps me feel full,Meat is filling for me
42,25,"food, convenience, choose, choices, foods, variety, meal choices, eat feel like, choices value, meal choices value",I support eating what feels right for you,I eat whatever I am craving,I choose food that is easy to prepare,Convenience influences my meal choices,I value low calorie foods
