Topic,Count,Name,Representation,Representative_Docs
11,88,11_health_concerned_concerned health_health concerned,"['health', 'concerned', 'concerned health', 'health concerned', 'concerned health concerned', 'concerns', 'cholesterol', 'health concerns', 'health concerned health', 'heart']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
12,86,12_taste meat_taste_enjoy taste meat_enjoy taste,"['taste meat', 'taste', 'enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'enjoy', 'like taste meat', 'like taste']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
13,84,13_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'concerned environmental impact', 'environment', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
14,78,14_protein meat_protein_easy_meat easy,"['protein meat', 'protein', 'easy', 'meat easy', 'source', 'meat', 'good', 'easier', 'source protein', 'meat good']","['Meat is a good source of protein', 'Meat is a good source of protein', 'Meat is a good source of protein']"
15,76,15_wife_husband_partner_prefers,"['wife', 'husband', 'partner', 'prefers', 'boyfriend', 'eats', 'meat wife', 'meat husband', 'wife eats', 'husband prefers']","['My wife prefers red meat', 'My husband prefers eating meat', 'My wife eats the same as I do']"
16,75,16_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'eating', 'raised eating', 'eating meat', 'meat grew', 'raised eating meat', 'meat grew eating']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
17,75,17_times_week_week eat_meat times,"['times', 'week', 'week eat', 'meat times', 'eat meat times', 'weekly', 'week eat meat', 'weekly eat', 'times week', 'times week eat']","['I eat meat several times a week', 'I eat meat five times per week', 'I eat meat 2-4 times a week']"
18,65,18_concerned animal_animal_concerned animal welfare_welfare,"['concerned animal', 'animal', 'concerned animal welfare', 'welfare', 'animal welfare', 'animal welfare concerned', 'welfare concerned', 'concerned', 'welfare concerned animal', 'factory']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
19,58,19_buy_buy meat_sale_meat,"['buy', 'buy meat', 'sale', 'meat', 'grassfed', 'seek', 'meat sale', 'organic', 'cheap', 'affordable']","['I buy more meat when it is on sale', 'I buy meat when it is on sale', 'I buy meat on sale']"
20,56,20_vegetarian_want reduce_vegan_cholesterol,"['vegetarian', 'want reduce', 'vegan', 'cholesterol', 'want', 'reduce', 'years', 'lower', 'lower cholesterol', 'want reduce cholesterol']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
21,55,21_enjoy eating_enjoy eating meat_meat enjoy eating_eating meat enjoy,"['enjoy eating', 'enjoy eating meat', 'meat enjoy eating', 'eating meat enjoy', 'enjoy', 'meat enjoy', 'eating meat', 'eating', 'meat', 'eating meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
22,55,22_protein_meat protein_eat meat protein_protein eat,"['protein', 'meat protein', 'eat meat protein', 'protein eat', 'protein eat meat', 'meat protein eat', 'eat meat', 'eat', 'iron', 'protein meat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
23,54,23_home_cook_choose_leaner,"['home', 'cook', 'choose', 'leaner', 'different', 'choose leaner', 'different kinds', 'different kinds meat', 'eat meat available', 'cook meat']","['I enjoy eating different kinds of meat', 'I enjoy eating different kinds of meat', 'I cook meat at home']"
24,50,24_animal_animals_welfare_animal welfare,"['animal', 'animals', 'welfare', 'animal welfare', 'care', 'care animal', 'care animal welfare', 'rights', 'animal rights', 'animals care']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
