Topic,Count,Name,Representation,Representative_Docs
9,107,9_feel_filling_limit meat_meat,"['feel', 'filling', 'limit meat', 'meat', 'limit', 'try', 'try limit', 'moderation', 'try limit meat', 'eating']","['I try to limit my meat consumption', 'I try to limit meat consumption', 'I try to limit meat']"
10,104,10_meals_meal_eat meat meals_meat meals,"['meals', 'meal', 'eat meat meals', 'meat meals', 'eat meat', 'eat', 'meat meal', 'eat meat meal', 'meals eat', 'meat']","['I eat meat at most meals', 'I eat meat with some meals', 'I eat meat at most meals']"
11,95,11_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'protein diet', 'high protein', 'need protein']","['I want to get enough protein', 'I want to get enough protein', 'I want enough protein']"
12,88,12_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'eat meat protein', 'protein source', 'meat', 'high protein', 'source protein', 'protein eat']","['Meat is my go-to protein', 'I get most of my protein from meat', 'I get protein from meat']"
13,86,13_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'impact concerned', 'environmental impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
14,81,14_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'friends', 'avoid meat']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
15,80,15_meals_include_include meat_meat easy,"['meals', 'include', 'include meat', 'meat easy', 'meat', 'easy', 'convenient', 'include meat meals', 'cook', 'meat convenient']","['I include meat in most meals', 'I include meat in most meals', 'I include meat in most meals']"
16,76,16_eat meat day_meat day_day_eat meat,"['eat meat day', 'meat day', 'day', 'eat meat', 'day eat', 'day eat meat', 'meat day eat', 'meat daily', 'daily', 'eat meat daily']","['I eat meat almost every day', 'I eat meat every day', 'I eat meat every day']"
17,76,17_times_eat meat times_meat times_eat meat,"['times', 'eat meat times', 'meat times', 'eat meat', 'week', 'week eat', 'week eat meat', 'weekly eat meat', 'weekly eat', 'weekly']","['I eat meat a few times a week', 'I eat meat a few times a week', 'I eat meat several times a week']"
18,72,18_health_concerned health_concerned_health concerns,"['health', 'concerned health', 'concerned', 'health concerns', 'concerns', 'concerned health concerned', 'health concerned', 'diabetes', 'heart', 'health concerned health']","['I am concerned about my health', 'I am concerned about my health', 'I am concerned about health']"
19,64,19_eat meat regularly_regularly eat_meat regularly eat_regularly eat meat,"['eat meat regularly', 'regularly eat', 'meat regularly eat', 'regularly eat meat', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat eat meat', 'meat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
20,58,20_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'eating meat', 'eating', 'meat grew', 'raised eating meat', 'eating meat grew']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
21,58,21_friends_community_friends eat_friends eat meat,"['friends', 'community', 'friends eat', 'friends eat meat', 'gatherings', 'social', 'meat', 'community friends', 'friends enjoy', 'social gatherings']","['My friends eat meat', 'All my friends eat meat', 'My friends often eat meat']"
22,51,22_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'know eat', 'people know eat', 'meat people eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
