Topic,Count,Name,Representation,Representative_Docs
9,98,9_friends_friends eat_friends eat meat_meat friends,"['friends', 'friends eat', 'friends eat meat', 'meat friends', 'friends family', 'friends family eat', 'family friends', 'family', 'family eat', 'eat meat']","['Family and friends eat meat regularly', 'Family and friends eat meat regularly', 'Family and friends eat meat regularly']"
10,92,10_protein_want protein_want_protein want,"['protein', 'want protein', 'want', 'protein want', 'protein want protein', 'want protein want', 'need', 'protein diet', 'need protein', 'high protein']","['I want enough protein', 'I want to get enough protein', 'I want to get enough protein']"
11,88,11_health_believe_believe meat_meat,"['health', 'believe', 'believe meat', 'meat', 'nutritious', 'mom', 'meat healthy', 'meat believe', 'think', 'health concerns']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
12,86,12_meals_include_include meat_easy,"['meals', 'include', 'include meat', 'easy', 'meat easy', 'convenient', 'prepare', 'include meat meals', 'meat', 'cook']","['I include meat in most meals', 'I include meat in most meals', 'I include meat in most meals']"
13,86,13_environmental_concerned_impact_environmental impact,"['environmental', 'concerned', 'impact', 'environmental impact', 'concerned environmental', 'environment', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'environment concerned']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
14,83,14_protein_protein meat_meat protein_source,"['protein', 'protein meat', 'meat protein', 'source', 'eat meat protein', 'protein source', 'high protein', 'source protein', 'meat', 'protein eat']","['Meat is my go-to protein', 'I get most of my protein from meat', 'I get protein from meat']"
15,81,15_times_eat meat times_week_meat times,"['times', 'eat meat times', 'week', 'meat times', 'week eat', 'week eat meat', 'weekly eat', 'weekly', 'eat meat', 'weekly eat meat']","['I eat meat several times a week', 'I eat meat a few times a week', 'I eat meat four or five times a week']"
16,79,16_contacts_social contacts_social_meat social,"['contacts', 'social contacts', 'social', 'meat social', 'meat social contacts', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'friends', 'avoid meat']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
17,76,17_eat meat day_meat day_day_day eat,"['eat meat day', 'meat day', 'day', 'day eat', 'eat meat', 'day eat meat', 'meat day eat', 'meat daily', 'daily', 'eat meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
18,72,18_meat regularly eat_eat meat regularly_meat regularly_regularly eat,"['meat regularly eat', 'eat meat regularly', 'meat regularly', 'regularly eat', 'regularly', 'eat meat', 'regularly eat meat', 'eat', 'meat eat meat', 'meat eat']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
19,72,19_eat meat meals_meals eat_eat meat_meat meal eat,"['eat meat meals', 'meals eat', 'eat meat', 'meat meal eat', 'meat meal', 'meal eat', 'eat', 'meals eat meat', 'meat meals', 'eat meat meal']","['I eat meat in most meals', 'I eat meat in most meals', 'I eat meat at most meals']"
20,64,20_feel_filling_meat feel_moderation,"['feel', 'filling', 'meat feel', 'moderation', 'feel better', 'better', 'meat', 'meat filling', 'filling meat', 'eating']","['Eating meat makes me feel better', 'I feel better eating less meat', 'I feel better eating less meat']"
21,59,21_chicken_eat chicken_eat chicken regularly_chicken regularly,"['chicken', 'eat chicken', 'eat chicken regularly', 'chicken regularly', 'chicken eat', 'chicken eat chicken', 'eating chicken', 'taste chicken', 'chicken chicken', 'eat']","['I mostly eat chicken', 'I mostly eat chicken', 'I eat mostly chicken']"
22,59,22_crave_steak_meat crave_crave meat,"['crave', 'steak', 'meat crave', 'crave meat', 'meat crave meat', 'husband', 'eat meat crave', 'meat eat', 'eat steak', 'boyfriend']","['I crave meat', 'I crave meat', 'I crave meat sometimes']"
23,57,23_grew_grew eating_raised_grew eating meat,"['grew', 'grew eating', 'raised', 'grew eating meat', 'raised eating', 'eating meat', 'eating', 'meat grew', 'raised eating meat', 'eating meat grew']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
24,57,24_taste meat_taste_love taste_like taste meat,"['taste meat', 'taste', 'love taste', 'like taste meat', 'meat like', 'like taste', 'love', 'meat like taste', 'meat love', 'love taste meat']","['I love the taste of meat', 'I love the taste of meat', 'I love the taste of meat']"
25,54,25_enjoy taste meat_enjoy taste_meat enjoy_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy', 'taste meat enjoy', 'meat enjoy taste', 'taste meat', 'enjoy', 'taste', 'meat enjoy flavor', 'meat']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
26,52,26_cook_home_incomplete_meals,"['cook', 'home', 'incomplete', 'meals', 'incomplete meat', 'cook meat', 'meals meat', 'meat cook', 'feel', 'meat home']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
27,51,27_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'know eat', 'meat people eat', 'people know eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
