Topic,Count,Name,Representation,Representative_Docs
24,48,24_meat family_enjoys_family_loves,"['meat family', 'enjoys', 'family', 'loves', 'eating meat', 'enjoys eating meat', 'likes', 'enjoys eating', 'family enjoys', 'eating']","['My family enjoys eating meat', 'Family enjoys eating meat', 'My family also enjoys eating meat']"
25,47,25_meat eat_eat red_eat red meat_meat eat red,"['meat eat', 'eat red', 'eat red meat', 'meat eat red', 'eat', 'red meat', 'red', 'eat meat eat', 'eat meat', 'used eat']","['I eat less red meat now', 'I eat less red meat', 'I eat less red meat']"
26,46,26_expensive_meat expensive_expensive meat_prices,"['expensive', 'meat expensive', 'expensive meat', 'prices', 'meat expensive meat', 'expensive meat expensive', 'meat prices', 'high', 'red meat expensive', 'high meat prices']","['Meat is very expensive', 'Meat can be expensive for me', 'Meat is expensive for me']"
27,42,27_concerned environmental_environmental_concerned environmental impact_environmental impact,"['concerned environmental', 'environmental', 'concerned environmental impact', 'environmental impact', 'concerned', 'impact', 'impact concerned', 'environmental impact concerned', 'concerned environment', 'environment']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
28,41,28_animal_animals_animal welfare_welfare,"['animal', 'animals', 'animal welfare', 'welfare', 'care animal', 'care', 'care animal welfare', 'motivated animal', 'motivated animal welfare', 'respect']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
29,40,29_plantbased_plantbased foods_vegetables_eat plantbased,"['plantbased', 'plantbased foods', 'vegetables', 'eat plantbased', 'eat vegetables', 'foods', 'eat fish', 'try plantbased', 'eat plantbased foods', 'include plantbased']","['I am trying to eat more vegetables', 'I try to eat more vegetables', 'I eat more vegetables now']"
30,39,30_choices_influences_meat choices_sourced,"['choices', 'influences', 'meat choices', 'sourced', 'sourced meat', 'ethically sourced', 'ethically sourced meat', 'health', 'ethically', 'ethical']","['My religious beliefs influence meat choices', 'Availability influences my meat choices', 'Price influences my meat choices']"
31,39,31_avoid_avoid red_avoid red meat_red,"['avoid', 'avoid red', 'avoid red meat', 'red', 'red meat', 'reasons', 'avoid meat', 'avoid eating red', 'eating red', 'health reasons']","['I avoid red meat', 'I avoid red meat', 'I avoid red meat for health reasons']"
32,38,32_meat meal_meal_eat meat meal_know eats,"['meat meal', 'meal', 'eat meat meal', 'know eats', 'meat meal eat', 'meal eat', 'know eats meat', 'know', 'meal eat meat', 'eats meat']","['I eat meat at every meal', 'I eat meat with every meal', 'I eat meat with every meal']"
33,33,33_diet_balanced_balanced diet_eat healthier,"['diet', 'balanced', 'balanced diet', 'eat healthier', 'diet want', 'want balanced', 'healthy', 'healthier', 'want', 'want eat']","['I want a more balanced diet', 'I want a balanced diet', 'I want a balanced diet']"
34,33,34_cholesterol_limitations_financial limitations_financial,"['cholesterol', 'limitations', 'financial limitations', 'financial', 'concerned cholesterol', 'high', 'high cholesterol', 'financial limitations concerned', 'cholesterol high', 'limitations concerned cholesterol']","['I have financial limitations', 'I have financial limitations', 'I have financial limitations']"
35,30,35_grew_grew eating_grew eating meat_meat grew,"['grew', 'grew eating', 'grew eating meat', 'meat grew', 'eating meat grew', 'meat grew eating', 'raised eating', 'raised', 'meat raised', 'raised eating meat']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
36,29,36_eats cook_eats_wife_cook,"['eats cook', 'eats', 'wife', 'cook', 'plan meals', 'family', 'plan', 'eats cook eat', 'eats cook family', 'plan meals wife']","['I plan meals with my wife', 'My family eats whatever I cook', 'My family eats what I cook']"
37,28,37_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat', 'regularly regular']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
38,27,38_want eat meat_considered eating meat_considered eating_want eat,"['want eat meat', 'considered eating meat', 'considered eating', 'want eat', 'meat considered eating', 'meat try eat', 'considered', 'eat meat', 'try eat', 'meat considered']","['I want to eat less meat for health', 'I have considered eating less meat', 'I have considered eating less meat']"
39,27,39_considered_reducing meat_considered reducing meat_considered reducing,"['considered', 'reducing meat', 'considered reducing meat', 'considered reducing', 'reducing', 'meat considered', 'influence', 'contacts influence', 'meat considered reducing', 'social contacts influence']","['I have not considered reducing meat consumption', 'I have not considered reducing meat', 'I have not considered reducing meat']"
40,26,40_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'like meat', 'meat like meat']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
41,25,41_care_care environment_environment_sustainability,"['care', 'care environment', 'environment', 'sustainability', 'environmental', 'environmentally conscious', 'environment care', 'aware', 'care environmental impact', 'care environmental']","['I care about the environment', 'I care about the environment', 'I care about the environment']"
