Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
18,51,"people, meat people, know, people eat, people eat meat, eat meat people, people know, meat people eat, people know eat, know eat",People I live with eat meat,Most people around me eat meat,People around me eat meat,People around me eat meat regularly,People around me like the taste of meat
19,47,"welfare, animal welfare, concerned animal welfare, concerned animal, animal, animal welfare concerned, welfare concerned animal, welfare concerned, concerned, welfare concerns",I am concerned about animal welfare,I thought briefly about animal welfare,I am aware of animal welfare concerns,I have concerns about animal welfare,I worry about animal welfare
20,45,"health, concerns, health concerns, meat concerned, concerned, meat health concerns, meat health, health concerns meat, concerns processed, fake",I am concerned about meat healthiness,I feel medical advice about meat is misleading,I am concerned about hormones in meat,I want to avoid disease from meat,I am concerned about health problems from meat
21,45,"feel, feel better, energy, better, energized, feel energized, meat gives, gives, helps, meat helps",I feel weak without eating meat,I feel better after eating lean meat,Eating meat gives me energy,Fasting made me feel healthier,Meat helps me feel full
22,45,"vegetables, eat vegetables, vegetable, fruits, vegetables enjoy, vegetable dishes, salads, vegetables like, fruits vegetables, vegetables eat",I add more vegetables to meals,I will eat more vegetables if prepared deliciously,I enjoy vegetables and salads,I have easy access to fresh vegetables,I am trying to eat more vegetables
23,44,"habit, meat habit, habit eating meat, habit eating, eating meat habit, eating meat, meat feels, feels, eating meat feels, meat habit eating",Eating meat prevents animal food waste,Eating meat feels natural to me,Eating meat is a habit,I eat meat out of habit,Eating meat helps me avoid snacking
24,44,"meat daily, eat meat daily, daily, meat daily eat, daily eat, daily eat meat, eat meat, meat day eat, eat meat day, meat day",I used to eat meat daily,I eat meat almost every day,I eat meat daily,I eat meat almost daily,I eat a lot of meat daily
25,43,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, enjoy, meat enjoy, eating meat, eating, meat, enjoy meat",I enjoy eating meat,I enjoy meat,I enjoy eating meat regularly,I enjoy hunting and eating wild meat,I enjoy the fat and gristle in meat
26,42,"ethical, grassfed, ethically, farming, grassfed meat, organic, ethically sourced meat, sourced meat, sourced, ethically sourced",I prefer grass-fed or ethical meat,I try to eat ethically sourced meat,I have ethical concerns about meat production,I prefer ethically sourced meat,I have ethical concerns about meat
27,41,"enjoy taste meat, meat enjoy taste, enjoy taste, taste meat enjoy, meat enjoy, taste meat, taste, enjoy, meat, know enjoy taste",I enjoy the taste of meat,People I know enjoy the taste of meat,,,
28,41,"environment, concerned environment, environment concerned, environment concerned environment, care, care environment, concerned, environmental, concerned environment concerned, care environment concerned",I am concerned about sustainability,I am aware of environmental concerns,Environmental concerns make me sad,I am concerned about the environment,My sons are concerned about environment
29,40,"friends, friends family, friends family eat, family friends, family friends eat, family eat, family eat meat, family, friends eat, friends eat meat",My friends and family like eating meat,All my friends and family eat meat regularly,Friends and family eat meat,My friends and family all eat meat,Friends and family eat meat regularly
30,39,"motivated, motivated health, health, motivated health concerns, concerns motivated, health concerns motivated, health concerns, concerns, money, health reasons motivated",I am motivated by health concerns,I am motivated to have more energy,My family is motivated by health and age,I have health motivations,My partner supports and motivates me
31,39,"crave, steak, crave meat, meat crave, eat steak, crave meat eat, eat meat crave, crave steak, meat pregnancy, pregnancy",I eat meat when craving it,I crave the taste of meat,I crave meat,I eat meat when I crave it,I crave steak and chicken
32,39,"believe meat, believe, meat healthy, nutritious, healthy, meat nutritious, essential, think, health believe meat, health believe",I believe meat is necessary for health,I believe meat is healthy,I realize meat is not always healthy,I believe beef is nutritious,I think meat is not very healthy
33,39,"tradition, family tradition, cultural, meat family tradition, family, eating meat family, culture, traditions, meat cultural, meat family",Eating meat is family tradition,Meat is a cultural tradition,Eating meat is a family tradition,Meat eating is a tradition in my community,Eating meat is cultural in my family
34,38,"cholesterol, cholesterol want, concerned cholesterol, want reduce, reduce cholesterol, blood, lower, want, reduce, want reduce cholesterol",I want to reduce inflammation,I am trying to keep my A1C low,I am concerned about cholesterol,My child is anemic,I have high blood pressure
35,38,"pork, avoid pork, pork avoid, avoid, pork avoid eating, avoid eating, pork avoid pork, eat pork, beef pork, eating pork",I believe pork is unclean,My wife dislikes pork,I watched informational videos against pork,Some family do not eat pork,I avoid pork for health reasons
36,37,"diet, balanced, balanced diet, diet want, want, eat healthier, want balanced, healthier, variety, want eat",I try to have some balance,I focus on balancing my diet,I try to eat more sustainably,I want to eat healthier,I aim for dietary balance
37,32,"eat meat day, day, meat day, day eat meat, day eat, meat day eat, eat meat, night, meat night, eat meat night",I have meat every evening with dinner,I eat meat every day,I eat meat every evening,I eat meat every night for dinner,I eat meat most nights
38,32,"environmental, environmental impact, impact, concerned environmental, concerned environmental impact, environmental impact concerned, impact concerned, impact concerned environmental, concerned, environmental impact want",I am concerned about environmental impact,I understand environmental and social impacts,I am curious about environmental impact,I want to reduce environmental impact,I want a smaller environmental footprint
39,31,"weight, weight want, lose, lose weight, lose weight want, want, want lose, want lose weight, trying lose, trying lose weight",I want to avoid weight gain,I want to lose weight,I want to lose or maintain weight,I want to maintain a healthy weight,I want to gain weight
40,31,"plantbased, plantbased meals, eat plantbased, plantbased foods, foods, eat plantbased foods, try plantbased, include plantbased, meals, eat lean",I believe plant-based is healthier,I find plant-based meals easy and light,My family now eats more plant-based foods,I feel healthier after plant-based meals,I eat a purely plant-based diet
41,31,"limit meat, limit, try limit, moderation, try limit meat, try, meat moderation, moderation try, meat moderation try, limit meat eat",I try to limit my meat consumption,I try to limit my meat intake,I eat meat in moderation,I try to limit meat consumption,I eat things in moderation
42,30,"alternatives, new, meat alternatives, substitutes, meat substitutes, new meats, trying new, trying new meats, open, trying",Alternative meat choices are not the norm,I buy pre-packaged meat for sandwiches,I am open to trying new foods,I am frustrated with food labeling,I wanted to try new meal kits
43,29,"environmental, impact, environmental impact, impact meat, environmental impact meat, environmental concerns, consider environmental, aware, cattle, sustainability",Environmental concerns about beef production,I care about environmental impact of meat sourcing,Environmental concerns about eating meat,I am aware of environmental issues from meat,I am aware of beef’s carbon footprint
44,28,"want, healthier want, healthy, want healthier, want healthy, healthier, healthy want, want healthier want, stay healthy, want stay healthy",I want to stay healthy,I want to be healthier,I want to improve my health,I want a healthier future for myself,I want healthy hair
45,27,"cook, home, home cook, cook meat, home cook meat, meat home, home prepare, meat home prepare, cook meat home, prepare",I cook for my son,I focus on what's available at home,I prepare meat for my husband and son,I cook meat by baking or grilling,I cook most meals at home
