Topic,Count,Name,Representation,Representative_Docs
30,39,30_motivated_motivated health_health_motivated health concerns,"['motivated', 'motivated health', 'health', 'motivated health concerns', 'concerns motivated', 'health concerns motivated', 'health concerns', 'concerns', 'money', 'health reasons motivated']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
31,39,31_crave_steak_crave meat_meat crave,"['crave', 'steak', 'crave meat', 'meat crave', 'eat steak', 'crave meat eat', 'eat meat crave', 'crave steak', 'meat pregnancy', 'pregnancy']","['I crave meat', 'I crave meat sometimes', 'I crave meat']"
32,39,32_believe meat_believe_meat healthy_nutritious,"['believe meat', 'believe', 'meat healthy', 'nutritious', 'healthy', 'meat nutritious', 'essential', 'think', 'health believe meat', 'health believe']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
33,39,33_tradition_family tradition_cultural_meat family tradition,"['tradition', 'family tradition', 'cultural', 'meat family tradition', 'family', 'eating meat family', 'culture', 'traditions', 'meat cultural', 'meat family']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
34,38,34_cholesterol_cholesterol want_concerned cholesterol_want reduce,"['cholesterol', 'cholesterol want', 'concerned cholesterol', 'want reduce', 'reduce cholesterol', 'blood', 'lower', 'want', 'reduce', 'want reduce cholesterol']","['I want to reduce cholesterol', 'I want to reduce cholesterol', 'I want to reduce cholesterol']"
35,38,35_pork_avoid pork_pork avoid_avoid,"['pork', 'avoid pork', 'pork avoid', 'avoid', 'pork avoid eating', 'avoid eating', 'pork avoid pork', 'eat pork', 'beef pork', 'eating pork']","['I avoid pork', 'I avoid pork', 'I avoid pork']"
36,37,36_diet_balanced_balanced diet_diet want,"['diet', 'balanced', 'balanced diet', 'diet want', 'want', 'eat healthier', 'want balanced', 'healthier', 'variety', 'want eat']","['I want a balanced diet', 'I want a more balanced diet', 'I want a balanced diet']"
37,32,37_eat meat day_day_meat day_day eat meat,"['eat meat day', 'day', 'meat day', 'day eat meat', 'day eat', 'meat day eat', 'eat meat', 'night', 'meat night', 'eat meat night']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
38,32,38_environmental_environmental impact_impact_concerned environmental,"['environmental', 'environmental impact', 'impact', 'concerned environmental', 'concerned environmental impact', 'environmental impact concerned', 'impact concerned', 'impact concerned environmental', 'concerned', 'environmental impact want']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
39,31,39_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'lose weight want', 'want', 'want lose', 'want lose weight', 'trying lose', 'trying lose weight']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
40,31,40_plantbased_plantbased meals_eat plantbased_plantbased foods,"['plantbased', 'plantbased meals', 'eat plantbased', 'plantbased foods', 'foods', 'eat plantbased foods', 'try plantbased', 'include plantbased', 'meals', 'eat lean']","['I alter meals if others want plant-based', 'I try to eat more lean meats', 'My family now eats more plant-based foods']"
41,31,41_limit meat_limit_try limit_moderation,"['limit meat', 'limit', 'try limit', 'moderation', 'try limit meat', 'try', 'meat moderation', 'moderation try', 'meat moderation try', 'limit meat eat']","['I try to limit meat consumption', 'I try to limit my meat consumption', 'I try to limit meat']"
42,30,42_alternatives_new_meat alternatives_substitutes,"['alternatives', 'new', 'meat alternatives', 'substitutes', 'meat substitutes', 'new meats', 'trying new', 'trying new meats', 'open', 'trying']","['I am interested in trying new meats', 'I am open to trying new meats', 'I am open to trying new meats']"
43,29,43_environmental_impact_environmental impact_impact meat,"['environmental', 'impact', 'environmental impact', 'impact meat', 'environmental impact meat', 'environmental concerns', 'consider environmental', 'aware', 'cattle', 'sustainability']","['I am concerned about environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
44,28,44_want_healthier want_healthy_want healthier,"['want', 'healthier want', 'healthy', 'want healthier', 'want healthy', 'healthier', 'healthy want', 'want healthier want', 'stay healthy', 'want stay healthy']","['I want to stay healthy', 'I want to stay healthy', 'I want to stay healthy']"
45,27,45_cook_home_home cook_cook meat,"['cook', 'home', 'home cook', 'cook meat', 'home cook meat', 'meat home', 'home prepare', 'meat home prepare', 'cook meat home', 'prepare']","['I usually cook meat at home', 'I rarely cook meat at home', 'I cook meat at home']"
