Topic,Count,Name,Representation,Representative_Docs
9,81,9_protein_meat protein_eat meat protein_protein meat,"['protein', 'meat protein', 'eat meat protein', 'protein meat', 'provides', 'meat provides', 'meat', 'protein eat meat', 'protein eat', 'eat meat']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
10,76,10_avoid_avoid eating_meats avoid_processed,"['avoid', 'avoid eating', 'meats avoid', 'processed', 'avoid processed', 'meat avoid', 'meats', 'pork', 'meats avoid eating', 'processed meats avoid']","['I avoid processed meats', 'I avoid processed meats', 'I avoid processed meats']"
11,70,11_unhealthy_meat unhealthy_feel_animal,"['unhealthy', 'meat unhealthy', 'feel', 'animal', 'animal cruelty', 'cruelty', 'red meat', 'red', 'guilty', 'feel guilty']","['Red meat is unhealthy', 'I believe red meat is unhealthy', 'I believe red meat is unhealthy']"
12,70,12_dislike_like_hard_meat dislike,"['dislike', 'like', 'hard', 'meat dislike', 'getting', 'taste', 'dislike taste', 'dislikes', 'trouble', 'difficult']","['I dislike the taste of fish', 'I dislike the taste of some meats', 'I dislike the taste of beef and pork']"
13,69,13_rarely_rarely eat_eat_meat eat,"['rarely', 'rarely eat', 'eat', 'meat eat', 'portions', 'meatless', 'limit meat eat', 'meat rarely eat', 'meat rarely', 'limited']","['I rarely eat steak', 'I rarely eat meat', 'I rarely eat beef']"
14,55,14_consumption_reduce meat_reducing_reduce,"['consumption', 'reduce meat', 'reducing', 'reduce', 'meat consumption', 'meat health', 'reducing meat', 'limit meat', 'limit', 'reasons']","['I try to reduce meat consumption', 'I try to reduce meat consumption', 'I try to reduce meat consumption']"
15,55,15_meat family_family_enjoys_enjoys eating meat,"['meat family', 'family', 'enjoys', 'enjoys eating meat', 'eating meat', 'eating', 'loves', 'enjoys eating', 'likes', 'family enjoys']","['Family enjoys eating meat', 'Family enjoys eating meat', 'My family enjoys eating meat']"
16,54,16_eat meat_occasionally_eat meat regularly_meat regularly,"['eat meat', 'occasionally', 'eat meat regularly', 'meat regularly', 'regularly', 'meat occasionally', 'usually', 'eat', 'eat meat occasionally', 'eat meat lunch']","['People around me eat meat regularly', 'People around me eat meat regularly', 'Those around me eat meat regularly']"
17,52,17_concerned animal_animal_welfare_animal welfare,"['concerned animal', 'animal', 'welfare', 'animal welfare', 'concerned animal welfare', 'welfare concerned', 'animal welfare concerned', 'welfare concerned animal', 'concerned', 'rights']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
18,51,18_expensive_meat expensive_expensive meat_prices,"['expensive', 'meat expensive', 'expensive meat', 'prices', 'meat prices', 'meat expensive meat', 'expensive meat expensive', 'high', 'red meat expensive', 'rising']","['Meat is expensive for me', 'Meat can be expensive for me', 'Meat is sometimes expensive']"
19,51,19_meat meal_meal_eat meat meal_eaten,"['meat meal', 'meal', 'eat meat meal', 'eaten', 'eaten meat', 'know eats', 'know eats meat', 'know', 'eating meat regularly', 'eats meat']","['I eat meat at every meal', 'I eat meat with every meal', 'I eat meat at every meal']"
20,46,20_week eat_week_times_week eat meat,"['week eat', 'week', 'times', 'week eat meat', 'twice', 'times week', 'times week eat', 'meat twice', 'eat meat twice', 'meat times week']","['I eat meat several times a week', 'I eat meat a few times a week', 'I eat meat several times a week']"
21,46,21_environmental_impact_concerns_environmental impact,"['environmental', 'impact', 'concerns', 'environmental impact', 'meat aware', 'health', 'impact meat', 'environmental impact meat', 'aware', 'concerned']","['I am concerned about the environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
22,46,22_enjoy taste meat_enjoy taste_meat enjoy taste_taste meat enjoy,"['enjoy taste meat', 'enjoy taste', 'meat enjoy taste', 'taste meat enjoy', 'taste meat', 'meat enjoy', 'taste', 'enjoy', 'meat', 'taste meat people']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
23,45,23_choices_meat choices_influences_price,"['choices', 'meat choices', 'influences', 'price', 'ethically sourced meat', 'sourced', 'sourced meat', 'ethically sourced', 'health', 'ethically']","['Cost influences my meat choices', 'Availability influences my meat choices', 'Price influences my meat choices']"
24,45,24_family_family eats meat_regularly family_meat regularly family,"['family', 'family eats meat', 'regularly family', 'meat regularly family', 'eats', 'eats meat', 'family eats', 'regularly', 'meat regularly', 'eats meat regularly']","['My family eats meat regularly', 'My family eats meat regularly', 'My family eats meat regularly']"
25,44,25_meat meals_eat meat meals_meat meals eat_meals eat meat,"['meat meals', 'eat meat meals', 'meat meals eat', 'meals eat meat', 'meals eat', 'meals', 'eat meat', 'night', 'eat', 'include meat']","['I eat meat at most meals', 'I eat meat with most meals', 'I eat meat for most meals']"
26,44,26_considered_reducing meat_considered reducing meat_considered reducing,"['considered', 'reducing meat', 'considered reducing meat', 'considered reducing', 'reducing', 'eat pork', 'influence', 'meat social contacts', 'social', 'meat social']","['I have not considered reducing meat consumption', 'I have not considered reducing meat', 'I have not considered reducing meat']"
27,43,27_enjoy eating_meat enjoy eating_enjoy eating meat_eating meat enjoy,"['enjoy eating', 'meat enjoy eating', 'enjoy eating meat', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat like', 'eating meat like']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
28,41,28_animal_animals_welfare_animal welfare,"['animal', 'animals', 'welfare', 'animal welfare', 'care animal', 'care', 'care animal welfare', 'respect', 'lives', 'treatment']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
29,39,29_want avoid_avoid_try_want,"['want avoid', 'avoid', 'try', 'want', 'want eat meat', 'try avoid', 'considered eating meat', 'considered eating', 'try eat', 'want eat']","['I try to avoid beef', 'I want to avoid weight gain', 'I want to avoid weight loss']"
30,38,30_eat_eat meat_used eat_meat eat,"['eat', 'eat meat', 'used eat', 'meat eat', 'friends eat', 'friends', 'used', 'eating meat eat', 'eat meat eat', 'meat']","['I eat less meat than before', 'Friends and family eat less meat', 'Some family and friends eat less meat']"
31,37,31_people_meat people_people know_know eat,"['people', 'meat people', 'people know', 'know eat', 'people know eat', 'know', 'know eat meat', 'meat people know', 'eat meat people', 'eat meat']","['Most people I know eat meat', 'Most people I know eat meat', 'Most people I know eat meat']"
32,32,32_week_times_eat red meat_eat red,"['week', 'times', 'eat red meat', 'eat red', 'week eat', 'weekly', 'meat week', 'meat times', 'red meat week', 'red meat']","['I eat red meat two times a week', 'I eat red meat a few times weekly', 'I eat red meat 3-4 times weekly']"
33,31,33_grew_grew eating_meat grew_grew eating meat,"['grew', 'grew eating', 'meat grew', 'grew eating meat', 'eating meat grew', 'meat grew eating', 'raised eating', 'raised', 'meat raised', 'eating meat']","['I grew up eating meat', 'I grew up eating meat', 'I grew up eating meat']"
34,27,34_meat regularly eat_regularly eat meat_regularly eat_eat meat regularly,"['meat regularly eat', 'regularly eat meat', 'regularly eat', 'eat meat regularly', 'meat regularly', 'regularly', 'eat meat', 'eat', 'meat', 'meat regularly regular']","['I eat meat regularly', 'I eat meat regularly', 'I regularly eat meat']"
35,26,35_avoid_reasons_avoid meat_health reasons,"['avoid', 'reasons', 'avoid meat', 'health reasons', 'meat health', 'health', 'social contacts avoid', 'contacts avoid', 'friends avoid', 'avoid meat health']","['I avoid red meat for health reasons', 'Social contacts avoid meat for health reasons', 'Some social contacts avoid meat for health reasons']"
36,25,36_flavor_enjoy flavor_flavor meat_enjoy,"['flavor', 'enjoy flavor', 'flavor meat', 'enjoy', 'enjoy flavor meat', 'social', 'social contacts', 'contacts', 'meat social', 'meat social contacts']","['I enjoy the flavor of meat', 'I enjoy the flavor of meat', 'I enjoy the flavor of meat']"
