Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
16,54,"enjoy taste meat, enjoy taste, meat enjoy taste, taste meat enjoy, meat enjoy, enjoy, taste meat, taste, meat enjoy flavor, enjoy flavor",I enjoy the taste of meat,I enjoy the flavor of meat,I enjoy pleasant meat aromas during cooking,I enjoy the flavor of some meats,I find meat tasty
17,52,"plantbased, vegetables, plantbased meals, eat plantbased, vegetables eat, eat vegetables, plantbased foods, meals, include plantbased, vegetables eat plantbased",I include plant-based meals for health,I feel better eating plant-based diets,My family eats plant-based for health reasons,I include plant-based proteins in meals,I eat more plant-based foods
18,49,"contacts, social contacts, social, meat social contacts, meat social, contacts eat, contacts eat meat, social contacts eat, eating meat social, social contacts value",Social contacts prefer eating meat,Social contacts enjoy my well-cooked meat,My social contacts eat meat for nutrition,Social contacts also eat meat out of habit,Social contacts believe protein requires meat
19,49,"people, meat people, know, people eat, people eat meat, eat meat people, people know, people know eat, know eat, meat people eat",People around me eat meat regularly,People around me eat meat,Everyone I know eats a lot of meat,Everyone in my life eats meat,People around me eat a lot of meat
20,49,"enjoy eating meat, enjoy eating, meat enjoy eating, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, love eating, meat love eating",I enjoy eating meat,I get satisfaction from eating meat,I enjoy meat,I enjoy eating meat regularly,I enjoy red meat
21,48,"alternatives, meat alternatives, substitutes, meat substitutes, ethical, substitute, use, morally, alternatives available, use meat",I seek meat flavoring without chemicals,I prepare healthier versions of meat dishes,I have access to meat alternatives,I use meat alternatives like tofu and Gardein,I am open to meat alternatives
22,47,"concerned animal, concerned animal welfare, animal welfare, welfare, animal welfare concerned, welfare concerned, welfare concerned animal, animal, concerned, concerned animal rights",I am concerned about animal welfare,I am concerned about harming animals,I watch animal welfare documentaries,I am concerned about animal rights,I have concerns about animal welfare
23,46,"diet, balanced, balanced diet, mindful, eat healthier, want balanced, want, healthier, variety, want eat",I try to have some balance,I aim for dietary balance,I want to eat healthier,I want to eat healthier meals,I am open to a balanced diet
24,44,"environment, concerned environment, environment concerned, care, environment concerned environment, concerned, care environment, environmental, concerned environment concerned, care environment concerned",I care about sustainability,I am motivated by environmental concerns,My wife is environmentally conscious,I am environmentally conscious,I care about the environment
25,43,"habit, meat habit, eating meat habit, cook, habit eating meat, habit eating, home, eating meat, meat habit cook, home eating",Meat gets tiring when eaten too much,Eating meat is a traditional habit for me,Eating meat is mostly out of habit,I eat meat out of habit,Eating meat is a habit among my friends
26,41,"believe meat, believe, meat healthy, healthy, nutritious, essential, meat nutritious, nutritious believe meat, nutritious believe, necessary",I believe meat is necessary for health,I think meat is important for health,I believe beef is nutritious,I think meat is good for health,I believe meat is healthy
27,41,"filling meat, filling, fills, meat fills, helps, meat helps, meat makes, satisfying, meat filling meat, meat makes meals",Meat makes meals easier to eat and enjoyable,Meat makes meals tastier,Meat is satisfying and filling,Meat keeps me feeling full longer,Meat feels familiar and satisfying
28,39,"weight, weight want, lose, lose weight, want, lose weight want, want lose, want lose weight, trying lose weight, lost",I want to avoid weight gain,I want to manage my weight,I want to lose or maintain weight,I want to maintain a healthy weight,I want to gain weight
29,39,"red meat, red, dislike, feel unwell, digestive, unwell, smell, dislike taste, digest, unwell eating",Suspicious smell or appearance discourages me,I dislike the taste of some meats,Red meat makes me feel sleepy,Certain meats do not digest well for me,I am not big on meat flavor
30,39,"natural, meat feels, eating meat feels, feels, eating, eating meat, eating animals, motivates, meat feels natural, feels natural",My religious beliefs influence meat choices,Meat versatility motivates my choices,Eating meat feels natural to me,I feel better when I eat more meat,My mood affects my meat eating
31,38,"like, meats, new meats, like eating, meat like, new, trying new meats, different, like eating meat, trying new",I like exploring meatless dishes,I value variety in types of meat,I prefer real meat over substitutes,I like eating different kinds of meat,I like to eat meat
32,37,"animals, animal, care, care animal, care animal welfare, welfare, animal welfare, animals care, respect, lives",I prioritize animal welfare,I care about animal welfare,I value animal welfare,I believe in ethical treatment of animals,My respect for animals has grown
33,37,"want, healthy, want healthier, healthier want, healthy want, want healthy, healthier, want stay, want healthier want, stay",I want to stay healthy,I want healthy hair,I want to be as healthy as possible,I want to be healthy,I want more longevity
34,36,"love taste, meat love taste, love, love taste meat, meat love, texture, taste meat love, taste, taste meat, texture meat",I enjoy the texture of meat,I love the flavor of meat,I love the taste of meat,I love eating filet mignon,I care about food texture
35,36,"day eat, day eat meat, meat day eat, day, eat meat day, meat day, daily eat, meat daily eat, daily eat meat, eat meat daily",I eat meat every day,I eat meat daily,I eat meat-based meals daily,I eat meat every single day,I try to eat meat every day
36,36,"fish, eat fish, occasionally, seafood, eat, occasionally eat, weekly, buy fish, eat salmon, fish times",I love seafood,Limited fish options available,I restarted fish due to financial reasons,I eat catfish for its texture,Fish is good for heart and brain
37,35,"vegetarian, vegan, vegetarians, friends, vegetarian friends, daughter, parents, son, vegan family, vegetarian ethical",My family is vegetarian,My sister is vegetarian,My son is vegetarian,My daughter mainly eats vegetarian,Someone in my family is vegan
38,35,"vegetarian, vegan, years, vegetarian vegan, vegetarians, vegetarian vegetarian, vegan vegetarian, vegetarian vegan vegetarian, vegetarians vegans, vegan currently vegetarian",I have never known vegetarians personally,I have thought about veganism or vegetarianism,I do vegan activism,I am close to being vegetarian,I am vegan
39,34,"animal, animal cruelty, suffering, cruelty, factory, animal suffering, concerned animal, suffering social contacts, suffering social, concerned animal cruelty",Exposure to animal rights documentaries,I am concerned about animal cruelty,I am skeptical about animal treatment,I am concerned about factory farming practices,I am concerned about factory farming ethics
40,32,"grassfed, ethically, ethically sourced, sourced, sourced meat, ethically sourced meat, buy, choose leaner, grassfed meat, seek",I prefer grass-fed or ethical meat,I choose leaner meat options,I prefer ethically sourced meat,I seek high quality meat,Friends require ethically sourced meat
41,32,"picky, foods, picky eater, food, eater, choices picky, choices, choose, picky eater value, eater value",I support eating what feels right for you,We choose meals that sound good,I am open to trying new foods,I choose food that is easy to prepare,I stick with my preferences
42,31,"environmental, impact, environmental impact, environmental concerns, environmental impact meat, impact meat, consider environmental, aware, cattle, production",Environmental concerns about beef production,I am concerned about sustainability of meat,Environmental concerns about eating meat,News about poor meat production conditions,I am aware of environmental issues from meat
43,30,"occasionally, eat beef, occasionally eat, meat occasionally, beef, occasionally eat beef, eat, eat meat occasionally, occasionally occasionally, meat occasionally eat",I eat red meat occasionally,I eat steak when dining out,I always have a freezer full of beef,I eat beef sometimes,I have a sensitivity to beef
44,30,"like taste meat, like taste, taste meat like, meat like taste, meat like, like, taste meat, taste, taste meat prefer, think meat delicious",I like the taste of meat,I feel addicted to meat taste,I prefer the taste of meat,I like how filling meat is,I like how meat tastes
45,29,"concerned environmental, environmental impact, environmental, impact, concerned environmental impact, impact concerned environmental, environmental impact concerned, impact concerned, concerned, want reduce environmental",I am concerned about environmental impact,I am curious about environmental impact,I hear about environmental impact in the news,I want a smaller environmental footprint,I am concerned about environmental impacts
46,28,"vegetarian, vegetarian meals, vegan, meals, eat vegetarian, vegan meals, recipes, variety vegetarian, enjoy vegetarian, vegetarian meals try",I have learned new vegetarian recipes,I am happy with vegetarian meals,I eat vegetarian meals several times a week,I tried meal kits with vegan options,I like trying pescatarian and vegetarian meals
47,28,"meat meals, eat meat meals, meals eat meat, meat meals eat, meals eat, meals, include meat, include, include meat meals, eat meat",I eat meat with most meals,I always include meat in my meals,I include meat in most meals,I eat meat at most meals,I eat meat for most meals
