Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
16,73,"times, week, week eat, meat times, eat meat times, week eat meat, weekly, weekly eat, times week eat, times week",I eat red meat two times a week,I eat beef three to four times weekly,I eat red meat once a week,I eat meat 2-3 times a week,I eat red meat a few times weekly
17,65,"dislike, rarely, rarely eat, like, dislike taste, meat dislike, meat rarely, meat rarely eat, dont, meat",I did not like pork or beef taste,I do not support the animal industry,I do not like the taste of meat,I hate the thought of eating meat,I do not eat meat at home
18,63,"meat easy, convenient, easy, meat convenient, meals, convenient meat, easier, meals meat, meat easy cook, meat makes meals",Meat tastes great with meals,Meat is easy to cook,Meat is filling,Meat is convenient,Meat has appealing texture and seasoning
19,60,"concerned animal, animal, concerned animal welfare, animal welfare, welfare, animal welfare concerned, welfare concerned, welfare concerned animal, concerned, concerned animal cruelty",I am concerned about animal welfare,I am concerned about animal cruelty,I thought briefly about animal welfare,I worry about animal welfare,I am skeptical about animal treatment
20,56,"animal, animals, welfare, animal welfare, care, care animal, suffering, care animal welfare, animal suffering, treatment",I prioritize animal welfare,I am an animal lover,I am a big animal lover,I care about animal cruelty,I care about animal welfare
21,54,"meat protein, protein, eat meat protein, protein eat, protein eat meat, meat protein eat, iron, eat meat, eat, meat iron",I eat meat for protein,Meat is my main protein source,I choose meat as my protein source,I eat meat for nutrients,I sometimes substitute protein shakes for meat
22,54,"buy, grassfed, prefer, buy meat, sale, ethically, grassfed meat, meat sale, organic, sourced",I prefer grass-fed or ethical meat,"I prefer grass-fed, ethically treated beef",I try to buy organic meat,I buy meat available at grocery stores,I buy free-range eggs
23,51,"believe meat, believe, meat feels, eating meat feels, feels, health believe, natural, nutritious, normal, necessary",I believe meat is necessary for health,I find meat healthy and nutritious,I believe meat is healthy and high protein,I believe meat is healthy,Meat is believed essential for fitness in my group
24,50,"vegetables, vegetarian meals, vegetarian, meals, eat vegetables, eat vegetarian, vegetable, trying, enjoy, vegan",I think vegetables are more delicious,I sometimes have vegetarian meals,I am trying to eat more vegetables,I think vegetables are healthier,I sometimes try vegan or vegetarian meals
25,49,"enjoy eating, enjoy eating meat, meat enjoy eating, eating meat enjoy, enjoy, meat enjoy, eating meat, eating, eating meat like, meat like eating",I enjoy eating meat,I like eating meat,I enjoy eating venison,I get satisfaction from eating meat,I enjoy being a vegetarian
26,46,"feel, incomplete, incomplete meat, meat feel, documentaries, eating, feel meal, feel meal incomplete, meal incomplete meat, meal incomplete",My son feels unwell without meat,I feel guilty eating animals,I feel weak without eating meat,I feel sick without protein,I feel less full without eating meat
27,45,"eat meat regularly, regularly, meat regularly, meat regularly eat, regularly eat, regularly eat meat, eat meat, routine, eat, meat routine",I eat various meats regularly,I eat meat regularly,I regularly eat meat,I enjoy eating meat regularly,I eat common meat regularly
28,44,"friends, friends eat, friends eat meat, meat friends, friends enjoy, meals friends, vegetarian, vegetarians, friends friends, friends enjoy eating",My friends eat meat for convenience,My friends do not restrict meat,My friends eat meat regularly,I am influenced by friends eating vegetarian meals,I have vegetarian friends
29,43,"day eat, day eat meat, meat day eat, day, meat day, eat meat day, daily eat, meat daily eat, daily, meat daily",I eat meat every day,I eat meat daily,I try to eat meat every day,I eat meat-based meals daily,I eat a lot of meat daily
30,40,"habit, meat habit, eating meat habit, habit eating meat, habit eating, eating meat, eating, meateating, meat habit eating, eat meat habit",Eating meat helps me avoid snacking,Eating meat is a traditional habit for me,I eat meat out of habit,I eat meat without much thought,I am mindful of meat consumption
31,37,"motivated, motivated health, health, motivated health concerns, health concerns, concerns, health reasons motivated, reasons motivated, motivated health reasons, age",I am motivated by health concerns,I care about my health,I have health motivations,I am motivated by health,I am motivated by feeling satisfied
32,37,"friends, avoid meat, reasons, reasons friends, meat health, avoid, meat friends, contacts avoid, friends avoid, social contacts avoid",Friends reduce meat for environmental reasons,Friends sometimes limit meat for health reasons,Friends avoid chemical additives in food,Multiple friends eat less meat now,Vegetarian friends avoid meat for health
33,36,"crave, meat crave, crave meat, meat crave meat, crave meat crave, eat meat available, meat available, eat meat crave, available crave, meat available crave",I eat meat when craving it,I crave filling meat-based dishes sometimes,I crave meat,I crave meat more during holidays,I crave steak and chicken
34,33,"feel, helps, meat helps, energy, fills, meat fills, energy meat, meat gives, feel meat, gives",Meat fills me up at dinner,Eating meat makes me feel better,Eating meat gives me more energy,Meat helps me feel full,I feel better after eating lean meat
35,33,"plantbased, plantbased meals, eat plantbased, balance meat, balance, plantbased foods, include plantbased, meals, foods, eat plantbased foods",I believe plant-based is healthier,I consume more plant-based foods,I am happy with a plant based diet,I eat mostly plant-based food,I eat more plant-based foods
36,32,"community, common, common community, gatherings, community community, social gatherings, meateating, meat eating, meals gatherings, meat community",Meat-eating is the norm around me,Social gatherings often include meat,Meat meals bring people together,Meat eating is normal in my community,Group outings are seen as special occasions
37,30,"iron, protein, anemic, protein sources, sources, proteins, alternative protein sources, chronically, chronically anemic, nonmeat protein",I have seen or read about iron effects,I have high ferritin levels,I want solid protein substitutes for meat,I believe protein can come from alternatives,I have low iron
38,30,"mom, daughter, vegetarian, son, vegetarian daughter, mother, eats, mom eats meat, vegetarian daughter loves, vegetarian son",My nephew is vegetarian,My son is vegetarian,My daughter mainly eats vegetarian,My mom eats less meat for health reasons,My daughter now favors vegetarian dishes
39,29,"environmental, impact, environmental impact, environmental concerns, environmental impact meat, meat aware, impact meat, consider environmental, aware, cattle",Environmental concerns about beef production,I care about environmental impact of meat sourcing,Environmental concerns about eating meat,I want meat growing to be sustainable,I am aware of environmental issues from meat
40,29,"vegetarian, vegan, health benefits, benefits, tried, tried vegetarian, currently vegetarian, vegan currently, vegetarian tried, vegetarian tried vegetarian",I am a vegetarian,I became vegetarian,I do vegan activism,I am close to being vegetarian,I am vegan
41,29,"tradition, eating meat family, family tradition, meat family tradition, meat family, family, tradition eating meat, tradition eating, traditions, eating meat",Eating meat is family tradition,Meat meals symbolize family and community,Eating meat is a family tradition,Meat is part of family traditions,Traditional family values include eating grilled meat
42,29,"friends, know eats, friends family, know eats meat, friends family eat, know, family eat meat, meat friends family, family eat, meat friends",My friends and family like eating meat,All my friends eat meat,All my friends eat meat frequently,My friends and family all eat meat,Everyone I know eats meat
43,28,"protein meat, protein, source, source protein meat, source protein, meat good, meat good source, protein meat good, good source, good source protein",Meat is an efficient protein source,Non-meat high protein meals reduce meat intake,Meat is an easy protein source,I think animal proteins are easy to replace,Protein focus among young adults
44,27,"meat meal, meat meal eat, meal eat meat, meal eat, eat meat meal, meal, night, eat meat, eat meat night, meat night",I eat meat at every meal,I eat meat with every meal,My social gatherings always include meat,I eat meat with almost every meal,I eat meat every evening
