Topic,Count,Name,Representation,Representative_Docs
19,60,19_concerned animal_animal_concerned animal welfare_animal welfare,"['concerned animal', 'animal', 'concerned animal welfare', 'animal welfare', 'welfare', 'animal welfare concerned', 'welfare concerned', 'welfare concerned animal', 'concerned', 'concerned animal cruelty']","['I am concerned about animal welfare', 'I am concerned about animal welfare', 'I am concerned about animal welfare']"
20,56,20_animal_animals_welfare_animal welfare,"['animal', 'animals', 'welfare', 'animal welfare', 'care', 'care animal', 'suffering', 'care animal welfare', 'animal suffering', 'treatment']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
21,54,21_meat protein_protein_eat meat protein_protein eat,"['meat protein', 'protein', 'eat meat protein', 'protein eat', 'protein eat meat', 'meat protein eat', 'iron', 'eat meat', 'eat', 'meat iron']","['I eat meat for protein', 'I eat meat for protein', 'I eat meat for protein']"
22,54,22_buy_grassfed_prefer_buy meat,"['buy', 'grassfed', 'prefer', 'buy meat', 'sale', 'ethically', 'grassfed meat', 'meat sale', 'organic', 'sourced']","['I buy meat on sale', 'I buy meat when it is on sale', 'I buy more meat when it is on sale']"
23,51,23_believe meat_believe_meat feels_eating meat feels,"['believe meat', 'believe', 'meat feels', 'eating meat feels', 'feels', 'health believe', 'natural', 'nutritious', 'normal', 'necessary']","['I believe meat is healthy', 'Eating meat feels normal to me', 'Eating meat feels normal to me']"
24,50,24_vegetables_vegetarian meals_vegetarian_meals,"['vegetables', 'vegetarian meals', 'vegetarian', 'meals', 'eat vegetables', 'eat vegetarian', 'vegetable', 'trying', 'enjoy', 'vegan']","['I am trying to eat more vegetables', 'I eat more vegetables now', 'I sometimes have vegetarian meals']"
25,49,25_enjoy eating_enjoy eating meat_meat enjoy eating_eating meat enjoy,"['enjoy eating', 'enjoy eating meat', 'meat enjoy eating', 'eating meat enjoy', 'enjoy', 'meat enjoy', 'eating meat', 'eating', 'eating meat like', 'meat like eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
26,46,26_feel_incomplete_incomplete meat_meat feel,"['feel', 'incomplete', 'incomplete meat', 'meat feel', 'documentaries', 'eating', 'feel meal', 'feel meal incomplete', 'meal incomplete meat', 'meal incomplete']","['I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat', 'I feel a meal is incomplete without meat']"
27,45,27_eat meat regularly_regularly_meat regularly_meat regularly eat,"['eat meat regularly', 'regularly', 'meat regularly', 'meat regularly eat', 'regularly eat', 'regularly eat meat', 'eat meat', 'routine', 'eat', 'meat routine']","['I eat meat regularly', 'I eat meat regularly', 'I eat meat regularly']"
28,44,28_friends_friends eat_friends eat meat_meat friends,"['friends', 'friends eat', 'friends eat meat', 'meat friends', 'friends enjoy', 'meals friends', 'vegetarian', 'vegetarians', 'friends friends', 'friends enjoy eating']","['My friends eat meat regularly', 'My friends eat meat', 'My friends often eat meat']"
29,43,29_day eat_day eat meat_meat day eat_day,"['day eat', 'day eat meat', 'meat day eat', 'day', 'meat day', 'eat meat day', 'daily eat', 'meat daily eat', 'daily', 'meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
30,40,30_habit_meat habit_eating meat habit_habit eating meat,"['habit', 'meat habit', 'eating meat habit', 'habit eating meat', 'habit eating', 'eating meat', 'eating', 'meateating', 'meat habit eating', 'eat meat habit']","['Eating meat is mostly out of habit', 'Eating meat is a habit for me', 'Eating meat is a habit']"
31,37,31_motivated_motivated health_health_motivated health concerns,"['motivated', 'motivated health', 'health', 'motivated health concerns', 'health concerns', 'concerns', 'health reasons motivated', 'reasons motivated', 'motivated health reasons', 'age']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health']"
32,37,32_friends_avoid meat_reasons_reasons friends,"['friends', 'avoid meat', 'reasons', 'reasons friends', 'meat health', 'avoid', 'meat friends', 'contacts avoid', 'friends avoid', 'social contacts avoid']","['Some social contacts avoid meat for animal welfare', 'Some social contacts avoid meat for health reasons', 'Social contacts avoid meat for health reasons']"
33,36,33_crave_meat crave_crave meat_meat crave meat,"['crave', 'meat crave', 'crave meat', 'meat crave meat', 'crave meat crave', 'eat meat available', 'meat available', 'eat meat crave', 'available crave', 'meat available crave']","['I crave meat', 'I crave meat', 'I crave meat']"
34,33,34_feel_helps_meat helps_energy,"['feel', 'helps', 'meat helps', 'energy', 'fills', 'meat fills', 'energy meat', 'meat gives', 'feel meat', 'gives']","['Meat helps me feel energized and healthy', 'Meat helps me feel full', 'Meat helps me feel full']"
35,33,35_plantbased_plantbased meals_eat plantbased_balance meat,"['plantbased', 'plantbased meals', 'eat plantbased', 'balance meat', 'balance', 'plantbased foods', 'include plantbased', 'meals', 'foods', 'eat plantbased foods']","['I try to balance meat with other foods', 'I balance meat with plant-based meals', 'I balance meat with plant-based meals']"
36,32,36_community_common_common community_gatherings,"['community', 'common', 'common community', 'gatherings', 'community community', 'social gatherings', 'meateating', 'meat eating', 'meals gatherings', 'meat community']","['Traditional meals are common in my community', 'Meat-eating is common in my community', 'Meat is common in my community']"
37,30,37_iron_protein_anemic_protein sources,"['iron', 'protein', 'anemic', 'protein sources', 'sources', 'proteins', 'alternative protein sources', 'chronically', 'chronically anemic', 'nonmeat protein']","['I am chronically anemic', 'I seek alternative protein sources', 'I look for alternative protein sources']"
38,30,38_mom_daughter_vegetarian_son,"['mom', 'daughter', 'vegetarian', 'son', 'vegetarian daughter', 'mother', 'eats', 'mom eats meat', 'vegetarian daughter loves', 'vegetarian son']","['My daughter also loves meat', 'My mom eats less meat now', 'My mom eats less meat for health reasons']"
39,29,39_environmental_impact_environmental impact_environmental concerns,"['environmental', 'impact', 'environmental impact', 'environmental concerns', 'environmental impact meat', 'meat aware', 'impact meat', 'consider environmental', 'aware', 'cattle']","['I am concerned about the environmental impact of beef', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
40,29,40_vegetarian_vegan_health benefits_benefits,"['vegetarian', 'vegan', 'health benefits', 'benefits', 'tried', 'tried vegetarian', 'currently vegetarian', 'vegan currently', 'vegetarian tried', 'vegetarian tried vegetarian']","['I became vegetarian', 'I am a vegetarian', 'I am a vegetarian']"
41,29,41_tradition_eating meat family_family tradition_meat family tradition,"['tradition', 'eating meat family', 'family tradition', 'meat family tradition', 'meat family', 'family', 'tradition eating meat', 'tradition eating', 'traditions', 'eating meat']","['Eating meat is a family tradition', 'Eating meat is a family tradition', 'Eating meat is a family tradition']"
42,29,42_friends_know eats_friends family_know eats meat,"['friends', 'know eats', 'friends family', 'know eats meat', 'friends family eat', 'know', 'family eat meat', 'meat friends family', 'family eat', 'meat friends']","['Most of my friends and family eat meat regularly', 'My friends and family eat meat regularly', 'All my friends and family eat meat regularly']"
43,28,43_protein meat_protein_source_source protein meat,"['protein meat', 'protein', 'source', 'source protein meat', 'source protein', 'meat good', 'meat good source', 'protein meat good', 'good source', 'good source protein']","['Meat is a good source of protein', 'Meat is a good source of protein', 'Meat is a good source of protein']"
44,27,44_meat meal_meat meal eat_meal eat meat_meal eat,"['meat meal', 'meat meal eat', 'meal eat meat', 'meal eat', 'eat meat meal', 'meal', 'night', 'eat meat', 'eat meat night', 'meat night']","['I eat meat at every meal', 'I eat meat at every meal', 'I eat meat at every meal']"
