Topic,Count,Name,Representation,Representative_Docs
18,52,18_enjoy taste meat_enjoy taste_taste meat enjoy_meat enjoy taste,"['enjoy taste meat', 'enjoy taste', 'taste meat enjoy', 'meat enjoy taste', 'meat enjoy', 'enjoy', 'taste meat', 'taste', 'meat enjoy flavor', 'flavor meat enjoy']","['I enjoy the taste of meat', 'I enjoy the taste of meat', 'I enjoy the taste of meat']"
19,48,19_enjoy eating meat_meat enjoy eating_enjoy eating_eating meat enjoy,"['enjoy eating meat', 'meat enjoy eating', 'enjoy eating', 'eating meat enjoy', 'meat enjoy', 'enjoy', 'eating meat', 'eating', 'meat love', 'meat love eating']","['I enjoy eating meat', 'I enjoy eating meat', 'I enjoy eating meat']"
20,48,20_husband_wife_partner_meat wife,"['husband', 'wife', 'partner', 'meat wife', 'wife eats', 'red meat wife', 'meat husband', 'meat partner', 'eating meat husband', 'red meat']","['My wife eats less red meat', 'I enjoy eating meat with my husband', 'My wife eats the same as I do']"
21,48,21_people_meat people_know_people eat,"['people', 'meat people', 'know', 'people eat', 'people eat meat', 'eat meat people', 'people know', 'meat people eat', 'know eat', 'people know eat']","['Most people I know eat meat', 'Most people I know eat meat regularly', 'Most people I know eat meat regularly']"
22,47,22_contacts_social contacts_social_meat social contacts,"['contacts', 'social contacts', 'social', 'meat social contacts', 'meat social', 'contacts eat', 'contacts eat meat', 'social contacts eat', 'eating meat social', 'contacts value']","['My social contacts eat meat regularly', 'Social contacts eat meat regularly', 'Most social contacts eat meat']"
23,44,23_environment_concerned environment_environment concerned_care,"['environment', 'concerned environment', 'environment concerned', 'care', 'environment concerned environment', 'concerned', 'care environment', 'environmental', 'concerned environment concerned', 'care environment concerned']","['I am concerned about the environment', 'I am concerned about the environment', 'I am concerned about the environment']"
24,43,24_believe meat_believe_meat healthy_healthy,"['believe meat', 'believe', 'meat healthy', 'healthy', 'nutritious', 'essential', 'meat nutritious', 'necessary', 'nutrients', 'think meat']","['I believe meat is nutritious', 'I believe meat is healthy', 'I believe meat is healthy']"
25,42,25_habit_meat habit_habit eating meat_habit eating,"['habit', 'meat habit', 'habit eating meat', 'habit eating', 'eating meat habit', 'meat habit eating', 'eating meat', 'meat feels', 'eating meat feels', 'eating']","['Eating meat is a habit', 'Eating meat is a habit for me', 'Eating meat is a habit for me']"
26,41,26_ethical_grassfed_ethically_ethically sourced,"['ethical', 'grassfed', 'ethically', 'ethically sourced', 'sourced meat', 'sourced', 'ethically sourced meat', 'buy', 'grassfed meat', 'seek']","['I prefer ethically sourced meat', 'I seek ethically sourced meat', 'I try to buy ethically sourced meat']"
27,40,27_vegetarian_vegan_friends_vegetarians,"['vegetarian', 'vegan', 'friends', 'vegetarians', 'vegan family', 'vegan friends', 'vegetarian friends', 'daughter', 'parents', 'son']","['Vegetarian and vegan friends prompt reflection', 'I have vegetarian friends', 'I have vegetarian friends']"
28,40,28_want_healthy_want healthy_healthier want,"['want', 'healthy', 'want healthy', 'healthier want', 'want healthier', 'healthier', 'want stay', 'want healthier want', 'healthy want', 'stay']","['I want to stay healthy', 'I want to be healthy', 'I want to be healthy']"
29,40,29_animals_animal_care_care animal,"['animals', 'animal', 'care', 'care animal', 'care animal welfare', 'welfare', 'animal welfare', 'animals care', 'respect', 'treatment']","['I care about animal welfare', 'I care about animal welfare', 'I care about animal welfare']"
30,39,30_day eat_day_day eat meat_daily eat,"['day eat', 'day', 'day eat meat', 'daily eat', 'daily eat meat', 'daily', 'meat day eat', 'meat day', 'eat meat day', 'eat meat']","['I eat meat at least once a day', 'I eat meat almost every day', 'I eat meat almost every day']"
31,39,31_concerns_health concerns_health_meat health concerns,"['concerns', 'health concerns', 'health', 'meat health concerns', 'concerns red meat', 'concerns red', 'health concerns red', 'meat health', 'concerned', 'meat concerned']","['Health concerns about red meat', 'I have health concerns about red meat', 'I have health concerns about red meat']"
32,37,32_weight_weight want_lose_lose weight,"['weight', 'weight want', 'lose', 'lose weight', 'want lose', 'lose weight want', 'want', 'want lose weight', 'trying lose weight', 'trying lose']","['I want to lose weight', 'I want to lose weight', 'I want to lose weight']"
33,36,33_meat easy_convenient_easy_meat convenient,"['meat easy', 'convenient', 'easy', 'meat convenient', 'meat easy cook', 'easy cook meat', 'prepare', 'easy cook', 'easier', 'convenient meat']","['Meat is easy to cook', 'Meat is easy to cook', 'Meat is easy to cook for everyone']"
34,36,34_day eat_day_eat meat day_day eat meat,"['day eat', 'day', 'eat meat day', 'day eat meat', 'meat day', 'meat day eat', 'meat daily eat', 'daily eat', 'eat meat daily', 'meat daily']","['I eat meat every day', 'I eat meat every day', 'I eat meat every day']"
35,32,35_concerned health_concerned health concerned_health concerned_health concerned health,"['concerned health', 'concerned health concerned', 'health concerned', 'health concerned health', 'concerned', 'health', 'effects concerned health', 'diabetes concerned', 'concerned health effects', 'effects concerned']","['I am concerned about health', 'I am concerned about health', 'I am concerned about health']"
36,32,36_alternatives_substitutes_meat alternatives_meat substitutes,"['alternatives', 'substitutes', 'meat alternatives', 'meat substitutes', 'tofu', 'substitute', 'use', 'alternatives available', 'use meat', 'meat substitute']","['I use meat substitutes at home', 'I use meat alternatives like tofu and Gardein', 'I switch to non-meat alternatives when available']"
37,31,37_motivated_motivated health_financial limitations_limitations,"['motivated', 'motivated health', 'financial limitations', 'limitations', 'financial', 'concerns motivated', 'health concerns motivated', 'motivated health concerns', 'health', 'health concerns']","['I am motivated by health concerns', 'I am motivated by health concerns', 'I am motivated by health concerns']"
38,30,38_unhealthy_meat unhealthy_red meat_red,"['unhealthy', 'meat unhealthy', 'red meat', 'red', 'red meat unhealthy', 'think', 'think red', 'unhealthy think', 'think red meat', 'red meat makes']","['I believe red meat is unhealthy', 'Red meat is unhealthy', 'I think red meat is unhealthy']"
39,30,39_environmental_concerned environmental_environmental impact_impact,"['environmental', 'concerned environmental', 'environmental impact', 'impact', 'concerned environmental impact', 'impact concerned environmental', 'impact concerned', 'environmental impact concerned', 'concerned', 'reduce environmental']","['I am concerned about environmental impact', 'I am concerned about environmental impact', 'I am concerned about environmental impact']"
40,30,40_environmental_impact_environmental impact_impact meat,"['environmental', 'impact', 'environmental impact', 'impact meat', 'environmental impact meat', 'environmental concerns', 'consider environmental', 'aware', 'production', 'cattle']","['I considered environmental impact of meat', 'I consider environmental impact of meat', 'I consider environmental impact of meat']"
41,29,41_like taste meat_like taste_taste meat like_meat like taste,"['like taste meat', 'like taste', 'taste meat like', 'meat like taste', 'meat like', 'like', 'taste meat', 'taste', 'taste meat think', 'think meat delicious']","['I like the taste of meat', 'I like the taste of meat', 'I like the taste of meat']"
42,28,42_plantbased_plantbased meals_eat plantbased_plantbased foods,"['plantbased', 'plantbased meals', 'eat plantbased', 'plantbased foods', 'include plantbased', 'eat plantbased foods', 'try plantbased', 'foods', 'meals', 'include']","['I include plant-based meals for health', 'I alter meals if others want plant-based', 'I include more plant-based meals']"
43,27,43_digestive_issues_digestion_digestive issues,"['digestive', 'issues', 'digestion', 'digestive issues', 'digest', 'hard', 'issues digestive', 'digestive problems', 'reflux', 'hard digest']","['Cheese causes digestive issues for me', 'I want to reduce digestive system issues', 'I have digestive issues with meat']"
44,27,44_eat meat family_meat family_family_friends,"['eat meat family', 'meat family', 'family', 'friends', 'meat family friends', 'family friends', 'family friends eat', 'friends family', 'family members', 'friends eat meat']","['Most family and friends eat meat', 'Most family and friends eat meat', 'My family and friends all eat meat']"
45,27,45_health concerns_concerns_health_concerns health,"['health concerns', 'concerns', 'health', 'concerns health', 'health concerns health', 'concerns health concerns', 'diabetes', 'concerns family', 'concerns colon cancer', 'concerns colon']","['I have health concerns', 'I have health concerns', 'I have health concerns']"
46,26,46_animal_cruelty_animal cruelty_animal suffering,"['animal', 'cruelty', 'animal cruelty', 'animal suffering', 'suffering', 'concerned animal', 'concerned animal cruelty', 'factory', 'concerned', 'concerned animal lives']","['I am concerned about animal cruelty', 'I am concerned about animal cruelty', 'I am concerned about animal cruelty']"
47,25,47_vegetables_eat vegetables_vegetables eat_vegetable,"['vegetables', 'eat vegetables', 'vegetables eat', 'vegetable', 'enjoy vegetables', 'fresh vegetables', 'think vegetables', 'vegetables eat vegetables', 'vegetables enjoy', 'vegetables prefer']","['I try to eat more vegetables', 'I enjoy few vegetables', 'I eat more vegetables now']"
