Topic,Count,Keywords,RepDoc1,RepDoc2,RepDoc3,RepDoc4,RepDoc5
10,73,"vegetarian, vegan, vegetarian meals, years, meals, eat vegetarian, vegan vegetarian, options, vegetarians, vegan meals",I was raised vegetarian,I was vegetarian for 19 years,I have never known vegetarians personally,I have thought about veganism or vegetarianism,I was vegan for about 20 years
11,67,"meat tastes, tastes, incomplete meat, incomplete, feel, filling, incomplete meat meat, meat tastes good, tastes good, filling meat",Meat tastes great with meals,Meat tastes good to me,Well-cooked meat increases enjoyment,Meat makes meals easier to eat and enjoyable,Meat makes meals tastier
12,63,"grew, grew eating, raised, grew eating meat, raised eating, meat grew, raised eating meat, eating meat, eating, meat grew eating",I was raised eating pork,I grew up on a farm,I was raised eating meat,I was taught meat is part of life,I grew up in a hunting family
13,62,"meat meals, meals eat meat, eat meat meals, meal eat meat, meal eat, meat meal eat, meals eat, meat meals eat, meat meal, eat meat meal",I eat meat for dinner most days,I eat meat in most meals,I eat meat with every meal,I eat meat with most dinners,I have meat with every meal
14,55,"reasons, meat health, friends, meat health reasons, avoid meat, reasons friends, health reasons, family, meat friends, health",Some family avoid red meat for health,My community eats little red meat,Some family avoid venison due to taste,My family supports eating less meat,People avoid red meat for health reasons
15,55,"diet, balanced, balanced diet, want, variety, eat healthier, mindful, want balanced, healthier, food",I want a more balanced diet,It is hard to have a different diet,I want to eat healthier and add variety,I want a healthier diet,I am open to a balanced diet
16,54,"friends, friends eat, friends eat meat, meat regularly friends, regularly friends, meat regularly, meat friends, regularly, eat meat regularly, friends family",My friends and family eat meat regularly,My community values eating meat regularly,Friends buy fresh meat from local farmers,My family and friends eat meat regularly,Friends regularly eat meat together
17,54,"concerned animal, welfare, animal welfare, animal, concerned animal welfare, animal welfare concerned, welfare concerned, welfare concerned animal, concerned, animal rights",I am concerned about animal rights,I watch animal welfare documentaries,I am concerned about animal welfare,I am concerned about animal pain,I am concerned about harming animals
18,52,"enjoy taste meat, enjoy taste, taste meat enjoy, meat enjoy taste, meat enjoy, enjoy, taste meat, taste, meat enjoy flavor, flavor meat enjoy",I enjoy the taste of meat,I enjoy the flavor of meat,I enjoy the flavor of some meats,I enjoy having steak and ribs,I enjoy pleasant meat aromas during cooking
19,48,"enjoy eating meat, meat enjoy eating, enjoy eating, eating meat enjoy, meat enjoy, enjoy, eating meat, eating, meat love, meat love eating",I enjoy eating meat,I get satisfaction from eating meat,I enjoy meat,I enjoy eating meat regularly,I enjoy cooking and buying meat
20,48,"husband, wife, partner, meat wife, wife eats, red meat wife, meat husband, meat partner, eating meat husband, red meat",My husband likes eating meat,My wife makes veggie dishes sometimes,My wife prefers red meat,My wife eats the same as I do,My wife avoids red meat
21,48,"people, meat people, know, people eat, people eat meat, eat meat people, people know, meat people eat, know eat, people know eat",People around me eat meat regularly,Everyone around me eats meat regularly,People around me eat meat,People around me like the taste of meat,People around me eat a lot of meat
22,47,"contacts, social contacts, social, meat social contacts, meat social, contacts eat, contacts eat meat, social contacts eat, eating meat social, contacts value",Social contacts regulate red meat intake,Social contacts enjoy the taste of meat,Most social contacts eat meat,My social contacts eat meat for nutrition,Social contacts believe protein requires meat
23,44,"environment, concerned environment, environment concerned, care, environment concerned environment, concerned, care environment, environmental, concerned environment concerned, care environment concerned",I care about sustainability,I am concerned about the environment,My wife is environmentally conscious,I am environmentally conscious,I care about the environment
24,43,"believe meat, believe, meat healthy, healthy, nutritious, essential, meat nutritious, necessary, nutrients, think meat",I believe meat is necessary for health,I believe meat is good for you,I believe meat is nutrient-rich,I believe meat is nutritious,I think meat is good for health
25,42,"habit, meat habit, habit eating meat, habit eating, eating meat habit, meat habit eating, eating meat, meat feels, eating meat feels, eating",Eating meat is a habit for me,I was forcing myself to eat meat,Eating meat is mostly out of habit,I eat meat out of habit,Meat-eating is ingrained in my lifestyle
26,41,"ethical, grassfed, ethically, ethically sourced, sourced meat, sourced, ethically sourced meat, buy, grassfed meat, seek",I prefer grass-fed or ethical meat,I have ethical considerations,I try to buy organic meat,I prefer sourcing meat from local producers,I prefer animal welfare-friendly meat
27,40,"vegetarian, vegan, friends, vegetarians, vegan family, vegan friends, vegetarian friends, daughter, parents, son",My family is vegetarian,My sister is vegetarian,My family includes a vegetarian,My daughter is vegan,My son is vegan
28,40,"want, healthy, want healthy, healthier want, want healthier, healthier, want stay, want healthier want, healthy want, stay",I want to stay healthy,I want to live longer,I want to have energy for work,I want to improve my health,I want to be health conscious
29,40,"animals, animal, care, care animal, care animal welfare, welfare, animal welfare, animals care, respect, treatment",I prioritize animal welfare,I care about animal welfare,I value animal welfare,I believe in ethical treatment of animals,I respect animal lives
30,39,"day eat, day, day eat meat, daily eat, daily eat meat, daily, meat day eat, meat day, eat meat day, eat meat",I eat meat once or twice daily,I eat meat at least once daily,I eat one meat meal per day,I eat meat most days,I eat meat at least once a day
31,39,"concerns, health concerns, health, meat health concerns, concerns red meat, concerns red, health concerns red, meat health, concerned, meat concerned",Health concerns about red meat,I have health concerns about processed meat,I am concerned about soy and estrogen,Family has concerns about red meat health effects,I am concerned about health problems from meat
32,37,"weight, weight want, lose, lose weight, want lose, lose weight want, want, want lose weight, trying lose weight, trying lose",I want to avoid weight gain,I want to lose weight,I lost over 100 pounds eating this way,I want to regulate my weight,I lost significant weight over time
33,36,"meat easy, convenient, easy, meat convenient, meat easy cook, easy cook meat, prepare, easy cook, easier, convenient meat",Meat is easier to prepare for a group,Meat is convenient for meal prep,Eating meat is convenient,Meat is convenient to prepare,Eating meat is easy and convenient for me
34,36,"day eat, day, eat meat day, day eat meat, meat day, meat day eat, meat daily eat, daily eat, eat meat daily, meat daily",I eat meat every day,I eat meat daily,I eat meat-based meals daily,I try to eat meat every day,I eat meat every single day
35,32,"concerned health, concerned health concerned, health concerned, health concerned health, concerned, health, effects concerned health, diabetes concerned, concerned health effects, effects concerned",I am concerned about cancer risk,I am concerned about health,I am concerned about my health,I am concerned about health effects,I am concerned about health impacts
36,32,"alternatives, substitutes, meat alternatives, meat substitutes, tofu, substitute, use, alternatives available, use meat, meat substitute",I am open to meat alternatives,I eat tofu as alternate protein,I buy tofu as meat substitute,I want solid protein substitutes for meat,Meat substitutes do not taste like real meat
37,31,"motivated, motivated health, financial limitations, limitations, financial, concerns motivated, health concerns motivated, motivated health concerns, health, health concerns",I am motivated by health concerns,I have financial limitations,I have health motivations,I want to save money,I have budget considerations
38,30,"unhealthy, meat unhealthy, red meat, red, red meat unhealthy, think, think red, unhealthy think, think red meat, red meat makes",I believe pork is unhealthy,I think processed meats are more harmful,I think red meat uses too many resources,I believe red meat is unhealthy,I think red meat is unhealthy
39,30,"environmental, concerned environmental, environmental impact, impact, concerned environmental impact, impact concerned environmental, impact concerned, environmental impact concerned, concerned, reduce environmental",I am concerned about environmental impact,I am curious about environmental impact,I hear about environmental impact in the news,I am concerned about chemical additives,I am concerned about environmental impacts
40,30,"environmental, impact, environmental impact, impact meat, environmental impact meat, environmental concerns, consider environmental, aware, production, cattle",Environmental concerns about beef production,I have doubts about meat's climate impact,Environmental concerns about eating meat,I want meat growing to be sustainable,News about poor meat production conditions
41,29,"like taste meat, like taste, taste meat like, meat like taste, meat like, like, taste meat, taste, taste meat think, think meat delicious",I think meat is delicious,I like the taste of meat,I prefer the taste of meat,I like how meat tastes,I like how filling meat is
42,28,"plantbased, plantbased meals, eat plantbased, plantbased foods, include plantbased, eat plantbased foods, try plantbased, foods, meals, include",I believe plant-based is healthier,I find plant-based meals easy and light,I try plant-based products,I eat a purely plant-based diet,I am happy with a plant based diet
43,27,"digestive, issues, digestion, digestive issues, digest, hard, issues digestive, digestive problems, reflux, hard digest",I have difficulty eating properly,I have stomach issues,I have had pancreatitis,Certain meats do not digest well for me,I want to reduce digestive system issues
44,27,"eat meat family, meat family, family, friends, meat family friends, family friends, family friends eat, friends family, family members, friends eat meat",My friends and family like eating meat,Most family and friends eat meat,Family enjoys eating meat,Friends and family eat meat,Friends consider meat essential for meals
45,27,"health concerns, concerns, health, concerns health, health concerns health, concerns health concerns, diabetes, concerns family, concerns colon cancer, concerns colon",I have health concerns,I have experienced serious health issues,I work in the medical profession,I have diabetes,I had colon cancer
46,26,"animal, cruelty, animal cruelty, animal suffering, suffering, concerned animal, concerned animal cruelty, factory, concerned, concerned animal lives",I care about animal cruelty,I am concerned about animal cruelty,I am concerned about factory farming ethics,Animals are treated badly in factory farms,I am motivated by animal welfare
47,25,"vegetables, eat vegetables, vegetables eat, vegetable, enjoy vegetables, fresh vegetables, think vegetables, vegetables eat vegetables, vegetables enjoy, vegetables prefer",I think vegetables are more delicious,I eat more vegetables now,I include vegetables for health,I eat a lot of vegetables,I like vegetables
